ticker    ,sector                ,region                     ,rating_score,upside_score,consensus_strength_score,conviction_score  ,pt_momentum_score ,analyst_consensus_score,consensus_grade
688223    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,39.054054054054056      ,60.0              ,50.0              ,49.3                   ,D
Y92       ,Consumer Staples      ,Asia / Pacific             ,50.0        ,50.0        ,54.43494776828109       ,35.71428571428571 ,49.8686796498124  ,48.7                   ,D
PETGAS    ,Utilities             ,Asia / Pacific             ,50.0        ,50.0        ,78.02139037433156       ,30.76923076923077 ,50.003038614180554,52.7                   ,C
600096    ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,63.4980988593156        ,100.0             ,50.0              ,60.2                   ,C
9021      ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,69.69696969696969       ,0.0               ,50.0              ,46.4                   ,D
601231    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,32.56955810147299       ,83.33333333333334 ,50.79125262390735 ,51.6                   ,C
3898      ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,59.6937522055112        ,76.47058823529412 ,50.03184481708954 ,55.9                   ,C
600570    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,34.845257486530514      ,64.70588235294117 ,50.027947686116704,49.2                   ,D
6969      ,Consumer Staples      ,Asia / Pacific             ,50.0        ,50.0        ,15.020876014626182      ,55.555555555555564,50.0493105090514  ,43.8                   ,D
300751    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,0.0                     ,15.38461538461538 ,50.503333140275686,34.9                   ,F
688122    ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,58.09756097560974       ,100.0             ,50.0              ,59.1                   ,C
9863      ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,43.33691642083606       ,96.15384615384616 ,50.007305873811994,55.6                   ,C
BDMS      ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,41.5929203539823        ,86.95652173913044 ,49.96133066708765 ,53.9                   ,C
301269    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,72.19712240216862       ,83.33333333333334 ,50.0              ,59.4                   ,C
A086520   ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,100.0                   ,100.0             ,50.0              ,67.5                   ,B
600803    ,Utilities             ,Asia / Pacific             ,50.0        ,50.0        ,59.545454545454554      ,77.77777777777779 ,50.0              ,56.1                   ,C
688120    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,73.44840816104661       ,83.33333333333334 ,50.0              ,59.7                   ,C
002156    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,33.66906474820145       ,88.88888888888889 ,50.10777645598428 ,52.6                   ,C
002648    ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,83.47826086956522       ,100.0             ,50.0              ,64.2                   ,C
002294    ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,100.0                   ,100.0             ,50.0              ,67.5                   ,B
3665      ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,22.82306842105264       ,90.9090909090909  ,50.0              ,50.7                   ,C
600522    ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,65.0                    ,100.0             ,50.0731094485807  ,60.5                   ,C
BSL       ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,52.293577981651374      ,70.0              ,50.31152713169025 ,53.5                   ,C
1385      ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,85.73046432616081       ,100.0             ,50.0              ,64.6                   ,C
6869      ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,50.731355127695096      ,33.333333333333336,50.17199769126359 ,47.7                   ,D
002653    ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,100.0                   ,100.0             ,50.0              ,67.5                   ,B
6525      ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,37.735849056603776      ,63.63636363636364 ,50.313334587218606,49.6                   ,D
000960    ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,66.92527562270314       ,100.0             ,50.0              ,60.9                   ,C
A030200   ,Communication Services,Asia / Pacific             ,50.0        ,50.0        ,23.4375                 ,96.0              ,50.009187854880885,51.6                   ,C
600498    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,92.24376731301939       ,33.33333333333333 ,50.08595988538682 ,56.0                   ,C
002423    ,Energy                ,Asia / Pacific             ,50.0        ,50.0        ,100.0                   ,0.0               ,50.0              ,52.5                   ,C
601607    ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,42.93706293706293       ,63.63636363636364 ,50.0              ,50.6                   ,C
322       ,Consumer Staples      ,Asia / Pacific             ,50.0        ,50.0        ,43.28729398209945       ,74.99999999999999 ,50.04609052896283 ,52.4                   ,C
301377    ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,100.0                   ,100.0             ,50.0              ,67.5                   ,B
7550      ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,72.0                    ,50.0              ,49.92236025597007 ,54.4                   ,C
1618      ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,57.17092337917486       ,100.0             ,50.0              ,58.9                   ,C
LENSKART  ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,60.6                    ,57.142857142857146,50.38864302741358 ,53.2                   ,C
MISC      ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,71.22724603640634       ,71.42857142857143 ,50.0              ,57.5                   ,C
002080    ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,24.076809453471185      ,88.88888888888889 ,49.99393694421988 ,50.6                   ,C
NTPCGREEN ,Utilities             ,Asia / Pacific             ,50.0        ,50.0        ,68.18181818181819       ,50.0              ,50.0              ,53.6                   ,C
300979    ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,65.856                  ,84.61538461538461 ,49.906476537331926,58.4                   ,C
603392    ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,100.0                   ,100.0             ,50.0              ,67.5                   ,B
002465    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,41.60583941605839       ,60.0              ,50.35971223021583 ,49.9                   ,D
MEL       ,Utilities             ,Asia / Pacific             ,50.0        ,50.0        ,88.47926267281106       ,60.0              ,50.0              ,59.2                   ,C
A000150   ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,44.166666666666664      ,100.0             ,50.003615619572564,56.3                   ,C
7276      ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,51.21951219512195       ,18.181818181818183,50.01877816725088 ,45.5                   ,D
5334      ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,50.42935206869633       ,40.0              ,50.13289891108634 ,48.6                   ,D
600588    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,8.666666666666671       ,33.33333333333333 ,49.988871872451426,39.2                   ,D
300115    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,53.57142857142857       ,66.66666666666666 ,50.41535300316122 ,53.3                   ,C
9880      ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,58.50650563406587       ,90.9090909090909  ,50.0340113625491  ,57.8                   ,C
600988    ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,96.18287993163366       ,100.0             ,50.0              ,66.7                   ,B
POWERINDIA,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,62.133684557128745      ,46.153846153846146,50.05635462768344 ,51.9                   ,C
A003550   ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,50.505050505050505      ,83.33333333333333 ,50.0              ,55.1                   ,C
A079550   ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,50.333333333333336      ,85.71428571428571 ,50.00982163911447 ,55.4                   ,C
500408    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,51.527924130663855      ,62.5              ,50.10825868767538 ,52.2                   ,C
600487    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,89.67495219885278       ,100.0             ,50.0              ,65.4                   ,B
4151      ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,60.0                    ,30.0              ,50.04452788607499 ,49.0                   ,D
9602      ,Communication Services,Asia / Pacific             ,50.0        ,50.0        ,65.26315789473685       ,55.55555555555556 ,50.0032194090714  ,53.9                   ,C
6586      ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,66.72504378283713       ,64.28571428571429 ,50.0              ,55.5                   ,C
9995      ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,0.0                     ,47.36842105263158 ,50.143855634201515,39.6                   ,D
991       ,Utilities             ,Asia / Pacific             ,50.0        ,50.0        ,100.0                   ,100.0             ,50.0              ,67.5                   ,B
688472    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,45.36940686784598       ,55.555555555555564,50.0              ,49.9                   ,D
4523      ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,45.08975712777191       ,24.999999999999996,49.95496246842343 ,45.3                   ,D
002064    ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,78.12963879267689       ,100.0             ,50.0              ,63.1                   ,C
5411      ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,78.0                    ,20.0              ,50.02422233554309 ,51.1                   ,C
601958    ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,85.17722878625133       ,100.0             ,50.0              ,64.5                   ,C
U96       ,Utilities             ,Asia / Pacific             ,50.0        ,50.0        ,65.61403508771932       ,66.66666666666666 ,49.949407412482024,55.6                   ,C
6841      ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,83.84615384615384       ,50.0              ,50.08110806089344 ,56.8                   ,C
4188      ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,40.69767441860465       ,18.18181818181818 ,50.0925926945464  ,43.4                   ,D
2883      ,Energy                ,Asia / Pacific             ,50.0        ,50.0        ,70.45304975503765       ,85.71428571428571 ,50.048599635831636,59.5                   ,C
135       ,Utilities             ,Asia / Pacific             ,50.0        ,50.0        ,66.5529411764706        ,86.66666666666666 ,50.01175870319978 ,58.8                   ,C
1099      ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,73.84079427178183       ,62.5              ,50.01911721353213 ,56.6                   ,C
144       ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,69.69696969696969       ,60.0              ,50.025762833478694,55.4                   ,C
MEESHO    ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,74.35897435897436       ,25.0              ,49.9375           ,51.1                   ,C
600233    ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,46.28297362110312       ,75.0              ,50.0              ,53.0                   ,C
7911      ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,98.33333333333333       ,100.0             ,50.25345622119816 ,67.2                   ,B
688498    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,58.22206871242459       ,71.42857142857142 ,50.66011542554642 ,54.9                   ,C
300765    ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,84.33333333333334       ,80.0              ,50.0              ,61.4                   ,C
AIA       ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,70.96385542168673       ,30.0              ,50.0              ,51.2                   ,C
2801      ,Consumer Staples      ,Asia / Pacific             ,50.0        ,50.0        ,73.50993377483444       ,27.27272727272727 ,50.0              ,51.3                   ,C
600845    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,15.478260869565204      ,42.85714285714286 ,49.82803424029349 ,42.0                   ,D
99SMART   ,Consumer Staples      ,Asia / Pacific             ,50.0        ,50.0        ,48.94736842105263       ,90.0              ,50.17561691795132 ,55.8                   ,C
ORI       ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,67.87762906309752       ,85.71428571428572 ,50.002061250786156,58.9                   ,C
002281    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,4.992976631336987       ,63.63636363636364 ,50.083178912002666,43.1                   ,D
1519      ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,55.40107058823529       ,85.71428571428571 ,50.20195066673382 ,56.5                   ,C
1301      ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,0.0                     ,0.0               ,50.12593063583816 ,32.5                   ,F
OIL       ,Energy                ,Asia / Pacific             ,50.0        ,50.0        ,7.246376811594203       ,65.0              ,49.99677835051546 ,43.7                   ,D
NYKAA     ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,32.69230769230769       ,0.0               ,50.05675454702584 ,39.0                   ,D
002517    ,Communication Services,Asia / Pacific             ,50.0        ,50.0        ,89.45161290322581       ,100.0             ,50.0              ,65.4                   ,B
600027    ,Utilities             ,Asia / Pacific             ,50.0        ,50.0        ,75.82089552238806       ,81.81818181818183 ,50.0              ,59.9                   ,C
603659    ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,20.754716981132077      ,63.63636363636364 ,50.0              ,46.2                   ,D
2577      ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,83.05736789946987       ,75.0              ,50.0              ,60.4                   ,C
601021    ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,74.92307692307693       ,100.0             ,49.98571349737263 ,62.5                   ,C
000831    ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,100.0                   ,100.0             ,50.0              ,67.5                   ,B
6506      ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,38.94736842105263       ,47.368421052631575,50.25025057254072 ,47.4                   ,D
300223    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,100.0                   ,100.0             ,50.0              ,67.5                   ,B
9201      ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,69.01408450704226       ,72.72727272727273 ,50.0              ,57.2                   ,C
526371    ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,50.63291139240506       ,5.55555555555555  ,50.02860566200192 ,43.5                   ,D
300866    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,67.13286713286713       ,88.88888888888889 ,50.0              ,59.3                   ,C
688469    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,90.990990990991         ,75.0              ,50.0              ,61.9                   ,C
HPG       ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,57.94117647058823       ,92.3076923076923  ,50.0              ,57.9                   ,C
MIN       ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,6.796116504854368       ,15.38461538461539 ,50.10659160721993 ,36.2                   ,D
688303    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,16.299559471365626      ,25.0              ,50.02009598080384 ,39.5                   ,D
177       ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,84.0880480195581        ,66.66666666666666 ,50.065356612252806,59.3                   ,C
7701      ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,61.53846153846153       ,81.81818181818181 ,50.022723118482595,57.1                   ,C
300759    ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,51.83098591549295       ,57.142857142857146,50.0              ,51.4                   ,C
1258      ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,96.8079358561518        ,75.0              ,50.0              ,63.1                   ,C
2395      ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,72.22222222222223       ,66.66666666666666 ,50.010253775167776,56.9                   ,C
1364      ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,53.70578808806135       ,100.0             ,50.07858603809014 ,58.2                   ,C
A017670   ,Communication Services,Asia / Pacific             ,50.0        ,50.0        ,40.17094017094017       ,42.30769230769231 ,50.0              ,46.9                   ,D
ALQ       ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,55.995599559956         ,50.00000000000001 ,50.0              ,51.2                   ,C
BSR       ,Energy                ,Asia / Pacific             ,50.0        ,50.0        ,100.0                   ,0.0               ,50.0              ,52.5                   ,C
3969      ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,86.36280143798054       ,100.0             ,50.0              ,64.8                   ,C
ALKEM     ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,54.861788617886184      ,23.809523809523807,50.015281306513984,47.0                   ,D
6479      ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,54.54545454545455       ,75.0              ,50.0911533294953  ,54.7                   ,C
601611    ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,46.29049111807733       ,33.33333333333333 ,50.21121200903549 ,46.8                   ,D
522275    ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,76.3611491108071        ,87.5              ,50.06835523526918 ,60.9                   ,C
CAR       ,Communication Services,Asia / Pacific             ,50.0        ,50.0        ,63.41463414634146       ,73.33333333333333 ,49.97827199001872 ,56.2                   ,C
4768      ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,61.84210526315789       ,54.54545454545455 ,50.0              ,53.1                   ,C
002422    ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,60.98765432098766       ,60.0              ,49.970521179103216,53.7                   ,C
500493    ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,48.7369985141159        ,12.500000000000004,50.04687320070305 ,44.1                   ,D
4004      ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,39.16083916083915       ,91.66666666666666 ,50.20645700960621 ,54.1                   ,C
COROMANDEL,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,59.63302752293578       ,90.0              ,50.0              ,57.9                   ,C
532539    ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,52.96296296296296       ,33.333333333333336,50.03158938982162 ,48.1                   ,D
688702    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,100.0                   ,100.0             ,50.0              ,67.5                   ,B
300251    ,Communication Services,Asia / Pacific             ,50.0        ,50.0        ,61.50000000000001       ,88.88888888888889 ,50.0              ,58.1                   ,C
7272      ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,61.904761904761905      ,9.090909090909092 ,49.981481555555554,46.2                   ,D
8136      ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,52.856522548229016      ,81.81818181818183 ,49.94870072269162 ,55.3                   ,C
002851    ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,77.77777777777777       ,77.77777777777779 ,50.0              ,59.7                   ,C
SHL       ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,63.87762624401033       ,35.71428571428571 ,49.99661488155686 ,50.6                   ,C
7912      ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,71.68141592920354       ,50.0              ,50.09049773755656 ,54.3                   ,C
FORTIS    ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,78.37091578462955       ,75.0              ,50.02764963330968 ,59.4                   ,C
DIXON     ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,35.36889961552494       ,60.00000000000001 ,49.834916300507594,48.6                   ,D
601777    ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,100.0                   ,100.0             ,50.0              ,67.5                   ,B
300413    ,Communication Services,Asia / Pacific             ,50.0        ,50.0        ,8.480000000000004       ,73.33333333333333 ,50.0              ,45.2                   ,D
TORNTPOWER,Utilities             ,Asia / Pacific             ,50.0        ,50.0        ,70.20979020979021       ,9.090909090909097 ,49.98079260848458 ,47.9                   ,D
2319      ,Consumer Staples      ,Asia / Pacific             ,50.0        ,50.0        ,40.58392120581319       ,93.54838709677419 ,50.016173372928186,54.7                   ,C
AUROPHARMA,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,31.086709579704646      ,64.28571428571428 ,50.01853272501411 ,48.4                   ,D
TLC       ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,75.1111111111111        ,13.333333333333334,49.99214223002634 ,49.5                   ,D
780       ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,57.34576088114595       ,88.46153846153845 ,50.03452523992761 ,57.2                   ,C
6198      ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,100.0                   ,0.0               ,50.04490124502061 ,52.5                   ,C
268       ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,54.372923742059214      ,91.30434782608695 ,50.04405303811321 ,57.1                   ,C
TM        ,Communication Services,Asia / Pacific             ,50.0        ,50.0        ,37.1951219512195        ,61.904761904761905,50.0              ,49.2                   ,D
300347    ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,42.89693593314763       ,68.42105263157895 ,49.98346608227971 ,51.3                   ,C
600143    ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,27.78181818181818       ,100.0             ,50.0              ,53.1                   ,C
3034      ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,43.58974358974359       ,5.882352941176473 ,49.91018052678308 ,42.1                   ,D
SUZLON    ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,61.37931034482759       ,100.0             ,49.90853658536586 ,59.8                   ,C
002812    ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,4.092526690391452       ,81.81818181818183 ,50.0              ,45.6                   ,D
SCC       ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,0.0                     ,4.761904761904766 ,49.965186622531675,33.2                   ,F
301200    ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,3.7037037037037095      ,100.0             ,50.0              ,48.2                   ,D
2768      ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,75.73306370070779       ,37.5              ,50.05851063829787 ,53.3                   ,C
300919    ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,52.16931216931218       ,62.5              ,50.35080953258526 ,52.3                   ,C
2912      ,Consumer Staples      ,Asia / Pacific             ,50.0        ,50.0        ,67.55852842809364       ,60.0              ,49.998104706373674,55.0                   ,C
5706      ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,44.70046082949308       ,88.88888888888889 ,50.21819246125233 ,54.8                   ,C
300316    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,0.0                     ,40.0              ,50.0              ,38.5                   ,D
A298380   ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,0.0                     ,100.0             ,50.0              ,47.5                   ,D
3064      ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,56.0                    ,9.090909090909092 ,50.02781896317574 ,45.1                   ,D
YTLPOWR   ,Utilities             ,Asia / Pacific             ,50.0        ,50.0        ,43.630214205186014      ,50.00000000000001 ,49.99994322826778 ,48.7                   ,D
NATIONALUM,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,37.5                    ,54.54545454545454 ,50.27038391035149 ,48.2                   ,D
9501      ,Utilities             ,Asia / Pacific             ,50.0        ,50.0        ,56.12009237875289       ,33.33333333333333 ,49.957007527342434,48.7                   ,D
3626      ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,70.27804410354746       ,33.33333333333333 ,50.04373275660961 ,51.6                   ,C
512455    ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,58.18181818181819       ,100.0             ,50.10147601476015 ,59.1                   ,C
512070    ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,55.33742331288344       ,68.42105263157895 ,50.033239001896355,53.8                   ,C
1942      ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,55.45454545454545       ,71.42857142857143 ,50.0              ,54.3                   ,C
688110    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,100.0                   ,100.0             ,50.0              ,67.5                   ,B
3092      ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,36.034115138592746      ,5.882352941176473 ,49.989769529895085,40.6                   ,D
6488      ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,41.11874386653582       ,64.28571428571429 ,50.02927982326951 ,50.4                   ,C
2588      ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,82.58601242489722       ,100.0             ,50.038843614964975,64.0                   ,C
JSL       ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,57.90115924344113       ,76.92307692307693 ,50.077017124658866,55.6                   ,C
5201      ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,72.22222222222223       ,25.0              ,50.01178689297501 ,50.7                   ,C
688777    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,25.855855855855864      ,43.75             ,49.963175398898024,44.2                   ,D
6919      ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,100.0                   ,100.0             ,50.0              ,67.5                   ,B
600885    ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,40.0                    ,80.0              ,50.03636615597373 ,52.5                   ,C
4204      ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,79.46127946127946       ,40.0              ,50.04577464788732 ,54.4                   ,C
151       ,Consumer Staples      ,Asia / Pacific             ,50.0        ,50.0        ,43.973609868224806      ,38.888888888888886,50.03574436145284 ,47.1                   ,D
A259960   ,Communication Services,Asia / Pacific             ,50.0        ,50.0        ,43.58974358974359       ,85.18518518518519 ,49.86669118269621 ,54.0                   ,C
GAMUDA    ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,76.4797507788162        ,100.0             ,50.0              ,62.8                   ,C
4506      ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,44.470588235294116      ,28.57142857142857 ,50.0796811939493  ,45.7                   ,D
601117    ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,97.70303527481543       ,100.0             ,50.0              ,67.0                   ,B
601058    ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,81.5                    ,100.0             ,49.96985221404241 ,63.8                   ,C
688002    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,26.72448979591836       ,100.0             ,50.23249367412503 ,52.9                   ,C
2615      ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,81.11111111111111       ,25.0              ,50.0              ,52.5                   ,C
301611    ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,100.0                   ,100.0             ,53.04474708171206 ,67.8                   ,B
A000720   ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,33.71428571428572       ,90.47619047619048 ,50.06502890173411 ,52.8                   ,C
MRF       ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,57.70644433991338       ,30.0              ,50.05483809818403 ,48.5                   ,D
5347      ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,44.99999999999999       ,20.0              ,50.08203886010363 ,44.5                   ,D
300122    ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,33.33333333333334       ,71.42857142857142 ,50.0              ,49.9                   ,D
NESTLE    ,Consumer Staples      ,Asia / Pacific             ,50.0        ,50.0        ,47.98206278026906       ,15.38461538461539 ,50.065611600321816,44.4                   ,D
603486    ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,38.94736842105263       ,63.1578947368421  ,50.008082445673985,49.8                   ,D
000999    ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,39.67249208751892       ,84.61538461538461 ,49.980016519677065,53.1                   ,C
PTRO      ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,100.0                   ,100.0             ,50.0              ,67.5                   ,B
6305      ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,63.265306122448976      ,11.11111111111111 ,50.02257339174976 ,46.8                   ,D
600460    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,34.58591754834001       ,0.0               ,50.0              ,39.4                   ,D
603979    ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,97.64                   ,100.0             ,50.0              ,67.0                   ,B
G13       ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,57.471264367816076      ,50.0              ,50.0              ,51.5                   ,C
6223      ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,57.68056968463886       ,77.77777777777777 ,50.06121134020619 ,55.7                   ,C
A010950   ,Energy                ,Asia / Pacific             ,50.0        ,50.0        ,42.52873563218391       ,65.0              ,50.15848709341568 ,50.8                   ,C
300395    ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,40.909760047107326      ,80.0              ,50.0              ,52.7                   ,C
