ticker    ,sector                ,region                     ,payout_score      ,fcf_coverage_score  ,div_growth_score,balance_sheet_score,streak_score,dividend_sustainability_score,sustainability_grade
EQS       ,Health Care           ,Europe                     ,50.0              ,37.40623587889743   ,50.0            ,93.28894949332906  ,4.0         ,46.4                         ,D
KESKOB    ,Consumer Staples      ,Europe                     ,56.02126073824187 ,19.895196896044244  ,50.0            ,58.60698167991379  ,0.0         ,37.8                         ,D
DHER      ,Consumer Discretionary,Europe                     ,50.0              ,50.0                ,50.0            ,30.35457762309268  ,0.0         ,39.6                         ,D
KCR       ,Industrials           ,Europe                     ,82.99193047796399 ,85.76903023983317   ,50.0            ,83.92448869304955  ,12.0        ,66.6                         ,B
EVD       ,Communication Services,Europe                     ,48.37361008154188 ,25.074952616162193  ,50.0            ,96.58079191971963  ,16.0        ,45.2                         ,D
BARN      ,Consumer Staples      ,Europe                     ,50.0              ,0.0                 ,50.0            ,21.242063987637437 ,4.0         ,26.3                         ,F
RPI       ,Information Technology,Europe                     ,50.0              ,50.0                ,50.0            ,99.01774397972116  ,0.0         ,49.9                         ,D
LOTB      ,Consumer Staples      ,Europe                     ,50.0              ,21.829184431302433  ,50.0            ,88.14773240278676  ,16.0        ,43.6                         ,D
IMI       ,Industrials           ,Europe                     ,50.0              ,75.11913489736071   ,50.0            ,78.63468064276302  ,4.0         ,53.7                         ,C
A2A       ,Utilities             ,Europe                     ,77.00542037492899 ,37.945392315808434  ,50.0            ,59.62017262736534  ,16.0        ,50.1                         ,C
AVOL      ,Consumer Discretionary,Europe                     ,50.0              ,100.0               ,50.0            ,0.0                ,8.0         ,48.7                         ,D
SSABA     ,Materials             ,Europe                     ,73.84382900264214 ,0.0                 ,50.0            ,95.23478640201914  ,4.0         ,43.3                         ,D
VAR       ,Energy                ,Europe                     ,0.0               ,15.442936818446684  ,50.0            ,0.0                ,4.0         ,14.5                         ,F
BNR       ,Industrials           ,Europe                     ,55.47062650120096 ,44.28150021070375   ,50.0            ,75.10638844180292  ,8.0         ,47.4                         ,D
ANE       ,Utilities             ,Europe                     ,50.0              ,0.0                 ,50.0            ,71.31631895004024  ,4.0         ,33.8                         ,F
SYENS     ,Materials             ,Europe                     ,78.52115492281852 ,46.22975237385962   ,50.0            ,90.57863421736441  ,0.0         ,54.8                         ,C
GAW       ,Consumer Discretionary,Europe                     ,50.0              ,27.475557373696052  ,50.0            ,94.63431395871329  ,4.0         ,44.2                         ,D
INPST     ,Industrials           ,Europe                     ,100.0             ,50.0                ,50.0            ,0.0                ,0.0         ,47.5                         ,D
NIBEB     ,Industrials           ,Europe                     ,87.14434559589645 ,90.65461346633417   ,50.0            ,74.7593458935901   ,4.0         ,66.3                         ,B
INW       ,Communication Services,Europe                     ,34.34920486872173 ,21.658320014207067  ,50.0            ,62.09535475256429  ,4.0         ,33.9                         ,F
PIRC      ,Consumer Discretionary,Europe                     ,80.14632151150516 ,73.25402890845656   ,50.0            ,78.38975440750525  ,8.0         ,61.3                         ,C
VOE       ,Materials             ,Europe                     ,72.63377282406778 ,100.0               ,50.0            ,87.6967646765048   ,4.0         ,66.9                         ,B
ANDR      ,Industrials           ,Europe                     ,76.22254851889683 ,26.949926164585854  ,50.0            ,88.12426967433827  ,24.0        ,52.6                         ,C
ZAL       ,Consumer Discretionary,Europe                     ,100.0             ,50.0                ,50.0            ,78.42015228175143  ,0.0         ,59.3                         ,C
CPR       ,Consumer Staples      ,Europe                     ,50.0              ,50.0                ,50.0            ,73.52389107695339  ,4.0         ,46.6                         ,D
ALKB      ,Health Care           ,Europe                     ,100.0             ,50.0                ,50.0            ,92.63606399228233  ,4.0         ,62.0                         ,C
BEIJB     ,Industrials           ,Europe                     ,85.71456019674903 ,93.05985205110963   ,50.0            ,82.56249057672714  ,12.0        ,68.9                         ,B
HTO       ,Communication Services,Europe                     ,75.70844308886733 ,31.79921810347287   ,50.0            ,81.31706893700084  ,16.0        ,51.5                         ,C
KRKG      ,Health Care           ,Europe                     ,48.98768668299245 ,27.68965517241379   ,50.0            ,99.8041609331257   ,16.0        ,46.5                         ,D
DEMANT    ,Health Care           ,Europe                     ,50.0              ,50.0                ,50.0            ,45.80048770777346  ,4.0         ,42.5                         ,D
SALM      ,Consumer Staples      ,Europe                     ,14.36340371081254 ,11.52103779671953   ,50.0            ,68.52770559361629  ,4.0         ,27.4                         ,F
GRF       ,Health Care           ,Europe                     ,90.24273421009904 ,100.0               ,50.0            ,60.7992520166913   ,4.0         ,67.3                         ,B
FLOB      ,Consumer Staples      ,Europe                     ,50.0              ,100.0               ,50.0            ,80.82393005997763  ,8.0         ,60.8                         ,C
TKA       ,Materials             ,Europe                     ,95.2220909369393  ,26.021249313061002  ,50.0            ,97.23485044031163  ,4.0         ,55.5                         ,C
BC        ,Consumer Discretionary,Europe                     ,50.0              ,27.302430601673528  ,50.0            ,36.534552845528445 ,20.0        ,37.8                         ,D
OPAP      ,Consumer Discretionary,Europe                     ,50.140899733387336,28.716811913021406  ,50.0            ,62.726586302122115 ,4.0         ,39.7                         ,D
FRA       ,Industrials           ,Europe                     ,100.0             ,50.0                ,50.0            ,19.684180175880773 ,4.0         ,51.1                         ,C
R3NK      ,Industrials           ,Europe                     ,0.0               ,68.93936321233015   ,50.0            ,60.18254379898571  ,0.0         ,36.3                         ,D
ACLN      ,Industrials           ,Europe                     ,50.0              ,37.52170737645054   ,50.0            ,50.07588991666427  ,4.0         ,40.0                         ,D
SUNN      ,Communication Services,Europe                     ,50.0              ,50.0                ,50.0            ,55.19921510874302  ,0.0         ,43.3                         ,D
PPC       ,Utilities             ,Europe                     ,83.49149092215353 ,0.0                 ,50.0            ,56.64951556116606  ,12.0        ,41.2                         ,D
FCT       ,Industrials           ,Europe                     ,50.0              ,100.0               ,50.0            ,0.0                ,4.0         ,48.1                         ,D
G24       ,Communication Services,Europe                     ,100.0             ,50.0                ,50.0            ,94.34297960669083  ,20.0        ,64.7                         ,C
TEMN      ,Information Technology,Europe                     ,82.74274118014363 ,64.76164631388512   ,50.0            ,62.08898696339422  ,20.0        ,59.2                         ,C
NDA       ,Materials             ,Europe                     ,87.35680950360629 ,0.0                 ,50.0            ,96.40338001753206  ,8.0         ,47.5                         ,D
BTRW      ,Consumer Discretionary,Europe                     ,50.0              ,0.8984226390799216  ,50.0            ,98.9195139851586   ,4.0         ,38.2                         ,D
AAK       ,Consumer Staples      ,Europe                     ,82.05705510294385 ,0.0                 ,50.0            ,94.074224569958    ,68.0        ,54.8                         ,C
KGF       ,Consumer Discretionary,Europe                     ,50.0              ,100.0               ,50.0            ,87.80998721282887  ,4.0         ,61.3                         ,C
EVK       ,Materials             ,Europe                     ,57.22156104997125 ,16.734081460410742  ,50.0            ,86.15017099602     ,4.0         ,42.0                         ,D
SW        ,Consumer Discretionary,Europe                     ,50.0              ,32.526165032499726  ,50.0            ,52.215413719670224 ,8.0         ,39.7                         ,D
TKMS      ,Industrials           ,Europe                     ,50.0              ,50.0                ,50.0            ,98.99585157749912  ,0.0         ,49.8                         ,D
CDR       ,Communication Services,Europe                     ,91.23740915466021 ,100.0               ,50.0            ,99.76009635474277  ,4.0         ,73.4                         ,B
SPX       ,Industrials           ,Europe                     ,50.0              ,40.805795019157095  ,50.0            ,71.73047621564017  ,4.0         ,44.1                         ,D
HER       ,Utilities             ,Europe                     ,63.6240136428014  ,79.78625347636076   ,50.0            ,56.77849283250449  ,24.0        ,58.0                         ,C
AXFO      ,Consumer Staples      ,Europe                     ,59.24601884952876 ,53.63835725677831   ,50.0            ,30.98664669911394  ,4.0         ,43.5                         ,D
ELISA     ,Communication Services,Europe                     ,51.594520303037086,20.856417359187446  ,50.0            ,59.71014059898303  ,8.0         ,38.3                         ,D
TE        ,Energy                ,Europe                     ,80.85201111979845 ,100.0               ,50.0            ,84.53518216769439  ,8.0         ,69.1                         ,B
TKA       ,Communication Services,Europe                     ,50.0              ,83.34421820975797   ,50.0            ,82.29850582608499  ,32.0        ,60.5                         ,C
PNDORA    ,Consumer Discretionary,Europe                     ,85.1102008265062  ,81.12314871170622   ,50.0            ,18.900172964400706 ,12.0        ,56.2                         ,C
CICN      ,Information Technology,Europe                     ,50.0              ,50.0                ,50.0            ,71.14209827357239  ,4.0         ,46.3                         ,D
HLUNB     ,Health Care           ,Europe                     ,91.76567913298392 ,60.12811003978153   ,50.0            ,77.75155128127629  ,4.0         ,60.2                         ,C
ROCKB     ,Industrials           ,Europe                     ,81.99221896584228 ,31.732178547634916  ,50.0            ,98.68217320992328  ,12.0        ,55.0                         ,C
RRTL      ,Communication Services,Europe                     ,50.0              ,34.53106345346009   ,50.0            ,90.84665044510164  ,4.0         ,45.4                         ,D
SUN       ,Industrials           ,Europe                     ,50.0              ,45.98010437051533   ,50.0            ,68.64218754591671  ,12.0        ,46.1                         ,D
NKT       ,Industrials           ,Europe                     ,97.56699709773471 ,0.0                 ,50.0            ,95.71857477994662  ,4.0         ,49.3                         ,D
GETIB     ,Health Care           ,Europe                     ,81.02671570723918 ,63.73581786760838   ,50.0            ,89.23310812311492  ,28.0        ,63.8                         ,C
DLG       ,Consumer Discretionary,Europe                     ,34.038853579565895,31.51804381419871   ,50.0            ,89.66844147742694  ,12.0        ,41.6                         ,D
BC8       ,Information Technology,Europe                     ,74.9951704819859  ,68.05794302269435   ,50.0            ,85.86209387858656  ,4.0         ,59.2                         ,C
AUTO      ,Communication Services,Europe                     ,50.0              ,65.2839230093443    ,50.0            ,99.79517575460967  ,0.0         ,53.8                         ,C
SUBC      ,Energy                ,Europe                     ,56.1051619533866  ,65.39274924471299   ,50.0            ,90.86612339930151  ,8.0         ,55.2                         ,C
RAND      ,Industrials           ,Europe                     ,100.0             ,50.0                ,50.0            ,82.11146845666426  ,4.0         ,60.4                         ,C
BRBY      ,Consumer Discretionary,Europe                     ,50.0              ,50.0                ,50.0            ,30.257076955336537 ,4.0         ,40.1                         ,D
VEND      ,Communication Services,Europe                     ,100.0             ,50.0                ,50.0            ,96.02105231205336  ,4.0         ,62.5                         ,C
VALMT     ,Industrials           ,Europe                     ,62.61346054667354 ,39.02886505500568   ,50.0            ,80.31120482624746  ,4.0         ,48.1                         ,D
WTB       ,Consumer Discretionary,Europe                     ,50.0              ,16.653292629742694  ,50.0            ,43.75769825228867  ,4.0         ,33.8                         ,F
MOL       ,Energy                ,Europe                     ,62.299378042814894,47.26621149865612   ,50.0            ,91.03215611254284  ,8.0         ,52.2                         ,C
ENT       ,Consumer Discretionary,Europe                     ,50.0              ,79.31004901960785   ,50.0            ,34.38149746397018  ,16.0        ,49.9                         ,D
MOZN      ,Consumer Discretionary,Europe                     ,50.0              ,40.48202614379085   ,50.0            ,100.0              ,8.0         ,48.8                         ,D
NEX       ,Industrials           ,Europe                     ,50.0              ,100.0               ,50.0            ,64.81089226813359  ,24.0        ,60.8                         ,C
CTEC      ,Health Care           ,Europe                     ,50.0              ,48.286738351254485  ,50.0            ,76.27252452286498  ,4.0         ,46.6                         ,D
SPM       ,Energy                ,Europe                     ,100.0             ,50.0                ,50.0            ,60.16899131714047  ,4.0         ,57.1                         ,C
FCC       ,Industrials           ,Europe                     ,83.26595437481951 ,100.0               ,50.0            ,50.64258252547593  ,4.0         ,64.0                         ,C
ZAB       ,Consumer Staples      ,Europe                     ,50.0              ,50.0                ,50.0            ,0.0                ,0.0         ,35.0                         ,D
DESN      ,Health Care           ,Europe                     ,50.0              ,50.0                ,50.0            ,95.63209372408814  ,4.0         ,49.9                         ,D
LTMC      ,Consumer Discretionary,Europe                     ,84.80427992290822 ,100.0               ,50.0            ,0.0                ,0.0         ,56.2                         ,C
HWDN      ,Industrials           ,Europe                     ,50.0              ,69.84426437072676   ,50.0            ,79.88835208999441  ,4.0         ,52.5                         ,C
BANB      ,Health Care           ,Europe                     ,50.0              ,0.0                 ,50.0            ,99.99304228334867  ,24.0        ,41.1                         ,D
UTDI      ,Communication Services,Europe                     ,50.0              ,24.555287526262546  ,50.0            ,76.58527809936659  ,4.0         ,40.7                         ,D
GALE      ,Health Care           ,Europe                     ,50.0              ,51.93394596835488   ,50.0            ,82.9328998633712   ,8.0         ,49.1                         ,D
PSN       ,Consumer Discretionary,Europe                     ,50.0              ,0.0                 ,50.0            ,99.86219181077682  ,4.0         ,38.1                         ,D
AKER      ,Industrials           ,Europe                     ,50.0              ,37.60316835149447   ,50.0            ,80.32334692430419  ,4.0         ,44.5                         ,D
HOLMB     ,Materials             ,Europe                     ,66.946861814346   ,15.221900867657325  ,50.0            ,97.86068721060072  ,24.0        ,48.8                         ,D
IVG       ,Industrials           ,Europe                     ,87.81175526769071 ,0.0                 ,50.0            ,26.134665486042852 ,0.0         ,35.9                         ,D
ISS       ,Industrials           ,Europe                     ,50.0              ,100.0               ,50.0            ,48.68068271320687  ,12.0        ,56.6                         ,C
SIGN      ,Materials             ,Europe                     ,25.2878958568031  ,27.548481675392672  ,50.0            ,73.70133972736996  ,20.0        ,37.3                         ,D
EVN       ,Utilities             ,Europe                     ,50.0              ,100.0               ,50.0            ,93.42422540688445  ,12.0        ,63.3                         ,C
SWECB     ,Industrials           ,Europe                     ,74.44151631867018 ,55.80425126903553   ,50.0            ,81.05631079973399  ,24.0        ,58.3                         ,C
IP        ,Industrials           ,Europe                     ,91.92137190853943 ,100.0               ,50.0            ,86.76660627586328  ,16.0        ,73.4                         ,B
YPSN      ,Health Care           ,Europe                     ,50.0              ,0.0                 ,50.0            ,86.90576890543056  ,16.0        ,37.9                         ,D
PGE       ,Utilities             ,Europe                     ,100.0             ,50.0                ,50.0            ,90.3416967260112   ,4.0         ,61.7                         ,C
RICHTER   ,Health Care           ,Europe                     ,79.52957853510259 ,56.83526682134572   ,50.0            ,97.45028512940488  ,16.0        ,61.1                         ,C
PLSV      ,Energy                ,Latin America and Caribbean,58.679593721144975,20.726256983240226  ,50.0            ,10.146619955884251 ,4.0         ,32.0                         ,F
JD        ,Consumer Discretionary,Europe                     ,50.0              ,100.0               ,50.0            ,63.04863710098485  ,4.0         ,57.6                         ,C
ACE       ,Utilities             ,Europe                     ,71.70320347495588 ,48.75816993464051   ,50.0            ,34.46080373108108  ,16.0        ,47.7                         ,D
UMI       ,Materials             ,Europe                     ,50.0              ,16.265630519251147  ,50.0            ,40.38898153543228  ,8.0         ,33.8                         ,F
FDR       ,Industrials           ,Europe                     ,100.0             ,50.0                ,50.0            ,73.45053016226207  ,8.0         ,59.7                         ,C
FLU       ,Industrials           ,Europe                     ,28.603445245210057,21.99913830245584   ,50.0            ,98.88811688186362  ,12.0        ,39.3                         ,D
TUI1      ,Consumer Discretionary,Europe                     ,100.0             ,50.0                ,50.0            ,44.94727564407414  ,4.0         ,54.8                         ,C
BIOAB     ,Health Care           ,Europe                     ,100.0             ,50.0                ,50.0            ,97.98079696707462  ,0.0         ,62.2                         ,C
SFSN      ,Industrials           ,Europe                     ,50.0              ,54.7334911435801    ,50.0            ,88.03670984787644  ,4.0         ,50.0                         ,C
RMV       ,Communication Services,Europe                     ,50.0              ,57.71172716014099   ,50.0            ,97.46147767680759  ,4.0         ,52.1                         ,C
GF        ,Industrials           ,Europe                     ,50.0              ,25.406719085060757  ,50.0            ,0.0                ,8.0         ,30.1                         ,F
VPK       ,Energy                ,Europe                     ,100.0             ,50.0                ,50.0            ,71.56150383934079  ,32.0        ,63.0                         ,C
AMV0      ,Consumer Discretionary,Europe                     ,50.0              ,100.0               ,50.0            ,90.10458764505007  ,0.0         ,61.0                         ,C
1U1       ,Communication Services,Europe                     ,94.01318833873206 ,100.0               ,50.0            ,97.74117975045263  ,4.0         ,73.8                         ,B
JMAT      ,Materials             ,Europe                     ,50.0              ,39.22531558014871   ,50.0            ,75.11982056427813  ,4.0         ,44.2                         ,D
SOL       ,Materials             ,Europe                     ,50.0              ,14.896783485357659  ,50.0            ,80.00262460146321  ,16.0        ,40.6                         ,D
MNDI      ,Materials             ,Europe                     ,50.0              ,50.0                ,50.0            ,87.44551018346107  ,4.0         ,48.7                         ,D
FPE3      ,Materials             ,Europe                     ,66.44749131393132 ,38.43113239060238   ,50.0            ,98.03502176158784  ,16.0        ,53.3                         ,C
IMCD      ,Industrials           ,Europe                     ,50.0              ,35.75591498462772   ,50.0            ,72.80815669595128  ,4.0         ,43.0                         ,D
SBMO      ,Energy                ,Europe                     ,50.0              ,100.0               ,50.0            ,48.99041752224503  ,8.0         ,56.0                         ,C
KRN       ,Industrials           ,Europe                     ,85.82541689950295 ,65.36570183629007   ,50.0            ,97.6300397030726   ,20.0        ,65.4                         ,B
TW        ,Consumer Discretionary,Europe                     ,50.0              ,4.007058208434994   ,50.0            ,99.08440748792577  ,4.0         ,39.0                         ,D
MTELEKOM  ,Communication Services,Europe                     ,45.264354111554084,53.55433783737789   ,50.0            ,84.35682142465151  ,20.0        ,50.4                         ,C
EZJ       ,Industrials           ,Europe                     ,50.0              ,100.0               ,50.0            ,72.11738081168366  ,8.0         ,59.5                         ,C
SECTB     ,Health Care           ,Europe                     ,72.28571428571429 ,89.57418198117438   ,50.0            ,98.47896603304257  ,8.0         ,66.4                         ,B
FDJU      ,Consumer Discretionary,Europe                     ,50.0              ,35.35014131263739   ,50.0            ,34.577760464009    ,16.0        ,38.9                         ,D
ADEN      ,Industrials           ,Europe                     ,76.59598568256989 ,57.15903591133482   ,50.0            ,66.91763730480685  ,4.0         ,54.1                         ,C
VK        ,Energy                ,Europe                     ,100.0             ,50.0                ,50.0            ,85.00309260496302  ,4.0         ,60.9                         ,C
SMG       ,Communication Services,Europe                     ,50.0              ,10.35794428329046   ,50.0            ,89.75081468314885  ,0.0         ,38.6                         ,D
TITC      ,Materials             ,Europe                     ,100.0             ,50.0                ,50.0            ,86.38308378745393  ,4.0         ,61.1                         ,C
PCO       ,Consumer Discretionary,Europe                     ,50.0              ,50.0                ,50.0            ,0.0                ,0.0         ,35.0                         ,D
LOG       ,Industrials           ,Europe                     ,58.084258468545414,40.32288933477389   ,50.0            ,84.89072631225596  ,4.0         ,47.9                         ,D
BDX       ,Industrials           ,Europe                     ,46.77275165385303 ,11.794871794871794  ,50.0            ,93.21939339320008  ,4.0         ,39.2                         ,D
DIA       ,Health Care           ,Europe                     ,86.90619198427433 ,91.60133444537115   ,50.0            ,81.20145160049866  ,64.0        ,76.4                         ,B
BBY       ,Industrials           ,Europe                     ,50.0              ,100.0               ,50.0            ,67.19774562401777  ,4.0         ,58.2                         ,C
TPE       ,Utilities             ,Europe                     ,100.0             ,50.0                ,50.0            ,72.56020057682122  ,4.0         ,59.0                         ,C
WPP       ,Communication Services,Europe                     ,50.0              ,35.90598964583261   ,50.0            ,43.331493706050374 ,4.0         ,38.6                         ,D
IOS       ,Information Technology,Europe                     ,100.0             ,50.0                ,50.0            ,0.0                ,0.0         ,47.5                         ,D
HIK       ,Health Care           ,Europe                     ,50.0              ,41.01694915254237   ,50.0            ,81.24371678874049  ,4.0         ,45.5                         ,D
AKE       ,Materials             ,Europe                     ,62.148443456854665,19.18906474820144   ,50.0            ,80.44068877365935  ,24.0        ,46.0                         ,D
SFZN      ,Health Care           ,Europe                     ,50.0              ,0.0                 ,50.0            ,83.3283946959034   ,44.0        ,41.6                         ,D
LAGRB     ,Information Technology,Europe                     ,79.2496765847348  ,53.815461346633406  ,50.0            ,64.94578029231495  ,24.0        ,56.6                         ,C
ZEAL      ,Health Care           ,Europe                     ,100.0             ,50.0                ,50.0            ,98.48443074249525  ,0.0         ,62.3                         ,C
HBR       ,Energy                ,Europe                     ,50.0              ,77.55351681957187   ,50.0            ,67.8931370980643   ,4.0         ,52.7                         ,C
ACP       ,Information Technology,Europe                     ,77.56056098597534 ,100.0               ,50.0            ,86.48296547433549  ,24.0        ,71.0                         ,B
WAWI      ,Industrials           ,Europe                     ,25.92592592592593 ,21.958333333333332  ,50.0            ,68.3825005017058   ,8.0         ,33.4                         ,F
BUCN      ,Industrials           ,Europe                     ,50.0              ,50.91755412934622   ,50.0            ,99.45824537050426  ,4.0         ,50.7                         ,C
CCC       ,Information Technology,Europe                     ,50.0              ,58.350877192982466  ,50.0            ,94.42829835374893  ,4.0         ,51.9                         ,C
CAMX      ,Health Care           ,Europe                     ,100.0             ,50.0                ,50.0            ,99.82735232457763  ,0.0         ,62.5                         ,C
MYCR      ,Information Technology,Europe                     ,56.152980877390334,42.262698819907655  ,50.0            ,98.88490641178814  ,16.0        ,51.8                         ,C
SNN       ,Utilities             ,Europe                     ,0.0               ,10.449617346938775  ,50.0            ,99.90626830697128  ,4.0         ,28.2                         ,F
DEME      ,Industrials           ,Europe                     ,50.0              ,100.0               ,50.0            ,88.31182862538591  ,4.0         ,61.3                         ,C
RBREW     ,Consumer Staples      ,Europe                     ,74.11899112400036 ,41.869269949066215  ,50.0            ,69.83447552709434  ,8.0         ,50.7                         ,C
JUN3      ,Industrials           ,Europe                     ,100.0             ,50.0                ,50.0            ,58.75873654848884  ,20.0        ,59.3                         ,C
BELA      ,Consumer Discretionary,Europe                     ,50.0              ,19.343118485428633  ,50.0            ,98.21675029934099  ,4.0         ,42.7                         ,D
BWY       ,Consumer Discretionary,Europe                     ,50.0              ,36.369929691725254  ,50.0            ,98.59306875389031  ,4.0         ,47.0                         ,D
FIE       ,Consumer Discretionary,Europe                     ,100.0             ,50.0                ,50.0            ,68.10117304636158  ,12.0        ,59.5                         ,C
AUTO      ,Industrials           ,Europe                     ,100.0             ,50.0                ,50.0            ,85.8748701973001   ,0.0         ,60.4                         ,C
FLS       ,Industrials           ,Europe                     ,79.29382744378155 ,51.10957196287574   ,50.0            ,94.98341929228488  ,12.0        ,58.6                         ,C
COLR      ,Consumer Staples      ,Europe                     ,50.0              ,5.877470671171291   ,50.0            ,89.96400208255626  ,12.0        ,39.3                         ,D
WCH       ,Materials             ,Europe                     ,0.0               ,0.0                 ,50.0            ,86.58465844987973  ,4.0         ,23.6                         ,F
AFX       ,Health Care           ,Europe                     ,74.65471884248602 ,64.9108011676938    ,50.0            ,91.61946015770643  ,4.0         ,59.2                         ,C
GL9       ,Consumer Staples      ,Europe                     ,50.0              ,56.060606060606055  ,50.0            ,84.57963463270295  ,4.0         ,49.8                         ,D
SPG       ,Communication Services,Europe                     ,50.0              ,100.0               ,50.0            ,65.20027032636055  ,0.0         ,57.3                         ,C
CIE       ,Consumer Discretionary,Europe                     ,100.0             ,50.0                ,50.0            ,59.33522969896876  ,20.0        ,59.4                         ,C
MOVE      ,Health Care           ,Europe                     ,50.0              ,57.961783439490446  ,50.0            ,78.58856033832515  ,12.0        ,50.6                         ,C
ROVI      ,Health Care           ,Europe                     ,80.25112549240292 ,46.42564559216385   ,50.0            ,93.44222384525153  ,4.0         ,56.3                         ,C
ENG       ,Utilities             ,Europe                     ,100.0             ,50.0                ,50.0            ,48.44628094726959  ,4.0         ,55.4                         ,C
DAN       ,Industrials           ,Europe                     ,50.0              ,50.0                ,50.0            ,88.39222464505798  ,8.0         ,49.5                         ,D
WBD       ,Industrials           ,Europe                     ,50.0              ,0.0                 ,50.0            ,49.64725845374745  ,16.0        ,32.3                         ,F
ITV       ,Communication Services,Europe                     ,50.0              ,39.47313930748878   ,50.0            ,84.38865660102051  ,4.0         ,45.6                         ,D
DEC       ,Communication Services,Europe                     ,50.0              ,50.0                ,50.0            ,35.9708083135745   ,4.0         ,41.0                         ,D
RS1       ,Industrials           ,Europe                     ,50.0              ,46.90246668556847   ,50.0            ,87.40246727319831  ,4.0         ,47.9                         ,D
BNJ       ,Communication Services,Europe                     ,50.0              ,46.021740380744234  ,50.0            ,0.0                ,4.0         ,34.6                         ,F
CENER     ,Industrials           ,Europe                     ,100.0             ,50.0                ,50.0            ,56.41795098105777  ,4.0         ,56.6                         ,C
TGYM      ,Consumer Discretionary,Europe                     ,50.0              ,16.570721471996556  ,50.0            ,90.45836452874137  ,16.0        ,42.6                         ,D
DRX       ,Utilities             ,Europe                     ,50.0              ,100.0               ,50.0            ,79.34613858708478  ,4.0         ,60.0                         ,C
FRAS      ,Consumer Discretionary,Europe                     ,50.0              ,50.0                ,50.0            ,68.79764458274171  ,4.0         ,45.9                         ,D
IRE       ,Utilities             ,Europe                     ,69.85733676033153 ,16.00287425149701   ,50.0            ,48.98413825689231  ,16.0        ,41.2                         ,D
HOC       ,Materials             ,Europe                     ,50.0              ,100.0               ,50.0            ,84.51492446836886  ,4.0         ,60.8                         ,C
SCT       ,Information Technology,Europe                     ,50.0              ,47.795087719298245  ,50.0            ,96.53785118794842  ,4.0         ,49.5                         ,D
FNTN      ,Communication Services,Europe                     ,50.0              ,30.850343848924787  ,50.0            ,84.3439237748366   ,4.0         ,43.5                         ,D
RUI       ,Utilities             ,Europe                     ,50.0              ,23.292120107116403  ,50.0            ,74.9423586346874   ,20.0        ,42.6                         ,D
AIA       ,Industrials           ,Europe                     ,100.0             ,50.0                ,50.0            ,50.83355371300864  ,0.0         ,55.1                         ,C
VCT       ,Materials             ,Europe                     ,50.0              ,72.0260100825601    ,50.0            ,81.79163857312403  ,16.0        ,55.2                         ,C
TEP       ,Industrials           ,Europe                     ,50.0              ,100.0               ,50.0            ,63.76208213094679  ,8.0         ,58.3                         ,C
ACX       ,Materials             ,Europe                     ,0.0               ,13.115802237777658  ,50.0            ,68.92084389197943  ,4.0         ,24.2                         ,F
TOM       ,Industrials           ,Europe                     ,73.91695976666381 ,42.937016938003616  ,50.0            ,71.52277358900841  ,84.0        ,62.5                         ,C
SRP       ,Industrials           ,Europe                     ,50.0              ,100.0               ,50.0            ,68.09507105679803  ,4.0         ,58.3                         ,C
TRI       ,Consumer Discretionary,Europe                     ,50.0              ,100.0               ,50.0            ,94.0454430319087   ,8.0         ,62.8                         ,C
ERG       ,Utilities             ,Europe                     ,52.7628740527684  ,78.23536299765807   ,50.0            ,53.58364343475132  ,24.0        ,54.4                         ,C
INCH      ,Consumer Discretionary,Europe                     ,50.0              ,63.18633139909735   ,50.0            ,40.683100232468675 ,4.0         ,45.0                         ,D
OPL       ,Communication Services,Europe                     ,50.0              ,20.344683517860872  ,50.0            ,82.322940228291    ,20.0        ,42.9                         ,D
AMBUB     ,Health Care           ,Europe                     ,91.62664439340155 ,100.0               ,50.0            ,96.97873207186706  ,12.0        ,74.3                         ,B
HIAB      ,Industrials           ,Europe                     ,73.3613544177297  ,72.77281253448086   ,50.0            ,88.01386918241357  ,4.0         ,60.3                         ,C
ITH       ,Energy                ,Europe                     ,50.0              ,19.54084791029201   ,50.0            ,88.32262195295763  ,4.0         ,41.2                         ,D
HT        ,Communication Services,Europe                     ,0.0               ,26.059544658493866  ,50.0            ,98.47770388922474  ,16.0        ,33.7                         ,F
SON       ,Consumer Staples      ,Europe                     ,29.207812157120916,78.13494523661915   ,50.0            ,65.0111517384756   ,16.0        ,49.0                         ,D
LOUP      ,Consumer Staples      ,Europe                     ,50.0              ,40.03937524609529   ,50.0            ,91.28126120770379  ,4.0         ,46.8                         ,D
ARCAD     ,Industrials           ,Europe                     ,50.0              ,56.62882762567967   ,50.0            ,69.72919380745344  ,20.0        ,50.1                         ,C
VID       ,Materials             ,Europe                     ,51.561631139944396,19.720654357600687  ,50.0            ,89.9907387618437   ,4.0         ,41.9                         ,D
ROR       ,Industrials           ,Europe                     ,50.0              ,37.11328733585578   ,50.0            ,98.62718145137971  ,4.0         ,47.2                         ,D
MOH       ,Energy                ,Europe                     ,84.36628259551243 ,16.558794192618862  ,50.0            ,65.31185414304844  ,4.0         ,45.6                         ,D
SCYR      ,Industrials           ,Europe                     ,100.0             ,50.0                ,50.0            ,0.0                ,4.0         ,48.1                         ,D
HUH1V     ,Materials             ,Europe                     ,78.63699763209965 ,33.244761615548136  ,50.0            ,75.48921589122276  ,12.0        ,51.1                         ,C
