ticker     ,sector                ,region                     ,payout_score,fcf_coverage_score,div_growth_score,balance_sheet_score,dividend_sustainability_score,sustainability_grade
HMSP       ,Consumer Staples      ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
3360       ,Financials            ,Asia / Pacific             ,0           ,5                 ,0               ,20                 ,25                           ,F
3197       ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
HEXT       ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
9508       ,Utilities             ,Asia / Pacific             ,0           ,5                 ,0               ,0                  ,5                            ,F
7747       ,Health Care           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
002472     ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
300373     ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
002673     ,Financials            ,Asia / Pacific             ,0           ,5                 ,0               ,25                 ,30                           ,F
600498     ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,20                 ,20                           ,F
3888       ,Communication Services,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
688065     ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
6645       ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
3323       ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,10                 ,10                           ,F
603298     ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
002456     ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
600901     ,Financials            ,Asia / Pacific             ,0           ,5                 ,0               ,20                 ,25                           ,F
002409     ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
2376       ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
8359       ,Financials            ,Asia / Pacific             ,0           ,5                 ,0               ,25                 ,30                           ,F
VNM        ,Consumer Staples      ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
600352     ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,20                 ,20                           ,F
MAHABANK   ,Financials            ,Asia / Pacific             ,0           ,5                 ,0               ,25                 ,30                           ,F
002487     ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
1888       ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
3861       ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,10                 ,10                           ,F
7261       ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
600177     ,Real Estate           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
601799     ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
MWG        ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
603806     ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
5830       ,Financials            ,Asia / Pacific             ,0           ,5                 ,0               ,25                 ,30                           ,F
2356       ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,20                 ,20                           ,F
8046       ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
688278     ,Health Care           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
TPG        ,Communication Services,Asia / Pacific             ,0           ,0                 ,0               ,20                 ,20                           ,F
2367       ,Consumer Staples      ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
601665     ,Financials            ,Asia / Pacific             ,0           ,5                 ,0               ,25                 ,30                           ,F
8572       ,Financials            ,Asia / Pacific             ,0           ,5                 ,0               ,25                 ,30                           ,F
A161390    ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
RADICO     ,Consumer Staples      ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
600578     ,Utilities             ,Asia / Pacific             ,0           ,5                 ,0               ,10                 ,15                           ,F
GGP        ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
EMAS       ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
002155     ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
600663     ,Real Estate           ,Asia / Pacific             ,0           ,0                 ,0               ,10                 ,10                           ,F
002436     ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
AC         ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
532644     ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,20                 ,20                           ,F
001389     ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
AMRT       ,Consumer Staples      ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
COCHINSHIP ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
868        ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
HUDCO      ,Financials            ,Asia / Pacific             ,0           ,5                 ,0               ,20                 ,25                           ,F
PETDAG     ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
000729     ,Consumer Staples      ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
WPRTS      ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
002129     ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,0                  ,0                            ,
656        ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
6186       ,Consumer Staples      ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
600109     ,Financials            ,Asia / Pacific             ,0           ,5                 ,0               ,25                 ,30                           ,F
136        ,Communication Services,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
3939       ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
1133       ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
A016360    ,Financials            ,Asia / Pacific             ,0           ,5                 ,0               ,25                 ,30                           ,F
1402       ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
002821     ,Health Care           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
8060       ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
8804       ,Real Estate           ,Asia / Pacific             ,0           ,0                 ,0               ,10                 ,10                           ,F
8227       ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
532478     ,Consumer Staples      ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
002273     ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
000800     ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
4958       ,Information Technology,Latin America and Caribbean,0           ,0                 ,0               ,20                 ,20                           ,F
4021       ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
SUPREMEIND ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
4676       ,Communication Services,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
6465       ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
3769       ,Financials            ,Asia / Pacific             ,0           ,5                 ,0               ,25                 ,30                           ,F
4042       ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
4183       ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,10                 ,10                           ,F
500660     ,Health Care           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
ACB        ,Financials            ,Asia / Pacific             ,0           ,5                 ,0               ,25                 ,30                           ,F
002130     ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
425        ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
000921     ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
517569     ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
6845       ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
500459     ,Consumer Staples      ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
1585       ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
6865       ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,20                 ,20                           ,F
4005       ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,10                 ,10                           ,F
600208     ,Real Estate           ,Asia / Pacific             ,0           ,0                 ,0               ,20                 ,20                           ,F
ESCORTS    ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
PETRONET   ,Energy                ,Asia / Pacific             ,0           ,0                 ,0               ,20                 ,20                           ,F
688318     ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
002624     ,Communication Services,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
603737     ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,10                 ,10                           ,F
3800       ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,20                 ,20                           ,F
1877       ,Health Care           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
000883     ,Utilities             ,Asia / Pacific             ,0           ,5                 ,0               ,20                 ,25                           ,F
603119     ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
4403       ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
600562     ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
TEL        ,Communication Services,Asia / Pacific             ,0           ,0                 ,0               ,10                 ,10                           ,F
220        ,Consumer Staples      ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
601567     ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
688322     ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
002085     ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
3533       ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
1033       ,Energy                ,Asia / Pacific             ,0           ,0                 ,0               ,0                  ,0                            ,
002465     ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
PAGEIND    ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
23         ,Financials            ,Asia / Pacific             ,0           ,5                 ,0               ,25                 ,30                           ,F
ANTM       ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
2267       ,Consumer Staples      ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
603198     ,Consumer Staples      ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
603766     ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
4186       ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
002056     ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
600161     ,Health Care           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
300073     ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
688147     ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
601155     ,Real Estate           ,Asia / Pacific             ,0           ,0                 ,0               ,20                 ,20                           ,F
1908       ,Real Estate           ,Asia / Pacific             ,0           ,5                 ,0               ,20                 ,25                           ,F
688819     ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
ITCHOTELS  ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
1963       ,Financials            ,Asia / Pacific             ,0           ,5                 ,0               ,20                 ,25                           ,F
603444     ,Communication Services,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
600079     ,Health Care           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
6370       ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
688387     ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
300346     ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
002271     ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
603833     ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
ATM        ,Consumer Staples      ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
1729       ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
000423     ,Health Care           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
A377300    ,Financials            ,Asia / Pacific             ,0           ,5                 ,0               ,25                 ,30                           ,F
002240     ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,20                 ,20                           ,F
002683     ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,20                 ,20                           ,F
5332       ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
A032640    ,Communication Services,Asia / Pacific             ,0           ,0                 ,0               ,20                 ,20                           ,F
PREMIERENE ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
FLUOROCHEM ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
688349     ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
5801       ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
300724     ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
600060     ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
3391       ,Consumer Staples      ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
9064       ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
CPIN       ,Consumer Staples      ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
CMM        ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
600282     ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,10                 ,10                           ,F
9962       ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
2145       ,Consumer Staples      ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
EDV        ,Consumer Staples      ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
513599     ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
5021       ,Energy                ,Asia / Pacific             ,0           ,0                 ,0               ,0                  ,0                            ,
523395     ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
600637     ,Communication Services,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
300487     ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
3291       ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
603596     ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
A011070    ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,20                 ,20                           ,F
MINT       ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
603920     ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
CGF        ,Financials            ,Asia / Pacific             ,0           ,5                 ,0               ,25                 ,30                           ,F
002244     ,Real Estate           ,Asia / Pacific             ,0           ,0                 ,0               ,10                 ,10                           ,F
600863     ,Utilities             ,Asia / Pacific             ,0           ,5                 ,0               ,25                 ,30                           ,F
5105       ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
CONCOR     ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
659        ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
IREDA      ,Financials            ,Asia / Pacific             ,0           ,5                 ,0               ,20                 ,25                           ,F
601615     ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
002429     ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
NWL        ,Financials            ,Asia / Pacific             ,0           ,5                 ,0               ,25                 ,30                           ,F
600909     ,Financials            ,Asia / Pacific             ,0           ,5                 ,0               ,25                 ,30                           ,F
002152     ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
4751       ,Communication Services,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
WHC        ,Energy                ,Asia / Pacific             ,0           ,0                 ,0               ,10                 ,10                           ,F
600985     ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
DALBHARAT  ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
300058     ,Communication Services,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
300496     ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
2096       ,Health Care           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
688297     ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
1605       ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
6139       ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
6856       ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
WOR        ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
301217     ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
603885     ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
1357       ,Communication Services,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
A021240    ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
772        ,Communication Services,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
NH         ,Health Care           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
2670       ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
688615     ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
ASTRAL     ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
POONAWALLA ,Financials            ,Asia / Pacific             ,0           ,5                 ,0               ,25                 ,30                           ,F
2212       ,Consumer Staples      ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
NCKL       ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
8334       ,Financials            ,Asia / Pacific             ,0           ,5                 ,0               ,25                 ,30                           ,F
7649       ,Consumer Staples      ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
1044       ,Consumer Staples      ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
603345     ,Consumer Staples      ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
AZJ        ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
1128       ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,20                 ,20                           ,F
002518     ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
688037     ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
A141080    ,Health Care           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
AGL        ,Utilities             ,Asia / Pacific             ,0           ,5                 ,0               ,25                 ,30                           ,F
600398     ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
002126     ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
6274       ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
MSN        ,Consumer Staples      ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
EMI        ,Consumer Staples      ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
688692     ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
2181       ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
600884     ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,10                 ,10                           ,F
522        ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
317        ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
5444       ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
A064400    ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
300003     ,Health Care           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
4733       ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
2324       ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,20                 ,20                           ,F
5110       ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
JUBLFOOD   ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
000830     ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,20                 ,20                           ,F
867        ,Health Care           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
3635       ,Communication Services,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
603786     ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
002430     ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,20                 ,20                           ,F
002603     ,Health Care           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
6724       ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
BH         ,Health Care           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
002797     ,Financials            ,Asia / Pacific             ,0           ,5                 ,0               ,25                 ,30                           ,F
3349       ,Consumer Staples      ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
600038     ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
PIRAMALFIN ,Financials            ,Asia / Pacific             ,0           ,5                 ,0               ,25                 ,30                           ,F
1102       ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,20                 ,20                           ,F
000887     ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
WGX        ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
ENDURANCE  ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
688017     ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
2282       ,Consumer Staples      ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
IPCALAB    ,Health Care           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
AIAENG     ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
666        ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
601156     ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
500067     ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
603338     ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
552        ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
603650     ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,20                 ,20                           ,F
EMTK       ,Communication Services,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
000629     ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
002335     ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
3529       ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
2400       ,Communication Services,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
A029780    ,Financials            ,Asia / Pacific             ,0           ,5                 ,0               ,25                 ,30                           ,F
300677     ,Health Care           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
GOTO       ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
300763     ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
MFT        ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
000513     ,Health Care           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
A034220    ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,0                  ,0                            ,
600977     ,Communication Services,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
600295     ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
000703     ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,0                  ,0                            ,
002222     ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
STB        ,Financials            ,Asia / Pacific             ,0           ,5                 ,0               ,25                 ,30                           ,F
IGO        ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
600848     ,Real Estate           ,Asia / Pacific             ,0           ,0                 ,0               ,20                 ,20                           ,F
