ticker    ,name                                                                                   ,industry                                             ,region                     ,market_cap   ,piotroski_f_score,long_term_trend_score,dilution_score    ,distress_risk_score,cash_runway_months ,net_income_growth_yoy,cash_flow_quality_score,fcf_yield          ,eps_cont_vs_total_eps,discontinued_ops_impact,rnd_intensity_ltm  ,high_rnd_intensity_flag,inventory_days     ,inventory_turnover_mv,goodwill_concentration,recent_acquisition_flag,tangible_book_value_ltm,tbv_yoy_growth     ,marketing_to_revenue,sga_vs_5y_avg      ,capex_yoy_growth   ,capex_vs_5y_avg   ,underinvestment_flag,acquisitions_ltm_total,serial_acquirer_flag,ma_intensity_score,total_investment_to_cfo,organic_vs_inorganic,investment_efficiency
CCC       ,CCC Intelligent Solutions Holdings Inc.                                                ,Software                                             ,United States and Canada   ,4834.41      ,3                ,-0.3064943343388277  ,43.41941867757011 ,65.0               ,1.2343728490496109 ,-128.26557093425606  ,50                     ,5.281720003061388  ,                     ,                       ,22.219188767550705 ,1                      ,0.0                ,                     ,91.8622230986656      ,0                      ,-860.21                ,142.87368004969224 ,0.0                 ,1.0970453999519576 ,-3.6707250590586953,1.3111291632818847,0                   ,410.41                ,0                   ,11.426845192851156,1.5002903600464577     ,0.1330864257693525  ,1.4250408867890243
ATRL      ,AtkinsRéalis Group Inc.                                                                ,Construction and Engineering                         ,United States and Canada   ,11870.3      ,7                ,1.5905778478821464   ,56.30146343592977 ,79.16666666666666  ,1.193247382292186  ,-8.912672417769986   ,25                     ,1.2022442566742204 ,1.0                  ,0.0                    ,0.0                ,0                      ,0.0                ,                     ,69.6848769772839      ,0                      ,978.85                 ,14553.443113772457 ,0.0                 ,0.7082575481993452 ,42.32343909928352  ,1.4921731123388582,0                   ,290.68                ,0                   ,3.2665372098459104,1.5549638075235344     ,0.4263107196917572  ,2.6621033776867966
FCN       ,FTI Consulting Inc.                                                                    ,Professional Services                                ,United States and Canada   ,5284.28      ,4                ,0.0956306086896507   ,63.095639857678755,100.0              ,0.5288927805791237 ,1.891665757211976    ,75                     ,0.830198248389563  ,1.0                  ,0.0                    ,0.0                ,0                      ,0.0                ,                     ,70.95247620952762     ,0                      ,494.07                 ,-51.321234334358   ,0.7299960796506832  ,1.1765260984960189 ,-28.4357316087308  ,1.1261329305135952,0                   ,0.0                   ,0                   ,0.0               ,0.5926269848639613     ,                    ,4.232215036378335
AES       ,The AES Corporation                                                                    ,Independent Power and Renewable Electricity Producers,United States and Canada   ,10710.3      ,4                ,-0.0349343081613001  ,43.65441060959969 ,100.0              ,2.055539315989477  ,574.2971887550201    ,25                     ,-20.68102667525653 ,1.0410958904109588   ,-4.10958904109589      ,0.0                ,0                      ,22.14221467119728  ,16.484349258649093   ,3.2763532763532766    ,0                      ,1504.0                 ,11.242603550295856 ,0.0                 ,0.8743169398907104 ,-4.298291040911445 ,1.4647978611358663,0                   ,271.0                 ,1                   ,0.5336431482976586,1.6364567332309268     ,22.586715867158674  ,-0.0471812242922816
SQM       ,Sociedad Química y Minera de Chile S.A.                                                ,Chemicals                                            ,Latin America and Caribbean,23319.47     ,6                ,0.5923104565402552   ,50.0              ,60.83333333333333  ,5.261425282489613  ,-120.09072525550636  ,75                     ,0.2815244085736082 ,1.0                  ,0.0                    ,0.0                ,0                      ,214.84217046739    ,1.698921581391312    ,0.0173539869881251    ,0                      ,5327.64                ,6.725695626915603  ,0.1419814695413314  ,1.2594580777096116 ,-11.943638999637548,1.2065093732996983,0                   ,27.56                 ,0                   ,0.2350290503069619,0.9638649084527084     ,35.86538461538461   ,-2.662857919536064
DNLI      ,Denali Therapeutics Inc.                                                               ,Biotechnology                                        ,United States and Canada   ,3371.46      ,2                ,-0.2700207184906442  ,37.00294814249309 ,100.0              ,1.9924792815158263 ,191.1238121470872    ,0                      ,-12.186115214180205,1.0                  ,0.0                    ,                   ,0                      ,0.0                ,                     ,0.0                   ,0                      ,926.2                  ,-24.679591438423003,                    ,1.4630927835051546 ,22.952086553323028 ,0.4451612903225806,1                   ,0.0                   ,0                   ,0.0               ,0.0328573583387802     ,                    ,-25.543276661514685
SLNO      ,Soleno Therapeutics Inc.                                                               ,Biotechnology                                        ,United States and Canada   ,2177.94      ,4                ,4.015789533339305    ,0.0               ,100.0              ,16.179731059363725 ,351.0130802769941    ,0                      ,-1.1901154301771397,1.0                  ,0.0                    ,53.25833586703152  ,1                      ,1323.125           ,0.2758620689655172   ,0.0                   ,0                      ,489.46                 ,105.3879400780496  ,                    ,3.0053428317008013 ,                   ,0.0               ,1                   ,0.0                   ,0                   ,0.0               ,0.0007722007722007     ,                    ,
SRRK      ,Scholar Rock Holding Corporation                                                       ,Biotechnology                                        ,United States and Canada   ,4582.17      ,1                ,0.7427671979402123   ,8.604310606543441 ,100.0              ,9.503300102178898  ,48.555401411424086   ,0                      ,-5.993666756143924 ,1.0                  ,0.0                    ,                   ,0                      ,0.0                ,                     ,0.0                   ,0                      ,245.0                  ,-33.53769362233133 ,                    ,3.211864406779661  ,42.857142857142854 ,0.1538461538461538,1                   ,0.0                   ,0                   ,0.0               ,0.0021528918080642     ,                    ,0.0
FSS       ,Federal Signal Corporation                                                             ,Machinery                                            ,United States and Canada   ,6584.35      ,7                ,0.8255504199896907   ,50.19733849074001 ,100.0              ,0.3779965257672264 ,37.42058449809402    ,100                    ,3.3366999020404444 ,1.0                  ,0.0                    ,0.603288897538192  ,0                      ,91.76843041960436  ,3.977402668118704    ,39.47189225996822     ,0                      ,582.4                  ,14.487910359740516 ,0.0                 ,1.3107822410147991 ,33.993399339933994 ,0.7399577167019027,0                   ,121.8                 ,1                   ,6.283532810565415 ,0.6054010479645304     ,0.2331691297208538  ,1.627198124267292
ACOX      ,ATCO Ltd.                                                                              ,Multi-Utilities                                      ,United States and Canada   ,4923.27      ,5                ,0.3794472789260201   ,49.00057666411392 ,100.0              ,2.918752467429925  ,-8.26867044931759    ,100                    ,8.612568475830088  ,1.0                  ,0.0                    ,0.0                ,0                      ,36.75959439476093  ,9.929380506222905    ,2.7543138246575167    ,0                      ,2429.84                ,5.47553934974172   ,0.0                 ,1.1020303263942433 ,9.515917280421602  ,1.179049413242278 ,0                   ,2.16                  ,1                   ,0.0108338666672016,0.7593290926205893     ,615.1990740740741   ,-0.0882037718347111
QXO       ,QXO Inc.                                                                               ,Trading Companies and Distributors                   ,United States and Canada   ,16129.44     ,5                ,0.2361658359134996   ,0.0               ,0.0                ,6.051017508579423  ,-2714.018691588785   ,50                     ,0.4896636213036534 ,1.0                  ,0.0                    ,0.0                ,0                      ,174.38548833576456 ,2.0930640702007453   ,51.627485517058815    ,0                      ,-243.7                 ,-105.35711537911978,0.0                 ,9.355565570076612  ,-16.666666666666664,11.99203187250996 ,0                   ,10556.5               ,0                   ,63.429450396265075,82.35983848423668      ,0.0047174726471841  ,5.875
PLNT      ,Planet Fitness Inc.                                                                    ,Hotels Restaurants and Leisure                       ,United States and Canada   ,7644.33      ,6                ,0.0160717157747397   ,52.87380623784813 ,25.0               ,4.7685209787676035 ,24.387246041500976   ,75                     ,2.653208325647898  ,1.0                  ,0.0                    ,0.0                ,0                      ,5.1917590479295725 ,70.30372492836676    ,-365.5947725869521    ,0                      ,-1200.92               ,-4.638180619853414 ,0.0                 ,0.9051008303677343 ,14.023089933083314 ,1.9494661921708183,0                   ,1.52                  ,1                   ,0.0497022768220625,0.4384780607548327     ,102.41447368421052  ,0.5658019525801952
ADT       ,ADT Inc.                                                                               ,Diversified Consumer Services                        ,United States and Canada   ,6569.67      ,5                ,-0.0076015620446464  ,60.89532112239241 ,0.0                ,0.1974557000492512 ,8.215805274184143    ,100                    ,21.110801607995526 ,1.0266666666666668   ,-2.6666666666666665    ,0.0                ,0                      ,71.25711181047474  ,5.122295736189876    ,133.53002913539487    ,0                      ,-6094.28               ,2.301081044786141  ,2.143535199910176   ,0.9360935863707184 ,-14.864479668852011,0.7434394635408416,0                   ,0.0                   ,0                   ,0.0               ,0.2960776750276613     ,                    ,0.3044157196148173
DUOL      ,Duolingo Inc.                                                                          ,Diversified Consumer Services                        ,United States and Canada   ,6447.33      ,4                ,-0.155712176590529   ,39.971058567972015,100.0              ,14.23634828297992  ,451.1512134411948    ,75                     ,5.499330730705578  ,1.0                  ,0.0                    ,30.08804587926618  ,1                      ,0.0                ,                     ,2.7027853832387536    ,1                      ,1244.24                ,56.68358287894624  ,0.0                 ,1.5598790322580645 ,279.93730407523515 ,3.095541401273885 ,0                   ,33.6                  ,0                   ,1.7818883774209289,0.1179752122894281     ,0.2776785714285714  ,67.99686520376176
ACMR      ,ACM Research Inc.                                                                      ,Semiconductors and Semiconductor Equipment           ,United States and Canada   ,3547.44      ,4                ,2.2419772564352014   ,42.95691915536607 ,49.166666666666664 ,16.94323772950918  ,33.975436328377505   ,0                      ,-0.2689263243352953,1.0                  ,0.0                    ,14.621457374907708 ,1                      ,525.9909881119776  ,0.6939282387900829   ,0.0                   ,0                      ,1429.97                ,58.6810333348129   ,0.0                 ,2.0496551724137926 ,33.2579185520362   ,0.7336884154460719,0                   ,0.0                   ,0                   ,0.0               ,1.21510710259301       ,                    ,3.6263736263736255
ACEL      ,Accel Entertainment Inc.                                                               ,Hotels Restaurants and Leisure                       ,United States and Canada   ,939.42       ,6                ,0.1111461262161677   ,51.881221958338315,72.5               ,2.898631778687706  ,-22.697368421052634  ,75                     ,5.115922590534585  ,1.0                  ,0.0                    ,0.0                ,0                      ,3.8707458845454146 ,94.29707112970712    ,42.118262921182634    ,0                      ,-126.04                ,-10.635280771412363,0.0                 ,1.388958281289033  ,-18.59554685588451 ,1.37565445026178  ,0                   ,23.16                 ,1                   ,2.1338148851093623,0.8133063306330633     ,3.681778929188256   ,0.6473858654977012
SHC       ,Sotera Health Company                                                                  ,Life Sciences Tools and Services                     ,United States and Canada   ,5204.6       ,6                ,0.1316191663173625   ,49.47940897483928 ,0.0                ,4.8141920431232155 ,-13.585052549630205  ,75                     ,1.6642969680667101 ,1.0                  ,0.0                    ,0.0                ,0                      ,39.62095181674566  ,9.212297616881935    ,199.6421240031246     ,0                      ,-839.36                ,-15.542049868185384,0.0                 ,1.0851159648727764 ,-16.70000465181188 ,0.954353562005277 ,0                   ,0.0                   ,0                   ,0.0               ,0.6387973812601642     ,                    ,0.2379401776992138
RNA       ,Avidity Biosciences Inc.                                                               ,Biotechnology                                        ,United States and Canada   ,10934.54     ,1                ,1.6987109816830848   ,0.0               ,100.0              ,6.634750205267479  ,51.8707002167562     ,25                     ,-5.416414407922053 ,1.0                  ,0.0                    ,0.0                ,0                      ,0.0                ,                     ,0.0                   ,0                      ,1886.27                ,32.37354030990343  ,0.0                 ,2.9509554140127388 ,67.13947990543736  ,0.5590551181102362,1                   ,0.0                   ,0                   ,0.0               ,0.0201881007337995     ,                    ,0.3167848699763593
COGT      ,Cogent Biosciences Inc.                                                                ,Biotechnology                                        ,United States and Canada   ,5727.63      ,3                ,2.6655467250880496   ,0.0               ,100.0              ,4.888166449934981  ,32.97645652512863    ,0                      ,-4.307715407594415 ,1.0                  ,0.0                    ,                   ,0                      ,                   ,                     ,0.0                   ,0                      ,194.55                 ,33.53696204269339  ,                    ,1.7334137515078407 ,-79.64285714285714 ,0.1044776119402985,1                   ,0.0                   ,0                   ,0.0               ,0.0033344176968119     ,                    ,0.0
ACA       ,Arcosa Inc.                                                                            ,Construction and Engineering                         ,United States and Canada   ,5622.52      ,7                ,0.5791771056057876   ,49.00862119379347 ,37.5               ,1.0499522748965957 ,-41.143216080402006  ,75                     ,5.595355819098909  ,1.0                  ,0.0                    ,0.0                ,0                      ,69.15045483202738  ,5.278345614452104    ,52.18383689891292     ,0                      ,918.4                  ,26.032660902977906 ,0.0                 ,1.2235469448584204 ,-6.781326781326781 ,1.0996945292974174,0                   ,1191.9                ,1                   ,23.587967544033248,2.8693799275516727     ,0.1297927678496518  ,0.8076448828606658
GSAT      ,Globalstar Inc.                                                                        ,Diversified Telecommunication Services               ,United States and Canada   ,8200.1       ,4                ,2.158489219054862    ,48.589849601285785,0.0                ,16.52409734372515  ,155.50161812297736   ,50                     ,1.91119620492433   ,1.0                  ,0.0                    ,0.0                ,0                      ,46.027691968225945 ,7.930008748906386    ,0.0                   ,0                      ,221.53                 ,-8.865394108935332 ,0.0                 ,1.0840496657115568 ,45.43579164517793  ,4.476210438063299 ,0                   ,0.0                   ,0                   ,0.0               ,0.8007171740291447     ,                    ,0.1520829751876683
GPCR      ,Structure Therapeutics Inc.                                                            ,Pharmaceuticals                                      ,United States and Canada   ,6025.48      ,1                ,0.9170731707317072   ,8.47942406141991  ,100.0              ,4.987359153507532  ,36.721713903146615   ,0                      ,-3.25915943626068  ,1.0                  ,0.0                    ,                   ,0                      ,                   ,                     ,0.0                   ,0                      ,770.02                 ,-10.963877711484203,                    ,                   ,-40.55299539170506 ,                  ,0                   ,0.0                   ,0                   ,0.0               ,0.0109652509652509     ,                    ,0.0
ICUI      ,ICU Medical Inc.                                                                       ,Health Care Equipment and Supplies                   ,United States and Canada   ,3703.74      ,6                ,-0.17369783532432    ,47.73578177632912 ,34.166666666666664 ,1.6415616185773096 ,296.79703304113286   ,50                     ,1.942900959570596  ,1.0                  ,0.0                    ,3.82526849282008   ,0                      ,154.126793528035   ,2.3681800655484864   ,70.45575273240098     ,0                      ,-36.34                 ,-82.55652090433448 ,0.0                 ,1.1581381244788111 ,-5.3880081058529035,1.3913875598086125,0                   ,0.0                   ,0                   ,0.0               ,0.548670346211741      ,                    ,1.465252115866015
WULF      ,TeraWulf Inc.                                                                          ,Software                                             ,United States and Canada   ,6087.63      ,2                ,4.666727615564825    ,0.0               ,0.0                ,30.93143933903464  ,-1.362026695723236   ,0                      ,-11.11384890343204 ,1.0                  ,0.0                    ,0.0                ,0                      ,0.0                ,                     ,22.422576210883804    ,0                      ,182.62                 ,-22.345537270910405,0.0                 ,                   ,256.44539044831714 ,                  ,0                   ,21.73                 ,0                   ,0.8853307258245228,7.983532741541232      ,27.55775425678785   ,0.9421311693494744
NUVL      ,Nuvalent Inc.                                                                          ,Biotechnology                                        ,United States and Canada   ,7954.43      ,1                ,0.7455385904908797   ,26.006557230992545,100.0              ,3.4866208142979063 ,106.59166534622088   ,0                      ,-3.317396721072409 ,1.0                  ,0.0                    ,                   ,0                      ,                   ,                     ,0.0                   ,0                      ,845.4                  ,-20.975144654558367,                    ,2.9529170931422724 ,                   ,                  ,0                   ,0.0                   ,0                   ,0.0               ,0.0                    ,                    ,
NIO       ,NIO Inc.                                                                               ,Automobiles                                          ,Asia / Pacific             ,12060.72     ,5                ,-0.3055087681355816  ,28.438293682554765,100.0              ,1.194613181742429  ,4.190483222963244    ,0                      ,0.0                ,1.0                  ,0.0                    ,16.25528740934117  ,1                      ,42.40502744788331  ,8.607469962107508    ,0.0                   ,0                      ,483.48                 ,-38.4713278525796  ,5.186129457801624   ,1.4003658536585366 ,-38.00687965552229 ,0.0               ,1                   ,0.0                   ,0                   ,0.0               ,                       ,                    ,0.5788908411492489
ESTC      ,Elastic N.V.                                                                           ,Software                                             ,Europe                     ,7135.85      ,6                ,-0.2696839584218479  ,45.471293347818886,100.0              ,5.849664805489762  ,-275.1620220349968   ,75                     ,4.236916415003118  ,1.0                  ,0.0                    ,24.909276198051305 ,1                      ,0.0                ,                     ,40.36650918517354     ,0                      ,513.24                 ,-13.945104877517144,0.0                 ,1.3601113172541743 ,25.79710144927536  ,0.7058823529411764,0                   ,36.83                 ,0                   ,1.4871374522020373,0.1336791960323675     ,0.1124083627477599  ,9.577827050997783
HAYW      ,Hayward Holdings Inc.                                                                  ,Building Products                                    ,United States and Canada   ,3534.87      ,7                ,0.1245075920207407   ,48.51932852226237 ,55.0               ,5.915003219575016  ,47.05663651010038    ,100                    ,5.412363113777876  ,1.0                  ,0.0                    ,2.3766661211426907 ,0                      ,156.6914716812011  ,2.329418417504024    ,62.382206344932655    ,0                      ,-434.74                ,-21.01811311156732 ,0.0                 ,1.1194867682437852 ,-21.61987737979993 ,1.158059467918623 ,0                   ,6.48                  ,1                   ,0.2134654535152621,0.1570594673476833     ,4.314814814814815   ,1.9090029041626329
VTRS      ,Viatris Inc.                                                                           ,Pharmaceuticals                                      ,United States and Canada   ,15053.63     ,4                ,0.0604154177448018   ,53.99285537451517 ,0.0                ,0.9229895663283412 ,-1259.414990859232   ,75                     ,11.027904897356985 ,1.0                  ,0.0                    ,6.26433689218657   ,0                      ,177.27622827846096 ,2.058933696551053    ,44.23036484071076     ,0                      ,-7236.1                ,-4.394413835929552 ,0.0                 ,0.9061588901822996 ,-13.52785145888594 ,0.9575289575289576,0                   ,0.0                   ,1                   ,0.0               ,0.1627496469638894     ,                    ,-0.6581793816406623
UHS       ,Universal Health Services Inc.                                                         ,Health Care Providers and Services                   ,United States and Canada   ,12504.62     ,7                ,0.2690854674669945   ,58.46224387735226 ,100.0              ,0.0900713892953955 ,59.11338971008234    ,100                    ,7.743218106587805  ,1.0                  ,0.0                    ,0.0                ,0                      ,8.629046809957558  ,42.298994088061406   ,54.66777572531888     ,0                      ,3180.32                ,19.693645208031462 ,0.0                 ,1.1081402257872845 ,27.018370230805463 ,1.095639270499258 ,0                   ,66.77                 ,1                   ,0.435156074849191 ,0.5372560493599022     ,14.675453047775948  ,2.0701545301159645
PSKY      ,Paramount Skydance Corporation                                                         ,Media                                                ,United States and Canada   ,12357.85     ,3                ,-0.2994785204620536  ,0.0               ,0.0                ,1.473470309324904  ,918.0921052631579    ,50                     ,2.492342923728642  ,1.0                  ,0.0                    ,0.0                ,0                      ,33.03975535168196  ,11.047297297297296   ,7.414663552106096     ,0                      ,4455.0                 ,30.798590722254843 ,0.0                 ,0.8582534273239621 ,-19.817073170731707,0.9773211377020424,0                   ,0.0                   ,0                   ,0.0               ,0.4866666666666666     ,                    ,-1.3384146341463417
TGTX      ,TG Therapeutics Inc.                                                                   ,Biotechnology                                        ,United States and Canada   ,4385.94      ,3                ,0.1889806512417855   ,46.64746149808515 ,100.0              ,2.0715883668903805 ,84.5303867403315     ,0                      ,-1.6014810964126276,1.0                  ,0.0                    ,26.865952246662903 ,1                      ,687.9152238040272  ,0.5305886355903368   ,0.0                   ,0                      ,607.22                 ,173.07969059183307 ,0.0                 ,1.839477503628447  ,                   ,1.3333333333333333,0                   ,0.0                   ,0                   ,0.0               ,0.0024261452832881     ,                    ,
AMRX      ,Amneal Pharmaceuticals Inc.                                                            ,Pharmaceuticals                                      ,United States and Canada   ,4435.66      ,7                ,2.3728646450151407   ,47.44939847972788 ,0.0                ,0.9464538353914947 ,39.1713299202286     ,100                    ,5.627572897832566  ,1.0                  ,0.0                    ,7.005887644124622  ,0                      ,121.81468125088254 ,2.9963547599674527   ,-1413.2084420203937   ,0                      ,-1293.34               ,-10.12730355504906 ,0.0                 ,1.30390765446116   ,28.93162393162393  ,1.0245064669843431,0                   ,0.0                   ,0                   ,0.0               ,0.2384134248665141     ,                    ,8.554487179487179
M         ,Macy's Inc.                                                                            ,Broadline Retail                                     ,United States and Canada   ,5322.98      ,6                ,0.1764487075482134   ,52.98832951355868 ,43.33333333333333  ,0.2457506757685435 ,1193.3333333333333   ,100                    ,21.867450187676827 ,1.0                  ,0.0                    ,0.0                ,0                      ,169.76368067351007 ,2.1500476341695776   ,19.131238447319777    ,0                      ,3079.0                 ,23.307969563476167 ,0.0                 ,0.9933025835701852 ,-17.9080824088748  ,0.704278682317304 ,0                   ,0.0                   ,0                   ,0.0               ,0.2514469453376205     ,                    ,-1.3629160063391441
FND       ,Floor & Decor Holdings Inc.                                                            ,Specialty Retail                                     ,United States and Canada   ,7354.74      ,6                ,-0.281699443825605   ,48.89645754731552 ,100.0              ,0.5586236570889992 ,-16.30620375640296   ,75                     ,0.3106839942676423 ,1.0                  ,0.0                    ,0.0                ,0                      ,164.71493030251344 ,2.215949697636064    ,10.919712973350547    ,0                      ,1956.76                ,11.052087944518224 ,0.0                 ,1.2715620371425316 ,-18.40360840744325 ,0.7300205876848213,0                   ,0.0                   ,1                   ,0.0               ,0.9364054016427676     ,                    ,0.0741468422543188
APA       ,APA Corporation                                                                        ,Oil Gas and Consumable Fuels                         ,United States and Canada   ,9313.61      ,5                ,0.1064957295965462   ,34.36687515786618 ,0.0                ,0.8861940298507462 ,-71.83887915936953   ,100                    ,20.432463888868007 ,1.0                  ,0.0                    ,0.0                ,0                      ,42.00350653490596  ,8.689750692520775    ,0.0                   ,0                      ,5965.0                 ,12.973484848484848 ,0.0                 ,1.0132252559726962 ,24.774967852550365 ,1.4015594541910332,0                   ,0.0                   ,0                   ,0.0               ,0.6012989733919966     ,                    ,0.5676707679253288
NCLH      ,Norwegian Cruise Line Holdings Ltd.                                                    ,Hotels Restaurants and Leisure                       ,United States and Canada   ,10434.5      ,6                ,0.0631491241748728   ,42.98758661851259 ,0.0                ,0.2469973703467415 ,447.7554459020339    ,25                     ,-9.923810436532657 ,1.0                  ,0.0                    ,0.0                ,0                      ,10.094065322004118 ,36.15986110217992    ,6.190380651868605     ,0                      ,1556.79                ,97.27428245580688  ,0.0                 ,1.2286273377602412 ,-55.97121831323899 ,2.119778139719153 ,0                   ,0.0                   ,0                   ,0.0               ,1.5101261644719663     ,                    ,0.3380393839351939
MARA      ,MARA Holdings Inc.                                                                     ,Software                                             ,United States and Canada   ,3728.9       ,3                ,-0.2684462372485865  ,0.0               ,0.0                ,23.946392350043464 ,107.24049469694069   ,0                      ,-47.42792780712811 ,1.0                  ,0.0                    ,3.3356180031985376 ,0                      ,0.0                ,                     ,1.5996104355353902    ,0                      ,5074.79                ,25.502711712669743 ,0.0                 ,2.222603430877901  ,472.56499597963005 ,1.3321535151641335,0                   ,96.16                 ,0                   ,1.0505408930908582,1.091854477737517      ,9.121568219633945   ,1.4412757973733583
CYTK      ,Cytokinetics Incorporated                                                              ,Biotechnology                                        ,United States and Canada   ,8020.58      ,4                ,0.7976098287349032   ,25.308126988892113,0.0                ,4.098585148604841  ,12.026831863788384   ,0                      ,-5.652708407621394 ,1.0                  ,0.0                    ,0.0                ,0                      ,0.0                ,                     ,0.0                   ,0                      ,-521.12                ,284.9597399719288  ,0.0                 ,1.6530223702998572 ,175.35211267605635 ,1.9936034115138597,0                   ,0.0                   ,0                   ,0.0               ,0.047236273762502      ,                    ,7.704225352112675
FRO       ,Frontline plc                                                                          ,Oil Gas and Consumable Fuels                         ,Europe                     ,6302.45      ,5                ,1.404511184389642    ,50.0              ,0.0                ,1.6971606477575611 ,-24.501454883380813  ,75                     ,8.837832906250743  ,1.0                  ,0.0                    ,0.0                ,0                      ,0.0                ,                     ,4.83610153017779      ,0                      ,2213.24                ,-0.6713939502737635,0.0                 ,1.4168207024029575 ,-43.898566892645675,0.0200037043897017,1                   ,0.0                   ,0                   ,0.0               ,0.0175673768872583     ,                    ,0.1521435314020914
CORZ      ,Core Scientific Inc.                                                                   ,Software                                             ,United States and Canada   ,5841.55      ,3                ,0.3219895287958115   ,67.09880398294113 ,0.0                ,11.098763921184675 ,433.49425940200416   ,0                      ,-5.888334431786084 ,1.0                  ,0.0                    ,3.540008378718056  ,0                      ,0.0                ,                     ,0.0                   ,0                      ,-1127.96               ,37.52590894681655  ,0.0                 ,1.934262344744017  ,487.6237623762376  ,4.366672620110735 ,0                   ,0.0                   ,0                   ,0.0               ,3.4747104108209226     ,                    ,0.5117574257425742
GTLS      ,Chart Industries Inc.                                                                  ,Machinery                                            ,United States and Canada   ,9314.25      ,6                ,0.3353015181217634   ,42.94326453867735 ,0.0                ,1.3407596070418988 ,361.9450317124736    ,75                     ,4.267654400515339  ,1.0674157303370788   ,-6.741573033707865     ,0.0                ,0                      ,66.07625686523025  ,5.52392065344224     ,90.87346357104687     ,0                      ,-2414.2                ,-7.5621242868629635,0.0                 ,1.3992517370390165 ,-10.914454277286136,1.0552536231884058,0                   ,0.0                   ,1                   ,0.0               ,0.180919019163404      ,                    ,0.1812063976311716
384       ,China Gas Holdings Limited                                                             ,Gas Utilities                                        ,Asia / Pacific             ,5542.32      ,5                ,-0.1403586628480105  ,49.768569595110954,0.0                ,2.0858568654835303 ,2.675675675675676    ,100                    ,2.8921101632529336 ,1.0                  ,0.0                    ,0.0                ,0                      ,36.69964607464608  ,9.9456               ,4.787181176678458     ,0                      ,6426.58                ,4.519159303333545  ,0.0                 ,0.8890229853530089 ,-22.281191320675983,0.0               ,1                   ,0.79                  ,1                   ,0.0040382230591737,0.7890881201734898     ,754.3670886075948   ,-0.2832646567911537
968       ,Xinyi Solar Holdings Limited                                                           ,Semiconductors and Semiconductor Equipment           ,Asia / Pacific             ,4101.76      ,4                ,-0.3096594750752965  ,47.26175549317933 ,0.0                ,1.7510205421732896 ,-74.48651643886222   ,0                      ,-4.551217038539553 ,                     ,                       ,0.0                ,0                      ,38.26170500161711  ,9.53956442831216     ,0.0                   ,0                      ,4176.68                ,5.04147154835497   ,0.0                 ,1.0625             ,-48.72245263072294 ,0.4426358772176851,1                   ,0.0                   ,0                   ,0.0               ,1.8068196551277065     ,                    ,-0.3308611856550378
PPB       ,PPB Group Berhad                                                                       ,Food Products                                        ,Asia / Pacific             ,4056.81      ,7                ,-0.209636355649822   ,50.0              ,100.0              ,4.520967849297744  ,-10.239615561845827  ,50                     ,2.8741794661322566 ,1.0                  ,0.0                    ,0.0                ,0                      ,62.6912318356145   ,5.822185803543992    ,0.2672764862350207    ,0                      ,6064.38                ,2.381434735925123  ,0.0                 ,0.7251384858876285 ,-11.943425877422735,0.8922888616891064,0                   ,10.77                 ,0                   ,0.1640977821659078,0.3105784262636789     ,3.42711234911792    ,-1.1011000523834469
ADMR      ,PT Alamtri Minerals Indonesia Tbk                                                      ,Metals and Mining                                    ,Asia / Pacific             ,5120.04      ,3                ,0.0795180722891566   ,50.0              ,100.0              ,9.142509486222961  ,-0.9886172962677428  ,0                      ,-6.818696728931805 ,1.0                  ,0.0                    ,0.0                ,0                      ,55.60950555900836  ,6.563626062322945    ,0.0                   ,0                      ,1494.4                 ,5.942236526818755  ,0.0                 ,                   ,202.551857931652   ,                  ,0                   ,0.0                   ,1                   ,0.0               ,2.307124939159085      ,                    ,0.5086110489823304
MRDIY     ,Mr D.I.Y. Group (M) Berhad                                                             ,Specialty Retail                                     ,Asia / Pacific             ,4415.98      ,6                ,0.0172942878334861   ,49.63861231444164 ,100.0              ,0.4555523636247566 ,4.149954980764509    ,100                    ,4.139737951711737  ,1.0                  ,0.0                    ,0.0                ,0                      ,176.94377980561376 ,2.0628020968071343   ,0.0                   ,0                      ,466.83                 ,8.165156745985772  ,0.0                 ,1.3466135458167332 ,-34.19574809466506 ,0.6511627906976744,1                   ,0.0                   ,0                   ,0.0               ,0.1452683747896016     ,                    ,1.8122743682310467
OV8       ,Sheng Siong Group Ltd                                                                  ,Consumer Staples Distribution and Retail             ,Asia / Pacific             ,3222.9       ,8                ,0.6585835175201228   ,50.0              ,100.0              ,3.445635096104092  ,-0.5726698262243285  ,100                    ,5.337739303112104  ,1.0                  ,0.0                    ,0.0                ,0                      ,29.76595355640885  ,12.262331838565022   ,0.0                   ,0                      ,429.97                 ,9.775837418300652  ,0.0                 ,1.2650602409638554 ,72.98701298701297  ,1.2948328267477205,0                   ,38.02                 ,0                   ,5.228919970843476 ,0.2865509530401448     ,0.4155707522356654  ,1.261038961038961
002270    ,Huaming Power Equipment Co.Ltd                                                         ,Machinery                                            ,Asia / Pacific             ,3912.91      ,1                ,1.5364503670847351   ,51.54211301330501 ,100.0              ,0.0                ,20.34220532319392    ,0                      ,0.0                ,1.0                  ,0.0                    ,0.0                ,0                      ,                   ,                     ,0.0                   ,0                      ,422.59                 ,0.0                ,0.0                 ,-3.966976264189887 ,-100.0             ,0.0               ,1                   ,0.0                   ,0                   ,                  ,                       ,                    ,1.8370750481077611
