category                 ,feature                     ,count,mean                  ,median              ,std                   ,min                ,q25                  ,q75                  ,max               ,positive_pct        ,missing_pct
Profitability            ,gp_margin_trend             ,5720 ,-33.97013852769646    ,-2.32362827562514   ,1157.6978762727003    ,-62863.53369065849 ,-8.885521650250954   ,1.9139893504886805   ,1880.521577348712 ,35.349650349650354  ,10.875662200062324
Quality & Risk           ,has_goodwill_impairment     ,6418 ,0.09629167965098162   ,0.0                 ,0.2950138181024534    ,0.0                ,0.0                  ,0.0                  ,1.0               ,9.629167965098162   ,0.0
Quality & Risk           ,has_asset_writedown         ,6418 ,0.45528201932066065   ,0.0                 ,0.49803508871770447   ,0.0                ,0.0                  ,1.0                  ,1.0               ,45.52820193206607   ,0.0
Quality & Risk           ,has_restructuring           ,6418 ,0.21361794951698349   ,0.0                 ,0.40989205814678653   ,0.0                ,0.0                  ,0.0                  ,1.0               ,21.36179495169835   ,0.0
Quality & Risk           ,goodwill_to_assets_pct      ,6234 ,8.723759013397173     ,1.0225877153569491  ,13.895602041119654    ,-0.9430236002764883,0.0                  ,12.524197263712725   ,99.48950216865619 ,61.982675649663136  ,2.8669367404175756
Quality & Risk           ,intangible_intensity        ,6234 ,0.043650840912569204  ,0.0                 ,0.1250776880334343    ,0.0                ,0.0                  ,0.0066446316734604   ,2.289218281277572 ,27.49438562720565   ,2.8669367404175756
Quality & Risk           ,exceptional_items_to_ebitda ,6382 ,0.27859359781512383   ,0.00317628830251655 ,6.537093363811569     ,0.0                ,0.0                  ,0.041857097142386925 ,473.5             ,57.771858351613915  ,0.5609224057338735
Quality & Risk           ,altman_z_score              ,5340 ,4.930342696629213     ,2.85                ,10.315882348749398    ,-18.75             ,1.72                 ,4.85                 ,250.11            ,97.34082397003745   ,16.7965098161421
Quality & Risk           ,altman_z_trend              ,5299 ,-0.15544253632760904  ,0.0                 ,4.9308149219090405    ,-146.78            ,-0.28                ,0.24                 ,103.8             ,45.08397810907718   ,17.435338111561233
Quality & Risk           ,current_ratio               ,6227 ,23.34363256784969     ,1.6                 ,1641.3554490534134    ,0.0                ,1.1                  ,2.5                  ,129523.6          ,99.98394090252127   ,2.9760049859769397
Quality & Risk           ,quick_ratio                 ,6229 ,20.257612432834986    ,1.1799413257106905  ,1433.5240106967758    ,0.0                ,0.8012713282034125   ,1.9123824539670025   ,113141.0          ,99.96789211751485   ,2.9448426301028356
Quality & Risk           ,distress_risk_score         ,6418 ,66.58915030642983     ,100.0               ,43.133832822849456    ,0.0                ,12.5                 ,100.0                ,100.0             ,77.70333437207853   ,0.0
Quality & Risk           ,liquidity_stress_score      ,6418 ,8.794795886569025     ,0.0                 ,11.35719750645626     ,0.0                ,0.0                  ,15.0                 ,30.0              ,42.10034278591461   ,0.0
Quality & Risk           ,working_capital_trend       ,6365 ,0.429233261293733     ,0.0387407510819489  ,16.177487983843434    ,-212.7142857142857 ,-0.1293800539083557  ,0.2774357885799193   ,921.6666666666665 ,55.019638648860955  ,0.8258024306637582
Quality & Risk           ,cash_runway_months          ,6413 ,4.488548601333786     ,1.8457237621416729  ,22.832449758571098    ,-144.20795510810365,0.746744539467803    ,4.0664775030401294   ,1499.7512953367875,96.63184157180726   ,0.0779058896852602
Quality & Risk           ,accumulated_deficit_flag    ,6418 ,0.19429728887503894   ,0.0                 ,0.39568958528089965   ,0.0                ,0.0                  ,0.0                  ,1.0               ,19.429728887503895  ,0.0
Quality & Risk           ,adequate_cash_buffer        ,6418 ,0.15409784979744467   ,0.0                 ,0.3610706523397311    ,0.0                ,0.0                  ,0.0                  ,1.0               ,15.409784979744467  ,0.0
Quality & Risk           ,accounting_quality_score    ,6418 ,84.76861950763478     ,90.0                ,17.241066868968574    ,20.0               ,75.0                 ,100.0                ,100.0             ,100.0               ,0.0
Quality & Risk           ,goodwill_change_rate        ,4551 ,11.73025738703249     ,0.0                 ,621.3526509734484     ,-3.2209302325581395,-0.16306185034773685 ,0.07972390842589419  ,41534.0           ,48.209184794550644  ,29.09005920847616
