"Date"   ;"D0";"D1"    ;"Value"
"2020-10";"M0";"BRL100";"16.23415"
"2020-10";"M0";"MXN100";"4.28096"
"2020-10";"M0";"ZAR1"  ;"0.05544"
"2020-10";"M0";"JPY100";"0.86778"
"2020-10";"M0";"AUD1"  ;"0.65061"
"2020-10";"M0";"CNY100";"13.56803"
"2020-10";"M0";"HKD100";"11.77725"
"2020-10";"M0";"KRW100";"0.07978"
"2020-10";"M0";"MYR100";"21.98309"
"2020-10";"M0";"NZD1"  ;"0.60583"
"2020-10";"M0";"SGD1"  ;"0.67142"
"2020-10";"M0";"THB100";"2.92081"
"2020-10";"M0";"XDR1"  ;"1.28988"
"2020-10";"M0";"USD3M" ;"0.9101"
"2020-10";"M0";"USD6M" ;"0.9077"
"2020-10";"M1";"EUR1"  ;"1.06927"
"2020-10";"M1";"GBP1"  ;"1.18678"
"2020-10";"M1";"DKK100";"14.35794"
"2020-10";"M1";"NOK100";"9.60204"
"2020-10";"M1";"CZK100";"3.91529"
"2020-10";"M1";"HUF100";"0.29073"
"2020-10";"M1";"PLN100";"23.15042"
"2020-10";"M1";"RUB1"  ;"0.01158"
"2020-10";"M1";"SEK100";"10.30073"
"2020-10";"M1";"TRY100";"10.97241"
"2020-10";"M1";"USD1"  ;"0.9159"
"2020-10";"M1";"CAD1"  ;"0.68769"
"2020-10";"M1";"ARS1"  ;"0.0117"
"2020-10";"M1";"BRL100";"15.84986"
"2020-10";"M1";"MXN100";"4.29343"
"2020-10";"M1";"ZAR1"  ;"0.05623"
"2020-10";"M1";"JPY100";"0.87713"
"2020-10";"M1";"AUD1"  ;"0.64502"
"2020-10";"M1";"CNY100";"13.69632"
"2020-10";"M1";"HKD100";"11.81227"
"2020-10";"M1";"KRW100";"0.08075"
"2020-10";"M1";"MYR100";"22.04491"
"2020-10";"M1";"NZD1"  ;"0.60784"
"2020-10";"M1";"SGD1"  ;"0.67114"
"2020-10";"M1";"THB100";"2.93887"
"2020-10";"M1";"XDR1"  ;"1.2926"
"2020-11";"M0";"EUR1"  ;"1.07798"
"2020-11";"M0";"GBP1"  ;"1.20291"
"2020-11";"M0";"DKK100";"14.47698"
"2020-11";"M0";"NOK100";"10.02261"
"2020-11";"M0";"CZK100";"4.07133"
"2020-11";"M0";"HUF100";"0.29943"
"2020-11";"M0";"PLN100";"23.96187"
"2020-11";"M0";"RUB1"  ;"0.01185"
"2020-11";"M0";"SEK100";"10.5348"
"2020-11";"M0";"TRY100";"11.41188"
"2020-11";"M0";"USD1"  ;"0.91087"
"2020-11";"M0";"CAD1"  ;"0.6965"
"2020-11";"M0";"ARS1"  ;"0.01142"
"2020-11";"M0";"BRL100";"16.70825"
"2020-11";"M0";"MXN100";"4.46131"
"2020-11";"M0";"ZAR1"  ;"0.05858"
"2020-11";"M0";"JPY100";"0.87257"
"2020-11";"M0";"AUD1"  ;"0.66258"
"2020-11";"M0";"CNY100";"13.79631"
"2020-11";"M0";"HKD100";"11.74932"
"2020-11";"M0";"KRW100";"0.08169"
"2020-11";"M0";"MYR100";"22.15538"
"2020-11";"M0";"NZD1"  ;"0.62527"
"2020-11";"M0";"SGD1"  ;"0.67618"
"2020-11";"M0";"THB100";"2.99025"
"2020-11";"M0";"XDR1"  ;"1.29553"
"2020-11";"M0";"USD3M" ;"0.9082"
"2020-11";"M0";"USD6M" ;"0.9058"
"2020-11";"M1";"EUR1"  ;"1.08232"
"2020-11";"M1";"GBP1"  ;"1.20379"
"2020-11";"M1";"DKK100";"14.54466"
"2020-11";"M1";"NOK100";"10.24876"
"2020-11";"M1";"CZK100";"4.13632"
"2020-11";"M1";"HUF100";"0.30045"
"2020-11";"M1";"PLN100";"24.17162"
"2020-11";"M1";"RUB1"  ;"0.01187"
"2020-11";"M1";"SEK100";"10.66221"
"2020-11";"M1";"TRY100";"11.61319"
"2020-11";"M1";"USD1"  ;"0.9031"
"2020-11";"M1";"CAD1"  ;"0.69611"
"2020-11";"M1";"ARS1"  ;"0.01114"
"2020-11";"M1";"BRL100";"16.92784"
"2020-11";"M1";"MXN100";"4.50076"
"2020-11";"M1";"ZAR1"  ;"0.0592"
"2020-11";"M1";"JPY100";"0.86803"
"2020-11";"M1";"AUD1"  ;"0.66707"
"2020-11";"M1";"CNY100";"13.73661"
"2020-11";"M1";"HKD100";"11.65095"
"2020-11";"M1";"KRW100";"0.08166"
"2020-11";"M1";"MYR100";"22.1723"
"2020-11";"M1";"NZD1"  ;"0.63583"
"2020-11";"M1";"SGD1"  ;"0.67547"
"2020-11";"M1";"THB100";"2.98555"
"2020-11";"M1";"XDR1"  ;"1.2928"
"2020-12";"M0";"EUR1"  ;"1.08156"
"2020-12";"M0";"GBP1"  ;"1.19369"
"2020-12";"M0";"DKK100";"14.53502"
"2020-12";"M0";"NOK100";"10.20189"
"2020-12";"M0";"CZK100";"4.11161"
"2020-12";"M0";"HUF100";"0.30116"
"2020-12";"M0";"PLN100";"24.15173"
"2020-12";"M0";"RUB1"  ;"0.01198"
"2020-12";"M0";"SEK100";"10.62872"
"2020-12";"M0";"TRY100";"11.51838"
"2020-12";"M0";"USD1"  ;"0.88887"
"2020-12";"M0";"CAD1"  ;"0.69343"
"2020-12";"M0";"ARS1"  ;"0.01077"
"2020-12";"M0";"BRL100";"17.24938"
"2020-12";"M0";"MXN100";"4.45096"
"2020-12";"M0";"ZAR1"  ;"0.05962"
"2020-12";"M0";"JPY100";"0.8564"
"2020-12";"M0";"AUD1"  ;"0.66876"
"2020-12";"M0";"CNY100";"13.58844"
"2020-12";"M0";"HKD100";"11.46601"
"2020-12";"M0";"KRW100";"0.08125"
"2020-12";"M0";"MYR100";"21.91408"
"2020-12";"M0";"NZD1"  ;"0.63016"
"2020-12";"M0";"SGD1"  ;"0.66687"
"2020-12";"M0";"THB100";"2.95494"
"2020-12";"M0";"XDR1"  ;"1.27741"
"2020-12";"M0";"USD3M" ;"0.886"
"2020-12";"M0";"USD6M" ;"0.8836"
"2020-12";"M1";"EUR1"  ;"1.08216"
"2020-12";"M1";"GBP1"  ;"1.20359"
"2020-12";"M1";"DKK100";"14.54437"
"2020-12";"M1";"NOK100";"10.31814"
"2020-12";"M1";"CZK100";"4.11222"
"2020-12";"M1";"HUF100";"0.29637"
"2020-12";"M1";"PLN100";"23.47113"
"2020-12";"M1";"RUB1"  ;"0.01174"
"2020-12";"M1";"SEK100";"10.78633"
"2020-12";"M1";"TRY100";"11.76533"
"2020-12";"M1";"USD1"  ;"0.8812"
"2020-12";"M1";"CAD1"  ;"0.69114"
"2020-12";"M1";"ARS1"  ;"0.01047"
"2020-12";"M1";"BRL100";"16.96508"
"2020-12";"M1";"MXN100";"4.4338"
"2020-12";"M1";"ZAR1"  ;"0.05995"
"2020-12";"M1";"JPY100";"0.85537"
"2020-12";"M1";"AUD1"  ;"0.67874"
"2020-12";"M1";"CNY100";"13.4703"
"2020-12";"M1";"HKD100";"11.36739"
"2020-12";"M1";"KRW100";"0.0811"
"2020-12";"M1";"MYR100";"21.91931"
"2020-12";"M1";"NZD1"  ;"0.63614"
"2020-12";"M1";"SGD1"  ;"0.66636"
"2020-12";"M1";"THB100";"2.93792"
"2020-12";"M1";"XDR1"  ;"1.2682"
"2021-01";"M0";"EUR1"  ;"1.07931"
"2021-01";"M0";"GBP1"  ;"1.2092"
"2021-01";"M0";"DKK100";"14.50958"
"2021-01";"M0";"NOK100";"10.41457"
"2021-01";"M0";"CZK100";"4.12933"
"2021-01";"M0";"HUF100";"0.30062"
"2021-01";"M0";"PLN100";"23.8027"
"2021-01";"M0";"RUB1"  ;"0.01192"
"2021-01";"M0";"SEK100";"10.69221"
"2021-01";"M0";"TRY100";"11.99406"
"2021-01";"M0";"USD1"  ;"0.88663"
"2021-01";"M0";"CAD1"  ;"0.69679"
"2021-01";"M0";"ARS1"  ;"0.01033"
"2021-01";"M0";"BRL100";"16.57994"
"2021-01";"M0";"MXN100";"4.4537"
"2021-01";"M0";"ZAR1"  ;"0.05863"
"2021-01";"M0";"JPY100";"0.85465"
"2021-01";"M0";"AUD1"  ;"0.68486"
"2021-01";"M0";"CNY100";"13.70628"
"2021-01";"M0";"HKD100";"11.43635"
"2021-01";"M0";"KRW100";"0.08068"
"2021-01";"M0";"MYR100";"21.95528"
"2021-01";"M0";"NZD1"  ;"0.63784"
"2021-01";"M0";"SGD1"  ;"0.6687"
"2021-01";"M0";"THB100";"2.95486"
"2021-01";"M0";"XDR1"  ;"1.27895"
"2021-01";"M0";"USD3M" ;"0.884"
"2021-01";"M0";"USD6M" ;"0.8817"
"2021-01";"M1";"EUR1"  ;"1.07766"
"2021-01";"M1";"GBP1"  ;"1.2157"
"2021-01";"M1";"DKK100";"14.49111"
"2021-01";"M1";"NOK100";"10.38495"
"2021-01";"M1";"CZK100";"4.1396"
"2021-01";"M1";"HUF100";"0.3006"
"2021-01";"M1";"PLN100";"23.7459"
"2021-01";"M1";"RUB1"  ;"0.01167"
"2021-01";"M1";"SEK100";"10.63897"
"2021-01";"M1";"TRY100";"12.13686"
"2021-01";"M1";"USD1"  ;"0.88945"
"2021-01";"M1";"CAD1"  ;"0.69213"
"2021-01";"M1";"ARS1"  ;"0.0102"
"2021-01";"M1";"BRL100";"16.35169"
"2021-01";"M1";"MXN100";"4.39567"
"2021-01";"M1";"ZAR1"  ;"0.05876"
"2021-01";"M1";"JPY100";"0.84819"
"2021-01";"M1";"AUD1"  ;"0.67994"
"2021-01";"M1";"CNY100";"13.80083"
"2021-01";"M1";"HKD100";"11.47263"
"2021-01";"M1";"KRW100";"0.07952"
"2021-01";"M1";"MYR100";"22.01554"
"2021-01";"M1";"NZD1"  ;"0.63725"
"2021-01";"M1";"SGD1"  ;"0.66861"
"2021-01";"M1";"THB100";"2.97177"
"2021-01";"M1";"XDR1"  ;"1.28"
"2021-02";"M0";"EUR1"  ;"1.08554"
"2021-02";"M0";"GBP1"  ;"1.24399"
"2021-02";"M0";"DKK100";"14.59703"
"2021-02";"M0";"NOK100";"10.56249"
"2021-02";"M0";"CZK100";"4.19592"
"2021-02";"M0";"HUF100";"0.30307"
"2021-02";"M0";"PLN100";"24.13525"
"2021-02";"M0";"RUB1"  ;"0.01207"
"2021-02";"M0";"SEK100";"10.76438"
"2021-02";"M0";"TRY100";"12.67175"
"2021-02";"M0";"USD1"  ;"0.89725"
"2021-02";"M0";"CAD1"  ;"0.70691"
"2021-02";"M0";"ARS1"  ;"0.01013"
"2021-02";"M0";"BRL100";"16.58829"
"2021-02";"M0";"MXN100";"4.4258"
"2021-02";"M0";"ZAR1"  ;"0.06081"
"2021-02";"M0";"JPY100";"0.8516"
"2021-02";"M0";"AUD1"  ;"0.69602"
"2021-02";"M0";"CNY100";"13.89589"
"2021-02";"M0";"HKD100";"11.57295"
"2021-02";"M0";"KRW100";"0.08073"
"2021-02";"M0";"MYR100";"22.17867"
"2021-02";"M0";"NZD1"  ;"0.65021"
"2021-02";"M0";"SGD1"  ;"0.67603"
"2021-02";"M0";"THB100";"2.99003"
"2021-02";"M0";"XDR1"  ;"1.29246"
"2021-02";"M0";"USD3M" ;"0.895"
"2021-02";"M0";"USD6M" ;"0.8927"
"2021-02";"M1";"EUR1"  ;"1.09633"
"2021-02";"M1";"GBP1"  ;"1.26048"
"2021-02";"M1";"DKK100";"14.74322"
"2021-02";"M1";"NOK100";"10.60102"
"2021-02";"M1";"CZK100";"4.19254"
"2021-02";"M1";"HUF100";"0.30369"
"2021-02";"M1";"PLN100";"24.26727"
"2021-02";"M1";"RUB1"  ;"0.01212"
"2021-02";"M1";"SEK100";"10.84724"
"2021-02";"M1";"TRY100";"12.28598"
"2021-02";"M1";"USD1"  ;"0.90415"
"2021-02";"M1";"CAD1"  ;"0.71653"
"2021-02";"M1";"ARS1"  ;"0.01007"
"2021-02";"M1";"BRL100";"16.38279"
"2021-02";"M1";"MXN100";"4.31845"
"2021-02";"M1";"ZAR1"  ;"0.06054"
"2021-02";"M1";"JPY100";"0.84965"
"2021-02";"M1";"AUD1"  ;"0.70623"
"2021-02";"M1";"CNY100";"13.98855"
"2021-02";"M1";"HKD100";"11.65562"
"2021-02";"M1";"KRW100";"0.08047"
"2021-02";"M1";"MYR100";"22.32524"
"2021-02";"M1";"NZD1"  ;"0.66206"
"2021-02";"M1";"SGD1"  ;"0.68073"
"2021-02";"M1";"THB100";"2.97937"
"2021-02";"M1";"XDR1"  ;"1.3035"
"2021-03";"M0";"EUR1"  ;"1.10624"
"2021-03";"M0";"GBP1"  ;"1.28826"
"2021-03";"M0";"DKK100";"14.87645"
"2021-03";"M0";"NOK100";"10.90131"
"2021-03";"M0";"CZK100";"4.22369"
"2021-03";"M0";"HUF100";"0.30249"
"2021-03";"M0";"PLN100";"24.05762"
"2021-03";"M0";"RUB1"  ;"0.01248"
"2021-03";"M0";"SEK100";"10.87807"
"2021-03";"M0";"TRY100";"12.11563"
"2021-03";"M0";"USD1"  ;"0.92945"
"2021-03";"M0";"CAD1"  ;"0.73898"
"2021-03";"M0";"ARS1"  ;"0.01021"
"2021-03";"M0";"BRL100";"16.47986"
"2021-03";"M0";"MXN100";"4.4692"
"2021-03";"M0";"ZAR1"  ;"0.06201"
"2021-03";"M0";"JPY100";"0.85509"
"2021-03";"M0";"AUD1"  ;"0.71622"
"2021-03";"M0";"CNY100";"14.27819"
"2021-03";"M0";"HKD100";"11.96933"
"2021-03";"M0";"KRW100";"0.0822"
"2021-03";"M0";"MYR100";"22.61039"
"2021-03";"M0";"NZD1"  ;"0.66308"
"2021-03";"M0";"SGD1"  ;"0.69227"
"2021-03";"M0";"THB100";"3.01906"
"2021-03";"M0";"XDR1"  ;"1.3275"
"2021-03";"M0";"USD3M" ;"0.927"
"2021-03";"M0";"USD6M" ;"0.9246"
"2021-03";"M1";"EUR1"  ;"1.10646"
"2021-03";"M1";"GBP1"  ;"1.29787"
"2021-03";"M1";"DKK100";"14.87697"
"2021-03";"M1";"NOK100";"11.05536"
"2021-03";"M1";"CZK100";"4.23386"
"2021-03";"M1";"HUF100";"0.30423"
"2021-03";"M1";"PLN100";"23.73806"
"2021-03";"M1";"RUB1"  ;"0.01247"
"2021-03";"M1";"SEK100";"10.81682"
"2021-03";"M1";"TRY100";"11.30222"
"2021-03";"M1";"USD1"  ;"0.94195"
"2021-03";"M1";"CAD1"  ;"0.74785"
"2021-03";"M1";"ARS1"  ;"0.01024"
"2021-03";"M1";"BRL100";"16.31223"
"2021-03";"M1";"MXN100";"4.58828"
"2021-03";"M1";"ZAR1"  ;"0.06367"
"2021-03";"M1";"JPY100";"0.85217"
"2021-03";"M1";"AUD1"  ;"0.71772"
"2021-03";"M1";"CNY100";"14.37236"
"2021-03";"M1";"HKD100";"12.11698"
"2021-03";"M1";"KRW100";"0.08322"
"2021-03";"M1";"MYR100";"22.71784"
"2021-03";"M1";"NZD1"  ;"0.65889"
"2021-03";"M1";"SGD1"  ;"0.70075"
"2021-03";"M1";"THB100";"3.00885"
"2021-03";"M1";"XDR1"  ;"1.3344"
"2021-04";"M0";"EUR1"  ;"1.10326"
"2021-04";"M0";"GBP1"  ;"1.27488"
"2021-04";"M0";"DKK100";"14.83537"
"2021-04";"M0";"NOK100";"10.98858"
"2021-04";"M0";"CZK100";"4.25505"
"2021-04";"M0";"HUF100";"0.30578"
"2021-04";"M0";"PLN100";"24.16934"
"2021-04";"M0";"RUB1"  ;"0.01211"
"2021-04";"M0";"SEK100";"10.85842"
"2021-04";"M0";"TRY100";"11.27475"
"2021-04";"M0";"USD1"  ;"0.92125"
"2021-04";"M0";"CAD1"  ;"0.73686"
"2021-04";"M0";"ARS1"  ;"0.00993"
"2021-04";"M0";"BRL100";"16.56554"
"2021-04";"M0";"MXN100";"4.59498"
"2021-04";"M0";"ZAR1"  ;"0.06395"
"2021-04";"M0";"JPY100";"0.84553"
"2021-04";"M0";"AUD1"  ;"0.70973"
"2021-04";"M0";"CNY100";"14.13592"
"2021-04";"M0";"HKD100";"11.85796"
"2021-04";"M0";"KRW100";"0.08246"
"2021-04";"M0";"MYR100";"22.35603"
"2021-04";"M0";"NZD1"  ;"0.65705"
"2021-04";"M0";"SGD1"  ;"0.69067"
"2021-04";"M0";"THB100";"2.93898"
"2021-04";"M0";"XDR1"  ;"1.31872"
"2021-04";"M0";"USD3M" ;"0.9207"
"2021-04";"M0";"USD6M" ;"0.9183"
"2021-04";"M1";"EUR1"  ;"1.10003"
"2021-04";"M1";"GBP1"  ;"1.26473"
"2021-04";"M1";"DKK100";"14.79394"
"2021-04";"M1";"NOK100";"11.05634"
"2021-04";"M1";"CZK100";"4.25386"
"2021-04";"M1";"HUF100";"0.30588"
"2021-04";"M1";"PLN100";"24.09394"
"2021-04";"M1";"RUB1"  ;"0.01213"
"2021-04";"M1";"SEK100";"10.82356"
"2021-04";"M1";"TRY100";"11.05056"
"2021-04";"M1";"USD1"  ;"0.90945"
"2021-04";"M1";"CAD1"  ;"0.74093"
"2021-04";"M1";"ARS1"  ;"0.00973"
"2021-04";"M1";"BRL100";"17.01688"
"2021-04";"M1";"MXN100";"4.52645"
"2021-04";"M1";"ZAR1"  ;"0.06311"
"2021-04";"M1";"JPY100";"0.83509"
"2021-04";"M1";"AUD1"  ;"0.70655"
"2021-04";"M1";"CNY100";"14.0612"
"2021-04";"M1";"HKD100";"11.71292"
"2021-04";"M1";"KRW100";"0.08177"
"2021-04";"M1";"MYR100";"22.15739"
"2021-04";"M1";"NZD1"  ;"0.65794"
"2021-04";"M1";"SGD1"  ;"0.68498"
"2021-04";"M1";"THB100";"2.91836"
"2021-04";"M1";"XDR1"  ;"1.3074"
"2021-05";"M0";"EUR1"  ;"1.09679"
"2021-05";"M0";"GBP1"  ;"1.27102"
"2021-05";"M0";"DKK100";"14.74952"
"2021-05";"M0";"NOK100";"10.8777"
"2021-05";"M0";"CZK100";"4.28878"
"2021-05";"M0";"HUF100";"0.30983"
"2021-05";"M0";"PLN100";"24.2087"
"2021-05";"M0";"RUB1"  ;"0.0122"
"2021-05";"M0";"SEK100";"10.81189"
"2021-05";"M0";"TRY100";"10.78434"
"2021-05";"M0";"USD1"  ;"0.90282"
"2021-05";"M0";"CAD1"  ;"0.74392"
"2021-05";"M0";"ARS1"  ;"0.0096"
"2021-05";"M0";"BRL100";"17.02507"
"2021-05";"M0";"MXN100";"4.51997"
"2021-05";"M0";"ZAR1"  ;"0.06419"
"2021-05";"M0";"JPY100";"0.82732"
"2021-05";"M0";"AUD1"  ;"0.70088"
"2021-05";"M0";"CNY100";"14.0439"
"2021-05";"M0";"HKD100";"11.62675"
"2021-05";"M0";"KRW100";"0.08039"
"2021-05";"M0";"MYR100";"21.87165"
"2021-05";"M0";"NZD1"  ;"0.65228"
"2021-05";"M0";"SGD1"  ;"0.67893"
"2021-05";"M0";"THB100";"2.88732"
"2021-05";"M0";"XDR1"  ;"1.30051"
"2021-05";"M0";"USD3M" ;"0.9006"
"2021-05";"M0";"USD6M" ;"0.8985"
"2021-05";"M1";"EUR1"  ;"1.09774"
"2021-05";"M1";"GBP1"  ;"1.27502"
"2021-05";"M1";"DKK100";"14.76105"
"2021-05";"M1";"NOK100";"10.75856"
"2021-05";"M1";"CZK100";"4.30498"
"2021-05";"M1";"HUF100";"0.31521"
"2021-05";"M1";"PLN100";"24.49907"
"2021-05";"M1";"RUB1"  ;"0.01227"
"2021-05";"M1";"SEK100";"10.84348"
"2021-05";"M1";"TRY100";"10.61716"
"2021-05";"M1";"USD1"  ;"0.8999"
"2021-05";"M1";"CAD1"  ;"0.74566"
"2021-05";"M1";"ARS1"  ;"0.00952"
"2021-05";"M1";"BRL100";"17.22099"
"2021-05";"M1";"MXN100";"4.51469"
"2021-05";"M1";"ZAR1"  ;"0.06551"
"2021-05";"M1";"JPY100";"0.82048"
"2021-05";"M1";"AUD1"  ;"0.69621"
"2021-05";"M1";"CNY100";"14.13914"
"2021-05";"M1";"HKD100";"11.59605"
"2021-05";"M1";"KRW100";"0.08099"
"2021-05";"M1";"MYR100";"21.7904"
"2021-05";"M1";"NZD1"  ;"0.65324"
"2021-05";"M1";"SGD1"  ;"0.68081"
"2021-05";"M1";"THB100";"2.88162"
"2021-05";"M1";"XDR1"  ;"1.2997"
"2021-06";"M0";"EUR1"  ;"1.09398"
"2021-06";"M0";"GBP1"  ;"1.27357"
"2021-06";"M0";"DKK100";"14.71126"
"2021-06";"M0";"NOK100";"10.78565"
"2021-06";"M0";"CZK100";"4.29922"
"2021-06";"M0";"HUF100";"0.31283"
"2021-06";"M0";"PLN100";"24.30604"
"2021-06";"M0";"RUB1"  ;"0.01251"
"2021-06";"M0";"SEK100";"10.81675"
"2021-06";"M0";"TRY100";"10.53531"
"2021-06";"M0";"USD1"  ;"0.9079"
"2021-06";"M0";"CAD1"  ;"0.74305"
"2021-06";"M0";"ARS1"  ;"0.00954"
"2021-06";"M0";"BRL100";"18.02775"
"2021-06";"M0";"MXN100";"4.53609"
"2021-06";"M0";"ZAR1"  ;"0.06526"
"2021-06";"M0";"JPY100";"0.82468"
"2021-06";"M0";"AUD1"  ;"0.69401"
"2021-06";"M0";"CNY100";"14.13304"
"2021-06";"M0";"HKD100";"11.69718"
"2021-06";"M0";"KRW100";"0.08092"
"2021-06";"M0";"MYR100";"21.95766"
"2021-06";"M0";"NZD1"  ;"0.6457"
"2021-06";"M0";"SGD1"  ;"0.68088"
"2021-06";"M0";"THB100";"2.8879"
"2021-06";"M0";"XDR1"  ;"1.30273"
"2021-06";"M0";"USD3M" ;"0.9057"
"2021-06";"M0";"USD6M" ;"0.9035"
"2021-06";"M1";"EUR1"  ;"1.09701"
"2021-06";"M1";"GBP1"  ;"1.27697"
"2021-06";"M1";"DKK100";"14.75283"
"2021-06";"M1";"NOK100";"10.75842"
"2021-06";"M1";"CZK100";"4.30489"
"2021-06";"M1";"HUF100";"0.31184"
"2021-06";"M1";"PLN100";"24.26832"
"2021-06";"M1";"RUB1"  ;"0.01261"
"2021-06";"M1";"SEK100";"10.84183"
"2021-06";"M1";"TRY100";"10.61122"
"2021-06";"M1";"USD1"  ;"0.9229"
"2021-06";"M1";"CAD1"  ;"0.74311"
"2021-06";"M1";"ARS1"  ;"0.00964"
"2021-06";"M1";"BRL100";"18.62713"
"2021-06";"M1";"MXN100";"4.652"
"2021-06";"M1";"ZAR1"  ;"0.06439"
"2021-06";"M1";"JPY100";"0.83551"
"2021-06";"M1";"AUD1"  ;"0.69213"
"2021-06";"M1";"CNY100";"14.28682"
"2021-06";"M1";"HKD100";"11.886"
"2021-06";"M1";"KRW100";"0.08195"
"2021-06";"M1";"MYR100";"22.2241"
"2021-06";"M1";"NZD1"  ;"0.64414"
"2021-06";"M1";"SGD1"  ;"0.68622"
"2021-06";"M1";"THB100";"2.87813"
"2021-06";"M1";"XDR1"  ;"1.3179"
"2021-07";"M0";"EUR1"  ;"1.0854"
"2021-07";"M0";"GBP1"  ;"1.26725"
"2021-07";"M0";"DKK100";"14.59438"
"2021-07";"M0";"NOK100";"10.45764"
"2021-07";"M0";"CZK100";"4.23432"
"2021-07";"M0";"HUF100";"0.30378"
"2021-07";"M0";"PLN100";"23.78405"
"2021-07";"M0";"RUB1"  ;"0.01242"
"2021-07";"M0";"SEK100";"10.64391"
"2021-07";"M0";"TRY100";"10.66861"
"2021-07";"M0";"USD1"  ;"0.91801"
"2021-07";"M0";"CAD1"  ;"0.73309"
"2021-07";"M0";"ARS1"  ;"0.00955"
"2021-07";"M0";"BRL100";"17.8162"
"2021-07";"M0";"MXN100";"4.59495"
"2021-07";"M0";"ZAR1"  ;"0.06321"
"2021-07";"M0";"JPY100";"0.83257"
"2021-07";"M0";"AUD1"  ;"0.68158"
"2021-07";"M0";"CNY100";"14.18181"
"2021-07";"M0";"HKD100";"11.81348"
"2021-07";"M0";"KRW100";"0.08018"
"2021-07";"M0";"MYR100";"21.84979"
"2021-07";"M0";"NZD1"  ;"0.64108"
"2021-07";"M0";"SGD1"  ;"0.67758"
"2021-07";"M0";"THB100";"2.81308"
"2021-07";"M0";"XDR1"  ;"1.30625"
"2021-07";"M0";"USD3M" ;"0.9158"
"2021-07";"M0";"USD6M" ;"0.9132"
"2021-07";"M1";"EUR1"  ;"1.07739"
"2021-07";"M1";"GBP1"  ;"1.26506"
"2021-07";"M1";"DKK100";"14.48589"
"2021-07";"M1";"NOK100";"10.33762"
"2021-07";"M1";"CZK100";"4.23037"
"2021-07";"M1";"HUF100";"0.30124"
"2021-07";"M1";"PLN100";"23.5654"
"2021-07";"M1";"RUB1"  ;"0.0124"
"2021-07";"M1";"SEK100";"10.5908"
"2021-07";"M1";"TRY100";"10.75183"
"2021-07";"M1";"USD1"  ;"0.9051"
"2021-07";"M1";"CAD1"  ;"0.72816"
"2021-07";"M1";"ARS1"  ;"0.00937"
"2021-07";"M1";"BRL100";"17.81342"
"2021-07";"M1";"MXN100";"4.55619"
"2021-07";"M1";"ZAR1"  ;"0.06218"
"2021-07";"M1";"JPY100";"0.82654"
"2021-07";"M1";"AUD1"  ;"0.66973"
"2021-07";"M1";"CNY100";"14.02017"
"2021-07";"M1";"HKD100";"11.6449"
"2021-07";"M1";"KRW100";"0.0787"
"2021-07";"M1";"MYR100";"21.41488"
"2021-07";"M1";"NZD1"  ;"0.63511"
"2021-07";"M1";"SGD1"  ;"0.6696"
"2021-07";"M1";"THB100";"2.75466"
"2021-07";"M1";"XDR1"  ;"1.2943"
"2021-08";"M0";"EUR1"  ;"1.07602"
"2021-08";"M0";"GBP1"  ;"1.26153"
"2021-08";"M0";"DKK100";"14.46858"
"2021-08";"M0";"NOK100";"10.32178"
"2021-08";"M0";"CZK100";"4.22482"
"2021-08";"M0";"HUF100";"0.30582"
"2021-08";"M0";"PLN100";"23.55002"
"2021-08";"M0";"RUB1"  ;"0.01243"
"2021-08";"M0";"SEK100";"10.53222"
"2021-08";"M0";"TRY100";"10.78453"
"2021-08";"M0";"USD1"  ;"0.91421"
"2021-08";"M0";"CAD1"  ;"0.72575"
"2021-08";"M0";"ARS1"  ;"0.00941"
"2021-08";"M0";"BRL100";"17.39887"
"2021-08";"M0";"MXN100";"4.55599"
"2021-08";"M0";"ZAR1"  ;"0.06186"
"2021-08";"M0";"JPY100";"0.83228"
"2021-08";"M0";"AUD1"  ;"0.66746"
"2021-08";"M0";"CNY100";"14.11566"
"2021-08";"M0";"HKD100";"11.74486"
"2021-08";"M0";"KRW100";"0.07874"
"2021-08";"M0";"MYR100";"21.67136"
"2021-08";"M0";"NZD1"  ;"0.63756"
"2021-08";"M0";"SGD1"  ;"0.67467"
"2021-08";"M0";"THB100";"2.76201"
"2021-08";"M0";"XDR1"  ;"1.29987"
"2021-08";"M0";"USD3M" ;"0.912"
"2021-08";"M0";"USD6M" ;"0.9096"
"2021-08";"M1";"EUR1"  ;"1.08102"
"2021-08";"M1";"GBP1"  ;"1.25933"
"2021-08";"M1";"DKK100";"14.53746"
"2021-08";"M1";"NOK100";"10.56069"
"2021-08";"M1";"CZK100";"4.23231"
"2021-08";"M1";"HUF100";"0.31014"
"2021-08";"M1";"PLN100";"23.82125"
"2021-08";"M1";"RUB1"  ;"0.01248"
"2021-08";"M1";"SEK100";"10.63252"
"2021-08";"M1";"TRY100";"10.99931"
"2021-08";"M1";"USD1"  ;"0.91445"
"2021-08";"M1";"CAD1"  ;"0.7263"
"2021-08";"M1";"ARS1"  ;"0.00936"
"2021-08";"M1";"BRL100";"17.63509"
"2021-08";"M1";"MXN100";"4.54889"
"2021-08";"M1";"ZAR1"  ;"0.0629"
"2021-08";"M1";"JPY100";"0.83204"
"2021-08";"M1";"AUD1"  ;"0.67015"
"2021-08";"M1";"CNY100";"14.149"
"2021-08";"M1";"HKD100";"11.75084"
"2021-08";"M1";"KRW100";"0.07887"
