ticker,name,region,country,exchange,sector,industry,last_price,pt_median,pt_spread,expected_upside_pct,upside_std,var_5_pct,prob_positive_upside,risk_reward_ratio,price_target_mc
EXPO,Exponent Inc.,United States and Canada,US,NasdaqGS,Industrials,Professional Services,69.41,90.0,15.0,32.07457680136763,4.517231464227949,25.25788673345827,100.0,7.100494419063286,91.67296375782927
ALMS,Alumis Inc.,United States and Canada,US,NasdaqGS,Health Care,Pharmaceuticals,27.65,36.0,18.0,42.3344018096812,13.960671225422228,22.6737649890457,100.0,3.0324044686755975,39.35546210037685
CSTM,Constellium SE,Europe,FR,NYSE,Materials,Metals and Mining,25.38,29.0067,2.119600000000002,14.130816210082736,1.7062954607219432,11.215212934404516,100.0,8.281576394807912,28.966401154118998
LCII,LCI Industries,United States and Canada,US,NYSE,Consumer Discretionary,Automobile Components,141.9,156.0,40.0,14.18029823536925,5.95921014190266,5.5234105731274505,100.0,2.379560025188465,162.02184319598896
TPZ,Topaz Energy Corp.,United States and Canada,CA,TSX,Energy,Oil Gas and Consumable Fuels,30.21,32.0,6.0,5.9296110700293045,4.073139567984613,-0.9064151969609516,91.762,1.4557839158365182,32.00133550425585
ATGE,Covista Inc.,United States and Canada,US,NYSE,Consumer Discretionary,Diversified Consumer Services,98.54,170.0,37.0,63.37339709169575,8.301605942656304,47.85795597590152,100.0,7.633871991690546,160.98814549415698
STNG,Scorpio Tankers Inc.,Europe,MC,NYSE,Energy,Oil Gas and Consumable Fuels,71.8,83.0,29.0,8.662610712849078,8.566183710207158,-6.95612408633462,81.806,1.0112567049580108,78.01975449182564
EOSE,Eos Energy Enterprises Inc.,United States and Canada,US,NasdaqCM,Industrials,Electrical Equipment,10.38,15.0,10.0,57.43937796737103,20.220113245416414,27.31958578658148,100.0,2.8407050578903976,16.34220743301311
CRGY,Crescent Energy Company,United States and Canada,US,NYSE,Energy,Oil Gas and Consumable Fuels,10.43,13.5,7.0,23.056169007598918,13.873762753158502,-1.7097548639701756,93.538,1.6618540635163987,12.834758427492568
COLM,Columbia Sportswear Company,United States and Canada,US,NasdaqGS,Consumer Discretionary,Textiles Apparel and Luxury Goods,61.81,65.5,31.0,-0.46404242377918187,10.476036815894787,-19.57419482532863,52.788000000000004,-0.0442956083425664,61.52317537786209
AAP,Advance Auto Parts Inc.,United States and Canada,US,NYSE,Consumer Discretionary,Specialty Retail,55.37,58.0,39.0,-4.247498969489643,14.75761600763207,-30.850153070879248,43.63,-0.2878174203267655,53.01815982059359
SOUN,SoundHound AI Inc.,United States and Canada,US,NasdaqGM,Information Technology,Software,7.83,15.75,15.0,124.84024576289345,39.96956418705474,64.53960430791291,100.0,3.1233827113713297,17.604991243234554
WK,Workiva Inc.,United States and Canada,US,NYSE,Information Technology,Software,57.59,90.0,23.0,56.83100171443654,8.146238725697767,43.37081355370908,100.0,6.97634867183059,90.318973887344
NIQ,NIQ Global Intelligence plc,United States and Canada,US,NYSE,Consumer Staples,Media,11.07,21.0,6.5,88.19308905032476,11.98037714785647,67.79506131033756,100.0,7.361461827276805,20.832974957870952
IPAR,Interparfums Inc.,United States and Canada,US,NasdaqGS,Consumer Staples,Personal Care Products,101.7,110.0,38.0,4.249523962634147,7.728164805653601,-9.596339413242617,70.82000000000001,0.5498749146143174,106.02176586999892
DNLI,Denali Therapeutics Inc.,United States and Canada,US,NasdaqGS,Health Care,Biotechnology,20.86,32.0,15.0,55.011467939684174,14.728610187258086,30.9232663232158,100.0,3.735007393112713,32.33539221221812
ERO,Ero Copper Corp.,United States and Canada,CA,TSX,Materials,Metals and Mining,42.66,47.0,25.0,4.755762200478162,12.057404187785172,-16.771004186585895,66.328,0.39442670465472296,44.68880815472398
STUB,StubHub Holdings Inc.,United States and Canada,US,NYSE,Communication Services,Entertainment,9.31,21.0,36.0,168.48821471514768,80.17753133892478,47.692009157566055,99.97,2.101439292298959,24.99625278998025
UAA,Under Armour Inc.,United States and Canada,US,NYSE,Consumer Discretionary,Textiles Apparel and Luxury Goods,7.62,8.0,9.6,12.121453502642513,25.863000393130417,-29.35960415306085,66.03999999999999,0.46867932252215194,8.54365475690136
FLY,Firefly Aerospace Inc.,United States and Canada,US,NasdaqGM,Industrials,Aerospace and Defense,19.98,32.0,37.0,108.56100690014634,41.43373157045812,53.79897128294373,100.0,2.620111749180452,41.670489178649234
PVH,PVH Corp.,United States and Canada,US,NYSE,Consumer Discretionary,Textiles Apparel and Luxury Goods,69.12,86.0,69.0,50.95640847754639,22.394370617064304,21.445772210814287,100.0,2.2754115017958165,104.34106953968008
CXT,Crane NXT Co.,United States and Canada,US,NYSE,Information Technology,Electronic Equipment Instruments and Components,51.22,76.5,27.0,42.86791833451851,11.00107528327802,22.958928324770685,100.0,3.8967025704913674,73.17694777094037
COCO,The Vita Coco Company Inc.,United States and Canada,US,NasdaqGS,Consumer Staples,Beverages,53.62,62.0,14.0,8.181536391101597,5.939978541313402,-3.008313251726817,88.248,1.3773680046481378,58.006939812908676
ATS,ATS Corporation,United States and Canada,CA,TSX,Industrials,Machinery,44.06,48.0,14.604,11.511011732932754,6.842086768424436,0.8068288924376181,96.588,1.6823831855005043,49.131751769530176
JOYY,JOYY Inc.,Asia / Pacific,SG,NasdaqGS,Communication Services,Interactive Media and Services,61.62,78.0,33.0,29.3218682528181,10.974555741627627,11.653558551065071,100.0,2.6718045762524323,79.68813521738652
LMN,Lumine Group Inc.,United States and Canada,CA,TSXV,Information Technology,Software,19.3,47.0,21.0,141.76303962092598,22.198111157059603,104.1107944078632,100.0,6.386265868203902,46.66026664683872
MNDY,monday.com Ltd.,Africa / Middle East,IL,NasdaqGS,Information Technology,Software,70.13,120.0,230.0,142.64813061715205,71.49382927386617,44.62048900238372,100.0,1.9952509477527118,170.16913400180871
LGND,Ligand Pharmaceuticals Incorporated,United States and Canada,US,NasdaqGM,Health Care,Pharmaceuticals,183.65,235.0,55.0,32.51354069414358,6.318225925090069,23.281523160703436,100.0,5.145992099622503,243.3611174847947
PI,Impinj Inc.,United States and Canada,US,NasdaqGS,Information Technology,Semiconductors and Semiconductor Equipment,118.98,175.0,108.0,41.95530865594888,18.593290036432425,9.69670663504028,99.366,2.2564757809801277,168.89842623884797
GPK,Graphic Packaging Holding Company,United States and Canada,US,NYSE,Materials,Containers and Packaging,12.1,13.0,11.0,26.893668953480237,19.819211844235213,-0.36796868411166356,94.542,1.3569494672565783,15.354133943371108
RH,RH,United States and Canada,US,NYSE,Consumer Discretionary,Specialty Retail,189.38,188.0,165.0,7.9040363816141035,18.100690522257914,-19.774683806702928,63.112,0.43667043375470843,204.34866409950078
CALX,Calix Inc.,United States and Canada,US,NYSE,Information Technology,Communications Equipment,54.13,72.5,30.0,36.97131179296884,11.328857778086034,18.91797882996517,100.0,3.263463317942279,74.14257107353404
HIMS,Hims & Hers Health Inc.,United States and Canada,US,NYSE,Health Care,Health Care Providers and Services,15.51,27.5,35.0,89.95672539200753,46.473423961955895,15.690488022209385,98.75399999999999,1.935659517268363,29.46228810830037
PII,Polaris Inc.,United States and Canada,US,NYSE,Consumer Discretionary,Leisure Products,62.22,70.0,39.0,2.346158712329754,13.285913811807744,-21.897767159947648,60.126000000000005,0.17658993920648688,63.67977995081157
HP,Helmerich & Payne Inc.,United States and Canada,US,NYSE,Energy,Energy Equipment and Services,35.13,37.0,14.0,5.3640698641388305,8.137563392815316,-8.166507133908944,73.222,0.6591739572652408,37.01439774327197
SYRE,Spyre Therapeutics Inc.,United States and Canada,US,NasdaqGS,Health Care,Biotechnology,44.18,59.5,23.0,33.16473227835014,10.64123505623097,14.978376689644627,100.0,3.116624348874856,58.83217872057509
MDA,MDA Space Ltd.,United States and Canada,CA,TSX,Industrials,Aerospace and Defense,37.84,46.0,22.0,26.840340642820987,12.032295486020834,8.230848329619002,100.0,2.23069161441424,47.996384899243466
HNI,HNI Corporation,United States and Canada,US,NYSE,Industrials,Commercial Services and Supplies,49.04,71.5,10.0,43.76446764620978,4.209823973822388,36.24545642004043,100.0,10.395795149238275,70.50209493370127
AVA,Avista Corporation,United States and Canada,US,NYSE,Utilities,Multi-Utilities,42.69,39.0,13.0,-3.1250359342123253,6.504234686135474,-12.376425230651416,31.041999999999998,-0.48046174300470734,41.35592215968475
TVE,Tamarack Valley Energy Ltd.,United States and Canada,CA,TSX,Energy,Oil Gas and Consumable Fuels,9.74,9.875,2.5,0.5079251071880979,5.257768616263132,-8.466436451806457,55.086,0.096604689985216,9.78947190544012
ZIM,ZIM Integrated Shipping Services Ltd.,Africa / Middle East,IL,NYSE,Industrials,Marine Transportation,28.66,22.75,26.3,-22.708026381275957,18.747617482110016,-54.76350174804013,12.522,-1.2112486508189735,22.15187963912631
WIX,Wix.com Ltd.,Africa / Middle East,IL,NasdaqGS,Information Technology,IT Services,62.8,157.5,90.0,153.43862750574664,29.224656326251353,105.16671456492972,100.0,5.250314179671594,159.15945807360887
HAYW,Hayward Holdings Inc.,United States and Canada,US,NYSE,Industrials,Building Products,15.75,18.0,5.0,16.385365738003365,6.541401386135177,6.0069810041815765,100.0,2.5048708634105465,18.33069510373553
LRN,Stride Inc.,United States and Canada,US,NYSE,Consumer Discretionary,Diversified Consumer Services,80.89,100.0,31.0,31.415607590767937,8.328155966057379,19.97541948277024,100.0,3.7722165289419234,106.30208498017218
TGNA,TEGNA Inc.,United States and Canada,US,NYSE,Consumer Staples,Media,20.82,22.0,1.0,4.060880384538949,1.1351531354237399,1.9234464097644264,100.0,3.5773855154996936,21.66547529606101
BLLN,BillionToOne Inc.,United States and Canada,US,NasdaqGS,Health Care,Health Care Providers and Services,72.1,145.0,50.0,91.79290794261817,14.547387974402485,65.41149053541655,100.0,6.309923685553485,138.28268662662768
INSW,International Seaways Inc.,United States and Canada,US,NYSE,Energy,Oil Gas and Consumable Fuels,67.06,64.0,14.0,-5.538789711081475,4.292996879493815,-12.968486160718133,10.462,-1.290191879136551,63.345687619748766
XENE,Xenon Pharmaceuticals Inc.,United States and Canada,CA,NasdaqGM,Health Care,Biotechnology,42.72,55.5,22.0,29.113472327452573,10.511359340683422,11.240388779498401,100.0,2.7697152560250777,55.157275378287736
WDFC,WD-40 Company,United States and Canada,US,NasdaqGS,Consumer Staples,Household Products,242.64,264.5,71.0,9.032119883363285,5.948081560104018,-0.9246905727899853,92.926,1.518492944673969,264.55553568499266
LUNR,Intuitive Machines Inc.,United States and Canada,US,NasdaqGM,Industrials,Aerospace and Defense,18.14,18.0,16.5,-1.7992794782946533,18.514502874337452,-33.23655040512247,46.562,-0.09718216527372146,17.813610702637348
ARQT,Arcutis Biotherapeutics Inc.,United States and Canada,US,NasdaqGS,Health Care,Biotechnology,26.31,31.0,8.0,22.893987349026826,6.465764807934343,13.608123075772133,100.0,3.5408011316670374,32.33340807152896
CAKE,The Cheesecake Factory Incorporated,United States and Canada,US,NasdaqGS,Consumer Discretionary,Hotels Restaurants and Leisure,63.95,64.0,26.0,-0.98792702652409,8.340617646007141,-15.183570778762796,46.486,-0.11844770596779904,63.31822066653785
EWTX,Edgewise Therapeutics Inc.,United States and Canada,US,NasdaqGS,Health Care,Pharmaceuticals,30.09,41.5,35.0,20.226150818003802,24.547200132029214,-24.60218903797667,77.84400000000001,0.8239697688215243,36.17604878113735
CPK,Chesapeake Utilities Corporation,United States and Canada,US,NYSE,Utilities,Gas Utilities,135.07,146.75,20.0,10.2536662699094,3.073521372962654,5.598054335215733,100.0,3.3361298086649067,148.91962703076663
PTEN,Patterson-UTI Energy Inc.,United States and Canada,US,NasdaqGS,Energy,Energy Equipment and Services,8.36,8.0,4.0,3.653669622012868,10.140338823667484,-10.867422403301656,58.126,0.3603104083154724,8.665446780400275
SYNA,Synaptics Incorporated,United States and Canada,US,NasdaqGS,Information Technology,Semiconductors and Semiconductor Equipment,81.4,100.0,45.0,24.918583420657274,11.342489994609364,6.429321945529763,99.776,2.196923553161615,101.68372690441502
BOX,Box Inc.,United States and Canada,US,NYSE,Information Technology,Software,21.82,38.0,19.0,66.51662551942223,17.98265745703596,34.61207809261444,100.0,3.69893191138981,36.33392768833793
XMTR,Xometry Inc.,United States and Canada,US,NasdaqGS,Industrials,Trading Companies and Distributors,57.15,65.0,21.0,13.212930002081926,7.506687401383582,0.4631396820405697,95.7,1.7601545522791595,64.70118949618981
CLBT,Cellebrite DI Ltd.,Africa / Middle East,IL,NasdaqGS,Information Technology,Software,11.94,20.5,10.0,85.63184666850906,17.785628056937004,60.05783491332273,100.0,4.814665323843299,22.16444249221998
MSGE,Madison Square Garden Entertainment Corp.,United States and Canada,US,NYSE,Communication Services,Entertainment,61.7,68.0,11.0,10.735083233086451,3.6580685734670135,4.738741327451482,100.0,2.9346314913151135,68.32354635481434
WRBY,Warby Parker Inc.,United States and Canada,US,NYSE,Consumer Discretionary,Specialty Retail,22.2,28.5,17.0,22.33184175173161,15.789090555745895,-5.510650943244655,90.074,1.4143842973656708,27.157668868884418
ATRO,Astronics Corporation,United States and Canada,US,NasdaqGS,Industrials,Aerospace and Defense,76.3,80.0,35.12,-1.764161230959344,9.661200356922022,-19.408700816628766,47.946,-0.1826026959160788,74.95394498077802
SHOO,Steven Madden Ltd.,United States and Canada,US,NasdaqGS,Consumer Discretionary,Textiles Apparel and Luxury Goods,37.27,50.0,23.0,18.839012080459046,13.789541386510814,-6.739629794404494,88.156,1.3661811914127702,44.29129980238709
VRDN,Viridian Therapeutics Inc.,United States and Canada,US,NasdaqCM,Health Care,Biotechnology,28.07,44.0,21.0,46.069908852805256,15.708617844585017,17.409669757273804,100.0,2.932779274956148,41.00182341498244
IAC,IAC Inc.,United States and Canada,US,NasdaqGS,Communication Services,Interactive Media and Services,35.2,46.5,21.0,37.708523443385296,12.309405655757244,18.658594419428603,100.0,3.063391076542238,48.47340025207163
AYA,Aya Gold & Silver Inc.,United States and Canada,CA,TSX,Materials,Metals and Mining,25.59,32.5049,10.2379,31.44156056440102,8.340167112012535,18.755405793646357,100.0,3.7698957517427933,33.63589534843022
CCC,CCC Intelligent Solutions Holdings Inc.,United States and Canada,US,NasdaqGS,Information Technology,Software,4.87,11.0,6.0,125.89096402688395,25.15167439472551,83.84602388651615,100.0,5.005271698860899,11.00088994810925
KWR,Quaker Chemical Corporation,United States and Canada,US,NYSE,Materials,Chemicals,169.97,169.5,30.0,1.871762213655949,3.6796929222469488,-3.6459407791840897,65.118,0.5086734825994627,173.151434234551
PHIN,PHINIA Inc.,United States and Canada,US,NYSE,Consumer Discretionary,Automobile Components,76.91,81.0,17.0,8.327204978085724,4.642348712643376,1.4813424476586572,99.064,1.7937482713021302,83.31445334864573
RLX,RLX Technology Inc.,Asia / Pacific,CN,NYSE,Consumer Staples,Tobacco,2.39,2.9382,0.3995000000000002,20.390238204649307,3.5341316355804335,13.931570607417713,100.0,5.769518599524515,2.8773266930911188
SUPN,Supernus Pharmaceuticals Inc.,United States and Canada,US,NasdaqGM,Health Care,Pharmaceuticals,50.69,61.5,10.0,19.334932360321986,4.084977874747398,12.038274450406337,100.0,4.733179212511057,60.490877213447206
CHEF,The Chefs' Warehouse Inc.,United States and Canada,US,NasdaqGS,Consumer Staples,Consumer Staples Distribution and Retail,71.13,76.5,19.0,6.616938035938379,5.458536040924898,-2.742860824485578,86.822,1.2122184384839567,75.83662802496296
AMBA,Ambarella Inc.,United States and Canada,US,NasdaqGS,Information Technology,Semiconductors and Semiconductor Equipment,67.13,100.0,35.0,46.53360477247145,10.650834974889468,28.11484244181947,100.0,4.369010024301344,98.36800888376008
WDO,Wesdome Gold Mines Ltd.,United States and Canada,CA,TSX,Materials,Metals and Mining,26.27,30.0,5.5,12.288201889868974,4.32455765857742,4.572948933217693,100.0,2.8414933641817197,29.498110636468578
ASH,Ashland Inc.,United States and Canada,US,NYSE,Materials,Chemicals,63.04,70.0,13.0,7.316749895560172,4.419922419903019,-0.8080658092881767,92.744,1.655402335256535,67.65247913416113
SBLK,Star Bulk Carriers Corp.,Europe,GR,NasdaqGS,Industrials,Marine Transportation,25.24,25.5,9.3,0.642073475006175,7.5054219245597,-12.063268754240454,53.832,0.08554795206184784,25.40205934509156
BTE,Baytex Energy Corp.,United States and Canada,CA,TSX,Energy,Oil Gas and Consumable Fuels,5.11,5.0,2.0,-2.1562512725622383,7.971334737240849,-15.552672042270991,39.763999999999996,-0.270500655616501,4.99981555997207
DKL,Delek Logistics Partners LP,United States and Canada,US,NYSE,Energy,Oil Gas and Consumable Fuels,53.47,46.0,13.0,-18.341135751903167,5.229192134540363,-27.966660565522265,0.0,-3.507451109083281,43.66299471345737
LQDA,Liquidia Corporation,United States and Canada,US,NasdaqCM,Health Care,Pharmaceuticals,32.74,48.0,39.0,21.107194471275267,25.915611879695412,-27.189811810661897,77.58800000000001,0.8144586579417218,39.650495469895525
HAE,Haemonetics Corporation,United States and Canada,US,NYSE,Health Care,Health Care Equipment and Supplies,61.29,89.0,34.0,47.436053785538675,11.304704877597587,28.983480180742816,100.0,4.196133760160532,90.36355736515665
APLS,Apellis Pharmaceuticals Inc.,United States and Canada,US,NasdaqGS,Health Care,Biotechnology,22.47,28.0,36.0,51.25931354252177,34.12382334927453,2.620639390163995,96.36200000000001,1.5021562214133175,33.98796775300464
TVTX,Travere Therapeutics Inc.,United States and Canada,US,NasdaqGM,Health Care,Biotechnology,30.73,43.0,18.0,33.383615287034836,12.210509355357573,11.530084178719529,100.0,2.734006773631208,40.988784977705805
FOM,Foran Mining Corporation,United States and Canada,CA,TSX,Materials,Metals and Mining,6.87,6.3,1.0999999999999996,-10.72486306829344,3.387855925809413,-16.910307645795697,0.0,-3.1656786189132577,6.1332019072082415
VCYT,Veracyte Inc.,United States and Canada,US,NasdaqGM,Health Care,Biotechnology,35.75,48.0,8.0,32.423414369557335,4.625575542199448,24.218088185100328,100.0,7.009595686797516,47.341370637116746
IDYA,IDEAYA Biosciences Inc.,United States and Canada,US,NasdaqGS,Health Care,Biotechnology,32.11,50.0,48.0,66.11031504710752,30.63850178626802,17.599753253719534,99.856,2.157752866255939,53.33802216162622
DHT,DHT Holdings Inc.,Latin America and Caribbean,BM,NYSE,Energy,Oil Gas and Consumable Fuels,17.53,17.0,2.8000000000000007,-4.55702578959075,3.302843906996322,-10.423046200219463,8.022,-1.3797278702568203,16.73115337908474
OPLN,OPENLANE Inc.,United States and Canada,US,NYSE,Industrials,Commercial Services and Supplies,26.39,34.0,8.5,26.97545734798069,6.590045842402281,15.470777132029596,100.0,4.093364142387707,33.508823194132106
ZGN,Ermenegildo Zegna N.V.,Europe,IT,NYSE,Consumer Discretionary,Textiles Apparel and Luxury Goods,11.08,11.765,3.3827999999999996,3.857248037080009,6.290459053066469,-7.179039335902133,72.30799999999999,0.6131902305603086,11.507383082508465
AMBP,Ardagh Metal Packaging S.A.,Europe,LU,NYSE,Materials,Containers and Packaging,4.71,4.3,1.4,-8.67479926458306,6.060305756106848,-18.84540402968724,8.572000000000001,-1.4314128055076494,4.301416954638138
DBD,Diebold Nixdorf Incorporated,United States and Canada,US,NYSE,Information Technology,Technology Hardware Storage and Peripherals,79.5,100.0,10.0,21.60250457652374,2.9588985665780885,16.015516053094476,100.0,7.300860131040801,96.67399113833638
BEAM,Beam Therapeutics Inc.,United States and Canada,US,NasdaqGS,Health Care,Biotechnology,28.33,45.0,58.0,72.76405578954132,42.001945437846096,6.496000779758712,97.0,1.732397274245703,48.94405700517705
UCTT,Ultra Clean Holdings Inc.,United States and Canada,US,NasdaqGS,Information Technology,Semiconductors and Semiconductor Equipment,61.41,35.0,15.0,-34.8878164014844,5.760385932564928,-42.409638230777816,0.0,-6.056506770536796,39.985391947848434
MGRC,McGrath RentCorp,United States and Canada,US,NasdaqGS,Industrials,Trading Companies and Distributors,113.07,147.0,10.0,28.82714150743018,1.8572450601561519,25.469947921452693,100.0,15.521452782868879,145.6648489024513
CECO,CECO Environmental Corp.,United States and Canada,US,NasdaqGS,Industrials,Machinery,77.68,61.5,20.0,-17.868755700348775,5.370154440859772,-25.973077711706285,0.0,-3.327419331628748,63.79955057196908
CWT,California Water Service Group,United States and Canada,US,NYSE,Utilities,Water Utilities,46.41,52.0,6.0,12.046980196455891,2.626768155664845,7.6628989368128595,100.0,4.5862365776269876,52.00100350917518
TRN,Trinity Industries Inc.,United States and Canada,US,NYSE,Industrials,Machinery,34.6,33.5,1.0,-3.182168412567454,0.5917376216011696,-4.173768365180645,0.0,-5.377667899426262,33.49896972925166
LFST,LifeStance Health Group Inc.,United States and Canada,US,NasdaqGS,Health Care,Health Care Providers and Services,7.09,8.5,3.0,29.397205762093115,9.297768298406103,16.692825464507745,100.0,3.1617485851021496,9.174261888532403
WOR,Worthington Enterprises Inc.,United States and Canada,US,NYSE,Industrials,Machinery,55.72,69.0,25.0,17.243644548684873,9.411758275377558,0.12916094015629523,95.15400000000001,1.8321384850901448,65.32815874252721
POU,Paramount Resources Ltd.,United States and Canada,CA,TSX,Energy,Oil Gas and Consumable Fuels,26.14,28.0,7.0,5.904915251370827,5.474217375412212,-3.5887804384748456,84.042,1.078677525282997,27.683544846708333
BATRK,Atlanta Braves Holdings Inc.,United States and Canada,US,NasdaqGS,Communication Services,Entertainment,42.77,63.0,24.0,37.88629253333257,11.914848698070536,15.928193386823494,100.0,3.179754396668738,58.97396731650635
DRVN,Driven Brands Holdings Inc.,United States and Canada,US,NasdaqGS,Consumer Discretionary,Diversified Consumer Services,16.74,21.0,7.0,23.473917711677778,8.529332506890539,8.699509262658857,100.0,2.7521400640336218,20.669533824934856
ATE,Alten S.A.,Europe,FR,ENXTPA,Information Technology,IT Services,57.2,101.4,71.0,80.65952815629404,25.42823788080644,38.84606184158779,100.0,3.1720455241287833,103.3372501054002
CC,The Chemours Company,United States and Canada,US,NYSE,Materials,Chemicals,18.03,17.0,9.0,-0.1204404591232348,10.407937605490885,-15.838428109892192,45.926,-0.011571981278951402,18.008284585220082
OLN,Olin Corporation,United States and Canada,US,NYSE,Materials,Chemicals,23.5,22.0,8.0,-6.355411643865435,6.945934843064923,-18.029141790208218,19.573999999999998,-0.9149829054631734,22.006478263691623
HE,Hawaiian Electric Industries Inc.,United States and Canada,US,NYSE,Utilities,Electric Utilities,15.44,12.5,2.5,-22.289140516890622,3.4985904542506336,-28.738975163339063,0.0,-6.370891594302012,11.998556704192087
NWC,The North West Company Inc.,United States and Canada,CA,TSX,Consumer Staples,Consumer Staples Distribution and Retail,56.56,57.5,7.0,4.038201610233841,2.656678251599859,0.3065769109245929,97.086,1.5200190718624,58.84400683074827
PRVA,Privia Health Group Inc.,United States and Canada,US,NasdaqGS,Health Care,Health Care Providers and Services,21.65,31.0,14.0,40.01001895127612,13.237503953161237,17.129917295576448,100.0,3.0224745611291293,30.312169102951277
IHS,IHS Holding Limited,Europe,GB,NYSE,Communication Services,Diversified Telecommunication Services,7.92,8.5,4.5,17.843634634709744,12.147849678233534,0.7174240522961025,96.178,1.4688718668195158,9.333215863069013
ABM,ABM Industries Incorporated,United States and Canada,US,NYSE,Industrials,Commercial Services and Supplies,44.13,53.5,21.0,27.203695489802946,9.940011585993767,12.371258683885028,100.0,2.736787100744935,56.13499081965004
NOG,Northern Oil and Gas Inc.,United States and Canada,US,NYSE,Energy,Oil Gas and Consumable Fuels,27.3,29.5,16.0,14.135276027144968,12.17980812583437,-4.513782814077851,87.48599999999999,1.1605499759198086,31.15893035541058
CARG,CarGurus Inc.,United States and Canada,US,NasdaqGS,Communication Services,Interactive Media and Services,27.86,36.5,12.0,34.610171795734594,8.88263004381533,20.720894376033947,100.0,3.896387851910197,37.50239386229166
NESR,National Energy Services Reunited Corp.,United States and Canada,US,NasdaqCM,Energy,Energy Equipment and Services,26.05,30.0,13.0,8.765696506841392,10.434312729596352,-10.052993986761338,78.13600000000001,0.840083744277472,28.333463940032185
VSH,Vishay Intertechnology Inc.,United States and Canada,US,NYSE,Information Technology,Electronic Equipment Instruments and Components,19.32,17.5,5.0,-9.42289225932731,5.299717952493667,-18.240555508176985,3.8600000000000003,-1.7779988187661144,17.499497215497964
TDC,Teradata Corporation,United States and Canada,US,NYSE,Information Technology,Software,28.13,36.0,27.0,26.79687028451838,19.62041988931578,-6.297490341480484,90.044,1.365764363641907,35.667959611035016
USA,Americas Gold and Silver Corporation,United States and Canada,CA,TSX,Materials,Metals and Mining,11.07,16.0,3.6000000000000014,37.293905355816904,7.1117681223293,24.044986012015514,100.0,5.243970938636582,15.198435322888933
GBTG,Global Business Travel Group Inc.,United States and Canada,US,NYSE,Consumer Discretionary,Hotels Restaurants and Leisure,4.97,11.0,5.4,117.39869403897715,22.10885154320267,79.47933939260605,100.0,5.310031315266178,10.804715093737164
TPB,Turning Point Brands Inc.,United States and Canada,US,NYSE,Consumer Staples,Tobacco,135.73,122.5,20.0,-10.956715692879786,3.0313588501053177,-16.325010766836304,0.0,-3.6144568276695845,120.85844979005425
KD,Kyndryl Holdings Inc.,United States and Canada,US,NYSE,Information Technology,IT Services,11.41,16.0,15.0,66.5092786255578,28.31179652388608,27.14081989612015,100.0,2.3491719633349755,18.998708691176144
ALG,Alamo Group Inc.,United States and Canada,US,NYSE,Industrials,Machinery,211.18,218.5,62.0,4.256342894918427,5.98744979499031,-5.594127986964553,74.67200000000001,0.7108774253906401,220.16854492548876
CALY,Callaway Golf Company,United States and Canada,US,NYSE,Consumer Discretionary,Leisure Products,13.9,17.0,8.0,12.636304729610435,12.210934556624727,-9.763039837473357,82.468,1.0348351857110671,15.65644635741585
NGVT,Ingevity Corporation,United States and Canada,US,NYSE,Materials,Chemicals,70.72,70.5,12.0,0.14821393703079505,3.4890624685134006,-5.5622742750544285,50.336000000000006,0.04247958824708151,70.82481689626817
FSLY,Fastly Inc.,United States and Canada,US,NasdaqGS,Information Technology,IT Services,17.0,13.0,8.0,-31.408589645165783,10.017917594209653,-49.756410409371945,0.0,-3.135241366261579,11.660539760321816
WGS,GeneDx Holdings Corp.,United States and Canada,US,NasdaqGS,Health Care,Health Care Providers and Services,87.08,170.0,47.0,100.1644157140312,11.166690542732955,82.93235504469293,100.0,8.969928496784222,174.30317320377839
CLMT,Calumet Inc.,United States and Canada,US,NasdaqGS,Energy,Oil Gas and Consumable Fuels,29.0,26.0,14.0,-10.305689153342868,9.824256516327347,-26.74406580993428,16.348,-1.0490044856030996,26.011350145530567
WB,Weibo Corporation,Asia / Pacific,CN,NasdaqGS,Communication Services,Interactive Media and Services,10.27,12.0,6.9,17.230875993307247,13.718980630318026,-5.6586097085152876,88.166,1.255988069203055,12.039610964512654
WRD,WeRide Inc.,Asia / Pacific,CN,NasdaqGM,Consumer Discretionary,Automobile Components,7.34,16.2256,7.869199999999999,121.03893666801058,21.805911623040306,84.44173603495025,100.0,5.550739577432747,16.224257951431976
XRAY,DENTSPLY SIRONA Inc.,United States and Canada,US,NasdaqGS,Health Care,Health Care Equipment and Supplies,12.55,12.5,6.0,7.588510519852417,10.163521568273989,-6.991966294023648,73.462,0.7466418474026153,13.502358070241478
MH,McGraw Hill Inc.,United States and Canada,US,NYSE,Consumer Discretionary,Diversified Consumer Services,13.11,20.0,10.0,62.71840441056836,16.00572472274044,38.871403609479636,100.0,3.9184982559059005,21.33238281822551
FMC,FMC Corporation,United States and Canada,US,NYSE,Materials,Chemicals,13.66,15.5,27.0,67.07232649231719,44.76149780603907,8.405431389573382,99.32,1.4984379384031252,22.82207979885053
SDRL,Seadrill Limited,United States and Canada,US,NYSE,Energy,Energy Equipment and Services,44.12,41.5,48.0,15.856010572429849,23.425420138124405,-16.659677730032392,69.552,0.6768719826127902,51.11567186455604
AERO,Grupo Aeroméxico S.A.B. de C.V.,Latin America and Caribbean,MX,NYSE,Industrials,Passenger Airlines,18.84,30.0,10.7,66.51167931071609,11.915888665918402,48.76115782641528,100.0,5.581764077819184,31.37080038213891
