ticker    ,name                                                            ,country,exchange,sector                ,industry                                             ,kalman_estimate   ,kalman_variance    ,kalman_gain       ,signal_strength   ,original_price,original_target,filtered_upside
MTEL      ,PT Dayamitra Telekomunikasi Tbk.                                ,ID     ,IDX     ,Communication Services,Diversified Telecommunication Services               ,731.8183471059353 ,0.09090917355296778,0.9090917355296769,10.999989988000012,550.0         ,750.0          ,33.057881291988245
3665      ,BizLink Holding Inc.                                            ,TW     ,TWSE    ,Industrials           ,Electrical Equipment                                 ,1819.5458677648385,0.09090917355296778,0.9090917355296769,10.999989988000012,1365.0        ,1865.0         ,33.30006357251564
VBBR3     ,Vibra Energia S.A.                                              ,BR     ,BOVESPA ,Consumer Discretionary,Specialty Retail                                     ,31.066363033063336,0.09090917355296778,0.9090917355296769,10.999989988000012,31.73         ,31.0           ,-2.0915126597436635
6274      ,Taiwan Union Technology Corporation                             ,TW     ,TPEX    ,Information Technology,Electronic Equipment Instruments and Components      ,593.8182380160181 ,0.09090917355296778,0.9090917355296769,10.999989988000012,532.0         ,600.0          ,11.619969551883099
LHA       ,Deutsche Lufthansa AG                                           ,DE     ,XTRA    ,Industrials           ,Passenger Airlines                                   ,8.827636112398979 ,0.09090917355296778,0.9090917355296769,10.999989988000012,9.104         ,8.8            ,-3.0356314543170053
CASY      ,Casey's General Stores Inc.                                     ,US     ,NasdaqGS,Consumer Staples      ,Consumer Staples Distribution and Retail             ,662.3509059008554 ,0.09090917355296778,0.9090917355296769,10.999989988000012,665.86        ,662.0          ,-0.5270017870339997
KFY       ,Korn Ferry                                                      ,US     ,NYSE    ,Industrials           ,Professional Services                                ,78.74819774365687 ,0.09090917355296778,0.9090917355296769,10.999989988000012,61.23         ,80.5           ,28.610481371316148
DML       ,Denison Mines Corp.                                             ,CA     ,TSX     ,Energy                ,Oil Gas and Consumable Fuels                         ,5.923637057844928 ,0.09090917355296778,0.9090917355296769,10.999989988000012,5.16          ,6.0            ,14.799167787692404
LMN       ,Lumine Group Inc.                                               ,CA     ,TSXV    ,Information Technology,Software                                             ,47.11820801629076 ,0.09090917355296778,0.9090917355296769,10.999989988000012,18.3          ,50.0           ,157.47654653710796
SCR       ,Strathcona Resources Ltd.                                       ,CA     ,TSX     ,Energy                ,Oil Gas and Consumable Fuels                         ,31.660912173525695,0.09090917355296778,0.9090917355296769,10.999989988000012,28.27         ,32.0           ,11.994737083571614
ABM       ,ABM Industries Incorporated                                     ,US     ,NYSE    ,Industrials           ,Commercial Services and Supplies                     ,52.68273470241179 ,0.09090917355296778,0.9090917355296769,10.999989988000012,44.51         ,53.5           ,18.36156976502313
ALA       ,AltaGas Ltd.                                                    ,CA     ,TSX     ,Utilities             ,Gas Utilities                                        ,47.72272979336552 ,0.09090917355296778,0.9090917355296769,10.999989988000012,44.95         ,48.0           ,6.168475624839853
YMM       ,Full Truck Alliance Co. Ltd.                                    ,CN     ,NYSE    ,Industrials           ,Ground Transportation                                ,13.164003349060463,0.09090917355296778,0.9090917355296769,10.999989988000012,9.48          ,13.5324        ,38.8607948213129
INGM      ,Ingram Micro Holding Corporation                                ,US     ,NYSE    ,Information Technology,Electronic Equipment Instruments and Components      ,23.779092917337117,0.09090917355296778,0.9090917355296769,10.999989988000012,21.57         ,24.0           ,10.24150633906869
SECTB     ,Sectra AB (publ)                                                ,SE     ,OM      ,Health Care           ,Health Care Technology                               ,239.24550685902855,0.09090917355296778,0.9090917355296769,10.999989988000012,181.7         ,245.0          ,31.67061467200251
THO       ,THOR Industries Inc.                                            ,US     ,NYSE    ,Consumer Discretionary,Automobiles                                          ,115.43545513222607,0.09090917355296778,0.9090917355296769,10.999989988000012,114.79        ,115.5          ,0.5622921266887894
AQN       ,Algonquin Power & Utilities Corp.                               ,CA     ,TSX     ,Utilities             ,Multi-Utilities                                      ,9.338000052726793 ,0.09090917355296778,0.9090917355296769,10.999989988000012,9.28          ,9.3438         ,0.6250005681766533
EMBJ3     ,Embraer S.A.                                                    ,BR     ,BOVESPA ,Industrials           ,Aerospace and Defense                                ,96.98400376723848 ,0.09090917355296778,0.9090917355296769,10.999989988000012,92.84         ,97.3984        ,4.463597336534331
1326      ,Formosa Chemicals & Fibre Corporation                           ,TW     ,TWSE    ,Materials             ,Chemicals                                            ,36.56817665293952 ,0.09090917355296778,0.9090917355296769,10.999989988000012,42.25         ,36.0           ,-13.44810259659285
6618      ,JD Health International Inc.                                    ,CN     ,SEHK    ,Consumer Staples      ,Consumer Staples Distribution and Retail             ,75.94855968036654 ,0.09090917355296778,0.9090917355296769,10.999989988000012,60.3          ,77.5134        ,25.951176916030754
3293      ,International Games System Co.Ltd.                              ,TW     ,TPEX    ,Communication Services,Entertainment                                        ,891.5456450395906 ,0.09090917355296778,0.9090917355296769,10.999989988000012,682.0         ,912.5          ,30.725167894368116
FRAS      ,Frasers Group Plc                                               ,GB     ,LSE     ,Consumer Discretionary,Specialty Retail                                     ,7.4772731611530805,0.09090917355296778,0.9090917355296769,10.999989988000012,7.0           ,7.525          ,6.818188016472579
2385      ,Chicony Electronics Co. Ltd.                                    ,TW     ,TWSE    ,Information Technology,Technology Hardware Storage and Peripherals          ,151.77275661130352,0.09090917355296778,0.9090917355296769,10.999989988000012,119.5         ,155.0          ,27.006490888120098
8299      ,Phison Electronics Corp.                                        ,TW     ,TPEX    ,Information Technology,Semiconductors and Semiconductor Equipment           ,1282.2722066163035,0.09090917355296778,0.9090917355296769,10.999989988000012,1855.0        ,1225.0         ,-30.87481365949846
CUAN      ,PT Petrindo Jaya Kreasi Tbk                                     ,ID     ,IDX     ,Energy                ,Oil Gas and Consumable Fuels                         ,3347.3832157889474,0.09090917355296778,0.9090917355296769,10.999989988000012,1810.0        ,3501.12        ,84.93829921485897
TLKM      ,Perusahaan Perseroan (Persero) PT Telekomunikasi Indonesia Tbk  ,ID     ,IDX     ,Communication Services,Diversified Telecommunication Services               ,3950.000454541322 ,0.09090917355296778,0.9090917355296769,10.999989988000012,3450.0        ,4000.0         ,14.492766798299192
000975    ,Shanjin International Gold Co. Ltd.                             ,CN     ,SZSE    ,Materials             ,Metals and Mining                                    ,27.002724975227498,0.09090917355296778,0.9090917355296769,10.999989988000012,29.53         ,26.75          ,-8.558330595233672
002920    ,Huizhou Desay SV Automotive Co. Ltd.                            ,CN     ,SZSE    ,Consumer Discretionary,Automobile Components                                ,136.60273997509114,0.09090917355296778,0.9090917355296769,10.999989988000012,122.63        ,138.0          ,11.394226514793399
3661      ,Alchip Technologies Limited                                     ,TW     ,TWSE    ,Information Technology,Semiconductors and Semiconductor Equipment           ,4534.54650412269  ,0.09090917355296778,0.9090917355296769,10.999989988000012,3380.0        ,4650.0         ,34.158180595345854
IMI       ,IMI plc                                                         ,GB     ,LSE     ,Industrials           ,Machinery                                            ,28.52727293388242 ,0.09090917355296778,0.9090917355296769,10.999989988000012,28.3          ,28.55          ,0.8030845720226776
6055      ,China Tobacco International (HK) Company Limited                ,HK     ,SEHK    ,Consumer Discretionary,Distributors                                         ,41.643634148780464,0.09090917355296778,0.9090917355296769,10.999989988000012,44.08         ,41.4           ,-5.527145760479887
600989    ,Ningxia Baofeng Energy Group Co. Ltd.                           ,CN     ,SHSE    ,Materials             ,Chemicals                                            ,24.94363810328997 ,0.09090917355296778,0.9090917355296769,10.999989988000012,23.03         ,25.135         ,8.309327413330305
603659    ,Shanghai Putailai New Energy Technology Group Co.Ltd.           ,CN     ,SHSE    ,Materials             ,Chemicals                                            ,27.57090844628685 ,0.09090917355296778,0.9090917355296769,10.999989988000012,28.28         ,27.5           ,-2.507395875930519
1513      ,Chung-Hsin Electric and Machinery Manufacturing Corp.           ,TW     ,TWSE    ,Industrials           ,Electrical Equipment                                 ,188.50002272706612,0.09090917355296778,0.9090917355296769,10.999989988000012,163.5         ,191.0          ,15.290533778022095
MPARK     ,MLP Saglik Hizmetleri A.S.                                      ,TR     ,IBSE    ,Health Care           ,Health Care Providers and Services                   ,557.5000718175289 ,0.09090917355296778,0.9090917355296769,10.999989988000012,478.5         ,565.4          ,16.509941863642407
000063    ,ZTE Corporation                                                 ,CN     ,SZSE    ,Information Technology,Communications Equipment                             ,51.56001309079008 ,0.09090917355296778,0.9090917355296769,10.999989988000012,37.16         ,53.0           ,38.75138076100668
600299    ,Bluestar Adisseo Company                                        ,CN     ,SHSE    ,Materials             ,Chemicals                                            ,10.554545867764839,0.09090917355296778,0.9090917355296769,10.999989988000012,10.1          ,10.6           ,4.500454136285535
2060      ,National Industrialization Company                              ,SA     ,SASE    ,Materials             ,Chemicals                                            ,11.38636557849474 ,0.09090917355296778,0.9090917355296769,10.999989988000012,9.25          ,11.6           ,23.095844091835023
MFPC      ,Misr Fertilizer Production Company                              ,EG     ,CASE    ,Materials             ,Chemicals                                            ,29.036360578540194,0.09090917355296778,0.9090917355296769,10.999989988000012,32.4          ,28.7           ,-10.38160315265372
1216      ,Uni-President Enterprises Corp.                                 ,TW     ,TWSE    ,Consumer Staples      ,Food Products                                        ,85.30910173543877 ,0.09090917355296778,0.9090917355296769,10.999989988000012,73.4          ,86.5           ,16.224934244466986
G1A       ,GEA Group Aktiengesellschaft                                    ,DE     ,XTRA    ,Industrials           ,Machinery                                            ,63.29999909091736 ,0.09090917355296778,0.9090917355296769,10.999989988000012,64.3          ,63.2           ,-1.5552113671580665
NXSN      ,NextVision Stabilized Systems Ltd.                              ,IL     ,TASE    ,Information Technology,Electronic Equipment Instruments and Components      ,313.8173011972618 ,0.09090917355296778,0.9090917355296769,10.999989988000012,282.5         ,316.949        ,11.08577033531392
COPN      ,Cosmo Pharmaceuticals N.V.                                      ,IE     ,SWX     ,Health Care           ,Pharmaceuticals                                      ,126.50628282379252,0.09090917355296778,0.9090917355296769,10.999989988000012,115.4         ,127.6169       ,9.62416189236786
CSU       ,Constellation Software Inc.                                     ,CA     ,TSX     ,Information Technology,Software                                             ,4398.494219821638 ,0.09090917355296778,0.9090917355296769,10.999989988000012,2356.67       ,4602.6746      ,86.64022624387961
MTN       ,Vail Resorts Inc.                                               ,US     ,NYSE    ,Consumer Discretionary,Hotels Restaurants and Leisure                       ,165.8473013881692 ,0.09090917355296778,0.9090917355296769,10.999989988000012,134.32        ,169.0          ,23.471784833360044
HSAI      ,Hesai Group                                                     ,CN     ,NasdaqGS,Consumer Discretionary,Automobile Components                                ,31.316186878301107,0.09090917355296778,0.9090917355296769,10.999989988000012,25.75         ,31.8728        ,21.616259721557697
HPE       ,Hewlett Packard Enterprise Company                              ,US     ,NYSE    ,Information Technology,Technology Hardware Storage and Peripherals          ,25.69909364460323 ,0.09090917355296778,0.9090917355296769,10.999989988000012,22.69         ,26.0           ,13.261761324826926
66        ,MTR Corporation Limited                                         ,HK     ,SEHK    ,Industrials           ,Ground Transportation                                ,30.04181234716048 ,0.09090917355296778,0.9090917355296769,10.999989988000012,36.46         ,29.4           ,-17.60336712243423
PTNR      ,Partner Communications Company Ltd.                             ,IL     ,TASE    ,Communication Services,Wireless Telecommunication Services                  ,38.181816528940644,0.09090917355296778,0.9090917355296769,10.999989988000012,40.0          ,38.0           ,-4.545458677648391
AVI       ,AVI Limited                                                     ,ZA     ,JSE     ,Consumer Staples      ,Food Products                                        ,121.20546176852937,0.09090917355296778,0.9090917355296769,10.999989988000012,113.26        ,122.0          ,7.015240833947881
2083      ,Power and Water Utility Company for Jubail and Yanbu            ,SA     ,SASE    ,Utilities             ,Multi-Utilities                                      ,57.95456859483095 ,0.09090917355296778,0.9090917355296769,10.999989988000012,32.5          ,60.5           ,78.32174952255677
AP        ,Aboitiz Power Corporation                                       ,PH     ,PSE     ,Utilities             ,Independent Power and Renewable Electricity Producers,47.7727316115308  ,0.09090917355296778,0.9090917355296769,10.999989988000012,43.0          ,48.25          ,11.099375840769305
CKN       ,Clarkson PLC                                                    ,GB     ,LSE     ,Industrials           ,Marine Transportation                                ,43.69545731402442 ,0.09090917355296778,0.9090917355296769,10.999989988000012,40.65         ,44.0           ,7.491899911499184
SPX       ,Spirax Group plc                                                ,GB     ,LSE     ,Industrials           ,Machinery                                            ,77.89091008263561 ,0.09090917355296778,0.9090917355296769,10.999989988000012,76.8          ,78.0           ,1.4204558367651259
3105      ,WIN Semiconductors Corp.                                        ,TW     ,TPEX    ,Information Technology,Semiconductors and Semiconductor Equipment           ,115.09079008372652,0.09090917355296778,0.9090917355296769,10.999989988000012,246.0         ,102.0          ,-53.215125982225
GALE      ,Galenica AG                                                     ,CH     ,SWX     ,Health Care           ,Health Care Providers and Services                   ,89.6545349587731  ,0.09090917355296778,0.9090917355296769,10.999989988000012,101.2         ,88.5           ,-11.408562293702476
ROR       ,Rotork plc                                                      ,GB     ,LSE     ,Industrials           ,Machinery                                            ,3.931091080990173 ,0.09090917355296778,0.9090917355296769,10.999989988000012,3.742         ,3.95           ,5.0532090056165995
PSN       ,Persimmon Plc                                                   ,GB     ,LSE     ,Consumer Discretionary,Household Durables                                   ,16.15454632230616 ,0.09090917355296778,0.9090917355296769,10.999989988000012,15.2          ,16.25          ,6.279910015172112
1308      ,SITC International Holdings Company Limited                     ,HK     ,SEHK    ,Industrials           ,Marine Transportation                                ,30.117454343142334,0.09090917355296778,0.9090917355296769,10.999989988000012,30.34         ,30.0952        ,-0.7335057905658054
J36       ,Jardine Matheson Holdings Limited                               ,BM     ,SGX     ,Industrials           ,Industrial Conglomerates                             ,79.65454859501277 ,0.09090917355296778,0.9090917355296769,10.999989988000012,76.2          ,80.0           ,4.533528339911768
4142      ,Riyadh Cables Group Company                                     ,SA     ,SASE    ,Industrials           ,Electrical Equipment                                 ,133.41818710738994,0.09090917355296778,0.9090917355296769,10.999989988000012,127.6         ,134.0          ,4.559707764412183
BOSS      ,Hugo Boss AG                                                    ,DE     ,XTRA    ,Consumer Discretionary,Textiles Apparel and Luxury Goods                    ,36.981818347105936,0.09090917355296778,0.9090917355296769,10.999989988000012,36.8          ,37.0           ,0.49407159539657197
002709    ,Guangzhou Tinci Materials Technology Co. Ltd.                   ,CN     ,SZSE    ,Materials             ,Chemicals                                            ,56.65910309906273 ,0.09090917355296778,0.9090917355296769,10.999989988000012,43.25         ,58.0           ,31.003706587428287
9863      ,Zhejiang Leapmotor Technology Co. Ltd.                          ,CN     ,SEHK    ,Consumer Discretionary,Automobiles                                          ,79.3297582267434  ,0.09090917355296778,0.9090917355296769,10.999989988000012,45.28         ,82.7347        ,75.19822929934494
BNTX      ,BioNTech SE                                                     ,DE     ,NasdaqGS,Health Care           ,Biotechnology                                        ,139.5751215498041 ,0.09090917355296778,0.9090917355296769,10.999989988000012,105.87        ,142.9456       ,31.83632903542466
FNV       ,Franco-Nevada Corporation                                       ,CA     ,TSX     ,Materials             ,Metals and Mining                                    ,376.9913937464205 ,0.09090917355296778,0.9090917355296769,10.999989988000012,343.87        ,380.3035       ,9.631952117492219
IHS       ,IHS Holding Limited                                             ,GB     ,NYSE    ,Communication Services,Diversified Telecommunication Services               ,8.708182198343652 ,0.09090917355296778,0.9090917355296769,10.999989988000012,8.29          ,8.75           ,5.044417350345627
ARMK      ,Aramark                                                         ,US     ,NYSE    ,Consumer Discretionary,Hotels Restaurants and Leisure                       ,46.27091571894801 ,0.09090917355296778,0.9090917355296769,10.999989988000012,38.98         ,47.0           ,18.70424761146233
PEY       ,Peyto Exploration & Development Corp.                           ,CA     ,TSX     ,Energy                ,Oil Gas and Consumable Fuels                         ,25.09545367769384 ,0.09090917355296778,0.9090917355296769,10.999989988000012,26.05         ,25.0           ,-3.6642853063576237
ORCL      ,Oracle Corporation                                              ,US     ,NYSE    ,Information Technology,Software                                             ,264.5582767429387 ,0.09090917355296778,0.9090917355296769,10.999989988000012,160.14        ,275.0          ,65.20436914133802
DIE       ,D'Ieteren Group SA                                              ,BE     ,ENXTBR  ,Consumer Discretionary,Distributors                                         ,221.40002363614877,0.09090917355296778,0.9090917355296769,10.999989988000012,195.4         ,224.0          ,13.306050990864263
PRIO3     ,Prio S.A.                                                       ,BR     ,BOVESPA ,Energy                ,Oil Gas and Consumable Fuels                         ,55.68727557022209 ,0.09090917355296778,0.9090917355296769,10.999989988000012,52.56         ,56.0           ,5.949915468459074
HUBN      ,Huber+Suhner AG                                                 ,CH     ,SWX     ,Industrials           ,Electrical Equipment                                 ,175.0363587603749 ,0.09090917355296778,0.9090917355296769,10.999989988000012,180.4         ,174.5          ,-2.9731935918099284
3533      ,Lotes Co. Ltd.                                                  ,TW     ,TWSE    ,Information Technology,Electronic Equipment Instruments and Components      ,1631.3636239670548,0.09090917355296778,0.9090917355296769,10.999989988000012,1645.0        ,1630.0         ,-0.828959029358373
2222      ,Saudi Arabian Oil Company                                       ,SA     ,SASE    ,Energy                ,Oil Gas and Consumable Fuels                         ,27.818183471059353,0.09090917355296778,0.9090917355296769,10.999989988000012,26.0          ,28.0           ,6.9930133502282805
LISN      ,Chocoladefabriken Lindt & Sprüngli AG                           ,CH     ,SWX     ,Consumer Staples      ,Food Products                                        ,116618.1761983982 ,0.09090917355296778,0.9090917355296769,10.999989988000012,122800.0      ,116000.0       ,-5.034058470359772
FHZN      ,Flughafen Zürich AG                                             ,CH     ,SWX     ,Industrials           ,Transportation Infrastructure                        ,257.3818238016018 ,0.09090917355296778,0.9090917355296769,10.999989988000012,251.2         ,258.0          ,2.4609171184720577
2502      ,Asahi Group Holdings Ltd.                                       ,JP     ,TSE     ,Consumer Staples      ,Beverages                                            ,2167.8640648721375,0.09090917355296778,0.9090917355296769,10.999989988000012,1696.5        ,2215.0         ,27.78450131872311
STF       ,STEF SA                                                         ,FR     ,ENXTPA  ,Industrials           ,Ground Transportation                                ,134.92728247925018,0.09090917355296778,0.9090917355296769,10.999989988000012,124.2         ,136.0          ,8.637103445451029
BKW       ,BKW AG                                                          ,CH     ,SWX     ,Utilities             ,Electric Utilities                                   ,164.2545613221698 ,0.09090917355296778,0.9090917355296769,10.999989988000012,146.8         ,166.0          ,11.890028148617017
8996      ,Kaori Heat Treatment Co. Ltd.                                   ,TW     ,TWSE    ,Industrials           ,Machinery                                            ,805.0908173562059 ,0.09090917355296778,0.9090917355296769,10.999989988000012,906.0         ,795.0          ,-11.137878879005973
P911      ,Dr. Ing. h.c. F. Porsche AG                                     ,DE     ,XTRA    ,Consumer Discretionary,Automobiles                                          ,44.70909355369496 ,0.09090917355296778,0.9090917355296769,10.999989988000012,41.8          ,45.0           ,6.959553956208053
BIMAS     ,BIM Birlesik Magazalar A.S.                                     ,TR     ,IBSE    ,Consumer Staples      ,Consumer Staples Distribution and Retail             ,813.5182781974709 ,0.09090917355296778,0.9090917355296769,10.999989988000012,707.5         ,824.12         ,14.984915646285636
IDL       ,ID Logistics Group SA                                           ,FR     ,ENXTPA  ,Industrials           ,Air Freight and Logistics                            ,490.31826983391056,0.09090917355296778,0.9090917355296769,10.999989988000012,393.5         ,500.0          ,24.60438877608909
4958      ,Zhen Ding Technology Holding Limited                            ,TW     ,TWSE    ,Information Technology,Electronic Equipment Instruments and Components      ,186.63637148753193,0.09090917355296778,0.9090917355296769,10.999989988000012,178.0         ,187.5          ,4.8518940941190625
BFIT      ,Basic-Fit N.V.                                                  ,NL     ,ENXTAM  ,Consumer Discretionary,Hotels Restaurants and Leisure                       ,31.452727702475432,0.09090917355296778,0.9090917355296769,10.999989988000012,30.98         ,31.5           ,1.5259125321995852
1548      ,Genscript Biotech Corporation                                   ,CN     ,SEHK    ,Health Care           ,Life Sciences Tools and Services                     ,22.009736336033306,0.09090917355296778,0.9090917355296769,10.999989988000012,12.04         ,23.0067        ,82.80511907004409
HILS      ,Hill & Smith PLC                                                ,GB     ,LSE     ,Materials             ,Metals and Mining                                    ,26.54091212807156 ,0.09090917355296778,0.9090917355296769,10.999989988000012,23.2          ,26.875         ,14.400483310653284
VNET      ,VNET Group Inc.                                                 ,CN     ,NasdaqGS,Information Technology,IT Services                                          ,14.89081917346206 ,0.09090917355296778,0.9090917355296769,10.999989988000012,13.8          ,14.9999        ,7.9044867642178165
LEGN      ,Legend Biotech Corporation                                      ,US     ,NasdaqGS,Health Care           ,Biotechnology                                        ,61.59822183434696 ,0.09090917355296778,0.9090917355296769,10.999989988000012,17.58         ,66.0           ,250.3880650417916
RHM       ,Rheinmetall AG                                                  ,DE     ,XTRA    ,Industrials           ,Aerospace and Defense                                ,2082.454977682021 ,0.09090917355296778,0.9090917355296769,10.999989988000012,1607.0        ,2130.0         ,29.586495188675848
CAN       ,Canal+ SA                                                       ,FR     ,LSE     ,Communication Services,Media                                                ,3.818182561976709 ,0.09090917355296778,0.9090917355296769,10.999989988000012,3.0           ,3.9            ,27.272752065890298
ITX       ,Industria de Diseño Textil S.A.                                 ,ES     ,BME     ,Consumer Discretionary,Specialty Retail                                     ,59.050910900809995,0.09090917355296778,0.9090917355296769,10.999989988000012,57.06         ,59.25          ,3.4891533487732094
VIK       ,Viking Holdings Ltd                                             ,BM     ,NYSE    ,Consumer Discretionary,Hotels Restaurants and Leisure                       ,75.01999981818346 ,0.09090917355296778,0.9090917355296769,10.999989988000012,75.22         ,75.0           ,-0.2658869739650817
BZ        ,Kanzhun Limited                                                 ,CN     ,NasdaqGS,Industrials           ,Professional Services                                ,25.851462301251807,0.09090917355296778,0.9090917355296769,10.999989988000012,17.32         ,26.7046        ,49.25786548066863
PATH      ,UiPath Inc.                                                     ,US     ,NYSE    ,Information Technology,Software                                             ,16.483641057808565,0.09090917355296778,0.9090917355296769,10.999989988000012,11.32         ,17.0           ,45.615203690888386
MANU      ,Manchester United plc                                           ,GB     ,NYSE    ,Communication Services,Entertainment                                        ,25.129916081671986,0.09090917355296778,0.9090917355296769,10.999989988000012,17.44         ,25.8989        ,44.09355551417422
DSG       ,The Descartes Systems Group Inc.                                ,CA     ,TSX     ,Information Technology,Software                                             ,130.0281276888392 ,0.09090917355296778,0.9090917355296769,10.999989988000012,89.57         ,134.0739       ,45.16928401120822
AVAV      ,AeroVironment Inc.                                              ,US     ,NasdaqGS,Industrials           ,Aerospace and Defense                                ,377.17012118071654,0.09090917355296778,0.9090917355296769,10.999989988000012,243.87        ,390.5          ,54.66031950658815
NTSK      ,Netskope Inc.                                                   ,US     ,NasdaqGS,Information Technology,Software                                             ,25.62637612385342 ,0.09090917355296778,0.9090917355296769,10.999989988000012,11.89         ,27.0           ,115.52881517118097
WDO       ,Wesdome Gold Mines Ltd.                                         ,CA     ,TSX     ,Materials             ,Metals and Mining                                    ,29.430914264415776,0.09090917355296778,0.9090917355296769,10.999989988000012,23.74         ,30.0           ,23.971837676561826
CLASB     ,Clas Ohlson AB (publ)                                           ,SE     ,OM      ,Consumer Discretionary,Specialty Retail                                     ,327.254524958864  ,0.09090917355296778,0.9090917355296769,10.999989988000012,349.8         ,325.0          ,-6.445247295922241
BOY       ,Bodycote plc                                                    ,GB     ,LSE     ,Industrials           ,Machinery                                            ,7.932272888428287 ,0.09090917355296778,0.9090917355296769,10.999989988000012,7.755         ,7.95           ,2.285917323382164
2381      ,Arabian Drilling Company                                        ,SA     ,SASE    ,Energy                ,Energy Equipment and Services                        ,105.07273570240271,0.09090917355296778,0.9090917355296769,10.999989988000012,95.8          ,106.0          ,9.679264825055025
1303      ,Nan Ya Plastics Corporation                                     ,TW     ,TWSE    ,Materials             ,Chemicals                                            ,68.07271752074982 ,0.09090917355296778,0.9090917355296769,10.999989988000012,78.8          ,67.0           ,-13.613302638642358
000408    ,Zangge Mining Company Limited                                   ,CN     ,SZSE    ,Materials             ,Chemicals                                            ,43.1290548267743  ,0.09090917355296778,0.9090917355296769,10.999989988000012,82.82         ,39.16          ,-47.9243481927381
601138    ,Foxconn Industrial Internet Co. Ltd.                            ,CN     ,SHSE    ,Information Technology,Electronic Equipment Instruments and Components      ,85.65911900800901 ,0.09090917355296778,0.9090917355296769,10.999989988000012,54.75         ,88.75          ,56.45501188677445
2357      ,ASUSTeK Computer Inc.                                           ,TW     ,TWSE    ,Information Technology,Technology Hardware Storage and Peripherals          ,679.3637785111044 ,0.09090917355296778,0.9090917355296769,10.999989988000012,523.0         ,695.0          ,29.897471990650942
HAR       ,Harmony Gold Mining Company Limited                             ,ZA     ,JSE     ,Materials             ,Metals and Mining                                    ,439.2182798338197 ,0.09090917355296778,0.9090917355296769,10.999989988000012,331.4         ,450.0          ,32.5341822069462
2368      ,Gold Circuit Electronics Ltd.                                   ,TW     ,TWSE    ,Information Technology,Electronic Equipment Instruments and Components      ,802.6363396696394 ,0.09090917355296778,0.9090917355296769,10.999989988000012,829.0         ,800.0          ,-3.1801761556526698
293       ,Cathay Pacific Airways Limited                                  ,HK     ,SEHK    ,Industrials           ,Passenger Airlines                                   ,11.213634876046582,0.09090917355296778,0.9090917355296769,10.999989988000012,12.85         ,11.05          ,-12.734358941271735
ERG       ,ERG S.p.A.                                                      ,IT     ,BIT     ,Utilities             ,Independent Power and Renewable Electricity Producers,23.254546776847484,0.09090917355296778,0.9090917355296769,10.999989988000012,21.8          ,23.4           ,6.672232921318728
URC       ,Universal Robina Corporation                                    ,PH     ,PSE     ,Consumer Staples      ,Food Products                                        ,91.79547004118145 ,0.09090917355296778,0.9090917355296769,10.999989988000012,74.75         ,93.5           ,22.80330440291832
600132    ,Chongqing Brewery Co. Ltd.                                      ,CN     ,SHSE    ,Consumer Staples      ,Beverages                                            ,59.92000527267934 ,0.09090917355296778,0.9090917355296769,10.999989988000012,54.12         ,60.5           ,10.71693509364254
AVOL      ,Avolta AG                                                       ,CH     ,SWX     ,Consumer Discretionary,Specialty Retail                                     ,49.85272861155808 ,0.09090917355296778,0.9090917355296769,10.999989988000012,48.38         ,50.0           ,3.0440855964408335
2356      ,Inventec Corporation                                            ,TW     ,TWSE    ,Information Technology,Technology Hardware Storage and Peripherals          ,47.3045472313888  ,0.09090917355296778,0.9090917355296769,10.999989988000012,45.35         ,47.5           ,4.309916717505626
WCH       ,Wacker Chemie AG                                                ,DE     ,XTRA    ,Materials             ,Chemicals                                            ,70.50908173562058 ,0.09090917355296778,0.9090917355296769,10.999989988000012,80.6          ,69.5           ,-12.519749707666763
551       ,Yue Yuen Industrial (Holdings) Limited                          ,HK     ,SEHK    ,Consumer Discretionary,Textiles Apparel and Luxury Goods                    ,18.07590922355251 ,0.09090917355296778,0.9090917355296769,10.999989988000012,17.93         ,18.0905        ,0.8137714643196388
UN0       ,Uniper SE                                                       ,DE     ,XTRA    ,Utilities             ,Independent Power and Renewable Electricity Producers,30.45908673557513 ,0.09090917355296778,0.9090917355296769,10.999989988000012,35.05         ,30.0           ,-13.098183350712885
6415      ,Silergy Corp.                                                   ,KY     ,TWSE    ,Information Technology,Semiconductors and Semiconductor Equipment           ,259.9999818183471 ,0.09090917355296778,0.9090917355296769,10.999989988000012,280.0         ,258.0          ,-7.1428636363045985
CMIN3     ,CSN Mineração S.A.                                              ,BR     ,BOVESPA ,Materials             ,Metals and Mining                                    ,5.4963636694211875,0.09090917355296778,0.9090917355296769,10.999989988000012,5.46          ,5.5            ,0.6660012714503208
3260      ,ADATA Technology Co. Ltd.                                       ,TW     ,TPEX    ,Information Technology,Semiconductors and Semiconductor Equipment           ,208.54537686021035,0.09090917355296778,0.9090917355296769,10.999989988000012,294.0         ,200.0          ,-29.06619834686723
A000990   ,DB HiTek CO. LTD.                                               ,KR     ,KOSE    ,Information Technology,Semiconductors and Semiconductor Equipment           ,97545.45867764839 ,0.09090917355296778,0.9090917355296769,10.999989988000012,93000.0       ,98000.0        ,4.887589975966013
A017800   ,Hyundai Elevator Co. Ltd                                        ,KR     ,KOSE    ,Industrials           ,Machinery                                            ,97572.72206616304 ,0.09090917355296778,0.9090917355296769,10.999989988000012,103300.0      ,97000.0        ,-5.544315521623386
