count,mean,median,std,min,max,q25,q75,positive_pct,missing_pct,category,feature
3653,0.3851628798248015,0.0,0.4867004010867377,0.0,1.0,0.0,1.0,38.51628798248015,0.0,Momentum & Technical,secular_trend_flag
3650,0.9459389278720353,0.8981092459337812,0.3317863459814931,0.0,2.5677083333333335,0.7233248364974112,1.1158569128472993,99.94520547945206,0.08212428141253764,Momentum & Technical,volatility_regime
3653,-0.012592389816589104,0.0,0.5716515796324595,-4.0,5.0,0.0,0.0,10.402408978921434,0.0,Price Target Dynamics,analyst_coverage_change_1m
3653,0.43087872981111414,0.0,2.2479025686584104,-11.0,27.0,-1.0,1.0,39.83027648508076,0.0,Price Target Dynamics,analyst_coverage_change_1y
3653,0.1866958664111689,0.0,1.1172589849292522,-7.0,27.0,0.0,1.0,28.90774705721325,0.0,Price Target Dynamics,analyst_coverage_change_3m
3627,0.02254746567397435,0.0,0.10729489020036784,-0.6147272727272727,2.828967520881689,0.0,0.023722253511649194,41.54948993658671,0.7117437722419928,Price Target Dynamics,pt_momentum_1m
3648,0.0029016865618568767,0.0,0.03693678514018391,-0.6147272727272727,1.1276529198874046,0.0,0.0,15.789473684210526,0.13687380235422938,Price Target Dynamics,pt_momentum_1w
3459,0.24903062921633617,0.07490412675093804,0.7051005386981188,-1.0,12.066502463054187,-0.08984082196187171,0.36194179379848035,61.57849089332177,5.3107035313441004,Price Target Dynamics,pt_momentum_1y
3587,0.05536828733376832,0.007645618276374776,0.2063865017393822,-0.680952380952381,3.6,-0.014708471645340379,0.07519195252120212,53.833286869250074,1.806734191075828,Price Target Dynamics,pt_momentum_3m
3539,0.15780474228812388,0.05056890012642225,0.4604826893623752,-1.0,9.853109656301145,-0.037923765510629454,0.22,62.30573608363945,3.1207226936764303,Price Target Dynamics,pt_momentum_6m
3553,-60.8871133143839,14.094827586206897,1462.9138326218776,-51400.0,28801.492537313432,6.919346095101073,24.794963793745083,89.58626512806079,2.7374760470845882,Profitability,ebitda_margin_pct
3541,233.952688246437,0.0,7411.711912004064,-6991.7663817663815,398111.7617364967,-1.0468779946745113,1.3526937819880316,46.82293137531771,3.0659731727347386,Profitability,ebitda_margin_trend
3638,2.4128601594521655,2.0069015415824243,34.66777255336205,-1402.1845841784989,1430.9671641791044,1.4786198285309597,2.8641224243647634,95.62946673996701,0.41062140706268824,Profitability,equity_multiplier
3518,0.38382225696418415,0.34845000000000004,0.30785558239163047,-2.9204,6.6925,0.214525,0.54045,98.152359295054,3.6955926635641934,Profitability,gross_margin_pct
3501,0.002570408454727221,0.0,0.09722889601982077,-1.1268,3.9093,-0.0084,0.0098,46.75806912310768,4.160963591568573,Profitability,gross_margin_trend_yoy
3653,0.2567752532165344,0.0,0.43691415555199353,0.0,1.0,0.0,1.0,25.677525321653437,0.0,Profitability,margin_expansion_flag
3449,2.107179965207306,0.061,119.12216994270379,-2.9561,6995.4401,0.013,0.1306,80.42910988692374,5.584451136052559,Profitability,net_margin_pct
3430,-0.12873746355685128,0.0,9.130245549853997,-423.5292,198.7041,-0.0123,0.013375,45.51020408163266,6.104571584998631,Profitability,net_margin_trend_yoy
3553,-81.11229705181282,9.4476161740926,1639.4922873384342,-63500.0,28886.567164179105,3.6108559121647064,18.28163100867242,85.36448072051788,2.7374760470845882,Profitability,operating_margin_pct
3541,251.70541348117158,0.0,7842.892311710418,-7076.467236467236,423348.54240282683,-0.9951460338384874,1.4500571464929453,47.754871505224514,3.0659731727347386,Profitability,operating_margin_trend
3553,0.24710968498480854,0.0,5.80600072834304,-54.02985074626866,328.0,0.0,0.025226527858106806,35.37855333520968,2.7374760470845882,Profitability,rnd_intensity
3465,0.02997154401154401,0.0402,0.11608617662105206,-1.5288,1.5083,0.0149,0.0684,83.11688311688312,5.146454968519025,Profitability,roa
3434,0.08232271403610951,0.0948,1.9449333717658053,-36.4663,86.042,0.013949999999999999,0.17365,77.43156668608037,5.995072543115247,Profitability,roe
3638,9.173242533459453,7.510695951590048,179.6971153470996,-5375.1533742331285,3673.0,2.822799901672766,13.438020217558085,83.58988455195163,0.41062140706268824,Profitability,roic
3082,4.80544776119403,2.78,11.054883750311806,-18.02,250.11,1.6125,4.7575,96.65801427644386,15.630988228852999,Quality & Risk,altman_z_score
3052,-0.1754914809960682,0.0,5.6155363907067555,-146.78,103.8,-0.27,0.25,44.46264744429882,16.452231042978376,Quality & Risk,altman_z_trend
3565,0.7841683029453015,0.7,0.7176320447754668,-2.91,16.74,0.31,1.15,92.42636746143057,2.4089789214344375,Quality & Risk,beta_1y
3452,0.7608227114716107,0.69,0.6860089692221291,-3.18,11.89,0.36,1.07,93.33719582850522,5.502326854640022,Quality & Risk,beta_5y
3452,0.02235805330243338,-0.01,0.7219093548481323,-8.86,15.5,-0.33,0.3525,48.986095017381224,5.502326854640022,Quality & Risk,beta_spread
3653,78.77046263345196,84.0,20.24367088980612,0.0,100.0,70.5,93.5,98.57651245551602,0.0,Quality & Risk,beta_stability_score
3435,94.82914176003709,-1.2738853503184713,769.2255728817257,-3100.0,20000.0,-43.34808259587021,66.85606060606061,48.7627365356623,5.967697782644402,Quality & Risk,beta_trend
3551,2.701182765418192,1.6,4.877175788414278,0.1,154.9,1.1,2.6,100.0,2.7922255680262795,Quality & Risk,current_ratio
3631,0.3653793238519157,0.001348314606741573,8.596737386751828,0.0,473.5,0.0,0.034516249755335196,54.3376480308455,0.6022447303586094,Quality & Risk,exceptional_items_to_ebitda
