ticker    ,isin        ,name                                                                                   ,industry                                             ,region                     ,market_cap,enterprise_value,last_price,price_target,p_e_ratio,p_b_ratio,ev_ebitda_ratio,peg_ratio          ,price_to_tangible_book,tangible_book_value_ltm,piotroski_f_score,distress_risk_score,earnings_quality_composite,cash_flow_quality_score,accounting_quality_score,beta_stability_score,tangible_asset_quality,core_earnings_stability,eps_trajectory_score,ebitda_cagr_3y     ,tbv_yoy_growth     ,rnd_yoy_growth     ,price_momentum_1y  ,long_term_trend_score,secular_trend_flag,fcf_positive_years,fcf_yield          ,self_funding_ratio ,debt_to_equity     ,debt_deleveraging,interest_coverage_ratio,analyst_bullish_pct,analyst_neutral_pct,analyst_bearish_pct,upside_potential   ,eps_cont_ltm,eps_cont_yoy_growth,eps_cont_vs_total_eps,discontinued_ops_impact,rnd_intensity_ltm  ,rnd_per_employee   ,high_rnd_intensity_flag,inventory_days     ,inventory_turnover_itf,inventory_yoy_change,goodwill_concentration,goodwill_3y_growth ,recent_acquisition_flag,marketing_to_revenue,sga_vs_5y_avg      ,marketing_trend_yoy,capex_yoy_growth   ,capex_vs_5y_avg   ,capex_3y_trend     ,underinvestment_flag,overinvestment_flag,capex_acceleration,acquisitions_ltm_total,acquisitions_vs_5y_avg,ma_intensity_score,serial_acquirer_flag,acquisition_pause_flag,total_investment_to_cfo,organic_vs_inorganic,investment_efficiency,sustainable_ma_flag,quality_composite
FIX       ,US1999081045,Comfort Systems USA Inc.                                                               ,Construction and Engineering                         ,United States and Canada   ,47111.04  ,46653.59        ,1338.65   ,1247.2      ,91.7     ,21.1     ,32.9           ,1.6746968907159656 ,53.9                  ,873.3                  ,7                ,100.0              ,100                       ,100                    ,100                     ,99.5                ,83.9357200342688      ,79.02439024390245      ,80                  ,51.62457168934117  ,121.09420491658015 ,                   ,207.9976071601132  ,8.067092046534917    ,1                 ,5                 ,1.6955473706375404 ,3.3695596936367926 ,0.1897295143257559 ,0                ,-143.16216216216216    ,75.0               ,25.0               ,0.0                ,-10.357449669443096,23.64       ,62.12624584717608  ,1.0                  ,0.0                    ,0.0                ,0.0                ,0                      ,4.51803889794393   ,80.7872637320817      ,-9.642966127555693  ,41.55879626934839     ,47.82219520021618  ,0                      ,0.0                 ,1.627845220030349  ,                   ,17.11303247574863  ,1.978163493840985 ,397.4025974025974  ,0                   ,1                  ,1                 ,128.59                ,0.1142712036566785    ,2.225568334241976 ,1                   ,0                     ,0.2780195630628689     ,1.0069989890349171  ,9.237544393708776    ,1                  ,94.44444444444444
PAX       ,SE0009806284,Paxman AB (publ)                                                                       ,Health Care Equipment and Supplies                   ,Europe                     ,128.03    ,114.66          ,48.9      ,100.0       ,28.8     ,2.8      ,31.2           ,                   ,5.3                   ,24.25                  ,5                ,100.0              ,60                        ,25                     ,100                     ,84.5                ,100.0                 ,66.66666666666666      ,80                  ,141.193419216931   ,63.630229419703106 ,                   ,-29.335260115606935,-0.0456948682172919  ,0                 ,2                 ,-0.2108880731078653,0.5416666666666666 ,0.025088028169014  ,0                ,-0.9017341040462428    ,                   ,0.0                ,0.0                ,104.49897750511248 ,0.02        ,375.0              ,1.0                  ,0.0                    ,0.0                ,0.0                ,0                      ,103.77767936226748 ,3.5171339563862927    ,35.35353535353536   ,0.0                   ,                   ,0                      ,0.0                 ,1.681564245810056  ,                   ,-0.8620689655172413,0.5               ,-42.786069651741286,1                   ,0                  ,0                 ,0.14                  ,                      ,0.2702702702702702,0                   ,0                     ,1.4038461538461537     ,9.428571428571427   ,1.646551724137931    ,0                  ,60.138888888888886
PCHEM     ,MYL5183OO008,PETRONAS Chemicals Group Berhad                                                        ,Chemicals                                            ,Asia / Pacific             ,6837.78   ,6131.55         ,3.35      ,3.4211      ,26.0     ,0.8      ,12.0           ,-0.535766812793152 ,1.0                   ,6556.09                ,3                ,31.666666666666664 ,45                        ,75                     ,100                     ,68.5                ,94.19155099655075     ,50.0                   ,20                  ,-23.344151814038398,-0.5578754017597798,                   ,-22.632794457274823,-0.4020124571348589  ,0                 ,5                 ,5.10852937649354   ,1.6008803432970513 ,0.142986473590804  ,0                ,0.5313167844813415     ,21.052631578947366 ,26.31578947368421  ,52.63157894736842  ,-2.985074626865672 ,-0.03       ,-40.0              ,1.0                  ,0.0                    ,0.0                ,                   ,0                      ,61.4259940386739   ,5.942109781246608     ,11.326478399649131  ,8.855875353774739     ,1152.922077922078  ,0                      ,0.0                 ,1.2906008328375969 ,                   ,6.997073170731707  ,1.047948717948718 ,48.45014754053981  ,0                   ,0                  ,1                 ,27.33                 ,0.0013791518216296    ,0.1950494689130541,1                   ,0                     ,0.6295802031683213     ,19.023783388218074  ,1.0886590977737505   ,1                  ,46.25
INFRA     ,SE0010414573,InfraCom Group AB (publ)                                                               ,IT Services                                          ,Europe                     ,106.26    ,126.55          ,25.9      ,31.75       ,11.6     ,1.8      ,10.7           ,0.6087615833200208 ,                      ,-0.68                  ,5                ,100.0              ,70                        ,75                     ,85                      ,69.0                ,40.96767796946262     ,10.0                   ,60                  ,3.856876237072663  ,-92.75053304904051 ,                   ,24.519230769230766 ,0.1733502522068095   ,0                 ,5                 ,6.691134952004517  ,1.6652173913043478 ,0.3263453284912512 ,0                ,-4.814207650273224     ,                   ,0.0                ,0.0                ,22.586872586872584 ,0.44        ,42.10526315789473  ,1.0                  ,0.0                    ,0.0                ,0.0                ,0                      ,13.700970054829185 ,26.640449438202246    ,-15.909090909090908 ,98.2832618025751      ,108.75155537121526 ,0                      ,0.0                 ,1.520408163265306  ,                   ,-35.8974358974359  ,1.25              ,194.11764705882356 ,0                   ,0                  ,0                 ,0.78                  ,0.1045751633986928    ,0.7733491969066032,1                   ,0                     ,0.1736292428198433     ,0.7051282051282051  ,0.4490481522956326   ,1                  ,75.13888888888889
A068270   ,KR7068270008,Celltrion Inc.                                                                         ,Biotechnology                                        ,Asia / Pacific             ,36247.24  ,37687.66        ,239500.0  ,250652.1739 ,130.6    ,3.0      ,44.3           ,-5.107650009899207 ,11.1                  ,3270.2                 ,5                ,100.0              ,45                        ,75                     ,75                      ,94.0                ,41.15147196899576     ,0.0                    ,40                  ,-8.503960204649028 ,-5.981726495431624 ,8.781664656212303  ,39.384443182175566 ,0.3471812053449825   ,1                 ,4                 ,1.3746701817848752 ,2.442807076806148  ,0.1717152437494634 ,0                ,-11.957767722473603    ,91.30434782608695  ,4.3478260869565215 ,4.3478260869565215 ,8.559498956158663  ,2.36        ,-52.25563909774436 ,1.0                  ,0.0                    ,5.126412844135864  ,                   ,0                      ,572.6710421157153  ,0.6373641639911088    ,-20.12041206167281  ,69.7445441944628      ,28999.675441759824 ,0                      ,0.0                 ,2.98233625580196   ,                   ,-43.56918142002344 ,0.7039055404178018,71.85797482622581  ,0                   ,0                  ,0                 ,20.44                 ,0.0                   ,0.1361096868278585,1                   ,0                     ,0.1740445612154944     ,3.926125244618395   ,1.618235450674237    ,1                  ,68.88888888888889
AEP       ,US0255371017,American Electric Power Company Inc.                                                   ,Electric Utilities                                   ,United States and Canada   ,65293.06  ,112979.96       ,122.25    ,128.75      ,21.9     ,2.1      ,12.5           ,5.396193322642024  ,2.2                   ,30336.8                ,7                ,100.0              ,60                        ,25                     ,100                     ,69.5                ,99.95238246404877     ,86.94444444444444      ,60                  ,7.238345058619801  ,12.812694068341804 ,                   ,19.994110718492344 ,0.3146850787534212   ,1                 ,0                 ,-5.808121108123896 ,0.64846209850512   ,1.5213171830377423 ,0                ,-2.7618755432837347    ,43.47826086956522  ,52.17391304347826  ,4.3478260869565215 ,5.521472392638037  ,6.86        ,31.455399061032864 ,1.0                  ,0.0                    ,0.0                ,0.0                ,0                      ,52.78917365924845  ,6.914296525193921     ,-8.747007182761372  ,0.166776262496307     ,0.0                ,0                      ,0.0                 ,0.8834103749357985 ,                   ,6.63560306459402   ,1.1858936714549067,25.09148255324361  ,0                   ,0                  ,0                 ,0.0                   ,0.0                   ,0.0               ,0                   ,0                     ,1.552958502230906      ,                    ,0.0964537896289335   ,1                  ,65.69444444444444
GOAU4     ,BRGOAUACNPR8,Metalurgica Gerdau S.A.                                                                ,Metals and Mining                                    ,Latin America and Caribbean,2556.35   ,11328.88        ,10.25     ,11.0939     ,10.6     ,0.7      ,6.8            ,-0.3105169355954031,2.0                   ,1258.94                ,4                ,0.0                ,45                        ,75                     ,100                     ,76.0                ,86.30828663413469     ,91.66666666666666      ,40                  ,-28.950139749920037,34.66327229163101  ,                   ,38.74412875455149  ,0.2716610377102599   ,0                 ,5                 ,4.100377491345082  ,0.9031403231593323 ,0.3648253272564081 ,0                ,-4.617876785136572     ,75.0               ,25.0               ,0.0                ,14.269268292682925 ,0.15        ,-52.63157894736842 ,1.0                  ,0.0                    ,0.0                ,                   ,0                      ,90.54187251736492  ,4.031283977808135     ,-14.98324328457108  ,21.820202279235488    ,0.493057269117746  ,0                      ,0.0                 ,0.965293706991124  ,                   ,-12.989383497858073,1.5798203857290083,72.14872683052657  ,0                   ,1                  ,0                 ,212.12                ,0.0                   ,1.2929085077670814,0                   ,0                     ,1.0747834208013605     ,6.269988685649632   ,-3.13715775749674    ,0                  ,41.111111111111114
ILKKA2    ,FI0009800205,Ilkka Oyj                                                                              ,Media                                                ,Europe                     ,124.6     ,109.36          ,4.0       ,4.0         ,20.2     ,0.5      ,21.6           ,-4.184840307271684 ,0.7                   ,179.0                  ,6                ,86.66666666666666  ,70                        ,50                     ,75                      ,79.5                ,85.51923569676781     ,0.0                    ,60                  ,-33.48382293467345 ,49.116961012995674 ,                   ,26.182965299684543 ,0.1022210363485297   ,0                 ,5                 ,6.316211878009631  ,0.905982905982906  ,0.0552463409606266 ,0                ,0.0217391304347826     ,0.0                ,0.0                ,100.0              ,0.0                ,0.29        ,14.285714285714285 ,0.4754098360655737   ,52.459016393442624     ,0.0                ,0.0                ,0                      ,0.0                ,                      ,                    ,16.310039167182023    ,57.49559082892416  ,0                      ,0.0                 ,0.0                ,                   ,-45.982142857142854,0.8113207547169811,-51.20967741935484 ,0                   ,0                  ,0                 ,21.78                 ,0.0                   ,7.972473370181923 ,1                   ,0                     ,2.458071278825996      ,0.0766758494031221  ,-1.0377358490566038  ,0                  ,68.33333333333333
GARO      ,SE0015812417,Garo Aktiebolag (publ)                                                                 ,Electrical Equipment                                 ,Europe                     ,89.21     ,119.57          ,15.86     ,17.0        ,         ,1.6      ,13.0           ,                   ,2.0                   ,45.43                  ,7                ,100.0              ,25                        ,50                     ,100                     ,34.0                ,100.0                 ,93.75                  ,40                  ,-62.21421914870145 ,0.2206044562100154 ,                   ,-26.232558139534884,-0.5590497666727741  ,0                 ,2                 ,6.176437619100998  ,7.247058823529411  ,0.5219213973799126 ,0                ,-2.5450643776824036    ,0.0                ,100.0              ,0.0                ,7.187894073139975  ,-0.03       ,-283.3333333333333 ,1.0                  ,0.0                    ,0.0                ,0.0                ,0                      ,202.27257826585804 ,1.8044957113280091    ,-13.268690992600153 ,0.0                   ,-18.290258449304172,0                      ,0.0                 ,0.8482587064676615 ,                   ,-86.26373626373626 ,0.1047619047619047,-51.92307692307692 ,1                   ,0                  ,0                 ,0.0                   ,0.0                   ,0.0               ,0                   ,1                     ,0.1055194805194805     ,                    ,-4.358516483516484   ,1                  ,63.19444444444444
CCOI      ,US19239V3024,Cogent Communications Holdings Inc.                                                    ,Diversified Telecommunication Services               ,United States and Canada   ,1258.27   ,3773.18         ,26.51     ,30.8182     ,         ,         ,16.3           ,                   ,                      ,-508.87                ,6                ,0.0                ,65                        ,0                      ,100                     ,95.0                ,100.0                 ,87.21804511278195      ,40                  ,-16.162637390239873,105.04069626883712 ,                   ,-67.6273049212358  ,-0.633380539899538   ,0                 ,3                 ,-14.83783289754981 ,0.1029594370860927 ,-67.95991830482512 ,0                ,0.8097510641042177     ,33.33333333333333  ,58.33333333333333  ,8.333333333333332  ,1.848359109769898  ,-4.06       ,-115.92261904761904,1.0                  ,0.0                    ,0.0                ,0.0                ,0                      ,0.0                ,                      ,                    ,0.0                   ,                   ,0                      ,0.0                 ,1.26974395961053   ,                   ,50.42814163388105  ,1.1652201864352298,178.89016018306637 ,0                   ,0                  ,1                 ,0.0                   ,0.0                   ,0.0               ,0                   ,0                     ,19.76281407035176      ,                    ,0.4929449248975876   ,1                  ,32.916666666666664
KSL       ,FI0009007546,Keskisuomalainen Oyj                                                                   ,Media                                                ,Europe                     ,131.49    ,190.65          ,10.1      ,9.0         ,         ,2.2      ,8.0            ,                   ,                      ,-18.26                 ,7                ,2.5                ,30                        ,100                    ,50                      ,70.5                ,69.64168771634391     ,93.5483870967742       ,60                  ,-22.061167326424584,-15.502082369273484,                   ,52.567975830815705 ,0.1569145720591808   ,0                 ,5                 ,10.502699825081756 ,2.4219895287958115 ,1.2858547779052614 ,0                ,-3.3465346534653464    ,100.0              ,0.0                ,0.0                ,-10.891089108910892,0.79        ,-58.04195804195804 ,1.0                  ,0.0                    ,0.0                ,0.0                ,0                      ,3.3266129032258065 ,109.72121212121212    ,-3.0303030303030303 ,106.37600393378136    ,-36.80186170212765 ,0                      ,0.0                 ,0.0                ,                   ,61.781076066790355 ,0.9683544303797468,76.87626774847871  ,0                   ,0                  ,1                 ,1.0                   ,0.4140625             ,0.4677706052951632,1                   ,0                     ,0.4461738002594033     ,9.32                ,-3.7755102040816326  ,1                  ,52.56944444444444
STO       ,AU000000STO6,Santos Limited                                                                         ,Oil Gas and Consumable Fuels                         ,Asia / Pacific             ,16000.92  ,21391.43        ,6.93      ,7.3304      ,13.1     ,1.0      ,6.7            ,1.8655061248779636 ,1.1                   ,14449.0                ,3                ,0.0                ,45                        ,100                    ,100                     ,78.5                ,100.0                 ,100.0                  ,40                  ,9.950749858643928  ,1.2401905829596411 ,                   ,-1.841359773371105 ,-0.0065458791444836  ,0                 ,5                 ,4.337250608090034  ,1.1982200647249193 ,0.4320901221995926 ,0                ,-10.803418803418804    ,66.66666666666666  ,25.0               ,8.333333333333332  ,5.897546897546897  ,0.32        ,-11.627906976744185,1.0                  ,0.0                    ,0.0                ,0.0                ,0                      ,44.61708394698085  ,8.180722891566266     ,-3.167420814479638  ,0.0                   ,-14.559125085440874,0                      ,0.0                 ,0.0                ,                   ,1.350780920219502  ,1.2182265432821835,117.67905711695376 ,0                   ,0                  ,1                 ,0.0                   ,0.0                   ,0.0               ,1                   ,0                     ,0.7656988521269412     ,                    ,-0.1968229368461836  ,1                  ,44.58333333333333
CANTA     ,SE0006371126,Cantargia AB (publ)                                                                    ,Biotechnology                                        ,Europe                     ,142.36    ,104.2           ,5.09      ,10.5        ,         ,4.5      ,6.6            ,                   ,4.6                   ,31.28                  ,5                ,10.0               ,30                        ,75                     ,100                     ,61.0                ,100.0                 ,0.0                    ,60                  ,                   ,207.57128810226155 ,-48.632668144863274,219.5229127432517  ,0.9123279662432596   ,0                 ,0                 ,13.13571227872998  ,375.0              ,0.0                ,0                ,-36.73809523809524     ,100.0              ,0.0                ,0.0                ,106.286836935167   ,0.06        ,-50.0              ,1.0                  ,0.0                    ,44.312290332418414 ,0.6318181818181818 ,1                      ,                   ,                      ,                    ,0.0                   ,                   ,0                      ,                    ,3.2222222222222223 ,                   ,                   ,0.0               ,-100.0             ,1                   ,0                  ,0                 ,0.0                   ,                      ,0.0               ,0                   ,0                     ,0.0026666666666666     ,                    ,                     ,1                  ,42.638888888888886
IAM       ,MA0000011488,Itissalat Al-Maghrib (IAM) S.A.                                                        ,Diversified Telecommunication Services               ,Africa / Middle East       ,10160.45  ,12515.62        ,105.5     ,109.3333    ,57.2     ,5.2      ,7.6            ,-1.618315228134608 ,                      ,-189.45                ,7                ,15.0               ,55                        ,75                     ,100                     ,76.0                ,87.12579544169502     ,85.71428571428571      ,60                  ,-14.03120921010421 ,-55.93776165224672 ,                   ,2.5765678172095283 ,-0.0243227619900654  ,0                 ,4                 ,3.61214316295046   ,1.2196649228335716 ,0.865416230443539  ,0                ,-11.722549463827216    ,0.0                ,33.33333333333333  ,66.66666666666666  ,-2.3696682464454977,0.89        ,-67.21311475409836 ,1.0                  ,0.0                    ,0.0                ,0.0                ,0                      ,15.878777675865832 ,22.986655991459838    ,-29.312638580931264 ,42.12338702556793     ,-8.79128804269436  ,0                      ,0.0                 ,0.0                ,                   ,42.52463725053236  ,1.0466054332507169,101.28337383945588 ,0                   ,0                  ,1                 ,0.0                   ,0.0                   ,0.0               ,0                   ,0                     ,0.7816684811384174     ,                    ,-0.1314193037191105  ,1                  ,55.69444444444445
PETGAS    ,MYL6033OO004,PETRONAS Gas Berhad                                                                    ,Gas Utilities                                        ,Asia / Pacific             ,9208.57   ,9275.11         ,18.24     ,18.9615     ,22.4     ,2.7      ,10.9           ,-5.145355297854352 ,2.7                   ,3378.87                ,4                ,100.0              ,70                        ,100                    ,100                     ,92.5                ,100.0                 ,100.0                  ,60                  ,-4.056395990190169 ,8.783853395320087  ,                   ,5.311778290993072  ,0.0713702448644496   ,0                 ,5                 ,3.532144513208891  ,1.6434454220400947 ,0.1522133146436952 ,0                ,-27.374025974025972    ,30.769230769230766 ,69.23076923076923  ,0.0                ,2.5219298245614037 ,0.21        ,5.0                ,1.0                  ,0.0                    ,0.0                ,                   ,0                      ,3.335759195999802  ,109.42036836403032    ,-4.507710557532621  ,0.0                   ,                   ,0                      ,0.0                 ,0.909541511771995  ,                   ,11.610442714476685 ,2.1240452989202   ,14.634737309695916 ,0                   ,1                  ,0                 ,0.0                   ,0.0                   ,0.0               ,0                   ,0                     ,0.6024396802503239     ,                    ,0.2270582684595423   ,1                  ,78.61111111111111
LHC       ,ZAE000145892,Life Healthcare Group Holdings Limited                                                 ,Health Care Providers and Services                   ,Africa / Middle East       ,991.25    ,1048.3          ,11.0      ,12.68       ,         ,1.5      ,4.9            ,                   ,1.9                   ,523.7                  ,4                ,37.5               ,55                        ,100                    ,90                      ,74.5                ,89.33053690147283     ,100.0                  ,40                  ,6.406424048674155  ,0.0                ,                   ,-25.42372881355932 ,-0.3146440607436579  ,0                 ,5                 ,19.786128625472887 ,1.297801168547344  ,0.3254017920637178 ,0                ,-6.964319695528069     ,20.0               ,80.0               ,0.0                ,11.818181818181818 ,-0.06       ,-220.0             ,-0.4                 ,140.0                  ,0.0                ,                   ,0                      ,8.120963034103536  ,44.94540837917901     ,-12.384130515387469 ,14.19854928175224     ,-86.53747606332767 ,0                      ,0.3386142653158359  ,1.1239356669820246 ,21.16788321167883  ,22.481921487603305 ,1.2687265917602997,35.92719977070794  ,0                   ,0                  ,1                 ,2.2                   ,0.1904761904761904    ,0.1478882233918836,1                   ,0                     ,0.3335280775311017     ,43.11363636363636   ,0.8321382968274236   ,1                  ,59.236111111111114
AXIATA    ,MYL6888OO001,Axiata Group Berhad                                                                    ,Wireless Telecommunication Services                  ,Asia / Pacific             ,5461.03   ,9999.86         ,2.33      ,2.8406      ,25.8     ,1.1      ,3.9            ,                   ,1.4                   ,3786.22                ,5                ,0.0                ,50                        ,75                     ,50                      ,69.0                ,100.0                 ,100.0                  ,60                  ,5.224718375623221  ,76.04348291045366  ,                   ,2.1929824561403506 ,-0.1162258768678874  ,0                 ,4                 ,9.278286330600636  ,2.772892922634108  ,0.7103188922312879 ,1                ,-1.8893020824957787    ,55.0               ,30.0               ,15.0               ,25.53648068669528  ,0.0         ,-300.0             ,                     ,                       ,0.0                ,                   ,0                      ,5.142808270945876  ,70.97289666854884     ,-42.494758909853246 ,0.0                   ,-54.421355756838146,0                      ,6.883648856428983   ,0.3697833357568707 ,-11.067715069060059,-25.959340326745615,0.2756783477974294,-24.76065831233845 ,1                   ,0                  ,0                 ,1.99                  ,0.0                   ,0.016299144172073 ,1                   ,0                     ,0.5775119497065938     ,345.67839195979894  ,0.0782515738211188   ,1                  ,45.138888888888886
PIERCE    ,SE0015658364,Pierce Group AB (publ)                                                                 ,Specialty Retail                                     ,Europe                     ,98.22     ,95.18           ,11.0      ,17.0        ,30.4     ,1.4      ,210.9          ,-1.473585918966374 ,2.4                   ,41.42                  ,4                ,81.66666666666666  ,40                        ,25                     ,100                     ,85.5                ,100.0                 ,100.0                  ,60                  ,-29.229633512843684,19.02298850574713  ,                   ,30.641330166270784 ,0.2219217346302366   ,1                 ,4                 ,-6.057829362655264 ,-2.2222222222222223,0.2029957203994293 ,1                ,-0.650943396226415     ,100.0              ,0.0                ,0.0                ,54.545454545454554 ,-0.01       ,-133.33333333333331,1.0                  ,0.0                    ,0.0                ,0.0                ,0                      ,172.47616886064455 ,2.116234390009606     ,11.023160363529756  ,0.0                   ,-26.69608383894098 ,0                      ,0.0                 ,0.9429800968262506 ,                   ,50.0               ,1.1               ,-59.45945945945945 ,0                   ,0                  ,1                 ,0.0                   ,                      ,0.0               ,0                   ,0                     ,0.1423076923076923     ,                    ,-17.6                ,1                  ,47.77777777777777
BDMS      ,TH0264A10Z04,Bangkok Dusit Medical Services Public Company Limited                                  ,Health Care Providers and Services                   ,Asia / Pacific             ,10702.55  ,11204.47        ,20.9      ,26.9409     ,23.0     ,3.5      ,13.3           ,1.5893390722425789 ,4.3                   ,2468.22                ,4                ,100.0              ,100                       ,100                    ,100                     ,89.0                ,88.52873173111597     ,100.0                  ,20                  ,13.996031682715916 ,5.5819106569193195 ,                   ,-8.73362445414847  ,-0.1246196272874647  ,0                 ,5                 ,3.381717441170562  ,1.832627172396296  ,0.1791332393164787 ,0                ,-54.728279386712096    ,86.95652173913044  ,13.043478260869565 ,0.0                ,27.99043062200957  ,0.03        ,0.0                ,1.0                  ,0.0                    ,0.0                ,                   ,0                      ,15.894838745623892 ,22.963428936986883    ,7.907836723083486   ,16.835554559350474    ,-3.250354945575012 ,0                      ,0.0                 ,1.1714285714285715 ,                   ,38.929126860697615 ,1.4713640469738032,161.137559508895   ,0                   ,0                  ,1                 ,0.0                   ,0.0                   ,0.0               ,0                   ,0                     ,0.4989547713648886     ,                    ,0.975960897578316    ,1                  ,86.11111111111111
HOMEB     ,SE0001426131,HomeMaid AB (publ)                                                                     ,Diversified Consumer Services                        ,Europe                     ,75.48     ,82.69           ,35.4      ,39.0        ,31.9     ,12.8     ,11.4           ,5.091083377124553  ,                      ,-5.64                  ,6                ,100.0              ,60                        ,100                    ,100                     ,82.0                ,71.02774274905423     ,90.0                   ,80                  ,2.565213100885841  ,86.13861386138615  ,                   ,77.0               ,1.4708129212559593   ,1                 ,5                 ,8.677795442501324  ,6.148148148148148  ,1.4719864176570459 ,0                ,-14.057142857142855    ,100.0              ,0.0                ,0.0                ,10.169491525423728 ,0.19        ,50.0               ,1.0                  ,0.0                    ,0.0                ,0.0                ,0                      ,15.422535211267604 ,23.666666666666664    ,                    ,156.02716468590833    ,20.29250457038391  ,0                      ,0.0                 ,1.4229249011857708 ,                   ,-95.98214285714285 ,0.0869565217391304,-90.32258064516128 ,1                   ,0                  ,0                 ,0.74                  ,0.8604651162790697    ,2.332912988650693 ,0                   ,1                     ,0.125                  ,0.1216216216216216  ,0.3546255506607929   ,1                  ,81.66666666666666
FPIP      ,SE0001338039,Formpipe Software AB (publ)                                                            ,Software                                             ,Europe                     ,133.67    ,131.17          ,21.9      ,35.0        ,86.5     ,2.7      ,32.1           ,-2.6167157319975303,4.7                   ,28.28                  ,6                ,100.0              ,55                        ,100                    ,100                     ,69.0                ,80.64516129032258     ,100.0                  ,60                  ,-32.884169963226945,-309.0169992609017 ,                   ,-7.983193277310924 ,-0.1107263112141408  ,0                 ,5                 ,10.12942320640383  ,2.515151515151515  ,0.0246178280722652 ,0                ,-11.571428571428571    ,                   ,0.0                ,0.0                ,59.81735159817352  ,0.01        ,-57.14285714285714 ,0.25                 ,75.0                   ,0.0                ,0.0                ,0                      ,0.0                ,                      ,                    ,33.114949374627756    ,-4.121324380643668 ,0                      ,0.0                 ,0.9411764705882352 ,                   ,65.21739130434783  ,4.307692307692308 ,100.0              ,0                   ,1                  ,0                 ,0.0                   ,0.0                   ,0.0               ,0                   ,0                     ,0.0396881644223954     ,                    ,-18.565217391304348  ,1                  ,80.41666666666666
BRNL      ,NL0010776944,Brunel International N.V.                                                              ,Professional Services                                ,Europe                     ,425.59    ,479.61          ,7.1       ,9.5         ,13.8     ,1.3      ,7.3            ,-3.077781090638354 ,1.8                   ,232.48                 ,3                ,100.0              ,55                        ,100                    ,100                     ,59.0                ,91.39553391695144     ,100.0                  ,60                  ,1.6350061232707604 ,-7.636074692093762 ,                   ,-24.947145877378436,-0.2624532849904335  ,0                 ,5                 ,19.54933151624803  ,6.413639733135656  ,0.4474006981790734 ,0                ,-4.661469933184855     ,33.33333333333333  ,66.66666666666666  ,0.0                ,19.718309859154928 ,0.35        ,-11.594202898550725,1.0                  ,0.0                    ,0.0                ,0.0                ,0                      ,0.0                ,                      ,                    ,17.341258609302763    ,1.2389015073301672 ,0                      ,0.0                 ,1.0042906945561811 ,                   ,-17.220543806646525,1.1294117647058823,8.73015873015873   ,0                   ,0                  ,0                 ,2.08                  ,0.0                   ,0.3245790615295788,1                   ,0                     ,0.0624133148404993     ,1.5961538461538463  ,-16.643504531722055  ,1                  ,72.08333333333333
CPHN      ,CH0001624714,CPH Group AG                                                                           ,Paper and Forest Products                            ,Europe                     ,512.15    ,551.45          ,65.8      ,89.725      ,100.0    ,2.0      ,8.3            ,                   ,2.0                   ,249.89                 ,5                ,100.0              ,45                        ,25                     ,100                     ,75.5                ,100.0                 ,88.125                 ,40                  ,95.93946713894722  ,11.637776983559684 ,                   ,-20.72289156626506 ,-0.1748142101114739  ,0                 ,4                 ,1.9720784926291124 ,0.7621425329096686 ,0.2818039937572531 ,0                ,-9.801242236024844     ,66.66666666666666  ,25.0               ,0.0                ,37.08206686930091  ,6.4         ,-94.56521739130433 ,1.0                  ,0.0                    ,0.0                ,0.0                ,0                      ,160.85431256094316 ,2.269134064165745     ,-32.03691496374423  ,0.0                   ,                   ,0                      ,0.0                 ,0.8053802723347725 ,                   ,-40.67247820672478 ,0.5815602836879432,-5.363528009535161 ,1                   ,0                  ,0                 ,24.83                 ,1.5124688279301746    ,5.398647620290044 ,0                   ,0                     ,1.438951756998213      ,0.946033024567056   ,-5.7719665271966525  ,0                  ,56.388888888888886
1INN      ,DE000A40QVM8,innoscripta SE                                                                         ,Software                                             ,Europe                     ,781.75    ,750.74          ,65.8      ,212.4728    ,30.1     ,17.1     ,11.1           ,                   ,                      ,45.75                  ,4                ,100.0              ,70                        ,75                     ,100                     ,100.0               ,100.0                 ,100.0                  ,20                  ,62.357485246448846 ,26.03305785123967  ,                   ,                   ,0.0                  ,0                 ,3                 ,6.068436200831468  ,1590.0             ,0.3267175572519083 ,0                ,-1122.3333333333333    ,100.0              ,0.0                ,0.0                ,222.90699088145897 ,            ,130.08849557522123 ,                     ,                       ,0.0                ,0.0                ,0                      ,11.611644657863144 ,31.433962264150946    ,48.52941176470588   ,0.0                   ,                   ,0                      ,0.0                 ,                   ,                   ,25.0               ,                  ,                   ,0                   ,0                  ,0                 ,0.0                   ,                      ,0.0               ,0                   ,0                     ,0.0054507337526205     ,                    ,196.33333333333331   ,1                  ,72.36111111111111
