ticker    ,name                                                            ,sector                ,industry                                             ,country,exchange,distress_probability,liquidity_stress_score,cash_runway_months   ,altman_z_score,altman_z_trend,interest_coverage    ,quick_ratio        ,risk_level,confidence_interval                          ,data_quality_score
VNET      ,VNET Group Inc.                                                 ,Information Technology,IT Services                                          ,CN     ,NasdaqGS,0.99                ,30.0                  ,4.862856201614232    ,0.11          ,-0.23         ,-1.7771922119748207  ,0.9006287468928206 ,Distressed,"(0.94, 1)"                                  ,1.0
LEGN      ,Legend Biotech Corporation                                      ,Health Care           ,Biotechnology                                        ,US     ,NasdaqGS,0.20999999999999996 ,0.0                   ,3.0427129739067187   ,4.93          ,2.9           ,9.58613761928679     ,2.7972876352146137 ,Low       ,"(0.15999999999999998, 0.25999999999999995)" ,1.0
RHM       ,Rheinmetall AG                                                  ,Industrials           ,Aerospace and Defense                                ,DE     ,XTRA    ,0.58                ,15.0                  ,0.7052124421341543   ,4.54          ,-1.8          ,-11.783280507131538  ,0.48898663720319374,High      ,"(0.53, 0.6299999999999999)"                 ,1.0
CAN       ,Canal+ SA                                                       ,Communication Services,Media                                                ,FR     ,LSE     ,0.99                ,30.0                  ,1.1607100054604895   ,0.83          ,-0.01         ,-8.975801316068775   ,0.8390295989159734 ,Distressed,"(0.94, 1)"                                  ,1.0
ITX       ,Industria de Diseño Textil S.A.                                 ,Consumer Discretionary,Specialty Retail                                     ,ES     ,BME     ,0.43                ,15.0                  ,2.2658960937723647   ,              ,              ,-22.471323055569325  ,0.9681597633021268 ,Medium    ,"(0.36, 0.5)"                                ,0.8
VIK       ,Viking Holdings Ltd                                             ,Consumer Discretionary,Hotels Restaurants and Leisure                       ,BM     ,NYSE    ,0.99                ,30.0                  ,7.665437047568172    ,1.33          ,-0.5          ,-3.768700381836662   ,0.6144288334514111 ,Distressed,"(0.94, 1)"                                  ,1.0
BZ        ,Kanzhun Limited                                                 ,Industrials           ,Professional Services                                ,CN     ,NasdaqGS,0.08                ,0.0                   ,9.630676428380317    ,              ,              ,                     ,4.183753660431483  ,Low       ,"(0, 0.16999999999999998)"                   ,0.6
PATH      ,UiPath Inc.                                                     ,Information Technology,Software                                             ,US     ,NYSE    ,0.20999999999999996 ,0.0                   ,5.834343434343435    ,4.5           ,0.71          ,                     ,2.6541650817801443 ,Low       ,"(0.13999999999999996, 0.27999999999999997)" ,0.8
MANU      ,Manchester United plc                                           ,Communication Services,Entertainment                                        ,GB     ,NYSE    ,0.99                ,30.0                  ,1.4015175227466514   ,0.47          ,0.11          ,0.6153425655976676   ,0.28707713550492686,Distressed,"(0.94, 1)"                                  ,1.0
DSG       ,The Descartes Systems Group Inc.                                ,Information Technology,Software                                             ,CA     ,TSX     ,0.37999999999999995 ,0.0                   ,6.7616872486205715   ,21.62         ,-0.73         ,-215.4020618556701   ,1.8333104678282344 ,Medium    ,"(0.32999999999999996, 0.42999999999999994)" ,1.0
AVAV      ,AeroVironment Inc.                                              ,Industrials           ,Aerospace and Defense                                ,US     ,NasdaqGS,0.13                ,0.0                   ,3.003488736464608    ,4.73          ,9.67          ,4.750897343862168    ,4.29000396305216   ,Low       ,"(0.08000000000000002, 0.18)"                ,1.0
NTSK      ,Netskope Inc.                                                   ,Information Technology,Software                                             ,US     ,NasdaqGS,0.99                ,0.0                   ,9.524108913285293    ,1.1           ,-4.63         ,                     ,2.315892469195177  ,Distressed,"(0.92, 1)"                                  ,0.8
WDO       ,Wesdome Gold Mines Ltd.                                         ,Materials             ,Metals and Mining                                    ,CA     ,TSX     ,0.37999999999999995 ,0.0                   ,8.340292427438714    ,10.16         ,-1.93         ,-220.5107913669065   ,4.155162468756009  ,Medium    ,"(0.32999999999999996, 0.42999999999999994)" ,1.0
CLASB     ,Clas Ohlson AB (publ)                                           ,Consumer Discretionary,Specialty Retail                                     ,SE     ,OM      ,0.43                ,15.0                  ,1.1140881051778928   ,5.31          ,-0.43         ,-18.540364583333332  ,0.40043905757219717,Medium    ,"(0.38, 0.48)"                               ,1.0
BOY       ,Bodycote plc                                                    ,Industrials           ,Machinery                                            ,GB     ,LSE     ,0.58                ,30.0                  ,0.38752503843108027  ,2.93          ,0.22          ,-15.867881548974943  ,0.6440609474910266 ,High      ,"(0.53, 0.6299999999999999)"                 ,1.0
2381      ,Arabian Drilling Company                                        ,Energy                ,Energy Equipment and Services                        ,SA     ,SASE    ,0.58                ,0.0                   ,1.3157317288975403   ,2.19          ,0.57          ,-1.2791016629521688  ,1.2181239083530258 ,High      ,"(0.53, 0.6299999999999999)"                 ,1.0
1303      ,Nan Ya Plastics Corporation                                     ,Materials             ,Chemicals                                            ,TW     ,TWSE    ,0.99                ,15.0                  ,2.5343384072553627   ,1.72          ,0.23          ,-0.46552453468697125 ,0.8247669725288801 ,Distressed,"(0.94, 1)"                                  ,1.0
000408    ,Zangge Mining Company Limited                                   ,Materials             ,Chemicals                                            ,CN     ,SZSE    ,0.3                 ,0.0                   ,12.662290800371148   ,29.27         ,-7.35         ,-47.97826086956522   ,3.8210691120554685 ,Low       ,"(0.25, 0.35)"                               ,1.0
601138    ,Foxconn Industrial Internet Co. Ltd.                            ,Information Technology,Electronic Equipment Instruments and Components      ,CN     ,SHSE    ,0.27999999999999997 ,15.0                  ,1.516270263306555    ,3.81          ,0.88          ,-12.693265984453925  ,0.8498668883186971 ,Low       ,"(0.22999999999999998, 0.32999999999999996)" ,1.0
2357      ,ASUSTeK Computer Inc.                                           ,Information Technology,Technology Hardware Storage and Peripherals          ,TW     ,TWSE    ,0.33                ,0.0                   ,1.3497942768052713   ,3.0           ,-0.11         ,-37.23965763195435   ,0.9003528612444386 ,Medium    ,"(0.28, 0.38)"                               ,1.0
HAR       ,Harmony Gold Mining Company Limited                             ,Materials             ,Metals and Mining                                    ,ZA     ,JSE     ,0.33                ,0.0                   ,2.9799163095673533   ,4.91          ,0.0           ,-142.83014354066987  ,1.4111182565201859 ,Medium    ,"(0.28, 0.38)"                               ,1.0
2368      ,Gold Circuit Electronics Ltd.                                   ,Information Technology,Electronic Equipment Instruments and Components      ,TW     ,TWSE    ,0.33                ,0.0                   ,2.7715620437956203   ,4.53          ,0.41          ,-62.271103896103895  ,1.421491599178049  ,Medium    ,"(0.28, 0.38)"                               ,1.0
293       ,Cathay Pacific Airways Limited                                  ,Industrials           ,Passenger Airlines                                   ,HK     ,SEHK    ,0.4799999999999999  ,30.0                  ,0.4156452353719931   ,              ,              ,-3.6143410019350677  ,0.31801316594677775,Medium    ,"(0.4099999999999999, 0.5499999999999999)"   ,0.8
ERG       ,ERG S.p.A.                                                      ,Utilities             ,Independent Power and Renewable Electricity Producers,IT     ,BIT     ,0.43                ,0.0                   ,0.0                  ,              ,              ,-2.9112048665620094  ,                   ,Medium    ,"(0.33999999999999997, 0.52)"                ,0.6
URC       ,Universal Robina Corporation                                    ,Consumer Staples      ,Food Products                                        ,PH     ,PSE     ,0.27999999999999997 ,0.0                   ,0.849608027350374    ,3.89          ,0.65          ,-11.874947720618987  ,0.8443072348246276 ,Low       ,"(0.22999999999999998, 0.32999999999999996)" ,1.0
600132    ,Chongqing Brewery Co. Ltd.                                      ,Consumer Staples      ,Beverages                                            ,CN     ,SHSE    ,0.18                ,0.0                   ,0.0                  ,              ,              ,                     ,                   ,Low       ,"(0.07, 0.29)"                               ,0.4
AVOL      ,Avolta AG                                                       ,Consumer Discretionary,Specialty Retail                                     ,CH     ,SWX     ,0.99                ,30.0                  ,0.8678818467414938   ,0.85          ,-0.09         ,-1.521372061482821   ,0.43838901414224224,Distressed,"(0.94, 1)"                                  ,1.0
2356      ,Inventec Corporation                                            ,Information Technology,Technology Hardware Storage and Peripherals          ,TW     ,TWSE    ,0.43000000000000005 ,15.0                  ,0.7919039284662173   ,2.81          ,-0.15         ,-2.2380191693290734  ,0.818542201630678  ,Medium    ,"(0.38000000000000006, 0.48000000000000004)" ,1.0
WCH       ,Wacker Chemie AG                                                ,Materials             ,Chemicals                                            ,DE     ,XTRA    ,0.63                ,0.0                   ,1.5767380685121903   ,2.16          ,0.08          ,-1.2293039415358813  ,1.6397187538587814 ,High      ,"(0.5800000000000001, 0.6799999999999999)"   ,1.0
551       ,Yue Yuen Industrial (Holdings) Limited                          ,Consumer Discretionary,Textiles Apparel and Luxury Goods                    ,HK     ,SEHK    ,0.43                ,0.0                   ,0.0                  ,              ,              ,-6.422226284043137   ,                   ,Medium    ,"(0.33999999999999997, 0.52)"                ,0.6
UN0       ,Uniper SE                                                       ,Utilities             ,Independent Power and Renewable Electricity Producers,DE     ,XTRA    ,0.33                ,0.0                   ,0.9525649993665891   ,              ,              ,-2.8159489966555182  ,1.6076277632753164 ,Medium    ,"(0.26, 0.4)"                                ,0.8
6415      ,Silergy Corp.                                                   ,Information Technology,Semiconductors and Semiconductor Equipment           ,KY     ,TWSE    ,0.18                ,0.0                   ,8.40599639314698     ,18.99         ,3.8           ,-87.86046511627907   ,6.7146733863151775 ,Low       ,"(0.13, 0.22999999999999998)"                ,1.0
CMIN3     ,CSN Mineração S.A.                                              ,Materials             ,Metals and Mining                                    ,BR     ,BOVESPA ,0.44999999999999996 ,0.0                   ,12.725884254392707   ,2.02          ,0.07          ,-3.985982664952515   ,1.9234273597635416 ,Medium    ,"(0.39999999999999997, 0.49999999999999994)" ,1.0
3260      ,ADATA Technology Co. Ltd.                                       ,Information Technology,Semiconductors and Semiconductor Equipment           ,TW     ,TPEX    ,0.63                ,0.0                   ,1.3099614377797169   ,2.04          ,0.07          ,-5.292182827851345   ,1.006702562198292  ,High      ,"(0.5800000000000001, 0.6799999999999999)"   ,1.0
A000990   ,DB HiTek CO. LTD.                                               ,Information Technology,Semiconductors and Semiconductor Equipment           ,KR     ,KOSE    ,0.27999999999999997 ,0.0                   ,2.525016365846816    ,3.52          ,1.4           ,-44.934895833333336  ,2.712182638948791  ,Low       ,"(0.22999999999999998, 0.32999999999999996)" ,1.0
A017800   ,Hyundai Elevator Co. Ltd                                        ,Industrials           ,Machinery                                            ,KR     ,KOSE    ,0.63                ,15.0                  ,3.513809040032416    ,2.09          ,-0.49         ,-4.4478343775538     ,1.1511074124948615 ,High      ,"(0.5800000000000001, 0.6799999999999999)"   ,1.0
6088      ,FIT Hon Teng Limited                                            ,Information Technology,Electronic Equipment Instruments and Components      ,TW     ,SEHK    ,0.63                ,15.0                  ,2.9269012717254954   ,2.06          ,0.03          ,-2.553448275862069   ,0.9487967271630795 ,High      ,"(0.5800000000000001, 0.6799999999999999)"   ,1.0
000661    ,Changchun High-Tech Industry (Group) Co. Ltd.                   ,Health Care           ,Pharmaceuticals                                      ,CN     ,SZSE    ,0.27999999999999997 ,0.0                   ,3.499270905978571    ,6.43          ,1.0           ,-41.43850267379679   ,2.3465496099095415 ,Low       ,"(0.22999999999999998, 0.32999999999999996)" ,1.0
2404      ,United Integrated Services Co. Ltd.                             ,Industrials           ,Construction and Engineering                         ,TW     ,TWSE    ,0.33                ,15.0                  ,5.784306116606762    ,3.05          ,0.39          ,-580.6724137931035   ,1.2135278977954278 ,Medium    ,"(0.28, 0.38)"                               ,1.0
FAN       ,Volution Group plc                                              ,Industrials           ,Building Products                                    ,GB     ,LSE     ,0.43                ,15.0                  ,0.6549584048593688   ,3.59          ,0.0           ,-8.0                 ,0.7573643410852713 ,Medium    ,"(0.38, 0.48)"                               ,1.0
KARN      ,Kardex Holding AG                                               ,Industrials           ,Machinery                                            ,CH     ,SWX     ,0.33                ,0.0                   ,1.7153755461543796   ,8.97          ,0.38          ,-147.52439024390245  ,1.5453378407291711 ,Medium    ,"(0.28, 0.38)"                               ,1.0
VIV       ,Vivendi SE                                                      ,Communication Services,Entertainment                                        ,FR     ,ENXTPA  ,0.6799999999999999  ,30.0                  ,3.659556532341828    ,2.06          ,0.45          ,2.9426173514199276   ,0.5127110514198004 ,High      ,"(0.6299999999999999, 0.73)"                 ,1.0
RUI       ,Rubis                                                           ,Utilities             ,Gas Utilities                                        ,FR     ,ENXTPA  ,0.33                ,15.0                  ,1.0453474215634808   ,              ,              ,-5.063270407723472   ,0.967906143886357  ,Medium    ,"(0.26, 0.4)"                                ,0.8
4017      ,Dr. Soliman Abdel Kader Fakeeh Hospital Company                 ,Health Care           ,Health Care Providers and Services                   ,SA     ,SASE    ,0.27999999999999997 ,0.0                   ,1.723191094619666    ,4.56          ,0.82          ,-7.065160729800174   ,1.5610109579356664 ,Low       ,"(0.22999999999999998, 0.32999999999999996)" ,1.0
ALE       ,Allegro.eu S.A.                                                 ,Consumer Discretionary,Broadline Retail                                     ,LU     ,WSE     ,0.43                ,0.0                   ,0.0                  ,              ,              ,-4.13633669235329    ,                   ,Medium    ,"(0.33999999999999997, 0.52)"                ,0.6
ACLN      ,Accelleron Industries AG                                        ,Industrials           ,Electrical Equipment                                 ,CH     ,SWX     ,0.33                ,0.0                   ,4.006944770306415    ,4.87          ,0.23          ,-35.126288659793815  ,1.5065731384283332 ,Medium    ,"(0.28, 0.38)"                               ,1.0
4031      ,Saudi Ground Services Company                                   ,Industrials           ,Transportation Infrastructure                        ,SA     ,SASE    ,0.33                ,0.0                   ,1.1681194317360943   ,4.27          ,0.44          ,-35.227586206896554  ,2.091577540106952  ,Medium    ,"(0.28, 0.38)"                               ,1.0
CEL       ,Cellcom Israel Ltd.                                             ,Communication Services,Wireless Telecommunication Services                  ,IL     ,TASE    ,0.88                ,30.0                  ,0.46828151027207104  ,1.95          ,-0.42         ,-4.689963564094071   ,0.6266531205661335 ,Distressed,"(0.8300000000000001, 0.9299999999999999)"   ,1.0
S         ,SentinelOne Inc.                                                ,Information Technology,Software                                             ,US     ,NYSE    ,0.31                ,0.0                   ,1.4235778200743965   ,3.48          ,1.66          ,1826.764705882353    ,1.5247199783311824 ,Medium    ,"(0.26, 0.36)"                               ,1.0
CPB       ,The Campbell's Company                                          ,Consumer Staples      ,Food Products                                        ,US     ,NasdaqGS,0.7799999999999999  ,30.0                  ,0.23079564968517458  ,1.96          ,0.11          ,-4.1976401179941005  ,0.3380191693290735 ,Distressed,"(0.73, 0.8299999999999998)"                 ,1.0
UEC       ,Uranium Energy Corp.                                            ,Energy                ,Oil Gas and Consumable Fuels                         ,US     ,NYSEAM  ,0.2                 ,0.0                   ,39.054108216432866   ,18.24         ,-5.59         ,236.76315789473685   ,23.550280755487492 ,Low       ,"(0.15000000000000002, 0.25)"                ,1.0
ALH       ,Alliance Laundry Holdings Inc.                                  ,Industrials           ,Machinery                                            ,US     ,NYSE    ,0.99                ,15.0                  ,1.21187220030259     ,0.93          ,0.03          ,-2.126614131514469   ,1.1002419497610008 ,Distressed,"(0.94, 1)"                                  ,1.0
TTAN      ,ServiceTitan Inc.                                               ,Information Technology,Software                                             ,US     ,NasdaqGS,0.41                ,0.0                   ,5.0501527277691505   ,17.82         ,-0.99         ,27.412647374062164   ,4.1386157701947175 ,Medium    ,"(0.36, 0.45999999999999996)"                ,1.0
RBRK      ,Rubrik Inc.                                                     ,Information Technology,Software                                             ,US     ,NYSE    ,0.99                ,0.0                   ,2.3386810174138195   ,1.48          ,-3.85         ,14.465852727966425   ,1.772728836297341  ,Distressed,"(0.94, 1)"                                  ,1.0
EMPA      ,Empire Company Limited                                          ,Consumer Staples      ,Consumer Staples Distribution and Retail             ,CA     ,TSX     ,0.58                ,30.0                  ,0.10028694285416308  ,2.94          ,-0.11         ,-4.053455652097208   ,0.34951669829558557,High      ,"(0.53, 0.6299999999999999)"                 ,1.0
DG        ,Dollar General Corporation                                      ,Consumer Staples      ,Consumer Staples Distribution and Retail             ,US     ,NYSE    ,0.73                ,15.0                  ,0.37219186202182686  ,2.3           ,0.04          ,-8.67551296228038    ,0.24118590303689486,Distressed,"(0.6799999999999999, 0.78)"                 ,1.0
ULTA      ,Ulta Beauty Inc.                                                ,Consumer Discretionary,Specialty Retail                                     ,US     ,NasdaqGS,0.33                ,15.0                  ,0.2362256009053086   ,5.65          ,1.05          ,                     ,0.24706206787874013,Medium    ,"(0.26, 0.4)"                                ,0.8
BMW       ,Bayerische Motoren Werke Aktiengesellschaft                     ,Consumer Discretionary,Automobiles                                          ,DE     ,XTRA    ,0.99                ,15.0                  ,1.518418929241081    ,1.37          ,0.02          ,-20.672477444218337  ,0.8676908608818452 ,Distressed,"(0.94, 1)"                                  ,1.0
ADBE      ,Adobe Inc.                                                      ,Information Technology,Software                                             ,US     ,NasdaqGS,0.33                ,15.0                  ,4.326628161720773    ,9.53          ,0.0           ,-33.10266159695818   ,0.9963725490196078 ,Medium    ,"(0.28, 0.38)"                               ,1.0
DKS       ,DICK'S Sporting Goods Inc.                                      ,Consumer Discretionary,Specialty Retail                                     ,US     ,NYSE    ,0.48                ,0.0                   ,0.7334531450577664   ,2.72          ,1.56          ,-16.59359209921911   ,0.36574789765037174,Medium    ,"(0.43, 0.53)"                               ,1.0
EDV       ,Endeavour Mining plc                                            ,Materials             ,Metals and Mining                                    ,GB     ,TSX     ,0.68                ,15.0                  ,1.197533683489381    ,3.85          ,-1.39         ,-13.50053022269353   ,0.5312988230392668 ,High      ,"(0.6300000000000001, 0.73)"                 ,1.0
DTG       ,Daimler Truck Holding AG                                        ,Industrials           ,Machinery                                            ,DE     ,XTRA    ,0.99                ,0.0                   ,1.9432614338217102   ,1.75          ,-0.05         ,-13.120019141808902  ,1.610152977005354  ,Distressed,"(0.94, 1)"                                  ,1.0
4291      ,National Company for Learning and Education                     ,Consumer Discretionary,Diversified Consumer Services                        ,SA     ,SASE    ,0.43                ,30.0                  ,2.743163698681171    ,6.91          ,1.85          ,-7.448494453248811   ,0.8012713282034125 ,Medium    ,"(0.38, 0.48)"                               ,1.0
BNR       ,Brenntag SE                                                     ,Industrials           ,Trading Companies and Distributors                   ,DE     ,XTRA    ,0.33                ,0.0                   ,0.47654400768608296  ,3.22          ,-0.1          ,-4.87088259554578    ,1.2892437625751079 ,Medium    ,"(0.28, 0.38)"                               ,1.0
2207      ,Hotai Motor Co.Ltd.                                             ,Consumer Discretionary,Specialty Retail                                     ,TW     ,TWSE    ,0.99                ,15.0                  ,1.0920628547576232   ,1.48          ,0.03          ,-4.607296492389146   ,0.9683154575543045 ,Distressed,"(0.94, 1)"                                  ,1.0
GOTO      ,PT GoTo Gojek Tokopedia Tbk                                     ,Consumer Discretionary,Broadline Retail                                     ,ID     ,IDX     ,0.99                ,0.0                   ,11.805611091996242   ,-2.92         ,-0.05         ,0.8687543983110485   ,2.5601610283700196 ,Distressed,"(0.94, 1)"                                  ,1.0
HTWS      ,Helios Towers plc                                               ,Communication Services,Diversified Telecommunication Services               ,GB     ,LSE     ,0.99                ,0.0                   ,3.891720864826859    ,1.14          ,-0.06         ,-1.3690800217746326  ,1.4919103037184218 ,Distressed,"(0.94, 1)"                                  ,1.0
8464      ,Nien Made Enterprise Co. LTD.                                   ,Consumer Discretionary,Household Durables                                   ,TW     ,TWSE    ,0.37999999999999995 ,0.0                   ,7.912339371860369    ,11.62         ,-1.66         ,-432.2089552238806   ,3.4979958222774234 ,Medium    ,"(0.32999999999999996, 0.42999999999999994)" ,1.0
BAVA      ,Bavarian Nordic A/S                                             ,Health Care           ,Biotechnology                                        ,DK     ,CPSE    ,0.4799999999999999  ,0.0                   ,4.949056556493848    ,6.88          ,-2.04         ,-360.75949367088606  ,2.4342790351716075 ,Medium    ,"(0.42999999999999994, 0.5299999999999999)"  ,1.0
SDF       ,K+S Aktiengesellschaft                                          ,Materials             ,Chemicals                                            ,DE     ,XTRA    ,0.18                ,0.0                   ,0.787178326256409    ,              ,              ,95.49810206663855    ,2.332461747046291  ,Low       ,"(0.11, 0.25)"                               ,0.8
A000100   ,Yuhan Corporation                                               ,Health Care           ,Pharmaceuticals                                      ,KR     ,KOSE    ,0.4799999999999999  ,0.0                   ,2.068471693891251    ,8.46          ,-1.06         ,-4.744488977955911   ,1.64730084561788   ,Medium    ,"(0.42999999999999994, 0.5299999999999999)"  ,1.0
RWE       ,RWE Aktiengesellschaft                                          ,Utilities             ,Independent Power and Renewable Electricity Producers,DE     ,XTRA    ,0.33                ,15.0                  ,1.982795330240069    ,              ,              ,-5.1553956834532375  ,1.2145217609488668 ,Medium    ,"(0.26, 0.4)"                                ,0.8
2609      ,Yang Ming Marine Transport Corporation                          ,Industrials           ,Marine Transportation                                ,TW     ,TWSE    ,0.22999999999999998 ,0.0                   ,9.578155436816575    ,3.05          ,0.12          ,-7.640171771187814   ,4.9891708071720755 ,Low       ,"(0.18, 0.27999999999999997)"                ,1.0
9904      ,Pou Chen Corporation                                            ,Consumer Discretionary,Textiles Apparel and Luxury Goods                    ,TW     ,TWSE    ,0.63                ,0.0                   ,1.422702480756207    ,2.07          ,0.07          ,-5.228749705674594   ,1.364939892468009  ,High      ,"(0.5800000000000001, 0.6799999999999999)"   ,1.0
2105      ,Cheng Shin Rubber Ind. Co. Ltd.                                 ,Consumer Discretionary,Automobile Components                                ,TW     ,TWSE    ,0.33                ,0.0                   ,3.730308344554413    ,3.33          ,0.15          ,-8.840757238307349   ,1.7862036860198625 ,Medium    ,"(0.28, 0.38)"                               ,1.0
2347      ,Synnex Technology International Corporation                     ,Information Technology,Electronic Equipment Instruments and Components      ,TW     ,TWSE    ,0.33                ,0.0                   ,0.675196851939234    ,3.36          ,-0.09         ,-5.155071777882947   ,1.2835368219946863 ,Medium    ,"(0.28, 0.38)"                               ,1.0
INF       ,Informa plc                                                     ,Communication Services,Media                                                ,GB     ,LSE     ,0.99                ,30.0                  ,2.9510975355519067   ,1.62          ,-0.05         ,-5.934816204879126   ,0.5663914936962603 ,Distressed,"(0.94, 1)"                                  ,1.0
REY       ,Reply S.p.A.                                                    ,Information Technology,IT Services                                          ,IT     ,BIT     ,0.43                ,0.0                   ,0.0                  ,              ,              ,-42.855566700100304  ,                   ,Medium    ,"(0.33999999999999997, 0.52)"                ,0.6
ZAL       ,Zalando SE                                                      ,Consumer Discretionary,Specialty Retail                                     ,DE     ,XTRA    ,0.83                ,15.0                  ,1.414548645544678    ,2.45          ,0.16          ,-4.924029818022364   ,0.5867448752377048 ,Distressed,"(0.78, 0.8799999999999999)"                 ,1.0
BANB      ,Bachem Holding AG                                               ,Health Care           ,Life Sciences Tools and Services                     ,CH     ,SWX     ,0.37999999999999995 ,0.0                   ,0.6812154183796483   ,6.76          ,0.99          ,-1037.2              ,0.7810220964406226 ,Medium    ,"(0.32999999999999996, 0.42999999999999994)" ,1.0
ACE       ,ACEA S.p.A.                                                     ,Utilities             ,Multi-Utilities                                      ,IT     ,BIT     ,0.33                ,15.0                  ,1.7267456539831865   ,              ,              ,-3.5406118143459917  ,0.9039129387292204 ,Medium    ,"(0.26, 0.4)"                                ,0.8
RRTL      ,RTL Group S.A.                                                  ,Communication Services,Media                                                ,LU     ,XTRA    ,0.43                ,15.0                  ,0.7751425058678887   ,              ,              ,-7.397304582210243   ,1.2383545784541914 ,Medium    ,"(0.36, 0.5)"                                ,0.8
ANTARCHILE,AntarChile S.A.                                                 ,Industrials           ,Industrial Conglomerates                             ,CL     ,SNSE    ,0.99                ,0.0                   ,0.9302092460199973   ,1.73          ,0.18          ,-3.1328044350984516  ,1.4447341694418856 ,Distressed,"(0.94, 1)"                                  ,1.0
AVIO      ,Avio S.p.A.                                                     ,Industrials           ,Aerospace and Defense                                ,IT     ,BIT     ,0.99                ,30.0                  ,1.293858545179965    ,0.92          ,-0.3          ,-5.993243243243243   ,0.5991224136050134 ,Distressed,"(0.94, 1)"                                  ,1.0
1402      ,Far Eastern New Century Corporation                             ,Industrials           ,Industrial Conglomerates                             ,TW     ,TWSE    ,0.99                ,15.0                  ,2.1958016319152893   ,1.08          ,0.08          ,-3.9718580320487353  ,0.7018691570669566 ,Distressed,"(0.94, 1)"                                  ,1.0
GEBN      ,Geberit AG                                                      ,Industrials           ,Building Products                                    ,CH     ,SWX     ,0.43                ,0.0                   ,0.0                  ,              ,              ,-25.25667735042735   ,                   ,Medium    ,"(0.33999999999999997, 0.52)"                ,0.6
4164      ,Nahdi Medical Company                                           ,Consumer Staples      ,Consumer Staples Distribution and Retail             ,SA     ,SASE    ,0.37999999999999995 ,15.0                  ,0.8416017053129918   ,4.55          ,0.85          ,-8.849215041986126   ,0.4842931527840758 ,Medium    ,"(0.32999999999999996, 0.42999999999999994)" ,1.0
OTEL      ,Oman Telecommunications Company SAOG                            ,Communication Services,Diversified Telecommunication Services               ,OM     ,MSM     ,0.99                ,15.0                  ,1.559299388321747    ,0.78          ,-0.11         ,-2.5976027397260273  ,0.9964158784184906 ,Distressed,"(0.94, 1)"                                  ,1.0
19        ,Swire Pacific Limited                                           ,Industrials           ,Industrial Conglomerates                             ,HK     ,SEHK    ,0.99                ,15.0                  ,3.8183313667390344   ,1.32          ,0.02          ,-3.584372574385511   ,0.6584178825199211 ,Distressed,"(0.94, 1)"                                  ,1.0
HYPE3     ,Hypera S.A.                                                     ,Health Care           ,Pharmaceuticals                                      ,BR     ,BOVESPA ,0.99                ,15.0                  ,3.9006404901141742   ,1.26          ,0.37          ,-1.236959524062467   ,0.8381953757845609 ,Distressed,"(0.94, 1)"                                  ,1.0
3324      ,Auras Technology Co. Ltd.                                       ,Information Technology,Technology Hardware Storage and Peripherals          ,TW     ,TPEX    ,0.27999999999999997 ,0.0                   ,1.1808245784408935   ,5.13          ,1.68          ,-49.33136094674556   ,1.111147965106637  ,Low       ,"(0.22999999999999998, 0.32999999999999996)" ,1.0
688256    ,Cambricon Technologies Corporation Limited                      ,Information Technology,Semiconductors and Semiconductor Equipment           ,CN     ,SHSE    ,0.38                ,0.0                   ,16.006162310866575   ,140.07        ,-88.97        ,-830.551724137931    ,8.44596886079852   ,Medium    ,"(0.33, 0.43)"                               ,1.0
EMSTEEL   ,EMSTEEL Building Materials PJSC                                 ,Materials             ,Construction Materials                               ,AE     ,ADX     ,0.33                ,0.0                   ,1.0857583049145707   ,3.85          ,-0.5          ,-4.125               ,1.561531365313653  ,Medium    ,"(0.28, 0.38)"                               ,1.0
1102      ,Asia Cement Corporation                                         ,Materials             ,Construction Materials                               ,TW     ,TWSE    ,0.99                ,15.0                  ,2.4236882584173647   ,1.72          ,-0.03         ,-6.420558882235529   ,1.2220794149710072 ,Distressed,"(0.94, 1)"                                  ,1.0
JFC       ,Jollibee Foods Corporation                                      ,Consumer Discretionary,Hotels Restaurants and Leisure                       ,PH     ,PSE     ,0.73                ,15.0                  ,1.4505729084916026   ,2.42          ,0.06          ,-2.686068161580183   ,0.7453871102903521 ,Distressed,"(0.6799999999999999, 0.78)"                 ,1.0
2588      ,BOC Aviation Limited                                            ,Industrials           ,Trading Companies and Distributors                   ,SG     ,SEHK    ,0.99                ,30.0                  ,1.0289040503632778   ,0.67          ,-0.02         ,-1.7244331328088849  ,0.5777034065471309 ,Distressed,"(0.94, 1)"                                  ,1.0
3491      ,Universal Microwave Technology Inc.                             ,Information Technology,Electronic Equipment Instruments and Components      ,TW     ,TPEX    ,0.48000000000000004 ,0.0                   ,7.976682564917859    ,11.81         ,-4.55         ,-25.151515151515152  ,2.3225552050473186 ,Medium    ,"(0.43000000000000005, 0.53)"                ,1.0
A196170   ,ALTEOGEN Inc.                                                   ,Health Care           ,Biotechnology                                        ,KR     ,KOSDAQ  ,0.18                ,0.0                   ,6.753437213565536    ,89.68         ,85.26         ,-14.156756756756756  ,3.230560767146133  ,Low       ,"(0.13, 0.22999999999999998)"                ,1.0
2345      ,Accton Technology Corporation                                   ,Information Technology,Communications Equipment                             ,TW     ,TWSE    ,0.33                ,15.0                  ,1.7511987448005513   ,5.7           ,0.47          ,-286.34365325077397  ,0.9995742101236955 ,Medium    ,"(0.28, 0.38)"                               ,1.0
