category               ,feature                      ,count ,mean                    ,median                  ,std                    ,min                     ,max                   ,q25                     ,q75                     ,positive_pct         ,missing_pct
"Momentum & Technical" ,"price_momentum_3m"          ,"6404","8.191711715347047"     ,"4.303751371746825"     ,"32.82905174283848"    ,"-73.40350877192982"    ,"1491.1949685534591"  ,"-6.470506335057591"    ,"17.55465359817114"     ,"60.118675827607746" ,"0.311332503113325"
"Momentum & Technical" ,"price_momentum_3y"          ,"6011","86.00277855159672"     ,"25.19774011299435"     ,"247.96810141969092"   ,"-99.98022413793103"    ,"3911.1"              ,"-16.8069739813101"     ,"94.05324526189918"     ,"64.03260688737315"  ,"6.429016189290161"
"Momentum & Technical" ,"price_momentum_5d"          ,"6418","-1.0099096118312276"   ,"-0.9986400725294651"   ,"6.468833427449454"    ,"-32.44239631336406"    ,"72.83236994219654"   ,"-4.153072230648441"    ,"1.8283406718448525"    ,"39.51386724836398"  ,"0.09339975093399751"
"Momentum & Technical" ,"price_momentum_5y"          ,"5477","125.49642394094403"    ,"31.750038959015114"    ,"448.7126568107379"    ,"-99.99180714285714"    ,"10671.812080536913"  ,"-23.410852713178294"   ,"132.34567901234567"    ,"63.17327003834215"  ,"14.74159402241594"
"Momentum & Technical" ,"price_momentum_6m"          ,"6379","20.43453295872833"     ,"8.283132530120483"     ,"60.26961275050253"    ,"-97.94419970631424"    ,"1656.9444444444443"  ,"-8.1924334793929"      ,"31.142451045748444"    ,"63.14469352563098"  ,"0.7004981320049813"
"Momentum & Technical" ,"price_vs_ema_20d"           ,"6423","0.0032564994394067223" ,"0.0013231238216462277" ,"0.05994438104302364"  ,"-0.2961017096746103"   ,"0.5343774968914744"  ,"-0.027218992067300177" ,"0.031710951676720764"  ,"51.362291763973225" ,"0.015566625155666251"
"Momentum & Technical" ,"price_vs_ema_250d"          ,"6312","0.1088819305625546"    ,"0.06890903390958761"   ,"0.2676828761917187"   ,"-0.9575262048147081"   ,"2.719933390203963"   ,"-0.05042148697228465"  ,"0.21277834700783266"   ,"64.95564005069708"  ,"1.7434620174346203"
"Momentum & Technical" ,"range_52w_position"         ,"6424","0.6012112971242821"    ,"0.6781864814696257"    ,"0.2983606653692635"   ,"0.0"                   ,"1.0"                 ,"0.3616365731750347"    ,"0.860900714326921"     ,"99.79763387297635"  ,"0.0"
"Momentum & Technical" ,"secular_trend_flag"         ,"6424","0.3712640099626401"    ,"0.0"                   ,"0.4831804913688756"   ,"0.0"                   ,"1.0"                 ,"0.0"                   ,"1.0"                   ,"37.12640099626401"  ,"0.0"
"Momentum & Technical" ,"volatility_regime"          ,"6418","0.9290559593285154"    ,"0.8838671730634269"    ,"0.3097520014622132"   ,"0.0"                   ,"3.096095113438045"   ,"0.7305832084208205"    ,"1.0797781059954572"    ,"99.9376752882518"   ,"0.09339975093399751"
"Price Target Dynamics","analyst_coverage_change_1m" ,"6424","0.1175280199252802"    ,"0.0"                   ,"0.7217907161493674"   ,"-7.0"                  ,"25.0"                ,"0.0"                   ,"0.0"                   ,"19.14694894146949"  ,"0.0"
"Price Target Dynamics","analyst_coverage_change_1y" ,"6424","0.4002179327521793"    ,"0.0"                   ,"2.2022181680891837"   ,"-11.0"                 ,"27.0"                ,"-1.0"                  ,"1.0"                   ,"39.22789539227895"  ,"0.0"
"Price Target Dynamics","analyst_coverage_change_3m" ,"6424","0.2752179327521793"    ,"0.0"                   ,"1.1420524402391903"   ,"-11.0"                 ,"25.0"                ,"0.0"                   ,"1.0"                   ,"31.460149439601494" ,"0.0"
"Price Target Dynamics","pt_momentum_1m"             ,"6385","0.022980287022386983"  ,"0.0"                   ,"0.10386137932479442"  ,"-0.7428571428571429"   ,"2.0714285714285716"  ,"-0.0009009625473290452","0.026460430562858295"  ,"44.7141738449491"   ,"0.6070983810709838"
"Price Target Dynamics","pt_momentum_1w"             ,"6415","0.00669871405680097"   ,"0.0"                   ,"0.046404662420571056" ,"-0.45454545454545453"  ,"1.7580645161290323"  ,"0.0"                   ,"0.00024852689803744356","25.128604832424006" ,"0.14009962640099627"
"Price Target Dynamics","pt_momentum_1y"             ,"6117","0.24387326936113374"   ,"0.0711864406779661"    ,"2.054304228672713"    ,"-1.0"                  ,"152.84615384615384"  ,"-0.09523809523809523"  ,"0.3284137837654864"    ,"60.34003596534249"  ,"4.778953922789539"
"Price Target Dynamics","pt_momentum_3m"             ,"6318","0.06265981532365189"   ,"0.013623141015516723"  ,"0.2202810930849123"   ,"-0.7428571428571429"   ,"4.215716657443276"   ,"-0.017853125"          ,"0.09733577917485656"   ,"56.31528964862298"  ,"1.6500622665006226"
"Price Target Dynamics","pt_momentum_6m"             ,"6251","0.16006583618075748"   ,"0.05828222482027952"   ,"0.42395387138679974"  ,"-1.0"                  ,"8.454567405751582"   ,"-0.027958798615729023" ,"0.22923387811536144"   ,"64.16573348264278"  ,"2.6930261519302614"
"Profitability"        ,"ebitda_margin_pct"          ,"6312","-51.05646488566445"    ,"14.778311596370184"    ,"1557.2246108858403"   ,"-86500.0"              ,"28801.492537313432"  ,"7.674356025532666"     ,"24.813646817993384"    ,"91.23891001267427"  ,"1.7434620174346203"
"Profitability"        ,"ebitda_margin_trend"        ,"6296","140.89494418636465"    ,"0.0"                   ,"5633.227280100231"    ,"-18040.816326530614"   ,"398111.7617364967"   ,"-0.984249445742188"    ,"1.2347667696912965"    ,"48.10991105463786"  ,"1.9925280199252802"
"Profitability"        ,"equity_multiplier"          ,"6398","2.1831205493285717"    ,"1.9936103470487532"    ,"30.23738999250229"    ,"-1402.1845841784989"   ,"1430.9671641791044"  ,"1.477043260939375"     ,"2.833314563287785"     ,"95.18599562363238"  ,"0.4047322540473225"
"Profitability"        ,"gross_margin_pct"           ,"6251","0.39010431930891054"   ,"0.3582"                ,"0.2779171182186167"   ,"-2.7736"               ,"6.6925"              ,"0.21815"               ,"0.5438000000000001"    ,"98.6082226843705"   ,"2.6930261519302614"
"Profitability"        ,"gross_margin_trend_yoy"     ,"6230","0.0021568539325842696" ,"0.0"                   ,"0.08042713832382224"  ,"-1.3774"               ,"3.9093"              ,"-0.0079"               ,"0.0092"                ,"48.07383627608346"  ,"3.019925280199253"
"Profitability"        ,"margin_expansion_flag"      ,"6424","0.27163760896637607"   ,"0.0"                   ,"0.44483864695032255"  ,"0.0"                   ,"1.0"                 ,"0.0"                   ,"1.0"                   ,"27.163760896637605" ,"0.0"
"Profitability"        ,"net_margin_pct"             ,"6170","1.2127067260940032"    ,"0.06615"               ,"89.06329276647236"    ,"-2.9561"               ,"6995.4401"           ,"0.017525000000000002"  ,"0.13225"               ,"82.38249594813615"  ,"3.9539227895392277"
"Profitability"        ,"net_margin_trend_yoy"       ,"6143","-0.06886291714146182"  ,"0.0"                   ,"6.8273882636848775"   ,"-423.5292"             ,"198.7041"            ,"-0.0121"               ,"0.0127"                ,"46.31287644473384"  ,"4.374221668742217"
"Profitability"        ,"operating_margin_pct"       ,"6312","-63.491465273921186"   ,"9.956380113077689"     ,"1604.0335607489685"   ,"-87722.22222222222"    ,"28886.567164179105"  ,"4.189254344821306"     ,"18.325407471974323"    ,"87.43662864385297"  ,"1.7434620174346203"
"Profitability"        ,"operating_margin_trend"     ,"6296","151.14689544167973"    ,"0.0"                   ,"5952.608149765463"    ,"-18040.816326530614"   ,"423348.54240282683"  ,"-0.9323556258658291"   ,"1.290199226747045"     ,"48.5705209656925"   ,"1.9925280199252802"
"Profitability"        ,"rnd_intensity"              ,"6312","0.2788442637306001"    ,"0.0"                   ,"7.843259087611017"    ,"-54.02985074626866"    ,"494.0"               ,"0.0"                   ,"0.029897473701566226"  ,"37.43662864385298"  ,"1.7434620174346203"
"Profitability"        ,"roa"                        ,"6069","0.03729130004943154"   ,"0.042"                 ,"0.10296932833403064"  ,"-2.3903"               ,"1.5083"              ,"0.0187"                ,"0.0708"                ,"85.96144340088976"  ,"5.526151930261519"
"Profitability"        ,"roe"                        ,"5976","0.08926979585006695"   ,"0.09985"               ,"1.3076596982189723"   ,"-36.4663"              ,"86.042"              ,"0.0283"                ,"0.1789"                ,"80.55555555555556"  ,"6.973848069738481"
"Profitability"        ,"roic"                       ,"6398","4.045863209614297"     ,"5.630708124076591"     ,"55.972756398103165"   ,"-2267.0699321333727"   ,"1608.695652173913"   ,"1.292158082215771"     ,"11.231599429743973"    ,"79.64989059080962"  ,"0.4047322540473225"
"Quality & Risk"       ,"altman_z_score"             ,"5318","4.9121098157201954"    ,"2.85"                  ,"10.301034916699512"   ,"-18.75"                ,"250.11"              ,"1.72"                  ,"4.8475"                ,"97.32982324182024"  ,"17.216687422166874"
"Quality & Risk"       ,"altman_z_trend"             ,"5277","-0.1764790600720106"   ,"0.0"                   ,"4.890338143820451"    ,"-146.78"               ,"103.8"               ,"-0.28"                 ,"0.24"                  ,"45.10138336175857"  ,"17.85491905354919"
"Quality & Risk"       ,"beta_1y"                    ,"6192","0.8004635012919897"    ,"0.72"                  ,"0.708056616482932"    ,"-3.15"                 ,"18.19"               ,"0.34"                  ,"1.17"                  ,"92.86175710594316"  ,"3.61145703611457"
"Quality & Risk"       ,"beta_5y"                    ,"6036","0.7427783300198807"    ,"0.68"                  ,"0.6789930293845949"   ,"-12.25"                ,"11.91"               ,"0.34"                  ,"1.08"                  ,"93.15772034459907"  ,"6.039850560398506"
"Quality & Risk"       ,"beta_spread"                ,"6036","0.05426938369781312"   ,"0.02"                  ,"0.710528570647979"    ,"-9.33"                 ,"15.41"               ,"-0.31"                 ,"0.39"                  ,"51.30881378396289"  ,"6.039850560398506"
"Quality & Risk"       ,"beta_stability_score"       ,"6424","78.8351494396015"      ,"83.5"                  ,"19.572775940950404"   ,"0.0"                   ,"100.0"               ,"70.5"                  ,"93.5"                  ,"98.94146948941469"  ,"0.0"
"Quality & Risk"       ,"beta_trend"                 ,"6015","102.22998604231095"    ,"3.125"                 ,"600.4867933208209"    ,"-2400.0"               ,"16200.0"             ,"-40.56603773584906"    ,"80.12345679012346"     ,"51.22194513715711"  ,"6.366749688667498"
"Quality & Risk"       ,"current_ratio"              ,"6230","2.543788121990369"     ,"1.6"                   ,"4.566052828558477"    ,"0.0"                   ,"154.9"               ,"1.1"                   ,"2.5"                   ,"99.98394863563402"  ,"3.019925280199253"
"Quality & Risk"       ,"exceptional_items_to_ebitda","6391","0.2817899196772817"    ,"0.0031896042528056705" ,"6.537091272536763"    ,"0.0"                   ,"473.5"               ,"0.0"                   ,"0.0421239837398374"    ,"57.846972304803636" ,"0.5136986301369862"
"Quality & Risk"       ,"goodwill_to_assets_pct"     ,"6237","8.695385701124083"     ,"1.0062209600942364"    ,"13.868817554267535"   ,"-0.9430236002764886"   ,"99.4895021686562"    ,"0.0"                   ,"12.435157122348063"    ,"61.80856180856181"  ,"2.910958904109589"
"Quality & Risk"       ,"has_asset_writedown"        ,"6424","0.4564134495641345"    ,"0.0"                   ,"0.4981353625914413"   ,"0.0"                   ,"1.0"                 ,"0.0"                   ,"1.0"                   ,"45.64134495641345"  ,"0.0"
"Quality & Risk"       ,"has_goodwill_impairment"    ,"6424","0.09651307596513076"   ,"0.0"                   ,"0.2953165726454095"   ,"0.0"                   ,"1.0"                 ,"0.0"                   ,"0.0"                   ,"9.651307596513076"  ,"0.0"
"Quality & Risk"       ,"has_restructuring"          ,"6424","0.21404109589041095"   ,"0.0"                   ,"0.41018739203283716"  ,"0.0"                   ,"1.0"                 ,"0.0"                   ,"0.0"                   ,"21.404109589041095" ,"0.0"
"Quality & Risk"       ,"high_beta_flag"             ,"6424","0.12422166874221668"   ,"0.0"                   ,"0.32985994516729145"  ,"0.0"                   ,"1.0"                 ,"0.0"                   ,"0.0"                   ,"12.422166874221668" ,"0.0"
"Quality & Risk"       ,"intangible_intensity"       ,"6237","0.0435622762939895"    ,"0.0"                   ,"0.12484170268154005"  ,"0.0"                   ,"2.289218281277572"   ,"0.0"                   ,"0.006279577721150346"  ,"27.38496071829405"  ,"2.910958904109589"
"Quality & Risk"       ,"low_beta_flag"              ,"6424","0.33670610211706103"   ,"0.0"                   ,"0.4726202218115542"   ,"0.0"                   ,"1.0"                 ,"0.0"                   ,"1.0"                   ,"33.670610211706105" ,"0.0"
"Quality & Risk"       ,"quick_ratio"                ,"6232","2.094351973153877"     ,"1.1828768155422908"    ,"4.50155921216322"     ,"0.0"                   ,"154.7741046831956"   ,"0.8021370600250193"    ,"1.9177005482400393"    ,"99.96790757381258"  ,"2.9887920298879203"
"Technical Analysis"   ,"breakout_signal"            ,"6424","0.20361145703611458"   ,"0.0"                   ,"0.4027146352056331"   ,"0.0"                   ,"1.0"                 ,"0.0"                   ,"0.0"                   ,"20.36114570361146"  ,"0.0"
"Technical Analysis"   ,"ema_slope_20d"              ,"6412","0.01995891703924262"   ,"0.015218985279983449"  ,"0.052337967892425875" ,"-0.6186517729575269"   ,"0.483739837398374"   ,"-0.009053154338447802" ,"0.043002486633080074"  ,"66.40673736743605"  ,"0.18679950186799502"
"Technical Analysis"   ,"ema_trend_consistency"      ,"6424","0.3060398505603985"    ,"0.0"                   ,"0.7726370619830394"   ,"-1.0"                  ,"1.0"                 ,"0.0"                   ,"1.0"                   ,"49.82876712328767"  ,"0.0"
"Technical Analysis"   ,"high_volume_flag"           ,"6424","0.1847758405977584"    ,"0.0"                   ,"0.38814582513261037"  ,"0.0"                   ,"1.0"                 ,"0.0"                   ,"0.0"                   ,"18.47758405977584"  ,"0.0"
"Technical Analysis"   ,"low_volume_flag"            ,"6424","0.05899750933997509"   ,"0.0"                   ,"0.23563838114747718"  ,"0.0"                   ,"1.0"                 ,"0.0"                   ,"0.0"                   ,"5.89975093399751"   ,"0.0"
"Technical Analysis"   ,"near_52w_high_flag"         ,"6424","0.2071917808219178"    ,"0.0"                   ,"0.40532569746102703"  ,"0.0"                   ,"1.0"                 ,"0.0"                   ,"0.0"                   ,"20.71917808219178"  ,"0.0"
"Technical Analysis"   ,"near_52w_low_flag"          ,"6424","0.07098381070983811"   ,"0.0"                   ,"0.2568177882335156"   ,"0.0"                   ,"1.0"                 ,"0.0"                   ,"0.0"                   ,"7.0983810709838115" ,"0.0"
"Technical Analysis"   ,"price_vs_ema_100d"          ,"6386","5.0567342679892135"    ,"3.4592397991221815"    ,"15.553590674183136"   ,"-90.23675860385649"    ,"145.98495629192925"  ,"-3.7069992398967724"   ,"11.643830957137443"    ,"62.54306295020356"  ,"0.5915317559153176"
"Technical Analysis"   ,"volatility_compression"     ,"6418","4.390504830165161"     ,"4.05"                  ,"51.04526382544771"    ,"-384.34"               ,"3708.51"             ,"-2.81"                 ,"10.44"                 ,"66.31349330009348"  ,"0.09339975093399751"
"Technical Analysis"   ,"volatility_term_structure"  ,"6421","-0.8708098427036286"   ,"-0.04"                 ,"10.518350136465026"   ,"-245.41"               ,"220.02"              ,"-3.43"                 ,"2.76"                  ,"49.151222551004516" ,"0.046699875466998754"
"Technical Analysis"   ,"volume_momentum_score"      ,"6415","0.05802761964146533"   ,"0.02937"               ,"0.22383533237609668"  ,"-5.47008"              ,"3.91664"             ,"-0.029565"             ,"0.11787500000000001"   ,"62.385035074045206" ,"0.14009962640099627"
"Temporal Patterns"    ,"days_to_earnings"           ,"6424","37.38636363636363"     ,"27.0"                  ,"28.70610810078629"    ,"-1.0"                  ,"222.0"               ,"13.0"                  ,"55.0"                  ,"98.42777085927771"  ,"0.0"
"Temporal Patterns"    ,"earnings_report_recency"    ,"6419","133.21171522043932"    ,"123.0"                 ,"141.20773153904554"   ,"28.0"                  ,"9712.0"              ,"123.0"                 ,"123.0"                 ,"100.0"              ,"0.07783312577833125"
"Temporal Patterns"    ,"fiscal_month"               ,"6386","8.444096461008456"     ,"9.0"                   ,"1.7798375875761219"   ,"3.0"                   ,"12.0"                ,"9.0"                   ,"9.0"                   ,"100.0"              ,"0.5915317559153176"
"Temporal Patterns"    ,"fiscal_quarter"             ,"6386","2.8169433134982773"    ,"3.0"                   ,"0.5942832239520708"   ,"1.0"                   ,"4.0"                 ,"3.0"                   ,"3.0"                   ,"100.0"              ,"0.5915317559153176"
"Temporal Patterns"    ,"fiscal_year"                ,"6386","2025.2270591919826"    ,"2025.0"                ,"0.5544387938587462"   ,"2000.0"                ,"2027.0"              ,"2025.0"                ,"2025.0"                ,"100.0"              ,"0.5915317559153176"
"Temporal Patterns"    ,"fiscal_year_progress"       ,"6386","0.703674705084038"     ,"0.75"                  ,"0.1483197989646768"   ,"0.25"                  ,"1.0"                 ,"0.75"                  ,"0.75"                  ,"100.0"              ,"0.5915317559153176"
"Temporal Patterns"    ,"reporting_lag"              ,"6419","170.60757127278393"    ,"149.0"                 ,"143.52916259789941"   ,"30.0"                  ,"9783.0"              ,"134.0"                 ,"191.0"                 ,"100.0"              ,"0.07783312577833125"
"Valuation Ratios"     ,"ev_ebitda_ratio"            ,"5766","20.59887270204648"     ,"11.5"                  ,"34.476670500349805"   ,"0.2"                   ,"471.5"               ,"7.7"                   ,"19.1"                  ,"100.0"              ,"10.242839352428394"
"Valuation Ratios"     ,"ev_sales_ratio"             ,"6268","6.363034460753031"     ,"2.3"                   ,"23.810091364532546"   ,"0.0"                   ,"488.1"               ,"1.1"                   ,"4.8"                   ,"99.93618379068283"  ,"2.428393524283935"
"Valuation Ratios"     ,"goodwill_to_equity"         ,"6398","14.140940421259701"    ,"1.3086415238876232"    ,"858.0496006163114"    ,"-66950.50709939149"    ,"11265.085771947528"  ,"0.0"                   ,"27.799223679095576"    ,"58.86214442013129"  ,"0.4047322540473225"
"Valuation Ratios"     ,"intangibles_to_equity"      ,"6398","9.537984162907996"     ,"0.0"                   ,"246.03586149905342"   ,"-15348.837209302326"   ,"8150.0"              ,"0.0"                   ,"0.4983832451690897"    ,"25.929978118161927" ,"0.4047322540473225"
"Valuation Ratios"     ,"p_b_ratio"                  ,"6233","5.366629231509706"     ,"2.7"                   ,"11.422649805326301"   ,"0.1"                   ,"271.4"               ,"1.5"                   ,"5.4"                   ,"100.0"              ,"2.973225404732254"
"Valuation Ratios"     ,"p_e_ratio"                  ,"5028","40.88695306284805"     ,"24.1"                  ,"53.82325598887407"    ,"0.0"                   ,"493.9"               ,"15.2"                  ,"41.7"                  ,"99.98011137629275"  ,"21.73100871731009"
"Valuation Ratios"     ,"peg_ratio"                  ,"4172","0.014039045973365714"  ,"0.2735694199118519"    ,"12.668780116020713"   ,"-193.7874055428253"    ,"289.89526919178115"  ,"-1.6615148844705097"   ,"1.7846919117394149"    ,"55.08149568552253"  ,"35.0560398505604"
"Valuation Ratios"     ,"price_to_tangible_book"     ,"5156","9.691485647788983"     ,"3.8"                   ,"25.577011745307164"   ,"0.2"                   ,"475.9"               ,"1.9"                   ,"8.4"                   ,"100.0"              ,"19.73848069738481"
"Valuation Ratios"     ,"tangible_book_per_share"    ,"6424","1.1376880438063082e-05","1.6639148894171336e-06","0.0002468376133299291","-0.0006366849781438155","0.019256256073858113","2.744351558481231e-07" ,"7.234812176011302e-06" ,"81.56911581569116"  ,"0.0"
"Valuation Ratios"     ,"tangible_equity_ratio"      ,"6237","29.098056408581158"    ,"30.920603154833522"    ,"35.202216147824934"   ,"-708.6255750891198"    ,"99.98070801581943"   ,"8.514910955619008"     ,"52.986194388559085"    ,"81.67388167388168"  ,"2.910958904109589"
"Valuation Timeseries" ,"ev_ebitda_forward_discount" ,"5596","-0.093214693362924"    ,"-0.1368172790466733"   ,"1.448204941349255"    ,"-0.9830657576424016"   ,"97.9090909090909"    ,"-0.2717530657748049"   ,"-0.029197080291970802" ,"19.24588992137241"  ,"12.889165628891655"
"Valuation Timeseries" ,"ev_ebitda_momentum"         ,"5470","1.19928415198542"      ,"0.06515307435039877"   ,"26.677598115874506"   ,"-0.9967741935483871"   ,"1425.0"              ,"-0.19662398006711634"  ,"0.45969245107176143"   ,"55.466179159049354" ,"14.850560398505605"
"Valuation Timeseries" ,"ev_ebitda_vs_3y_avg"        ,"5340","0.14805553832663998"   ,"0.04519918283963228"   ,"0.5862595457333742"   ,"-0.9857512953367875"   ,"9.673708920187794"   ,"-0.15492957746478872"  ,"0.29796565882792087"   ,"55.655430711610485" ,"16.874221668742216"
"Valuation Timeseries" ,"ev_sales_forward_discount"  ,"6128","-0.04777431092942713"  ,"-0.07692307692307693"  ,"1.4358280276992705"   ,"-0.9842188321935823"   ,"104.6"               ,"-0.15584415584415584"  ,"0.0"                   ,"9.024151436031332"  ,"4.60772104607721"
"Valuation Timeseries" ,"ev_sales_qoq_1q"            ,"6193","0.41178883240208575"   ,"0.07407407407407407"   ,"8.514949913549303"    ,"-1.0"                  ,"613.0"               ,"-0.07142857142857142"  ,"0.3191489361702128"    ,"56.32165347973519"  ,"3.595890410958904"
"Valuation Timeseries" ,"ev_sales_trend_1y"          ,"5969","0.49226338398445674"   ,"0.08333333333333333"   ,"3.3940807166560023"   ,"-1.0"                  ,"125.73333333333333"  ,"-0.16"                 ,"0.4583333333333333"    ,"54.91707153627073"  ,"7.082814445828145"
"Valuation Timeseries" ,"ev_sales_vs_3y_avg"         ,"5843","0.1730926003035337"    ,"0.0625"                ,"0.5503240182072372"   ,"-1.0"                  ,"8.125"               ,"-0.11451990632318501"  ,"0.3333333333333333"    ,"54.13315077870957"  ,"9.044209215442093"
"Valuation Timeseries" ,"forward_pe_premium"         ,"4772","-9.983228911311928"    ,"-19.0132150930273"     ,"97.1171914562975"     ,"-100.0"                ,"2670.0"              ,"-37.985449378239004"   ,"-3.208968624506187"    ,"21.79379715004191"  ,"25.716064757160645"
"Valuation Timeseries" ,"p_b_momentum_yoy"           ,"5963","0.5552318983691005"    ,"0.08333333333333333"   ,"3.346872055955454"    ,"-0.9967707212055974"   ,"146.5"               ,"-0.2"                  ,"0.5555555555555556"    ,"54.4021465705182"   ,"7.176214196762142"
"Valuation Timeseries" ,"p_b_vs_5y_avg"              ,"5259","1.157306972684587"     ,"1.0"                   ,"0.8021135374309603"   ,"0.03282275711159737"   ,"13.11111111111111"   ,"0.7272727272727273"    ,"1.3434664246823957"    ,"100.0"              ,"18.135118306351185"
"Valuation Timeseries" ,"p_e_forward_discount"       ,"4772","-0.0998322891131193"   ,"-0.190132150930273"    ,"0.9711719145629751"   ,"-1.0"                  ,"26.7"                ,"-0.3798544937823901"   ,"-0.03208968624506187"  ,"21.79379715004191"  ,"25.716064757160645"
"Valuation Timeseries" ,"p_e_momentum_qoq"           ,"4989","0.37327814057115866"   ,"0.16279069767441862"   ,"1.4503050625728846"   ,"-1.0"                  ,"70.75"               ,"-0.056338028169014086" ,"0.48325358851674644"   ,"68.67107636800962"  ,"22.338107098381073"
"Valuation Timeseries" ,"p_e_momentum_yoy"           ,"4787","0.8175804540872268"    ,"0.1689497716894977"    ,"3.6420229899239978"   ,"-1.0"                  ,"112.2"               ,"-0.20219471243537124"  ,"0.7925469483568075"    ,"60.89408815542093"  ,"25.482565379825655"
"Valuation Timeseries" ,"p_e_vs_3y_avg"              ,"4666","0.29665237457579774"   ,"0.11594202898550725"   ,"0.8835882371803828"   ,"-1.0"                  ,"12.636942675159236"  ,"-0.16166960884511755"  ,"0.47125276093084556"   ,"60.99442777539649"  ,"27.366127023661267"
