ticker    ,name                                                                                   ,industry                                             ,region                     ,market_cap,piotroski_f_score,long_term_trend_score,dilution_score    ,distress_risk_score,cash_runway_months ,earnings_quality_composite,net_income_growth_yoy,cash_flow_quality_score,fcf_yield          ,eps_cont_vs_total_eps,discontinued_ops_impact,rnd_intensity_ltm  ,high_rnd_intensity_flag,inventory_days     ,inventory_turnover_itf,goodwill_concentration,recent_acquisition_flag,tangible_book_value_ltm,tbv_yoy_growth     ,marketing_to_revenue,sga_vs_5y_avg      ,capex_yoy_growth   ,capex_vs_5y_avg   ,underinvestment_flag,acquisitions_ltm_total,serial_acquirer_flag,ma_intensity_score,total_investment_to_cfo,organic_vs_inorganic,investment_efficiency
RICHTER   ,Gedeon Richter PLC                                                                     ,Pharmaceuticals                                      ,Europe                     ,6689.35   ,7                ,0.2503351524738745   ,51.91527700403251 ,100.0              ,3.9354448630296264 ,100                       ,31.535387504640447   ,100                    ,11.90130580699171  ,1.0                  ,0.0                    ,10.79872769691765  ,1                      ,280.6111039258798  ,1.3007325615183447    ,2.6937333631863076    ,0                      ,3013.42                ,25.264794399827075 ,0.0                 ,1.122815776335497  ,-25.400291120815137,0.9265274555297756,0                   ,168.55                ,1                   ,3.410907619143985 ,0.318377321603128      ,0.739127855235835   ,-0.6454375273828016
ACKB      ,Ackermans & Van Haaren NV                                                              ,Construction and Engineering                         ,Europe                     ,10327.55  ,6                ,0.5948521242716557   ,50.918451029139426,100.0              ,2.819039741324209  ,60                        ,8.098295931564975    ,100                    ,10.684237791150853 ,1.0                  ,0.0                    ,0.0                ,0                      ,37.599712588533    ,9.707521012044015     ,4.667681068218914     ,0                      ,5807.88                ,15.704501173404946 ,0.0                 ,1.201804788213628  ,-32.937468692603105,0.8383363131645807,0                   ,19.38                 ,1                   ,0.0798315381535434,0.2446451217302841     ,17.116615067079465  ,1.0352312573050593
CLNX      ,Cellnex Telecom S.A.                                                                   ,Diversified Telecommunication Services               ,Europe                     ,22497.2   ,5                ,-0.1908981316150235  ,56.78852269393099 ,0.0                ,4.516579491664576  ,20                        ,-91.14680157254746   ,0                      ,0.0                ,1.0                  ,0.0                    ,0.0                ,0                      ,8.278544299723194  ,44.08987701040681     ,0.0                   ,0                      ,-10631.6               ,17.179991358862896 ,0.0                 ,0.0                ,-13.15485234854991 ,0.0               ,1                   ,0.0                   ,1                   ,0.0               ,                       ,                    ,0.0053688491905255
ART       ,Arteche Lantegi Elkartea S.A.                                                          ,Electrical Equipment                                 ,Europe                     ,1612.07   ,8                ,2.8035850495804726   ,50.14149803161236 ,100.0              ,2.0486490707480867 ,70                        ,46.996996996997      ,100                    ,2.526565223594509  ,1.0615384615384615   ,-6.153846153846153     ,0.0                ,0                      ,123.04286930004965 ,2.966445776796045     ,16.10512129380054     ,0                      ,69.16                  ,17.479191438763376 ,0.0                 ,1.3589925505498404 ,46.53937947494033  ,                  ,0                   ,14.43                 ,1                   ,3.1816377827755   ,0.5291800930898675     ,1.0485100485100485  ,1.2836107554417413
OHLA      ,Obrascón Huarte Lain S.A.                                                              ,Construction and Engineering                         ,Europe                     ,606.06    ,7                ,-0.193620011683412   ,0.0               ,0.0                ,1.890913363737176  ,25                        ,-947.7049180327871   ,50                     ,13.66036366036366  ,1.0                  ,0.0                    ,0.0                ,0                      ,15.49973685149504  ,23.548786892133176    ,0.0                   ,0                      ,456.33                 ,11.310859596058153 ,0.0                 ,0.9905239431436588 ,32.85647279549718  ,2.390984360625575 ,0                   ,11.18                 ,1                   ,0.2865990586835925,0.5128240016327641     ,5.742397137745975   ,4.6007057163020475
BOWL      ,Hollywood Bowl Group plc                                                               ,Hotels Restaurants and Leisure                       ,Europe                     ,604.77    ,4                ,0.0876835441476714   ,53.040347428761955,55.83333333333333  ,0.9547844374342797 ,60                        ,16.404101025256313   ,100                    ,8.389966433520181  ,1.0                  ,0.0                    ,0.0                ,0                      ,13.845726529640505 ,26.361924686192467    ,61.27684670958864     ,0                      ,69.87                  ,0.0                ,0.0                 ,0.6993385447985568 ,-5.13981882630957  ,1.324390243902439 ,0                   ,0.0                   ,1                   ,0.0               ,0.4870083914669901     ,                    ,0.4210221514405675
VTURA     ,Ventura Offshore Holding Ltd.                                                          ,Energy Equipment and Services                        ,Latin America and Caribbean,267.95    ,3                ,-0.053903345724907   ,100.0             ,60.83333333333333  ,1.5118815046353853 ,40                        ,                     ,25                     ,12.259749953349504 ,1.0                  ,0.0                    ,0.0                ,0                      ,                   ,                      ,0.0                   ,0                      ,339.0                  ,26.078548051175243 ,0.0                 ,                   ,                   ,                  ,0                   ,52.4                  ,0                   ,8.118115481741986 ,1.2889020245308112     ,0.6645038167938931  ,
ASB       ,ASBISc Enterprises Plc                                                                 ,Electronic Equipment Instruments and Components      ,Europe                     ,597.13    ,4                ,1.1391927157471198   ,50.0              ,100.0              ,0.3909797145221949 ,60                        ,2.620169651272384    ,0                      ,-5.554904292197679 ,1.0                  ,0.0                    ,0.0                ,0                      ,52.76448918254606  ,6.917531196734076     ,0.236682655894976     ,0                      ,313.07                 ,6.20462717959156   ,0.0                 ,1.182713963963964  ,5.128205128205128  ,0.1590296495956873,1                   ,0.72                  ,1                   ,0.0578322543334029,0.9343607305936072     ,21.73611111111111   ,-3.103590347263096
PLSV      ,Paratus Energy Services Ltd.                                                           ,Energy Equipment and Services                        ,Latin America and Caribbean,844.21    ,3                ,0.0536519386834986   ,100.0             ,0.0                ,10.092457420924575 ,50                        ,-238.59649122807016  ,25                     ,4.394641143791237  ,1.0                  ,0.0                    ,0.0                ,0                      ,0.0                ,                      ,0.0                   ,0                      ,170.0                  ,-33.82639159205917 ,0.0                 ,                   ,-33.62068965517241 ,                  ,0                   ,0.0                   ,0                   ,0.0               ,0.0995145631067961     ,                    ,4.043103448275862
LASTIK    ,Lassila & Tikanoja Plc                                                                 ,Commercial Services and Supplies                     ,Europe                     ,347.3     ,3                ,0.0                  ,100.0             ,100.0              ,0.0529629214741794 ,45                        ,-8.7783058428851     ,75                     ,11.966599481716097 ,                     ,                       ,0.0                ,0                      ,13.931134479627405 ,26.200306983883344    ,49.756080683666056    ,0                      ,101.78                 ,-17.366241779654136,0.259598305779478   ,                   ,-9.881756756756754 ,                  ,0                   ,9.39                  ,0                   ,1.6842143023693792,0.5379201378914105     ,2.9882854100106497  ,-0.5671452702702702
NOL       ,Northern Ocean Ltd.                                                                    ,Energy Equipment and Services                        ,Latin America and Caribbean,294.93    ,4                ,-0.0161894906562158  ,0.0               ,0.0                ,2.2850430696945967 ,60                        ,-7.390691114245416   ,0                      ,-18.20092903400807 ,1.0                  ,0.0                    ,0.0                ,0                      ,0.0                ,                      ,0.0                   ,0                      ,395.01                 ,-11.464497041420119,0.0                 ,1.0677083333333333 ,13.130488053910556 ,0.5914760914760914,1                   ,0.0                   ,0                   ,0.0               ,31.322033898305083     ,                    ,0.7337145190933224
GUBRA     ,Gubra A/S                                                                              ,Life Sciences Tools and Services                     ,Europe                     ,1021.06   ,7                ,-0.1950310559006211  ,49.670248155481694,100.0              ,29.4673834083975   ,30                        ,-23.065250379362674  ,75                     ,35.300569995886626 ,1.0                  ,0.0                    ,7.961286294099283  ,0                      ,0.0                ,                      ,0.0                   ,0                      ,189.43                 ,213.2627749297172  ,0.0                 ,                   ,315.1162790697674  ,                  ,0                   ,0.0                   ,0                   ,0.0               ,0.0082815165355197     ,                    ,4.09375
EVS       ,EVS Broadcast Equipment SA                                                             ,Communications Equipment                             ,Europe                     ,581.6     ,5                ,0.4817851187993911   ,48.20720358300224 ,100.0              ,5.025232982723854  ,70                        ,8.899240009806325    ,100                    ,6.2396836313617605 ,1.0                  ,0.0                    ,22.630646589902568 ,1                      ,235.8298353245076  ,1.5477261369315343    ,2.0520208706487035    ,0                      ,236.8                  ,12.751166555566137 ,1.4967578372580566  ,1.3560545308740979 ,11.049723756906076 ,0.7875            ,0                   ,1.52                  ,0                   ,0.4533929903057419,0.1896993707760428     ,4.355263157894737   ,2.561694290976059
KENDR     ,Kendrion N.V.                                                                          ,Automobile Components                                ,Europe                     ,297.86    ,6                ,0.2317576443438512   ,45.2659597657763  ,19.166666666666664 ,0.149558783394487  ,25                        ,-142.63494967978042  ,25                     ,0.0                ,0.7432432432432432   ,25.675675675675677     ,0.0                ,0                      ,113.58062854198866 ,3.213576158940397     ,0.0                   ,0                      ,65.74                  ,25.91457575177169  ,0.0                 ,0.6644204851752021 ,-30.92080333459644 ,0.0               ,1                   ,0.0                   ,0                   ,0.0               ,                       ,                    ,-9.79272451686245
VK        ,Vallourec S.A.                                                                         ,Energy Equipment and Services                        ,Europe                     ,5209.57   ,5                ,0.011234296223152    ,48.82158256879465 ,100.0              ,3.105485053842072  ,45                        ,-14.458975670344122  ,0                      ,0.0                ,1.0                  ,0.0                    ,0.0                ,0                      ,150.86114561679256 ,2.419443379590585     ,1.9707453796969432    ,0                      ,2554.59                ,0.8400077369133663 ,0.0                 ,0.970659407138536  ,-26.426349652733393,0.0               ,1                   ,0.0                   ,1                   ,0.0               ,                       ,                    ,-6.238196512122501
PNN       ,Pennon Group Plc                                                                       ,Water Utilities                                      ,Europe                     ,3652.39   ,6                ,-0.1042355945679789  ,0.0               ,100.0              ,6.303077758956822  ,15                        ,523.8532110091743    ,25                     ,-14.983065882887644,1.0                  ,0.0                    ,0.0                ,0                      ,84.93528790279977  ,4.297389330306469     ,13.178678809534183    ,0                      ,1505.88                ,-3.353378729631032 ,0.0                 ,1.3331566392790883 ,22.295030479535168 ,1.3670732577216635,0                   ,0.0                   ,0                   ,0.0               ,3.151777288455489      ,                    ,0.2668838748572967
ORY       ,Oryzon Genomics S.A.                                                                   ,Biotechnology                                        ,Europe                     ,291.35    ,1                ,0.5280245867562084   ,13.135230247329408,100.0              ,0.0                ,45                        ,2.7027027027027026   ,0                      ,0.0                ,1.0                  ,0.0                    ,29.54808806488992  ,1                      ,0.0                ,                      ,                      ,0                      ,0.0                    ,-100.0             ,0.0                 ,1.160377358490566  ,                   ,                  ,0                   ,0.0                   ,0                   ,                  ,                       ,                    ,
ZZB       ,Zinzino AB (publ)                                                                      ,Distributors                                         ,Europe                     ,566.7     ,8                ,1.0353315981510087   ,37.56162202861645 ,100.0              ,2.352867308497279  ,85                        ,-5.849753694581281   ,100                    ,7.06370213516852   ,1.0                  ,0.0                    ,0.0                ,0                      ,69.18390949617293  ,5.275793210561349     ,48.96103896103896     ,1                      ,19.64                  ,3.531892461781761  ,0.0                 ,2.519830028328612  ,1800.0             ,1.425531914893617 ,0                   ,0.0                   ,0                   ,0.0               ,0.1646494156928213     ,                    ,190.30769230769232
IAG       ,International Consolidated Airlines Group S.A.                                         ,Passenger Airlines                                   ,Europe                     ,26536.95  ,3                ,0.9794866628095888   ,57.128595989961156,100.0              ,0.0                ,85                        ,-3.4423818962782016  ,0                      ,0.0                ,1.0                  ,0.0                    ,0.0                ,0                      ,0.0                ,                      ,0.0                   ,0                      ,2667.29                ,1.848889024655672  ,0.0                 ,1.1197737983034872 ,-19.487376218495744,                  ,0                   ,0.0                   ,0                   ,                  ,                       ,                    ,0.2036530033229193
ACX       ,Acerinox S.A.                                                                          ,Metals and Mining                                    ,Europe                     ,4124.94   ,3                ,0.4038821686239912   ,49.94961705258911 ,100.0              ,2.500885347832442  ,75                        ,-7.472702005161802   ,75                     ,2.884405591354056  ,1.0                  ,0.0                    ,0.0                ,0                      ,167.73696089319668 ,2.17602607115558      ,0.0                   ,0                      ,2598.03                ,13.009908914543225 ,0.0                 ,0.0                ,10.432033719704952 ,2.124845742492801 ,0                   ,832.69                ,0                   ,11.629537452532286,2.560124161147179      ,0.4065018194045803  ,-8.919968387776606
BIM       ,bioMérieux S.A.                                                                        ,Health Care Equipment and Supplies                   ,Europe                     ,13038.31  ,8                ,-0.1535033727208037  ,50.0481502154658  ,100.0              ,1.3358569863707832 ,60                        ,13.412193824564959   ,100                    ,3.9694561641807873 ,1.0                  ,0.0                    ,12.133127630080187 ,1                      ,197.2214162234982  ,1.8507117887560915    ,18.47689229628224     ,0                      ,3291.99                ,6.546892750452308  ,0.0                 ,1.1813789455122552 ,-4.083217307486345 ,0.9852103418054338,0                   ,154.53                ,1                   ,2.4448125453863714,0.6087303298124594     ,2.654824305960008   ,0.1770108171789654
SPAN      ,Span d.d.                                                                              ,IT Services                                          ,Europe                     ,157.88    ,8                ,0.3384811046511627   ,49.262032945620554,100.0              ,1.968337102725866  ,60                        ,179.36507936507937   ,100                    ,5.1811502406891305 ,1.0                  ,0.0                    ,0.0                ,0                      ,0.4843458428364088 ,753.59375             ,23.36762075134168     ,0                      ,29.66                  ,51.71355498721228  ,0.0                 ,                   ,-5.952380952380952 ,1.2083333333333333,0                   ,2.6                   ,1                   ,2.4963994239078247,0.3894967177242888     ,0.3692307692307692  ,3.088486140724947
PROX      ,Proximus PLC                                                                           ,Diversified Telecommunication Services               ,Europe                     ,3158.72   ,7                ,0.1452314756141908   ,50.18514590453261 ,0.0                ,1.31989733208011   ,60                        ,17.491690558952627   ,100                    ,9.403175970013168  ,1.0                  ,0.0                    ,0.0                ,0                      ,14.51674890610185  ,25.143370761657167    ,67.43751535915116     ,0                      ,-522.42                ,-51.55690732738636 ,0.0                 ,0.0                ,-4.807650348168143 ,0.8397745368147006,0                   ,0.0                   ,1                   ,0.0               ,0.845069687865131      ,                    ,-0.0062028165150768
AROBS     ,AROBS Transilvania Software S.A.                                                       ,IT Services                                          ,Europe                     ,178.62    ,4                ,0.0695266272189349   ,33.67877228398217 ,100.0              ,6.074968233799238  ,45                        ,-37.570621468926554  ,50                     ,7.966633075803381  ,1.0                  ,0.0                    ,0.0                ,0                      ,17.989816700610994 ,20.289256198347108    ,35.207073057235924    ,0                      ,43.07                  ,-10.420133111480864,0.0                 ,                   ,-55.217391304347835,                  ,0                   ,16.09                 ,1                   ,10.363261625660183,1.104906937394247      ,0.2175264139216904  ,-0.4994138335287221
SFG       ,Sphera Franchise Group S.A.                                                            ,Hotels Restaurants and Leisure                       ,Europe                     ,358.5     ,4                ,0.8199267852578882   ,50.15351500598006 ,100.0              ,0.6605013529988997 ,70                        ,27.468354430379744   ,100                    ,8.750348675034868  ,1.0                  ,0.0                    ,0.0                ,0                      ,4.683991017003529  ,77.925                ,0.0                   ,0                      ,18.61                  ,-6.0101010101010095,0.0                 ,1.17629179331307   ,-5.614035087719298 ,1.3745704467353952,0                   ,0.0                   ,0                   ,0.0               ,0.2771889400921658     ,                    ,-0.2973684210526315
PSG       ,Prosegur Compañía de Seguridad S.A.                                                    ,Commercial Services and Supplies                     ,Europe                     ,1775.12   ,4                ,0.3696331306236826   ,49.78979078546772 ,0.0                ,2.1750932607910847 ,70                        ,11.774461028192372   ,100                    ,13.821600793185812 ,1.0                  ,0.0                    ,0.0                ,0                      ,7.546207212291401  ,48.368669151501855    ,88.01203597989735     ,0                      ,-448.46                ,14.432253125797397 ,0.0                 ,-2.115655968353656 ,-10.635213494992092,2.6436678614097966,0                   ,43.12                 ,1                   ,0.7964786482028434,0.4794192601745308     ,3.3191094619666046  ,2.122632298379223
ANA       ,Acciona S.A.                                                                           ,Electric Utilities                                   ,Europe                     ,12296.73  ,7                ,0.4805220487921584   ,50.426252861800286,0.0                ,2.6669315178376    ,55                        ,-26.80407192847336   ,75                     ,2.1456110689589836 ,1.0                  ,0.0                    ,0.0                ,0                      ,142.81038157866115 ,2.5558365993088175    ,22.485495951246136    ,0                      ,1828.03                ,-5.129070093312436 ,0.0                 ,1.3455758534469562 ,-11.44924678478984 ,0.9165826174660036,0                   ,51.83                 ,1                   ,0.1278953503636738,0.9284875837364148     ,52.109203164190625  ,0.5309271481998027
TRIFOR    ,Trifork Group AG                                                                       ,IT Services                                          ,Europe                     ,264.47    ,6                ,-0.090306246550224   ,49.99142277761623 ,27.5               ,1.7228821570964692 ,90                        ,6.25                 ,100                    ,10.409498241766553 ,1.0                  ,0.0                    ,0.0                ,0                      ,2.717396809318815  ,134.31972789115645    ,0.0                   ,0                      ,53.03                  ,21.656343197981187 ,0.0                 ,0.0                ,-35.74007220216606 ,0.2429906542056074,1                   ,1.38                  ,1                   ,0.3764423470361984,0.1014094190443451     ,1.1376811594202898  ,-1.352941176470588
RMV       ,Rightmove plc                                                                          ,Interactive Media and Services                       ,Europe                     ,4496.37   ,7                ,-0.3100955107691242  ,55.02565255187792 ,100.0              ,3.3119947563906487 ,55                        ,-4.9669135024420985  ,100                    ,6.736545257618924  ,1.0                  ,0.0                    ,0.0                ,0                      ,                   ,                      ,27.750044571224816    ,0                      ,59.53                  ,6.56999641962048   ,0.0                 ,1.4004921562596124 ,-48.63813229571984 ,0.6136363636363636,1                   ,0.0                   ,0                   ,0.0               ,0.0026013368895913     ,                    ,9.217898832684826
ACT       ,AlzChem Group AG                                                                       ,Chemicals                                            ,Europe                     ,1788.41   ,7                ,3.8448775313224526   ,50.32581690518535 ,100.0              ,1.93993318215652   ,100                       ,46.57247514390372    ,75                     ,6.726086300121337  ,1.0                  ,0.0                    ,0.0                ,0                      ,211.1711992681304  ,1.7284554014231295    ,0.0                   ,0                      ,272.56                 ,30.33664881407804  ,0.0                 ,1.1655188246097337 ,96.78272366681357  ,0.0               ,1                   ,0.0                   ,0                   ,0.0               ,0.2960969044414535     ,                    ,-0.8312031732040546
TRE       ,Técnicas Reunidas S.A.                                                                 ,Energy Equipment and Services                        ,Europe                     ,3065.31   ,4                ,1.5271683229549504   ,49.91473439200153 ,100.0              ,2.608519468136798  ,90                        ,38.47525635309853    ,0                      ,0.0                ,1.0                  ,0.0                    ,0.0                ,0                      ,0.534493181970847  ,682.8899082568807     ,0.0                   ,0                      ,601.08                 ,68.15778430549727  ,0.0                 ,1.1446615689606343 ,-54.40985732814527 ,                  ,0                   ,0.0                   ,0                   ,0.0               ,                       ,                    ,3.0006485084306096
ARCH      ,Archer Limited                                                                         ,Energy Equipment and Services                        ,Europe                     ,259.54    ,5                ,-0.4480619814295161  ,0.0               ,0.0                ,0.5920220082530949 ,30                        ,-8.896797153024911   ,25                     ,-4.5079756492255525,1.0                  ,0.0                    ,0.0                ,0                      ,30.20378756689996  ,12.08457711442786     ,82.74261603375527     ,0                      ,1.5                    ,-89.43661971830987 ,0.0                 ,1.1076684740511231 ,18.250950570342205 ,1.1629955947136563,0                   ,55.2                  ,1                   ,5.182611961318186 ,2.4703296703296704     ,1.036231884057971   ,1.9768976897689767
TTS       ,TTS (Transport Trade Services) S.A.                                                    ,Marine Transportation                                ,Europe                     ,258.41    ,3                ,0.2552854586259438   ,50.0              ,75.83333333333333  ,1.7591919191919192 ,55                        ,-93.69240546552273   ,0                      ,-7.95634843852792  ,1.0                  ,0.0                    ,0.0                ,0                      ,17.263513513513512 ,21.142857142857142    ,3.1588753387533877    ,0                      ,197.2                  ,6.686864315083315  ,0.246145873817852   ,0.3974358974358974 ,-48.38418487091533 ,1.03490990990991  ,0                   ,0.0                   ,0                   ,0.0               ,2.2430471584038694     ,                    ,-1.3682082385645693
BWO       ,BW Offshore Limited                                                                    ,Energy Equipment and Services                        ,Latin America and Caribbean,951.82    ,6                ,0.5850860812503099   ,49.40664231715925 ,100.0              ,12.577609518658734 ,60                        ,20.1195219123506     ,75                     ,0.0840495051585383 ,1.0                  ,0.0                    ,0.0                ,0                      ,0.0                ,                      ,0.0                   ,0                      ,1042.5                 ,2.6284701712935616 ,0.0                 ,0.0                ,-52.77812305779988 ,0.9662791656360789,0                   ,0.0                   ,0                   ,0.0               ,0.9978991596638656     ,                    ,-0.0649350649350649
GEST      ,Gestamp Automoción S.A.                                                                ,Automobile Components                                ,Europe                     ,2121.52   ,6                ,-0.021907105401186   ,51.04384912843893 ,100.0              ,1.1607899421757912 ,55                        ,-36.981217323952755  ,100                    ,17.377163543120027 ,                     ,                       ,0.0                ,0                      ,30.6218827411433   ,11.919580617738736    ,0.0                   ,0                      ,1872.15                ,-9.345568118538607 ,0.0                 ,1.00527004227408   ,-3.466634333458257 ,1.2260175807376266,0                   ,16.32                 ,0                   ,0.1365114629478445,0.7506528616216445     ,63.99264705882353   ,-1.211030390296049
DELIA     ,Dellia Group ASA                                                                       ,Food Products                                        ,Europe                     ,229.11    ,3                ,0.0                  ,100.0             ,100.0              ,3.1507840772014477 ,55                        ,-28.57142857142857   ,0                      ,-1.17410850683078  ,1.0                  ,0.0                    ,0.0                ,0                      ,103.19678714859435 ,3.5369318181818183    ,0.0                   ,0                      ,18.18                  ,325.76112412177986 ,0.0                 ,                   ,-16.666666666666664,                  ,0                   ,0.0                   ,0                   ,0.0               ,0.185022026431718      ,                    ,215.66666666666663
SWTQ      ,Schweiter Technologies AG                                                              ,Building Products                                    ,Europe                     ,511.31    ,5                ,-0.5578713143052668  ,50.0              ,100.0              ,1.2377292229198071 ,55                        ,-55.31850045717769   ,75                     ,12.96669339539614  ,1.0                  ,0.0                    ,0.0                ,0                      ,119.22874206677166 ,3.0613423715867865    ,0.0                   ,0                      ,615.96                 ,6.156073348959051  ,0.0                 ,0.9631048673194268 ,-39.18811355797293 ,0.2952202436738519,1                   ,0.0                   ,1                   ,0.0               ,0.2376681614349775     ,                    ,-2.800784034212402
GSJ       ,Grupo Empresarial San José S.A.                                                        ,Construction and Engineering                         ,Europe                     ,692.21    ,4                ,0.7839405675313603   ,50.0              ,100.0              ,4.403762211008496  ,70                        ,55.35876475930972    ,25                     ,0.0                ,1.0                  ,0.0                    ,0.0                ,0                      ,29.1685496505182   ,12.513477851083884    ,3.7840630246674416    ,0                      ,237.47                 ,17.780974109711337 ,0.0                 ,1.0358896224818013 ,0.5145797598627787 ,                  ,0                   ,0.0                   ,0                   ,0.0               ,                       ,                    ,23.62607204116638
PSON      ,Pearson plc                                                                            ,Diversified Consumer Services                        ,Europe                     ,7700.62   ,7                ,-0.1269822842316181  ,59.209648226964525,100.0              ,1.4139161154019326 ,70                        ,12.758363077944717   ,100                    ,12.744298511028981 ,1.0                  ,0.0                    ,0.0                ,0                      ,15.163467933086642 ,24.071010774756285    ,63.38407314293105     ,0                      ,1070.61                ,-15.500394632991318,0.0                 ,0.9261501726857972 ,8.05439330543933   ,0.6228127025275437,1                   ,6.86                  ,1                   ,0.0802879129238961,0.0456917909497742     ,5.801749271137026   ,-0.923623307184951
MRO       ,Melrose Industries PLC                                                                 ,Aerospace and Defense                                ,Europe                     ,10768.81  ,5                ,0.1776139291019682   ,55.90047422230201 ,45.83333333333333  ,0.504239024703367  ,20                        ,-95.27724532920716   ,0                      ,-1.6187489611201236,1.0                  ,0.0                    ,0.0                ,0                      ,82.95407585621285  ,4.400024908151193     ,0.0                   ,0                      ,96.08                  ,-307.426597582038  ,0.0                 ,0.0337265577737447 ,11.64230864503344  ,0.6741405082212257,1                   ,6.86                  ,0                   ,0.0681844837559909,4.738992714602471      ,20.809037900874635  ,0.5880604409214762
TGN       ,S.N.T.G.N. Transgaz S.A.                                                               ,Gas Utilities                                        ,Europe                     ,3473.97   ,7                ,2.620628893819023    ,50.0              ,0.0                ,2.4534540257265363 ,60                        ,93.51276742581089    ,75                     ,6.5938968960584    ,1.0                  ,0.0                    ,0.0                ,0                      ,112.48056859428743 ,3.245004933399112     ,0.2093182080232733    ,0                      ,-181.17                ,3.0194472876151486 ,0.0201396348012889  ,1.1822085889570553 ,0.8948545861297539 ,0.3835920177383592,1                   ,0.0                   ,0                   ,0.0               ,0.0248605849048571     ,                    ,85.97539149888142
GOODY     ,Goodyear Lastikleri T.A.S.                                                             ,Automobile Components                                ,Africa / Middle East       ,98.51     ,3                ,0.1459963018908539   ,50.0              ,0.0                ,0.2107092772916707 ,15                        ,14.265991716520938   ,50                     ,4.080803979291441  ,1.0                  ,0.0                    ,0.0                ,0                      ,85.04627379953175  ,4.291781211489241     ,0.0                   ,0                      ,73.74                  ,-29.677665458706848,4.3452400621220635  ,1.3229901269393511 ,-54.95271279243405 ,1.1225296442687749,0                   ,0.0                   ,0                   ,0.0               ,0.6683209263854425     ,                    ,-19.077650572424087
868       ,Xinyi Glass Holdings Limited                                                           ,Building Products                                    ,Asia / Pacific             ,5964.58   ,5                ,0.0289056044588004   ,45.22650089171137 ,94.16666666666666  ,1.2188364781108567 ,55                        ,-32.9055046004913    ,100                    ,4.458151286427544  ,1.0                  ,0.0                    ,0.0                ,0                      ,92.97697150743984  ,3.925703258368589     ,0.0                   ,0                      ,4727.24                ,4.104967362866782  ,0.0                 ,1.051725607158074  ,75.86282159714075  ,0.6295677594487366,1                   ,0.03                  ,0                   ,0.0004375965447376,0.6313505268996117     ,15176.666666666668  ,-1.0190434616538893
ADMR      ,PT Alamtri Minerals Indonesia Tbk                                                      ,Metals and Mining                                    ,Asia / Pacific             ,4712.98   ,3                ,0.8008324262022155   ,50.0              ,100.0              ,9.142509486222961  ,85                        ,-0.9886172962677428  ,0                      ,-7.407627445904714 ,1.0                  ,0.0                    ,0.0                ,0                      ,55.60950555900836  ,6.563626062322945     ,0.0                   ,0                      ,1494.4                 ,5.942236526818755  ,0.0                 ,                   ,202.551857931652   ,                  ,0                   ,0.0                   ,1                   ,0.0               ,2.307124939159085      ,                    ,0.5086110489823304
S58       ,SATS Ltd.                                                                              ,Transportation Infrastructure                        ,Asia / Pacific             ,4611.29   ,7                ,0.1741547548681742   ,50.404565444020406,0.0                ,1.4399120324403574 ,60                        ,333.9311334289813    ,75                     ,13.20606598153662  ,1.0                  ,0.0                    ,0.0                ,0                      ,7.949413525124294  ,45.91533687943262     ,0.0                   ,0                      ,-587.65                ,-10.354979939895962,0.0                 ,1.4386587319752804 ,19.053826100291367 ,1.7396021699819169,0                   ,9.77                  ,1                   ,0.1417859221236831,0.2441150498296959     ,18.806550665301945  ,2.204196103618069
OGDC      ,Oil and Gas Development Company Limited                                                ,Oil Gas and Consumable Fuels                         ,Asia / Pacific             ,4712.96   ,5                ,1.1949908504071696   ,50.0              ,100.0              ,0.7006391159988976 ,45                        ,-20.239933958244567  ,0                      ,-4.3955391091797935,1.0                  ,0.0                    ,0.0                ,0                      ,65.11987638526593  ,5.605047494878003     ,0.0                   ,0                      ,4425.75                ,3.808237107090836  ,0.0                 ,1.0421225382932167 ,58.17513778322106  ,2.987057808455565 ,0                   ,0.0                   ,0                   ,0.0               ,2.6941445861956166     ,                    ,-1.543417023882425
300413    ,Mango Excellent Media Co. Ltd.                                                         ,Entertainment                                        ,Asia / Pacific             ,7263.15   ,5                ,-0.2368253380779514  ,50.0              ,100.0              ,2.0590008936035282 ,55                        ,-62.78866061474757   ,50                     ,1.5055451147229508 ,1.0                  ,0.0                    ,2.407765056140603  ,0                      ,62.55108727123112  ,5.835230304108127     ,0.0                   ,0                      ,2069.77                ,9.529025771286449  ,0.0                 ,0.9331773799837266 ,                   ,0.7160278745644599,0                   ,0.0                   ,0                   ,0.0               ,0.2012270834855014     ,                    ,-1.16611549224116
002270    ,Huaming Power Equipment Co.Ltd                                                         ,Machinery                                            ,Asia / Pacific             ,4435.64   ,1                ,2.752774383076896    ,51.54211301330501 ,100.0              ,0.0                ,100                       ,20.34220532319392    ,0                      ,0.0                ,1.0                  ,0.0                    ,0.0                ,0                      ,                   ,                      ,0.0                   ,0                      ,422.59                 ,0.0                ,0.0                 ,-3.966976264189887 ,-100.0             ,0.0               ,1                   ,0.0                   ,0                   ,                  ,                       ,                    ,1.8370750481077611
