ticker    ,name                                                            ,sector                ,industry                                             ,country,exchange,achievement_probability,upside_potential     ,price_target_spread_pct,analyst_conviction,eps_revision_momentum,analyst_rating_normalized,expected_return_prob_weighted,confidence_level
1913      ,Prada S.p.A.                                                    ,Consumer Discretionary,Textiles Apparel and Luxury Goods                    ,IT     ,SEHK    ,0.38                   ,41.62965616045845    ,83.96513500071651      ,72.72727272727273 ,0.0022               ,79.5                     ,15.819269340974213           ,Low
2618      ,JD Logistics Inc.                                               ,Industrials           ,Air Freight and Logistics                            ,CN     ,SEHK    ,0.30000000000000004    ,52.408849557522124   ,59.66136730499007      ,89.47368421052632 ,-0.019205            ,86.75                    ,15.72265486725664            ,Low
ARI       ,African Rainbow Minerals Limited                                ,Materials             ,Metals and Mining                                    ,ZA     ,JSE     ,0.82                   ,6.813582190240612    ,54.73684210526316      ,83.33333333333333 ,0.19805              ,91.75                    ,5.587137395997302            ,Low
COTN      ,Comet Holding AG                                                ,Information Technology,Electronic Equipment Instruments and Components      ,CH     ,SWX     ,0.7799999999999999     ,3.257103257103257    ,66.44295302013423      ,55.55555555555556 ,-0.10771             ,80.5                     ,2.5405405405405403           ,Low
MTNU      ,MTN Uganda Limited                                              ,Communication Services,Diversified Telecommunication Services               ,UG     ,UGSE    ,0.9                    ,-32.65576668139638   ,0.0                    ,100.0             ,0.039565             ,100.0                    ,-29.390190013256742          ,Low
MTEL      ,PT Dayamitra Telekomunikasi Tbk.                                ,Communication Services,Diversified Telecommunication Services               ,ID     ,IDX     ,0.42000000000000004    ,36.36363636363637    ,20.0                   ,100.0             ,-0.01738             ,98.0                     ,15.272727272727275           ,Medium
3665      ,BizLink Holding Inc.                                            ,Industrials           ,Electrical Equipment                                 ,TW     ,TWSE    ,0.32                   ,36.63003663003663    ,78.28418230563003      ,91.66666666666667 ,0.06779              ,85.5                     ,11.72161172161172            ,Low
VBBR3     ,Vibra Energia S.A.                                              ,Consumer Discretionary,Specialty Retail                                     ,BR     ,BOVESPA ,0.9                    ,-2.3006618342262843  ,41.48225806451613      ,87.5              ,0.02675              ,86.0                     ,-2.070595650803656           ,Low
6274      ,Taiwan Union Technology Corporation                             ,Information Technology,Electronic Equipment Instruments and Components      ,TW     ,TPEX    ,0.7000000000000001     ,12.781954887218046   ,71.66666666666667      ,100.0             ,-0.011175            ,93.25                    ,8.947368421052632            ,Low
LHA       ,Deutsche Lufthansa AG                                           ,Industrials           ,Passenger Airlines                                   ,DE     ,XTRA    ,0.88                   ,-3.3391915641476273  ,65.3409090909091       ,27.77777777777778 ,0.047955             ,61.0                     ,-2.9384885764499122          ,Low
CASY      ,Casey's General Stores Inc.                                     ,Consumer Staples      ,Consumer Staples Distribution and Retail             ,US     ,NasdaqGS,0.9                    ,-0.5797014387408764  ,30.211480362537763     ,66.66666666666667 ,0.03131              ,82.0                     ,-0.5217312948667888          ,Medium
KFY       ,Korn Ferry                                                      ,Industrials           ,Professional Services                                ,US     ,NYSE    ,0.43                   ,31.47150089825249    ,19.875776397515526     ,80.0              ,0.001355             ,90.0                     ,13.532745386248571           ,High
DML       ,Denison Mines Corp.                                             ,Energy                ,Oil Gas and Consumable Fuels                         ,CA     ,TSX     ,0.7200000000000001     ,16.27906976744186    ,45.833333333333336     ,100.0             ,0.0                  ,91.75                    ,11.72093023255814            ,Low
LMN       ,Lumine Group Inc.                                               ,Information Technology,Software                                             ,CA     ,TSXV    ,0.30000000000000004    ,173.224043715847     ,30.0                   ,100.0             ,-0.01114             ,87.5                     ,51.9672131147541             ,Medium
SCR       ,Strathcona Resources Ltd.                                       ,Energy                ,Oil Gas and Consumable Fuels                         ,CA     ,TSX     ,0.49                   ,13.194198797311637   ,28.125                 ,22.22222222222222 ,0.0938               ,55.5                     ,6.4651574106827026           ,Medium
ABM       ,ABM Industries Incorporated                                     ,Industrials           ,Commercial Services and Supplies                     ,US     ,NYSE    ,0.44                   ,20.197708380139293   ,39.25233644859813      ,25.0              ,-0.009145            ,62.5                     ,8.88699168726129             ,Low
ALA       ,AltaGas Ltd.                                                    ,Utilities             ,Gas Utilities                                        ,CA     ,TSX     ,0.75                   ,6.7853170189098995   ,20.833333333333332     ,60.0              ,0.01244              ,77.5                     ,5.088987764182424            ,Medium
YMM       ,Full Truck Alliance Co. Ltd.                                    ,Industrials           ,Ground Transportation                                ,CN     ,NYSE    ,0.25                   ,42.74683544303797    ,59.95462741272797      ,78.57142857142857 ,-0.004505            ,87.5                     ,10.686708860759493           ,Low
INGM      ,Ingram Micro Holding Corporation                                ,Information Technology,Electronic Equipment Instruments and Components      ,US     ,NYSE    ,0.47000000000000003    ,11.265646731571627   ,45.833333333333336     ,42.857142857142854,-0.007195            ,69.75                    ,5.294853963838665            ,Low
SECTB     ,Sectra AB (publ)                                                ,Health Care           ,Health Care Technology                               ,SE     ,OM      ,0.33999999999999997    ,34.83764446890479    ,36.734693877551024     ,50.0              ,0.055025             ,25.0                     ,11.844799119427629           ,Low
THO       ,THOR Industries Inc.                                            ,Consumer Discretionary,Automobiles                                          ,US     ,NYSE    ,0.57                   ,0.6185207770711735   ,48.484848484848484     ,17.647058823529413,-0.03429             ,60.25                    ,0.3525568429305688           ,Low
AQN       ,Algonquin Power & Utilities Corp.                               ,Utilities             ,Multi-Utilities                                      ,CA     ,TSX     ,0.86                   ,0.6875               ,13.552302061259873     ,27.272727272727273,0.001085             ,57.5                     ,0.5912499999999999           ,High
EMBJ3     ,Embraer S.A.                                                    ,Industrials           ,Aerospace and Defense                                ,BR     ,BOVESPA ,0.7799999999999999     ,4.909952606635071    ,27.139357525380294     ,50.0              ,-0.017175            ,66.75                    ,3.8297630331753547           ,Medium
1326      ,Formosa Chemicals & Fibre Corporation                           ,Materials             ,Chemicals                                            ,TW     ,TWSE    ,0.88                   ,-14.792899408284024  ,108.33333333333333     ,12.5              ,0.0                  ,43.75                    ,-13.017751479289942          ,Low
6618      ,JD Health International Inc.                                    ,Consumer Staples      ,Consumer Staples Distribution and Retail             ,CN     ,SEHK    ,0.49000000000000005    ,28.546268656716418   ,49.71462998655716      ,89.47368421052632 ,0.125105             ,92.0                     ,13.987671641791046           ,Low
3293      ,International Games System Co.Ltd.                              ,Communication Services,Entertainment                                        ,TW     ,TPEX    ,0.46                   ,33.79765395894428    ,32.87671232876713      ,100.0             ,0.000595             ,87.5                     ,15.54692082111437            ,Medium
FRAS      ,Frasers Group Plc                                               ,Consumer Discretionary,Specialty Retail                                     ,GB     ,LSE     ,0.6499999999999999     ,7.5                  ,59.800664451827245     ,37.5              ,0.018635             ,68.75                    ,4.874999999999999            ,Low
2385      ,Chicony Electronics Co. Ltd.                                    ,Information Technology,Technology Hardware Storage and Peripherals          ,TW     ,TWSE    ,0.46                   ,29.707112970711297   ,30.322580645161292     ,66.66666666666667 ,-0.04015             ,75.0                     ,13.665271966527197           ,Medium
8299      ,Phison Electronics Corp.                                        ,Information Technology,Semiconductors and Semiconductor Equipment           ,TW     ,TPEX    ,0.9                    ,-33.9622641509434    ,163.75510204081633     ,87.5              ,-0.010305            ,81.25                    ,-30.566037735849058          ,Low
CUAN      ,PT Petrindo Jaya Kreasi Tbk                                     ,Energy                ,Oil Gas and Consumable Fuels                         ,ID     ,IDX     ,0.43000000000000005    ,93.43204419889503    ,0.0                    ,100.0             ,389.990105           ,100.0                    ,40.175779005524866           ,Low
TLKM      ,Perusahaan Perseroan (Persero) PT Telekomunikasi Indonesia Tbk  ,Communication Services,Diversified Telecommunication Services               ,ID     ,IDX     ,0.6000000000000001     ,15.942028985507246   ,37.5                   ,69.56521739130434 ,-0.031555            ,81.5                     ,9.56521739130435             ,Low
000975    ,Shanjin International Gold Co. Ltd.                             ,Materials             ,Metals and Mining                                    ,CN     ,SZSE    ,0.9                    ,-9.414155096512022   ,0.0                    ,100.0             ,0.02786              ,95.75                    ,-8.47273958686082            ,Low
002920    ,Huizhou Desay SV Automotive Co. Ltd.                            ,Consumer Discretionary,Automobile Components                                ,CN     ,SZSE    ,0.5                    ,12.533637772160157   ,68.84057971014492      ,52.94117647058823 ,-0.02067             ,72.0                     ,6.266818886080078            ,Low
3661      ,Alchip Technologies Limited                                     ,Information Technology,Semiconductors and Semiconductor Equipment           ,TW     ,TWSE    ,0.38                   ,37.57396449704142    ,40.53763440860215      ,92.85714285714286 ,-0.03713             ,85.75                    ,14.27810650887574            ,Low
IMI       ,IMI plc                                                         ,Industrials           ,Machinery                                            ,GB     ,LSE     ,0.8999999999999999     ,0.8833922261484098   ,24.518388791593694     ,80.0              ,0.020305             ,85.0                     ,0.7950530035335688           ,Medium
6055      ,China Tobacco International (HK) Company Limited                ,Consumer Discretionary,Distributors                                         ,HK     ,SEHK    ,0.9                    ,-6.0798548094373865  ,4.830917874396135      ,100.0             ,0.00677              ,96.5                     ,-5.471869328493648           ,High
600989    ,Ningxia Baofeng Energy Group Co. Ltd.                           ,Materials             ,Chemicals                                            ,CN     ,SHSE    ,0.82                   ,9.14025184541902     ,46.54863735826537      ,100.0             ,0.01601              ,98.0                     ,7.495006513243595            ,Low
603659    ,Shanghai Putailai New Energy Technology Group Co.Ltd.           ,Materials             ,Chemicals                                            ,CN     ,SHSE    ,0.87                   ,-2.758132956152758   ,76.36363636363636      ,60.0              ,0.09073              ,77.5                     ,-2.3995756718528995          ,Low
1513      ,Chung-Hsin Electric and Machinery Manufacturing Corp.           ,Industrials           ,Electrical Equipment                                 ,TW     ,TWSE    ,0.78                   ,16.819571865443425   ,21.98952879581152      ,100.0             ,-0.013325            ,95.0                     ,13.119266055045872           ,Medium
MPARK     ,MLP Saglik Hizmetleri A.S.                                      ,Health Care           ,Health Care Providers and Services                   ,TR     ,IBSE    ,0.75                   ,18.160919540229884   ,38.20304209409268      ,85.71428571428571 ,-0.04225             ,89.25                    ,13.620689655172413           ,Low
000063    ,ZTE Corporation                                                 ,Information Technology,Communications Equipment                             ,CN     ,SZSE    ,0.22                   ,42.6264800861141     ,72.0                   ,69.23076923076923 ,-0.14135             ,84.5                     ,9.377825618945103            ,Low
600299    ,Bluestar Adisseo Company                                        ,Materials             ,Chemicals                                            ,CN     ,SHSE    ,0.62                   ,4.9504950495049505   ,45.283018867924525     ,40.0              ,0.02472              ,75.0                     ,3.0693069306930694           ,Low
2060      ,National Industrialization Company                              ,Materials             ,Chemicals                                            ,SA     ,SASE    ,0.32                   ,25.405405405405407   ,43.10344827586207      ,0.0               ,0.0                  ,45.0                     ,8.12972972972973             ,Low
MFPC      ,Misr Fertilizer Production Company                              ,Materials             ,Chemicals                                            ,EG     ,CASE    ,0.83                   ,-11.419753086419753  ,48.78048780487805      ,33.333333333333336,0.023775             ,58.25                    ,-9.478395061728394           ,Low
1216      ,Uni-President Enterprises Corp.                                 ,Consumer Staples      ,Food Products                                        ,TW     ,TWSE    ,0.55                   ,17.847411444141688   ,31.213872832369944     ,33.333333333333336,-0.03424             ,63.75                    ,9.816076294277929            ,Medium
G1A       ,GEA Group Aktiengesellschaft                                    ,Industrials           ,Machinery                                            ,DE     ,XTRA    ,0.88                   ,-1.7107309486780715  ,33.22784810126582      ,25.0              ,0.01525              ,62.5                     ,-1.5054432348367028          ,Medium
NXSN      ,NextVision Stabilized Systems Ltd.                              ,Information Technology,Electronic Equipment Instruments and Components      ,IL     ,TASE    ,0.78                   ,12.19433628318584    ,20.189210251491566     ,100.0             ,0.01736              ,100.0                    ,9.511582300884957            ,Medium
COPN      ,Cosmo Pharmaceuticals N.V.                                      ,Health Care           ,Pharmaceuticals                                      ,IE     ,SWX     ,0.7000000000000001     ,10.586568457538995   ,56.693431669316524     ,83.33333333333333 ,-0.351165            ,100.0                    ,7.410597920277297            ,Low
CSU       ,Constellation Software Inc.                                     ,Information Technology,Software                                             ,CA     ,TSX     ,0.18                   ,95.30416222890774    ,47.68592809059324      ,83.33333333333333 ,0.01004              ,87.5                     ,17.154749201203394           ,Low
MTN       ,Vail Resorts Inc.                                               ,Consumer Discretionary,Hotels Restaurants and Leisure                       ,US     ,NYSE    ,0.32                   ,25.81893984514592    ,55.62130177514793      ,36.36363636363637 ,-0.04678             ,68.25                    ,8.262060750446695            ,Low
HSAI      ,Hesai Group                                                     ,Consumer Discretionary,Automobile Components                                ,CN     ,NasdaqGS,0.55                   ,23.777864077669904   ,48.12504706207174      ,100.0             ,0.187995             ,95.25                    ,13.077825242718449           ,Low
HPE       ,Hewlett Packard Enterprise Company                              ,Information Technology,Technology Hardware Storage and Peripherals          ,US     ,NYSE    ,0.55                   ,14.587924195680916   ,38.46153846153846      ,47.61904761904762 ,0.00506              ,71.5                     ,8.023358307624504            ,Low
66        ,MTR Corporation Limited                                         ,Industrials           ,Ground Transportation                                ,HK     ,SEHK    ,0.75                   ,-19.36368623148656   ,46.08843537414966      ,7.142857142857143 ,-0.011705            ,48.25                    ,-14.52276467361492           ,Low
PTNR      ,Partner Communications Company Ltd.                             ,Communication Services,Wireless Telecommunication Services                  ,IL     ,TASE    ,0.7999999999999999     ,-5.0                 ,21.05263157894737      ,0.0               ,0.093855             ,62.5                     ,-3.9999999999999996          ,Medium
AVI       ,AVI Limited                                                     ,Consumer Staples      ,Food Products                                        ,ZA     ,JSE     ,0.85                   ,7.716757902171993    ,22.131147540983605     ,80.0              ,0.07063              ,85.0                     ,6.559244216846194            ,Medium
2083      ,Power and Water Utility Company for Jubail and Yanbu            ,Utilities             ,Multi-Utilities                                      ,SA     ,SASE    ,0.35                   ,86.15384615384616    ,1.6528925619834711     ,100.0             ,-0.22868             ,87.5                     ,30.153846153846153           ,High
AP        ,Aboitiz Power Corporation                                       ,Utilities             ,Independent Power and Renewable Electricity Producers,PH     ,PSE     ,0.6200000000000001     ,12.209302325581396   ,51.523316062176164     ,75.0              ,-0.02633             ,81.25                    ,7.569767441860467            ,Low
CKN       ,Clarkson PLC                                                    ,Industrials           ,Marine Transportation                                ,GB     ,LSE     ,0.82                   ,8.241082410824108    ,17.045454545454547     ,100.0             ,0.012045             ,100.0                    ,6.757687576875768            ,High
SPX       ,Spirax Group plc                                                ,Industrials           ,Machinery                                            ,GB     ,LSE     ,0.6499999999999999     ,1.5625               ,57.69230769230769      ,41.1764705882353  ,0.01359              ,67.75                    ,1.0156249999999998           ,Low
3105      ,WIN Semiconductors Corp.                                        ,Information Technology,Semiconductors and Semiconductor Equipment           ,TW     ,TPEX    ,0.83                   ,-58.53658536585366   ,191.1764705882353      ,18.75             ,0.09856              ,40.0                     ,-48.58536585365854           ,Low
GALE      ,Galenica AG                                                     ,Health Care           ,Health Care Providers and Services                   ,CH     ,SWX     ,0.83                   ,-12.549407114624506  ,23.728813559322035     ,0.0               ,0.04719              ,50.0                     ,-10.41600790513834           ,Medium
ROR       ,Rotork plc                                                      ,Industrials           ,Machinery                                            ,GB     ,LSE     ,0.7799999999999999     ,5.558524853019776    ,29.11392405063291      ,64.70588235294117 ,0.020155             ,76.5                     ,4.335649385355425            ,Medium
PSN       ,Persimmon Plc                                                   ,Consumer Discretionary,Household Durables                                   ,GB     ,LSE     ,0.8999999999999999     ,6.907894736842105    ,31.93846153846154      ,78.94736842105263 ,0.035035             ,84.25                    ,6.217105263157894            ,Medium
1308      ,SITC International Holdings Company Limited                     ,Industrials           ,Marine Transportation                                ,HK     ,SEHK    ,0.9                    ,-0.8068556361239289  ,32.253980701241396     ,50.0              ,0.075385             ,75.0                     ,-0.726170072511536           ,Medium
J36       ,Jardine Matheson Holdings Limited                               ,Industrials           ,Industrial Conglomerates                             ,BM     ,SGX     ,0.82                   ,4.986876640419948    ,17.625                 ,100.0             ,0.00436              ,95.75                    ,4.089238845144357            ,High
4142      ,Riyadh Cables Group Company                                     ,Industrials           ,Electrical Equipment                                 ,SA     ,SASE    ,0.6499999999999999     ,5.015673981191223    ,32.83582089552239      ,33.333333333333336,0.044785             ,33.25                    ,3.2601880877742944           ,Medium
BOSS      ,Hugo Boss AG                                                    ,Consumer Discretionary,Textiles Apparel and Luxury Goods                    ,DE     ,XTRA    ,0.6599999999999999     ,0.5434782608695652   ,83.78378378378379      ,0.0               ,0.0159               ,53.5                     ,0.35869565217391297          ,Low
002709    ,Guangzhou Tinci Materials Technology Co. Ltd.                   ,Materials             ,Chemicals                                            ,CN     ,SZSE    ,0.32                   ,34.104046242774565   ,100.86206896551724     ,80.0              ,-0.010355            ,91.75                    ,10.913294797687861           ,Low
9863      ,Zhejiang Leapmotor Technology Co. Ltd.                          ,Consumer Discretionary,Automobiles                                          ,CN     ,SEHK    ,0.22                   ,82.71797703180212    ,56.005037789464396     ,92.0              ,0.31705              ,92.75                    ,18.197954946996468           ,Low
BNTX      ,BioNTech SE                                                     ,Health Care           ,Biotechnology                                        ,DE     ,NasdaqGS,0.34                   ,35.01993010295646    ,50.993175026023884     ,75.0              ,0.0                  ,86.25                    ,11.906776235005196           ,Low
FNV       ,Franco-Nevada Corporation                                       ,Materials             ,Metals and Mining                                    ,CA     ,TSX     ,0.5800000000000001     ,10.59513769738564    ,57.55831855347111      ,56.25             ,0.04903              ,73.5                     ,6.145179864483672            ,Low
IHS       ,IHS Holding Limited                                             ,Communication Services,Diversified Telecommunication Services               ,GB     ,NYSE    ,0.62                   ,5.548854041013269    ,125.71428571428571     ,57.142857142857146,0.0                  ,75.0                     ,3.4402895054282268           ,Low
ARMK      ,Aramark                                                         ,Consumer Discretionary,Hotels Restaurants and Leisure                       ,US     ,NYSE    ,0.55                   ,20.574653668547974   ,39.361702127659576     ,80.0              ,-0.01099             ,86.75                    ,11.316059517701387           ,Low
PEY       ,Peyto Exploration & Development Corp.                           ,Energy                ,Oil Gas and Consumable Fuels                         ,CA     ,TSX     ,0.9                    ,-4.030710172744722   ,20.0                   ,72.72727272727273 ,-0.002425            ,79.5                     ,-3.6276391554702494          ,Medium
ORCL      ,Oracle Corporation                                              ,Information Technology,Software                                             ,US     ,NYSE    ,0.08                   ,71.72474085175472    ,89.0909090909091       ,64.44444444444444 ,0.033235             ,80.25                    ,5.737979268140378            ,Low
DIE       ,D'Ieteren Group SA                                              ,Consumer Discretionary,Distributors                                         ,BE     ,ENXTBR  ,0.8900000000000001     ,14.636642784032754   ,21.875                 ,100.0             ,-0.0165              ,94.5                     ,13.026612077789153           ,Medium
PRIO3     ,Prio S.A.                                                       ,Energy                ,Oil Gas and Consumable Fuels                         ,BR     ,BOVESPA ,0.9                    ,6.544901065449011    ,19.642857142857142     ,92.85714285714286 ,-0.007735            ,89.25                    ,5.89041095890411             ,High
HUBN      ,Huber+Suhner AG                                                 ,Industrials           ,Electrical Equipment                                 ,CH     ,SWX     ,0.9                    ,-3.270509977827051   ,54.44126074498568      ,75.0              ,0.044965             ,81.25                    ,-2.943458980044346           ,Low
3533      ,Lotes Co. Ltd.                                                  ,Information Technology,Electronic Equipment Instruments and Components      ,TW     ,TWSE    ,0.9                    ,-0.9118541033434651  ,39.263803680981596     ,71.42857142857143 ,-0.03608             ,80.25                    ,-0.8206686930091186          ,Low
2222      ,Saudi Arabian Oil Company                                       ,Energy                ,Oil Gas and Consumable Fuels                         ,SA     ,SASE    ,0.75                   ,7.6923076923076925   ,27.5                   ,47.36842105263158 ,-0.00307             ,69.75                    ,5.769230769230769            ,Medium
LISN      ,Chocoladefabriken Lindt & Sprüngli AG                           ,Consumer Staples      ,Food Products                                        ,CH     ,SWX     ,0.88                   ,-5.537459283387622   ,36.206896551724135     ,0.0               ,0.047765             ,54.5                     ,-4.872964169381107           ,Low
FHZN      ,Flughafen Zürich AG                                             ,Industrials           ,Transportation Infrastructure                        ,CH     ,SWX     ,0.6799999999999999     ,2.7070063694267517   ,31.007751937984494     ,11.764705882352942,0.066605             ,54.5                     ,1.840764331210191            ,Medium
2502      ,Asahi Group Holdings Ltd.                                       ,Consumer Staples      ,Beverages                                            ,JP     ,TSE     ,0.38                   ,30.562923666371944   ,40.63205417607224      ,71.42857142857143 ,0.0                  ,78.5                     ,11.613910993221339           ,Low
STF       ,STEF SA                                                         ,Industrials           ,Ground Transportation                                ,FR     ,ENXTPA  ,0.83                   ,9.500805152979066    ,11.029411764705882     ,60.0              ,-0.07472             ,80.0                     ,7.885668276972624            ,High
BKW       ,BKW AG                                                          ,Utilities             ,Electric Utilities                                   ,CH     ,SWX     ,0.43000000000000005    ,13.079019073569482   ,34.45783132530121      ,20.0              ,0.00644              ,60.0                     ,5.623978201634878            ,Medium
8996      ,Kaori Heat Treatment Co. Ltd.                                   ,Industrials           ,Machinery                                            ,TW     ,TWSE    ,0.9                    ,-12.251655629139073  ,72.45283018867924      ,100.0             ,-0.01746             ,93.75                    ,-11.026490066225167          ,Low
P911      ,Dr. Ing. h.c. F. Porsche AG                                     ,Consumer Discretionary,Automobiles                                          ,DE     ,XTRA    ,0.6499999999999999     ,7.655502392344498    ,48.888888888888886     ,4.761904761904762 ,-0.272665            ,48.75                    ,4.976076555023923            ,Low
BIMAS     ,BIM Birlesik Magazalar A.S.                                     ,Consumer Staples      ,Consumer Staples Distribution and Retail             ,TR     ,IBSE    ,0.75                   ,16.48339222614841    ,35.79575789933505      ,92.85714285714286 ,-0.151125            ,91.0                     ,12.362544169611308           ,Low
IDL       ,ID Logistics Group SA                                           ,Industrials           ,Air Freight and Logistics                            ,FR     ,ENXTPA  ,0.6300000000000001     ,27.064803049555273   ,13.8                   ,100.0             ,0.017195             ,100.0                    ,17.050825921219825           ,High
4958      ,Zhen Ding Technology Holding Limited                            ,Information Technology,Electronic Equipment Instruments and Components      ,TW     ,TWSE    ,0.75                   ,5.337078651685394    ,58.666666666666664     ,70.0              ,-0.07996             ,77.5                     ,4.002808988764045            ,Low
BFIT      ,Basic-Fit N.V.                                                  ,Consumer Discretionary,Hotels Restaurants and Leisure                       ,NL     ,ENXTAM  ,0.75                   ,1.6785022595222725   ,69.84126984126983      ,55.55555555555556 ,-0.13216             ,77.75                    ,1.2588766946417045           ,Low
1548      ,Genscript Biotech Corporation                                   ,Health Care           ,Life Sciences Tools and Services                     ,CN     ,SEHK    ,0.16999999999999998    ,91.08554817275747    ,39.945754932258865     ,100.0             ,0.0577               ,95.0                     ,15.484543189368768           ,Low
HILS      ,Hill & Smith PLC                                                ,Materials             ,Metals and Mining                                    ,GB     ,LSE     ,0.65                   ,15.84051724137931    ,37.2093023255814       ,57.142857142857146,0.023                ,78.5                     ,10.296336206896552           ,Low
VNET      ,VNET Group Inc.                                                 ,Information Technology,IT Services                                          ,CN     ,NasdaqGS,0.82                   ,8.694927536231884    ,138.6509243394956      ,85.71428571428571 ,0.0                  ,85.75                    ,7.1298405797101445           ,Low
LEGN      ,Legend Biotech Corporation                                      ,Health Care           ,Biotechnology                                        ,US     ,NasdaqGS,0.18                   ,275.4266211604096    ,106.06060606060606     ,83.33333333333333 ,0.0                  ,84.75                    ,49.57679180887372            ,Low
RHM       ,Rheinmetall AG                                                  ,Industrials           ,Aerospace and Defense                                ,DE     ,XTRA    ,0.4                    ,32.54511512134412    ,37.55868544600939      ,76.19047619047619 ,-0.036745            ,84.25                    ,13.018046048537649           ,Low
CAN       ,Canal+ SA                                                       ,Communication Services,Media                                                ,FR     ,LSE     ,0.45                   ,30.0                 ,43.48717948717949      ,77.77777777777777 ,0.084665             ,83.25                    ,13.5                         ,Low
ITX       ,Industria de Diseño Textil S.A.                                 ,Consumer Discretionary,Specialty Retail                                     ,ES     ,BME     ,0.7                    ,3.8380651945320716   ,43.037974683544306     ,62.5              ,0.02956              ,78.25                    ,2.68664563617245             ,Low
VIK       ,Viking Holdings Ltd                                             ,Consumer Discretionary,Hotels Restaurants and Leisure                       ,BM     ,NYSE    ,0.9                    ,-0.2924754054772667  ,38.666666666666664     ,63.1578947368421  ,0.01323              ,77.75                    ,-0.26322786492954003         ,Low
BZ        ,Kanzhun Limited                                                 ,Industrials           ,Professional Services                                ,CN     ,NasdaqGS,0.27                   ,54.18360277136259    ,39.199988017045754     ,90.9090909090909  ,0.0424               ,91.0                     ,14.629572748267899           ,Low
PATH      ,UiPath Inc.                                                     ,Information Technology,Software                                             ,US     ,NYSE    ,0.18                   ,50.17667844522968    ,30.11764705882353      ,4.761904761904762 ,0.07144              ,53.75                    ,9.031802120141343            ,Medium
MANU      ,Manchester United plc                                           ,Communication Services,Entertainment                                        ,GB     ,NYSE    ,0.27                   ,48.502866972477065   ,47.011649143399914     ,66.66666666666667 ,-0.12968             ,83.25                    ,13.09577408256881            ,Low
DSG       ,The Descartes Systems Group Inc.                                ,Information Technology,Software                                             ,CA     ,TSX     ,0.45                   ,49.686167243496705   ,0.0                    ,85.71428571428571 ,-0.013895            ,82.25                    ,22.358775259573516           ,Low
AVAV      ,AeroVironment Inc.                                              ,Industrials           ,Aerospace and Defense                                ,US     ,NasdaqGS,0.28                   ,60.12629679747406    ,48.42253521126761      ,94.11764705882354 ,-0.035735            ,89.75                    ,16.83536310329274            ,Low
NTSK      ,Netskope Inc.                                                   ,Information Technology,Software                                             ,US     ,NasdaqGS,0.22                   ,127.08158116063919   ,40.74074074074074      ,93.33333333333333 ,0.0                  ,91.0                     ,27.95794785534062            ,Low
WDO       ,Wesdome Gold Mines Ltd.                                         ,Materials             ,Metals and Mining                                    ,CA     ,TSX     ,0.53                   ,26.368997472620052   ,18.333333333333332     ,37.5              ,0.06582              ,62.5                     ,13.975568660488628           ,High
CLASB     ,Clas Ohlson AB (publ)                                           ,Consumer Discretionary,Specialty Retail                                     ,SE     ,OM      ,0.83                   ,-7.089765580331618   ,24.615384615384617     ,0.0               ,0.119235             ,50.0                     ,-5.884505431675243           ,Medium
BOY       ,Bodycote plc                                                    ,Industrials           ,Machinery                                            ,GB     ,LSE     ,0.87                   ,2.514506769825919    ,31.446540880503143     ,87.5              ,-0.00455             ,87.5                     ,2.1876208897485494           ,Medium
2381      ,Arabian Drilling Company                                        ,Energy                ,Energy Equipment and Services                        ,SA     ,SASE    ,0.52                   ,10.647181628392484   ,44.339622641509436     ,45.45454545454545 ,-0.075655            ,68.25                    ,5.536534446764092            ,Low
1303      ,Nan Ya Plastics Corporation                                     ,Materials             ,Chemicals                                            ,TW     ,TWSE    ,0.85                   ,-14.974619289340101  ,80.59701492537313      ,25.0              ,-0.012515            ,56.25                    ,-12.728426395939085          ,Low
000408    ,Zangge Mining Company Limited                                   ,Materials             ,Chemicals                                            ,CN     ,SZSE    ,0.9                    ,-52.71673508814296   ,0.0                    ,100.0             ,0.0                  ,100.0                    ,-47.445061579328666          ,Low
601138    ,Foxconn Industrial Internet Co. Ltd.                            ,Information Technology,Electronic Equipment Instruments and Components      ,CN     ,SHSE    ,0.27                   ,62.10045662100457    ,50.25352112676056      ,94.11764705882354 ,0.047305             ,91.25                    ,16.767123287671236           ,Low
2357      ,ASUSTeK Computer Inc.                                           ,Information Technology,Technology Hardware Storage and Peripherals          ,TW     ,TWSE    ,0.21                   ,32.88718929254302    ,58.273381294964025     ,25.0              ,-0.002985            ,60.5                     ,6.906309751434034            ,Low
HAR       ,Harmony Gold Mining Company Limited                             ,Materials             ,Metals and Mining                                    ,ZA     ,JSE     ,0.33                   ,35.787567893783944   ,41.111111111111114     ,42.857142857142854,0.197005             ,71.5                     ,11.809897404948702           ,Low
2368      ,Gold Circuit Electronics Ltd.                                   ,Information Technology,Electronic Equipment Instruments and Components      ,TW     ,TWSE    ,0.9                    ,-3.4981905910735827  ,28.5                   ,100.0             ,0.040965             ,97.25                    ,-3.1483715319662244          ,Medium
293       ,Cathay Pacific Airways Limited                                  ,Industrials           ,Passenger Airlines                                   ,HK     ,SEHK    ,0.72                   ,-14.007782101167315  ,56.10859728506787      ,7.142857142857143 ,0.032405             ,55.25                    ,-10.085603112840467          ,Low
