ticker    ,name                                                                            ,sector                ,industry                                             ,country,exchange,last_price,pt_median  ,pt_spread          ,expected_upside_pct  ,upside_std         ,var_5_pct             ,prob_positive_upside,risk_reward_ratio
9336      ,Daiei Kankyo Co. Ltd.                                                           ,Industrials           ,Commercial Services and Supplies                     ,JP     ,TSE     ,4075.0    ,3750.0     ,700.0              ,-8.032029119955716   ,3.508432820657331  ,-13.8698100457056     ,0.27999999999999997 ,-2.2893495559224806
9899      ,NetEase Cloud Music Inc.                                                        ,Communication Services,Entertainment                                        ,CN     ,SEHK    ,180.5     ,339.3568   ,154.04840000000002 ,71.02805302016655    ,18.30987897910564  ,36.75265190431271     ,100.0               ,3.879220234127182
ADNOCLS   ,ADNOC Logistics & Services plc                                                  ,Energy                ,Oil Gas and Consumable Fuels                         ,AE     ,ADX     ,5.61      ,6.85       ,1.5499999999999998 ,22.977085026921092   ,5.659650774814893  ,13.847418755712017    ,100.0               ,4.059806150790742
5110      ,Sumitomo Rubber Industries Ltd.                                                 ,Consumer Discretionary,Automobile Components                                ,JP     ,TSE     ,2490.0    ,2700.0     ,1250.0             ,3.808814806076664    ,10.489618969914583 ,-14.905726273306437   ,65.25999999999999   ,0.3631032563719213
IQCD      ,Industries Qatar Q.P.S.C.                                                       ,Industrials           ,Industrial Conglomerates                             ,QA     ,DSM     ,12.72     ,14.6       ,5.800000000000001  ,17.23643532546861    ,9.27326025738683   ,2.485251673454181     ,98.11999999999999   ,1.858724423455982
AGL       ,AGL Energy Limited                                                              ,Utilities             ,Multi-Utilities                                      ,AU     ,ASX     ,9.05      ,11.525     ,3.09               ,24.952573030440778   ,7.066385954958347  ,12.392540228073123    ,100.0               ,3.5311647551506913
ASAI3     ,Sendas Distribuidora S.A.                                                       ,Consumer Staples      ,Consumer Staples Distribution and Retail             ,BR     ,BOVESPA ,8.57      ,12.0       ,6.5                ,37.784632061512085   ,15.605787217385862 ,11.3559735627767      ,99.92999999999999   ,2.4211935953745125
PMR       ,Premier Group Limited                                                           ,Consumer Staples      ,Food Products                                        ,ZA     ,JSE     ,178.0     ,178.0      ,48.0               ,2.233068815827297    ,5.557174565565998  ,-6.512811644140572    ,62.260000000000005  ,0.4018352832865993
FERREYC1  ,Ferreycorp S.A.A.                                                               ,Industrials           ,Trading Companies and Distributors                   ,PE     ,BVL     ,4.08      ,4.15       ,0.8999999999999995 ,1.7167499235122665   ,4.426830928638803  ,-5.818664151908216    ,64.89               ,0.3878056223936581
MM        ,Mahindra & Mahindra Limited                                                     ,Consumer Discretionary,Automobiles                                          ,IN     ,NSEI    ,3431.8    ,4250.6605  ,921.0              ,20.247506308898252   ,5.642532536014831  ,10.054700098774584    ,100.0               ,3.5883720970439494
RAIVV     ,Raisio plc                                                                      ,Consumer Staples      ,Food Products                                        ,FI     ,HLSE    ,2.74      ,3.0        ,0.40000000000000036,9.542470745714532    ,2.981147642782597  ,4.576603059412154     ,100.0               ,3.200938661597991
A402340   ,SK Square Co. Ltd.                                                              ,Industrials           ,Industrial Conglomerates                             ,KR     ,KOSE    ,570000.0  ,407000.0   ,290000.0           ,-23.04088644185575   ,10.619890543488836 ,-39.11794488926894    ,1.97                ,-2.1695973557827632
SRV1V     ,SRV Yhtiöt Oyj                                                                  ,Industrials           ,Construction and Engineering                         ,FI     ,HLSE    ,5.4       ,4.9        ,0.20000000000000018,-9.256107569125149   ,0.753576670362613  ,-10.49892890559234    ,0.0                 ,-12.28290090863775
KID       ,Kid ASA                                                                         ,Consumer Discretionary,Specialty Retail                                     ,NO     ,OB      ,124.8     ,140.0      ,50.0               ,20.255165359875363   ,8.629694983969522  ,8.138485913071158     ,100.0               ,2.3471473090881263
ELK       ,Elkem ASA                                                                       ,Materials             ,Chemicals                                            ,NO     ,OB      ,28.64     ,32.05      ,10.0               ,9.472419474128662    ,7.1802774333117725 ,-3.055032131177167    ,88.29               ,1.3192275036870937
ANORA     ,Anora Group Oyj                                                                 ,Consumer Staples      ,Beverages                                            ,FI     ,HLSE    ,4.305     ,3.8        ,1.6999999999999997 ,-4.740060168622527   ,8.413684719964364  ,-16.777607715116815   ,28.689999999999998  ,-0.5633750641232257
STORYB    ,Storytel AB (publ)                                                              ,Communication Services,Media                                                ,SE     ,OM      ,84.5      ,109.0      ,29.0               ,30.27234151328943    ,7.001677992199576  ,19.019805581261885    ,100.0               ,4.323583796200742
HNSA      ,Hansa Biopharma AB (publ)                                                       ,Health Care           ,Biotechnology                                        ,SE     ,OM      ,36.94     ,89.0       ,78.0               ,111.06881440583697   ,44.11213363767821  ,31.464111615005905    ,99.7                ,2.5178744541834623
PZC       ,PZ Cussons plc                                                                  ,Consumer Staples      ,Personal Care Products                               ,GB     ,LSE     ,0.73      ,1.2        ,0.25               ,57.498946338096495   ,7.366512761922536  ,43.791717505055516    ,100.0               ,7.805449905049813
KEMPOWR   ,Kempower Oyj                                                                    ,Industrials           ,Electrical Equipment                                 ,FI     ,HLSE    ,16.16     ,17.5       ,7.0                ,4.2389026511326415   ,8.932779882537343  ,-11.685983518590916   ,68.77               ,0.47453342709353624
FIA1S     ,Finnair Oyj                                                                     ,Industrials           ,Passenger Airlines                                   ,FI     ,HLSE    ,2.96      ,2.6        ,0.20000000000000018,-12.170590364274647  ,1.3905168709406546 ,-14.495750699905395   ,0.0                 ,-8.752565767894284
REG1V     ,Revenio Group Oyj                                                               ,Health Care           ,Health Care Equipment and Supplies                   ,FI     ,HLSE    ,20.05     ,26.0       ,2.5                ,33.76039774991464    ,2.9155913917119607 ,29.96124340881966     ,100.0               ,11.579262391116952
ODF       ,Odfjell SE                                                                      ,Industrials           ,Marine Transportation                                ,NO     ,OB      ,136.4     ,137.1114   ,56.754299999999986 ,2.214693716809927    ,8.452389615727315  ,-11.611505384091679   ,58.709999999999994  ,0.2620198331474283
AUR       ,Aurora Innovation Inc.                                                          ,Information Technology,Software                                             ,US     ,NasdaqGS,4.2       ,12.0       ,11.41              ,142.50515238573627   ,57.862170185802306 ,36.097179988590554    ,99.58               ,2.462838015375768
CRSP      ,CRISPR Therapeutics AG                                                          ,Health Care           ,Biotechnology                                        ,CH     ,NasdaqGM,49.96     ,77.0       ,284.0              ,185.21485393802365   ,124.08617932504873 ,17.301566548516426    ,97.67               ,1.4926308066335567
WFG       ,West Fraser Timber Co. Ltd.                                                     ,Materials             ,Paper and Forest Products                            ,CA     ,TSX     ,92.99     ,103.7259   ,15.191500000000005 ,11.558227822083339   ,3.3415420099869744 ,5.967949872847677     ,100.0               ,3.458950325190852
U         ,Unity Software Inc.                                                             ,Information Technology,Software                                             ,US     ,NYSE    ,29.1      ,50.0       ,42.0               ,47.25702708977567    ,30.787385082561755 ,-10.488996035521446   ,90.95               ,1.5349477379468146
TEX       ,Terex Corporation                                                               ,Industrials           ,Machinery                                            ,US     ,NYSE    ,57.0      ,64.015     ,27.0               ,11.694981428215936   ,9.693838108966677  ,-4.81587817783043     ,86.68               ,1.2064345718130187
QTWO      ,Q2 Holdings Inc.                                                                ,Information Technology,Software                                             ,US     ,NYSE    ,61.25     ,89.5       ,32.0               ,50.9160341164577     ,10.745599353994173 ,34.30210504208216     ,100.0               ,4.738314954719771
PAG       ,Penske Automotive Group Inc.                                                    ,Consumer Discretionary,Specialty Retail                                     ,US     ,NYSE    ,156.79    ,180.0      ,45.0               ,13.751949476232962   ,5.784250894239398  ,3.76394654006491      ,99.75               ,2.3774814972028073
NBIX      ,Neurocrine Biosciences Inc.                                                     ,Health Care           ,Biotechnology                                        ,US     ,NasdaqGS,136.06    ,179.0      ,56.91              ,29.84877828450104    ,8.4946162729435    ,15.222359749888325    ,100.0               ,3.513846573573127
LEG       ,Leggett & Platt Incorporated                                                    ,Consumer Discretionary,Household Durables                                   ,US     ,NYSE    ,11.67     ,12.5       ,1.0                ,7.13105298245214     ,1.7690555145748608 ,4.179321800571588     ,100.0               ,4.030994462130192
PPC       ,Pilgrim's Pride Corporation                                                     ,Consumer Staples      ,Food Products                                        ,US     ,NasdaqGS,43.37     ,42.0       ,16.0               ,5.9505726670673385   ,8.174958183951391  ,-4.86121547636532     ,71.11               ,0.727902520498412
ASND      ,Ascendis Pharma A/S                                                             ,Health Care           ,Biotechnology                                        ,DK     ,NasdaqGS,226.1     ,259.4948   ,93.45709999999997  ,24.45686340281427    ,9.185337688527373  ,12.206905842308206    ,100.0               ,2.6625981789827136
SOLS      ,Solstice Advanced Materials Inc.                                                ,Materials             ,Chemicals                                            ,US     ,NasdaqGS,61.77     ,66.0       ,21.0               ,5.429985720452545    ,6.951577725960102  ,-6.653899179839192    ,77.19               ,0.7811155876420262
CPA       ,Copa Holdings S.A.                                                              ,Industrials           ,Passenger Airlines                                   ,PA     ,NYSE    ,136.4     ,158.0      ,64.0               ,15.638729011764983   ,9.509745049025192  ,-0.14529251082008277  ,94.74000000000001   ,1.6444950870021537
WTS       ,Watts Water Technologies Inc.                                                   ,Industrials           ,Machinery                                            ,US     ,NYSE    ,299.31    ,300.0      ,73.0               ,1.0655571524869494   ,5.016617251427636  ,-7.07612229356103     ,56.74               ,0.21240551134007912
TMHC      ,Taylor Morrison Home Corporation                                                ,Consumer Discretionary,Household Durables                                   ,US     ,NYSE    ,60.95     ,72.0       ,33.0               ,25.191060521489565   ,11.403240219579729 ,8.213053211602954     ,100.0               ,2.209114254932182
GNRC      ,Generac Holdings Inc.                                                           ,Industrials           ,Electrical Equipment                                 ,US     ,NYSE    ,168.04    ,202.0      ,64.0               ,21.147072218512086   ,7.777638969239382  ,8.282559723917096     ,100.0               ,2.718957809966355
LBRDK     ,Liberty Broadband Corporation                                                   ,Communication Services,Media                                                ,US     ,NasdaqGS,48.11     ,73.0       ,72.0               ,60.4855637486111     ,30.800093962497325 ,11.510447109453889    ,98.94               ,1.9638110137670122
OC        ,Owens Corning                                                                   ,Industrials           ,Building Products                                    ,US     ,NYSE    ,119.84    ,136.5      ,56.0               ,14.682364099828602   ,9.540808763677461  ,-1.1943608868678923   ,93.23               ,1.5389014142831798
MSA       ,MSA Safety Incorporated                                                         ,Industrials           ,Commercial Services and Supplies                     ,US     ,NYSE    ,177.15    ,186.5      ,16.0               ,7.345552880359569    ,1.9831647286620209 ,4.681766196004446     ,100.0               ,3.7039549837674772
TSEM      ,Tower Semiconductor Ltd.                                                        ,Information Technology,Semiconductors and Semiconductor Equipment           ,IL     ,NasdaqGS,134.73    ,135.0      ,36.0               ,-1.2605356653705126  ,5.459450052032463  ,-10.712972710212586   ,43.51               ,-0.23089059398963382
NWE       ,NorthWestern Energy Group Inc.                                                  ,Utilities             ,Multi-Utilities                                      ,US     ,NasdaqGS,67.86     ,64.0       ,16.0               ,-8.599798009937624   ,4.875919758868217  ,-17.428154770706506   ,1.54                ,-1.7637283702826525
CRK       ,Comstock Resources Inc.                                                         ,Energy                ,Oil Gas and Consumable Fuels                         ,US     ,NYSE    ,24.35     ,22.0       ,21.0               ,-19.414422512150953  ,18.08701459656574  ,-51.14648810914516    ,14.77               ,-1.0733901058407533
DAR       ,Darling Ingredients Inc.                                                        ,Consumer Staples      ,Food Products                                        ,US     ,NYSE    ,45.66     ,48.0       ,33.0               ,11.715797656085101   ,14.92317913328669  ,-11.33660936200609    ,76.64999999999999   ,0.7850738472978986
CGNX      ,Cognex Corporation                                                              ,Information Technology,Electronic Equipment Instruments and Components      ,US     ,NasdaqGS,38.74     ,49.5       ,23.0               ,22.790399442220085   ,12.15823996175695  ,0.8871129775981739    ,95.72               ,1.8744817929162434
HUBS      ,HubSpot Inc.                                                                    ,Information Technology,Software                                             ,US     ,NYSE    ,280.0     ,550.0      ,416.56             ,105.97577845431431   ,30.63858931286842  ,57.14690929035482     ,100.0               ,3.458898755818492
MGM       ,MGM Resorts International                                                       ,Consumer Discretionary,Hotels Restaurants and Leisure                       ,US     ,NYSE    ,33.54     ,41.5       ,31.0               ,33.76918999959009    ,19.064449123934565 ,4.311807868737256     ,98.18               ,1.771317376130967
PAYC      ,Paycom Software Inc.                                                            ,Industrials           ,Professional Services                                ,US     ,NYSE    ,134.75    ,190.0      ,85.0               ,49.45089626282875    ,13.178735872985257 ,30.046121913562704    ,100.0               ,3.7523247100047614
AVTR      ,Avantor Inc.                                                                    ,Health Care           ,Life Sciences Tools and Services                     ,US     ,NYSE    ,10.92     ,12.25      ,10.0               ,23.117263714569184   ,19.073805241605807 ,-5.669530334123118    ,88.71               ,1.2119901310590797
PSN       ,Parsons Corporation                                                             ,Industrials           ,Professional Services                                ,US     ,NYSE    ,70.06     ,82.0       ,29.0               ,24.247891670906476   ,8.854864538720461  ,11.588256157839446    ,100.0               ,2.7383695780862083
AM        ,Antero Midstream Corporation                                                    ,Energy                ,Oil Gas and Consumable Fuels                         ,US     ,NYSE    ,18.82     ,19.0       ,3.0                ,-0.8201464516279473  ,3.306245880523132  ,-6.690870104404072    ,44.41               ,-0.24805972733588083
LGND      ,Ligand Pharmaceuticals Incorporated                                             ,Health Care           ,Pharmaceuticals                                      ,US     ,NasdaqGM,192.1     ,235.0      ,55.0               ,26.64416557876434    ,5.996922221380714  ,17.788951790583454    ,100.0               ,4.442973344521694
LZB       ,La-Z-Boy Incorporated                                                           ,Consumer Discretionary,Household Durables                                   ,US     ,NYSE    ,36.41     ,42.5       ,7.0                ,16.775153450159586   ,3.925567024736591  ,10.221596582194389    ,100.0               ,4.273307103012772
R         ,Ryder System Inc.                                                               ,Industrials           ,Ground Transportation                                ,US     ,NYSE    ,191.28    ,210.0      ,53.0               ,14.467427009335271   ,5.85159081015755   ,6.111724358462403     ,100.0               ,2.4723921201430943
KAI       ,Kadant Inc.                                                                     ,Industrials           ,Machinery                                            ,US     ,NYSE    ,321.04    ,340.0      ,85.0               ,5.487857960148026    ,5.435297072868657  ,-3.729563366553974    ,82.56               ,1.0096702878563413
QS        ,QuantumScape Corporation                                                        ,Consumer Discretionary,Automobile Components                                ,US     ,NasdaqGS,8.85      ,10.5       ,13.5               ,9.604753368092707    ,31.260430443288815 ,-44.682636060655156   ,63.01               ,0.3072495558088105
ARVN      ,Arvinas Inc.                                                                    ,Health Care           ,Pharmaceuticals                                      ,US     ,NasdaqGS,13.38     ,14.0       ,12.0               ,-5.439409669872167   ,18.63807102594652  ,-38.64678296281939    ,43.02               ,-0.29184402518371294
LAD       ,Lithia Motors Inc.                                                              ,Consumer Discretionary,Specialty Retail                                     ,US     ,NYSE    ,323.44    ,399.5      ,190.0              ,24.81215381679391    ,11.889952566895909 ,5.287332297337343     ,99.03               ,2.0868168882251124
GFL       ,GFL Environmental Inc.                                                          ,Industrials           ,Commercial Services and Supplies                     ,US     ,TSX     ,58.49     ,78.0       ,29.0               ,29.326130531976762   ,10.153431868801011 ,11.677403334090593    ,100.0               ,2.8882973669315417
ASHOKLEY  ,Ashok Leyland Limited                                                           ,Industrials           ,Machinery                                            ,IN     ,NSEI    ,196.69    ,182.0      ,100.0              ,-9.839014225364892   ,10.392546236471736 ,-27.90906169853713    ,18.52               ,-0.9467375945690507
4904      ,Far EasTone Telecommunications Co. Ltd.                                         ,Communication Services,Wireless Telecommunication Services                  ,TW     ,TWSE    ,88.8      ,103.0      ,24.0               ,16.030095226454065   ,5.512219757764127  ,6.777342871506784     ,100.0               ,2.908101623465791
LGEINDIA  ,LG Electronics India Limited                                                    ,Consumer Discretionary,Household Durables                                   ,IN     ,NSEI    ,1462.6    ,1840.236   ,600.0              ,24.02102545028751    ,8.328254704723348  ,9.627568770279959     ,100.0               ,2.884280836975849
8069      ,E Ink Holdings Inc.                                                             ,Information Technology,Electronic Equipment Instruments and Components      ,TW     ,TPEX    ,175.0     ,268.0      ,150.0              ,57.5203557084204     ,17.36655580879816  ,29.547276954155574    ,100.0               ,3.3121337553459917
2059      ,King Slide Works Co. Ltd.                                                       ,Information Technology,Technology Hardware Storage and Peripherals          ,TW     ,TWSE    ,3140.0    ,4750.0     ,1315.0             ,41.45962960298831    ,9.216966541703618  ,24.155544329208276    ,100.0               ,4.498185972076352
XRO       ,Xero Limited                                                                    ,Information Technology,Software                                             ,NZ     ,ASX     ,93.75     ,176.8345   ,129.7946           ,79.72570802236932    ,28.172784411861244 ,30.32185450354331     ,100.0               ,2.8298838644008284
3036      ,WT Microelectronics Co. Ltd.                                                    ,Information Technology,Electronic Equipment Instruments and Components      ,TW     ,TWSE    ,156.0     ,180.0      ,50.0               ,12.393798175289914   ,6.589019000992888  ,0.7674981004618214    ,96.22               ,1.8809777560851342
1876      ,Budweiser Brewing Company APAC Limited                                          ,Consumer Staples      ,Beverages                                            ,HK     ,SEHK    ,7.7       ,9.1242     ,6.9544             ,34.13640701983138    ,19.116836191205945 ,7.332901951895832     ,99.65               ,1.7856724134893558
SAM       ,The Boston Beer Company Inc.                                                    ,Consumer Staples      ,Beverages                                            ,US     ,NYSE    ,213.62    ,233.5      ,134.0              ,17.261459276744343   ,13.193420409599602 ,-2.587771707907028    ,91.55               ,1.308338455142748
TTE       ,TotalEnergies SE                                                                ,Energy                ,Oil Gas and Consumable Fuels                         ,FR     ,ENXTPA  ,61.15     ,62.4638    ,24.419400000000003 ,4.130390515935986    ,8.219173918885016  ,-9.08673393301622     ,67.36999999999999   ,0.5025311006554659
CXT       ,Crane NXT Co.                                                                   ,Information Technology,Electronic Equipment Instruments and Components      ,US     ,NYSE    ,50.52     ,80.0       ,23.0               ,49.75065355216371    ,9.793329398073341  ,31.626738701754455    ,100.0               ,5.08005516101105
RDWR      ,Radware Ltd.                                                                    ,Information Technology,Software                                             ,IL     ,NasdaqGS,24.15     ,32.0       ,10.0               ,26.92009565620781    ,8.676229880497004  ,11.462084999609289    ,100.0               ,3.102741170646084
2020      ,2020 Bulkers Ltd.                                                               ,Industrials           ,Marine Transportation                                ,BM     ,OB      ,143.1     ,141.4545   ,4.714100000000002  ,-0.8789413291434252  ,0.6845779544396761 ,-1.943869408621008    ,12.36               ,-1.2839170812370588
HCSG      ,Healthcare Services Group Inc.                                                  ,Industrials           ,Commercial Services and Supplies                     ,US     ,NasdaqGS,18.82     ,21.0       ,4.0                ,15.057859835773813   ,4.48912895676347   ,8.622661250682558     ,100.0               ,3.354294336563253
DAO       ,Youdao Inc.                                                                     ,Consumer Discretionary,Diversified Consumer Services                        ,CN     ,NYSE    ,10.4      ,12.4406    ,6.913900000000002  ,25.64861865032362    ,13.683718883550092 ,4.314593779762095     ,98.46000000000001   ,1.874389474717809
RUS       ,Russel Metals Inc.                                                              ,Industrials           ,Trading Companies and Distributors                   ,CA     ,TSX     ,48.25     ,51.0       ,13.0               ,9.170557008882614    ,5.623105120032096  ,0.7462082379672201    ,97.07000000000001   ,1.630870633417977
FSLY      ,Fastly Inc.                                                                     ,Information Technology,IT Services                                          ,US     ,NasdaqGS,9.25      ,11.0       ,7.0                ,15.227715254628688   ,15.428252534972735 ,-11.184125787490057   ,81.96               ,0.9870019446538439
CXW       ,CoreCivic Inc.                                                                  ,Industrials           ,Commercial Services and Supplies                     ,US     ,NYSE    ,18.53     ,29.75      ,4.0                ,61.46822891103519    ,4.3818641942761785 ,54.396791182124964    ,100.0               ,14.02787174265424
FLNG      ,FLEX LNG Ltd.                                                                   ,Energy                ,Oil Gas and Consumable Fuels                         ,BM     ,NYSE    ,26.7      ,26.7       ,1.8999999999999986 ,-1.872168003692086   ,1.6008194246963796 ,-4.849372599699619    ,10.42               ,-1.1695060509695976
MH        ,McGraw Hill Inc.                                                                ,Consumer Discretionary,Diversified Consumer Services                        ,US     ,NYSE    ,14.75     ,21.0       ,11.0               ,44.53768145454725    ,15.398054163972628 ,19.450057275176157    ,100.0               ,2.892422703561703
PD        ,Precision Drilling Corporation                                                  ,Energy                ,Energy Equipment and Services                        ,CA     ,TSX     ,108.6     ,120.0      ,18.0               ,12.96080248925115    ,3.4617132741760224 ,7.87593129565977      ,100.0               ,3.744042750720352
VERX      ,Vertex Inc.                                                                     ,Information Technology,Software                                             ,US     ,NasdaqGM,18.55     ,26.0       ,15.0               ,52.74968635911895    ,17.052164335182145 ,27.89196104885127     ,100.0               ,3.093430565308676
CHEF      ,The Chefs' Warehouse Inc.                                                       ,Consumer Staples      ,Consumer Staples Distribution and Retail             ,US     ,NasdaqGS,62.9      ,76.5       ,19.0               ,20.512649618413516   ,6.166270472399751  ,9.949384565083964     ,100.0               ,3.326589339573768
QDEL      ,QuidelOrtho Corporation                                                         ,Health Care           ,Health Care Equipment and Supplies                   ,US     ,NasdaqGS,27.17     ,35.0       ,38.0               ,43.622560824288044   ,28.897994904690766 ,-0.6294634801923799   ,94.67               ,1.5095359026867003
INSP      ,Inspire Medical Systems Inc.                                                    ,Health Care           ,Health Care Equipment and Supplies                   ,US     ,NYSE    ,75.78     ,127.0      ,99.0               ,70.57984271823713    ,26.809483947771913 ,26.03473569240053     ,100.0               ,2.632644584123108
BIR       ,Birchcliff Energy Ltd.                                                          ,Energy                ,Oil Gas and Consumable Fuels                         ,CA     ,TSX     ,7.32      ,8.75       ,2.0                ,21.770004763423234   ,5.569283252051464  ,13.193601533842273    ,100.0               ,3.9089419191247243
CRTO      ,Criteo S.A.                                                                     ,Communication Services,Media                                                ,FR     ,NasdaqGS,19.17     ,36.0       ,25.0               ,92.84915314125698    ,26.441709441938723 ,49.92585713153352     ,100.0               ,3.5114656011608156
NBR       ,Nabors Industries Ltd.                                                          ,Energy                ,Energy Equipment and Services                        ,BM     ,NYSE    ,66.84     ,62.0       ,47.0               ,-12.848394648290668  ,14.644781277022927 ,-38.302555569272464   ,20.919999999999998  ,-0.877336056117771
CFLT      ,Confluent Inc.                                                                  ,Information Technology,Software                                             ,US     ,NasdaqGS,30.54     ,31.0       ,5.0                ,-3.9816998922595537  ,3.8601109317324296 ,-11.234170835101446   ,16.78               ,-1.0314988254683537
THC       ,Tenet Healthcare Corporation                                                    ,Health Care           ,Health Care Providers and Services                   ,US     ,NYSE    ,189.28    ,240.0      ,98.0               ,20.140852402001016   ,10.828848296773117 ,0.26819322826659503   ,95.22               ,1.8599256218228468
SN        ,SharkNinja Inc.                                                                 ,Consumer Discretionary,Household Durables                                   ,US     ,NYSE    ,118.2     ,140.0      ,65.0               ,19.958521324218893   ,11.235791943016238 ,1.5450041551509284    ,96.73               ,1.7763341850259506
CSCO      ,Cisco Systems Inc.                                                              ,Information Technology,Communications Equipment                             ,US     ,NasdaqGS,78.32     ,87.0       ,33.0               ,8.186894203090306    ,8.67900669255793   ,-7.040501851023774    ,80.82000000000001   ,0.9432985240246905
GRAB      ,Grab Holdings Limited                                                           ,Industrials           ,Ground Transportation                                ,SG     ,NasdaqGS,4.3       ,6.95       ,2.4000000000000004 ,59.5093906272362     ,11.547876121078266 ,39.39904115148459     ,100.0               ,5.153275806155738
TMUS      ,T-Mobile US Inc.                                                                ,Communication Services,Wireless Telecommunication Services                  ,US     ,NasdaqGS,197.21    ,270.0      ,90.0               ,35.169742036503635   ,9.340891039481315  ,19.115927608952024    ,100.0               ,3.7651378104991315
SFL       ,SFL Corporation Ltd.                                                            ,Energy                ,Oil Gas and Consumable Fuels                         ,BM     ,NYSE    ,8.86      ,9.35       ,3.0                ,6.754342307150191    ,6.917921829805578  ,-4.415073325645043    ,81.94               ,0.9763542395129978
SHOP      ,Shopify Inc.                                                                    ,Information Technology,IT Services                                          ,CA     ,NasdaqGS,131.23    ,181.0      ,70.0               ,29.716772758682016   ,11.274778859886414 ,9.014045628153793     ,99.97               ,2.635685642084637
IFF       ,International Flavors & Fragrances Inc.                                         ,Materials             ,Chemicals                                            ,US     ,NYSE    ,69.81     ,83.0       ,39.0               ,21.249925210027705   ,11.468287383088638 ,2.5338722849925888    ,97.89               ,1.852929256147109
APP       ,AppLovin Corporation                                                            ,Information Technology,Software                                             ,US     ,NasdaqGS,473.11    ,760.5      ,402.0              ,46.6125278356653     ,18.02828891999911  ,13.31714298242067     ,99.81               ,2.585521457000679
ALB       ,Albemarle Corporation                                                           ,Materials             ,Chemicals                                            ,US     ,NYSE    ,170.63    ,185.0      ,146.72             ,-2.5839455860883014  ,17.908245803892157 ,-34.92603557368319    ,48.91               ,-0.1442880343716697
NI        ,NiSource Inc.                                                                   ,Utilities             ,Multi-Utilities                                      ,US     ,NYSE    ,44.29     ,47.0       ,9.0                ,3.8722562086331136   ,4.232839282669129  ,-3.771091355945402    ,79.7                ,0.9148129541529296
HLT       ,Hilton Worldwide Holdings Inc.                                                  ,Consumer Discretionary,Hotels Restaurants and Leisure                       ,US     ,NYSE    ,298.51    ,300.0      ,105.0              ,-2.481335404522229   ,7.2649499384166605 ,-15.315533897972346   ,40.17               ,-0.3415488648312719
VRT       ,Vertiv Holdings Co                                                              ,Industrials           ,Electrical Equipment                                 ,US     ,NYSE    ,186.18    ,202.0      ,102.0              ,6.933420941684337    ,11.22568557299189  ,-12.153058767242353   ,72.26               ,0.617638975954003
SW        ,Smurfit Westrock Plc                                                            ,Materials             ,Containers and Packaging                             ,IE     ,NYSE    ,41.63     ,51.5       ,18.0               ,27.661197289182788   ,8.960250456824312  ,13.757796648911636    ,100.0               ,3.0871009044301263
MSI       ,Motorola Solutions Inc.                                                         ,Information Technology,Communications Equipment                             ,US     ,NYSE    ,402.54    ,502.5      ,89.0               ,21.21804975863924    ,4.70257785162991   ,12.49772827578891     ,100.0               ,4.512003932329388
SITE      ,SiteOne Landscape Supply Inc.                                                   ,Industrials           ,Trading Companies and Distributors                   ,US     ,NYSE    ,143.54    ,150.5      ,51.0               ,9.028964860988848    ,7.4050085254193325 ,-2.1138786831346774   ,89.03999999999999   ,1.2193051270629771
HUM       ,Humana Inc.                                                                     ,Health Care           ,Health Care Providers and Services                   ,US     ,NYSE    ,195.2     ,285.0      ,138.0              ,45.67089420518333    ,14.490922317999539 ,21.40513414115352     ,100.0               ,3.1516899478823626
GFS       ,GlobalFoundries Inc.                                                            ,Information Technology,Semiconductors and Semiconductor Equipment           ,US     ,NasdaqGS,42.2      ,40.0       ,15.0               ,-1.193802641764244   ,7.381661982240152  ,-12.334411256755493   ,40.849999999999994  ,-0.16172545486862763
PRCH      ,Porch Group Inc.                                                                ,Information Technology,Software                                             ,US     ,NasdaqCM,7.89      ,18.0       ,9.0                ,123.90259719082145   ,23.562814150097182 ,83.4569148364157      ,100.0               ,5.258395555027982
WCN       ,Waste Connections Inc.                                                          ,Industrials           ,Commercial Services and Supplies                     ,CA     ,NYSE    ,167.6     ,207.0      ,68.0               ,15.173344238067052   ,8.758025397669533  ,-1.1514706367986909   ,93.56               ,1.732507448780019
CW        ,Curtiss-Wright Corporation                                                      ,Industrials           ,Aerospace and Defense                                ,US     ,NYSE    ,656.69    ,640.0      ,78.0               ,-2.6601800779249314  ,2.436081150868134  ,-6.819901342559638    ,15.6                ,-1.0919915689085054
WAB       ,Westinghouse Air Brake Technologies Corporation                                 ,Industrials           ,Machinery                                            ,US     ,NYSE    ,230.14    ,251.5      ,76.0               ,6.633450677425167    ,6.82240161541016   ,-5.454983658748332    ,81.52000000000001   ,0.9723043367077367
MLM       ,Martin Marietta Materials Inc.                                                  ,Materials             ,Construction Materials                               ,US     ,NYSE    ,651.95    ,690.0      ,318.0              ,-3.6538666225322878  ,10.536523652118658 ,-23.134880190706863   ,42.52               ,-0.3467810392849616
TYL       ,Tyler Technologies Inc.                                                         ,Information Technology,Software                                             ,US     ,NYSE    ,369.4     ,600.0      ,330.0              ,68.82338728625761    ,18.288437707598955 ,39.68102721043921     ,100.0               ,3.7632185092366357
CLBT      ,Cellebrite DI Ltd.                                                              ,Information Technology,Software                                             ,IL     ,NasdaqGS,14.71     ,24.0       ,5.0                ,70.15402283684946    ,7.375722913089579  ,59.78608235229362     ,100.0               ,9.511477541048652
