ticker    ,sector                ,region                     ,revenue_per_emp_score,profit_per_emp_score,ebitda_per_emp_score,emp_growth_score,hiring_intensity_score,employee_productivity_score,productivity_grade
5347      ,Information Technology,Asia / Pacific             ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
1385      ,Information Technology,Asia / Pacific             ,50.0                 ,61.5911799761621    ,56.10846245530393   ,50.0            ,0.0                   ,49.1                       ,D
7911      ,Industrials           ,Asia / Pacific             ,50.0                 ,39.42193087008343   ,37.39570917759237   ,50.0            ,0.0                   ,39.8                       ,D
600845    ,Information Technology,Asia / Pacific             ,50.0                 ,75.08939213349225   ,54.350417163289634  ,50.0            ,0.02698065318888548   ,52.1                       ,C
603392    ,Health Care           ,Asia / Pacific             ,50.0                 ,12.604290822407629  ,7.017282479141835   ,50.0            ,0.0                   ,27.1                       ,F
9863      ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,8.790226460071514   ,8.209177592371871   ,50.0            ,0.6578209404812657    ,26.4                       ,F
AIA       ,Industrials           ,Asia / Pacific             ,50.0                 ,95.97735399284862   ,95.3814064362336    ,50.0            ,0.10681129215611973   ,65.6                       ,B
2801      ,Consumer Staples      ,Asia / Pacific             ,50.0                 ,80.8849821215733    ,73.95709177592373   ,50.0            ,0.022163676390316068  ,57.5                       ,C
ORI       ,Materials             ,Asia / Pacific             ,50.0                 ,53.26281287246722   ,63.55780691299165   ,50.0            ,0.0                   ,48.5                       ,D
2883      ,Energy                ,Asia / Pacific             ,50.0                 ,67.4761620977354    ,75.56615017878427   ,50.0            ,0.0                   ,54.5                       ,C
9201      ,Industrials           ,Asia / Pacific             ,50.0                 ,58.17938021454112   ,63.349225268176404  ,50.0            ,0.035101761252446184  ,49.7                       ,D
144       ,Industrials           ,Asia / Pacific             ,50.0                 ,88.73659117997616   ,74.83611442193087   ,50.0            ,0.10654600593624983   ,59.7                       ,C
ALQ       ,Industrials           ,Asia / Pacific             ,50.0                 ,43.60846245530393   ,37.06793802145411   ,50.0            ,0.030698952210580117  ,40.8                       ,D
WAAREEENER,Information Technology,Asia / Pacific             ,50.0                 ,91.85041716328963   ,90.76281287246722   ,50.0            ,0.0                   ,63.6                       ,C
000831    ,Materials             ,Asia / Pacific             ,50.0                 ,6.659713945172825   ,6.883194278903456   ,50.0            ,0.06820877338776696   ,25.5                       ,F
HPG       ,Materials             ,Asia / Pacific             ,50.0                 ,48.092967818831944  ,43.533969010727056  ,50.0            ,0.12729599477360728   ,43.2                       ,D
002517    ,Communication Services,Asia / Pacific             ,50.0                 ,86.87425506555422   ,80.06555423122765   ,50.0            ,0.1708444272337643    ,60.2                       ,C
4523      ,Health Care           ,Asia / Pacific             ,50.0                 ,61.72526817640047   ,62.11263408820024   ,50.0            ,0.0                   ,50.4                       ,C
OIL       ,Energy                ,Asia / Pacific             ,50.0                 ,91.746126340882     ,88.90047675804529   ,50.0            ,0.0                   ,63.2                       ,C
5706      ,Materials             ,Asia / Pacific             ,50.0                 ,68.23599523241954   ,63.87067938021455   ,50.0            ,0.0                   ,52.3                       ,C
526371    ,Materials             ,Asia / Pacific             ,50.0                 ,93.10190703218116   ,86.79976162097735   ,50.0            ,0.0033861766715688893 ,63.1                       ,C
300765    ,Health Care           ,Asia / Pacific             ,50.0                 ,50.77473182359953   ,6.734207389749702   ,50.0            ,0.2818101083940865    ,36.6                       ,D
A017670   ,Communication Services,Asia / Pacific             ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
9995      ,Health Care           ,Asia / Pacific             ,50.0                 ,6.704410011918951   ,6.2127532777115615  ,50.0            ,0.0                   ,25.4                       ,F
NYKAA     ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,35.57806912991657   ,38.20023837902264   ,50.0            ,0.17512212144762504   ,39.1                       ,D
7701      ,Information Technology,Asia / Pacific             ,50.0                 ,63.98986889153755   ,54.648390941597135  ,50.0            ,0.0                   ,49.4                       ,D
99SMART   ,Consumer Staples      ,Asia / Pacific             ,50.0                 ,36.09952324195471   ,26.56436233611442   ,50.0            ,50.0                  ,41.8                       ,D
POWERINDIA,Industrials           ,Asia / Pacific             ,50.0                 ,56.68951132300357   ,51.53456495828367   ,50.0            ,0.026774436090225562  ,47.0                       ,D
2768      ,Industrials           ,Asia / Pacific             ,50.0                 ,62.36591179976162   ,40.55423122765197   ,50.0            ,0.08289223266325682   ,46.2                       ,D
600027    ,Utilities             ,Asia / Pacific             ,50.0                 ,65.9564958283671    ,79.20143027413587   ,50.0            ,0.0050841555658878955 ,54.8                       ,C
A079550   ,Industrials           ,Asia / Pacific             ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
A000720   ,Industrials           ,Asia / Pacific             ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
SCC       ,Materials             ,Asia / Pacific             ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,0.0                   ,30.9                       ,F
300316    ,Information Technology,Asia / Pacific             ,50.0                 ,77.86054827175208   ,39.88379022646007   ,50.0            ,0.0                   ,49.9                       ,D
600588    ,Information Technology,Asia / Pacific             ,50.0                 ,11.054827175208581  ,7.091775923718712   ,50.0            ,0.0                   ,26.7                       ,F
2395      ,Information Technology,Asia / Pacific             ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
MIN       ,Materials             ,Asia / Pacific             ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,0.0                   ,30.9                       ,F
1258      ,Materials             ,Asia / Pacific             ,50.0                 ,77.75625744934446   ,80.25923718712752   ,50.0            ,0.0                   ,58.0                       ,C
601021    ,Industrials           ,Asia / Pacific             ,50.0                 ,69.91954707985697   ,72.70560190703218   ,50.0            ,0.0                   ,54.5                       ,C
688702    ,Information Technology,Asia / Pacific             ,50.0                 ,8.820023837902264   ,22.228843861740167  ,50.0            ,0.05749908051870267   ,29.2                       ,F
688110    ,Information Technology,Asia / Pacific             ,50.0                 ,6.570321811680572   ,5.125148986889154   ,50.0            ,0.18513512579801214   ,25.2                       ,F
522275    ,Industrials           ,Asia / Pacific             ,50.0                 ,75.93861740166865   ,71.37961859356376   ,50.0            ,0.0                   ,55.8                       ,C
688303    ,Information Technology,Asia / Pacific             ,50.0                 ,7.091775923718712   ,6.570321811680572   ,50.0            ,0.0                   ,25.6                       ,F
505790    ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,73.76340882002384   ,64.64541120381406   ,50.0            ,0.01057711706397909   ,53.9                       ,C
7912      ,Industrials           ,Asia / Pacific             ,50.0                 ,52.51787842669845   ,43.13170441001192   ,50.0            ,0.0                   ,44.3                       ,D
7272      ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,51.907032181168056  ,37.87246722288439   ,50.0            ,0.0                   ,43.1                       ,D
177       ,Industrials           ,Asia / Pacific             ,50.0                 ,92.84862932061978   ,91.07568533969011   ,50.0            ,0.0                   ,63.9                       ,C
4768      ,Information Technology,Asia / Pacific             ,50.0                 ,73.0035756853397    ,66.82061978545887   ,50.0            ,50.0                  ,59.1                       ,C
PTRO      ,Materials             ,Asia / Pacific             ,50.0                 ,33.23897497020262   ,42.595351609058405  ,50.0            ,0.0                   ,39.3                       ,D
002851    ,Industrials           ,Asia / Pacific             ,50.0                 ,36.15911799761621   ,25.50655542312277   ,50.0            ,0.14735759044562347   ,36.7                       ,D
2319      ,Consumer Staples      ,Asia / Pacific             ,50.0                 ,49.62753277711561   ,46.52860548271752   ,50.0            ,0.0                   ,44.2                       ,D
ALKEM     ,Health Care           ,Asia / Pacific             ,50.0                 ,46.781883194278905  ,32.73241954707986   ,50.0            ,0.04146096339021587   ,40.7                       ,D
SHL       ,Health Care           ,Asia / Pacific             ,50.0                 ,41.090584028605484  ,34.341477949940405  ,50.0            ,0.0352736559752811    ,39.6                       ,D
500493    ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,70.78367103694875   ,69.71096543504171   ,50.0            ,0.03953375564149001   ,54.1                       ,C
CAR       ,Communication Services,Asia / Pacific             ,50.0                 ,85.28009535160905   ,83.34326579261025   ,50.0            ,0.2523051013910677    ,60.5                       ,C
002812    ,Materials             ,Asia / Pacific             ,50.0                 ,11.18891537544696   ,32.94100119189511   ,50.0            ,0.01571735165580615   ,31.9                       ,F
000066    ,Information Technology,Asia / Pacific             ,50.0                 ,10.190703218116806  ,7.598331346841477   ,50.0            ,0.0                   ,26.6                       ,F
532466    ,Information Technology,Asia / Pacific             ,50.0                 ,72.58641239570917   ,54.17163289630512   ,50.0            ,0.0                   ,51.5                       ,C
300759    ,Health Care           ,Asia / Pacific             ,50.0                 ,46.12634088200238   ,34.99702026221693   ,50.0            ,0.016813796052006544  ,41.0                       ,D
TLC       ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,96.79678188319429   ,95.67938021454113   ,50.0            ,0.1131838350485837    ,65.8                       ,B
002465    ,Information Technology,Asia / Pacific             ,50.0                 ,13.557806912991657  ,7.777115613825983   ,50.0            ,0.0                   ,27.4                       ,F
1942      ,Industrials           ,Asia / Pacific             ,50.0                 ,66.0160905840286    ,59.415971394517285  ,50.0            ,0.0                   ,50.9                       ,C
600498    ,Information Technology,Asia / Pacific             ,50.0                 ,36.7103694874851    ,33.581644815256254  ,50.0            ,0.0                   ,38.4                       ,D
300919    ,Industrials           ,Asia / Pacific             ,50.0                 ,39.853992848629325  ,45.84326579261025   ,50.0            ,0.4184970854101546    ,41.7                       ,D
YTLPOWR   ,Utilities             ,Asia / Pacific             ,50.0                 ,83.07508939213349   ,85.99523241954708   ,50.0            ,0.7935887294142389    ,60.5                       ,C
COROMANDEL,Materials             ,Asia / Pacific             ,50.0                 ,72.69070321811681   ,64.83909415971395   ,50.0            ,0.0326855412121974    ,53.6                       ,C
TORNTPOWER,Utilities             ,Asia / Pacific             ,50.0                 ,70.3814064362336    ,69.57687723480333   ,50.0            ,0.0                   ,54.0                       ,C
5201      ,Industrials           ,Asia / Pacific             ,50.0                 ,43.01251489868891   ,50.86412395709178   ,50.0            ,0.0                   ,43.4                       ,D
532539    ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,36.24851013110846   ,28.679976162097738  ,50.0            ,0.22876974469924155   ,37.3                       ,D
AUROPHARMA,Health Care           ,Asia / Pacific             ,50.0                 ,53.91835518474374   ,41.73122765196663   ,50.0            ,0.028884484892663938  ,44.3                       ,D
3969      ,Information Technology,Asia / Pacific             ,50.0                 ,57.762216924910604  ,47.37783075089392   ,50.0            ,0.0                   ,46.4                       ,D
6770      ,Information Technology,Asia / Pacific             ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
600143    ,Materials             ,Asia / Pacific             ,50.0                 ,49.225268176400476  ,55.31883194278904   ,50.0            ,0.22591582886645045   ,45.9                       ,D
688172    ,Information Technology,Asia / Pacific             ,50.0                 ,8.99880810488677    ,6.331942789034565   ,50.0            ,0.2079500746798885    ,26.0                       ,F
601777    ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,43.84684147794994   ,7.151370679380214   ,50.0            ,0.0                   ,34.9                       ,F
FORTIS    ,Health Care           ,Asia / Pacific             ,50.0                 ,40.44994040524434   ,32.419547079856976  ,50.0            ,0.0                   ,39.1                       ,D
6198      ,Industrials           ,Asia / Pacific             ,50.0                 ,84.7139451728248    ,76.6388557806913    ,50.0            ,0.0                   ,59.0                       ,C
601611    ,Industrials           ,Asia / Pacific             ,50.0                 ,35.101311084624555  ,43.90643623361144   ,50.0            ,0.0                   ,40.1                       ,D
3931      ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,32.538736591179976  ,67.20798569725865   ,50.0            ,0.0                   ,44.1                       ,D
8136      ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,94.75566150178784   ,92.86352800953516   ,50.0            ,0.09972229658704526   ,64.8                       ,C
JSL       ,Materials             ,Asia / Pacific             ,50.0                 ,79.96126340882003   ,75.40226460071514   ,50.0            ,0.08567018181754052   ,57.6                       ,C
A298380   ,Health Care           ,Asia / Pacific             ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
512070    ,Materials             ,Asia / Pacific             ,50.0                 ,44.144815256257445  ,67.41656734207389   ,50.0            ,0.0                   ,47.0                       ,D
2588      ,Industrials           ,Asia / Pacific             ,50.0                 ,99.47854588796186   ,99.46364719904648   ,50.0            ,0.012445887445887448  ,67.3                       ,B
600460    ,Information Technology,Asia / Pacific             ,50.0                 ,33.70083432657926   ,41.64183551847437   ,50.0            ,0.07898521704952956   ,39.3                       ,D
SUZLON    ,Industrials           ,Asia / Pacific             ,50.0                 ,57.851609058402865  ,53.2777115613826    ,50.0            ,0.09824270636383217   ,47.6                       ,D
NATIONALUM,Materials             ,Asia / Pacific             ,50.0                 ,92.41656734207389   ,88.21513706793802   ,50.0            ,0.0                   ,63.2                       ,C
688019    ,Information Technology,Asia / Pacific             ,50.0                 ,89.70500595947557   ,88.14064362336114   ,50.0            ,0.27390005044079935   ,62.6                       ,C
002422    ,Health Care           ,Asia / Pacific             ,50.0                 ,54.84207389749702   ,37.351013110846246  ,50.0            ,0.06819905969571463   ,43.7                       ,D
603179    ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,42.69964243146603   ,31.868295589988083  ,50.0            ,0.17768259799186237   ,39.6                       ,D
688234    ,Information Technology,Asia / Pacific             ,50.0                 ,41.0160905840286    ,53.48629320619786   ,50.0            ,0.0                   ,43.5                       ,D
JALL3     ,Consumer Staples      ,Latin America and Caribbean,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
6305      ,Industrials           ,Asia / Pacific             ,50.0                 ,62.41060786650775   ,63.12574493444577   ,50.0            ,0.0                   ,50.7                       ,C
3034      ,Information Technology,Asia / Pacific             ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
TM        ,Communication Services,Asia / Pacific             ,50.0                 ,59.25208581644815   ,60.905840286054826  ,50.0            ,3.2500094022071355e-05,49.5                       ,D
688777    ,Information Technology,Asia / Pacific             ,50.0                 ,59.68414779499403   ,33.43265792610251   ,50.0            ,0.0                   ,44.1                       ,D
6488      ,Information Technology,Asia / Pacific             ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
2912      ,Consumer Staples      ,Asia / Pacific             ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
300395    ,Materials             ,Asia / Pacific             ,50.0                 ,47.06495828367104   ,46.06674612634088   ,50.0            ,0.0                   ,43.5                       ,D
300251    ,Communication Services,Asia / Pacific             ,50.0                 ,84.57985697258641   ,96.06674612634089   ,50.0            ,0.11242943531646735   ,62.9                       ,C
300347    ,Health Care           ,Asia / Pacific             ,50.0                 ,46.081644815256254  ,27.205005959475564  ,50.0            ,0.013736848282407024  ,39.5                       ,D
3064      ,Industrials           ,Asia / Pacific             ,50.0                 ,92.19308700834327   ,90.21156138259833   ,50.0            ,0.023597402597402596  ,63.6                       ,C
4204      ,Industrials           ,Asia / Pacific             ,50.0                 ,59.430870083432666  ,52.51787842669845   ,50.0            ,0.0                   ,47.9                       ,D
DIXON     ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,79.03754469606675   ,81.88319427890346   ,50.0            ,0.0                   ,58.6                       ,C
512455    ,Materials             ,Asia / Pacific             ,50.0                 ,88.94517282479141   ,85.78665077473183   ,50.0            ,50.0                  ,66.9                       ,B
688629    ,Industrials           ,Asia / Pacific             ,50.0                 ,12.946960667461264  ,32.37485101311084   ,50.0            ,0.15946058891603446   ,32.2                       ,F
002409    ,Materials             ,Asia / Pacific             ,50.0                 ,74.70202622169249   ,70.33671036948749   ,50.0            ,0.0                   ,55.2                       ,C
601058    ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,61.54648390941597   ,52.99463647199046   ,50.0            ,0.1491312324597652    ,48.5                       ,D
A259960   ,Communication Services,Asia / Pacific             ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
300413    ,Communication Services,Asia / Pacific             ,50.0                 ,74.82121573301549   ,88.87067938021454   ,50.0            ,0.028459297433824114  ,59.0                       ,C
151       ,Consumer Staples      ,Asia / Pacific             ,50.0                 ,52.44338498212158   ,36.85935637663886   ,50.0            ,0.0                   ,43.0                       ,D
A010950   ,Energy                ,Asia / Pacific             ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
3092      ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,94.77056019070322   ,91.56734207389749   ,50.0            ,0.02834922193576623   ,64.5                       ,C
2228      ,Health Care           ,Asia / Pacific             ,50.0                 ,5.676400476758045   ,5.765792610250298   ,50.0            ,0.0                   ,25.1                       ,F
603049    ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,57.68772348033373   ,57.77711561382598   ,50.0            ,0.027186024240886973  ,48.5                       ,D
002008    ,Industrials           ,Asia / Pacific             ,50.0                 ,43.51907032181168   ,26.44517282479142   ,50.0            ,0.0                   ,38.7                       ,D
603486    ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,43.414779499404055  ,45.48569725864124   ,50.0            ,0.0                   ,42.5                       ,D
3626      ,Information Technology,Asia / Pacific             ,50.0                 ,53.069129916567334  ,44.01072705601907   ,50.0            ,0.0                   ,44.6                       ,D
600745    ,Information Technology,Asia / Pacific             ,50.0                 ,31.480929678188318  ,36.457091775923715  ,50.0            ,0.0                   ,37.7                       ,D
600885    ,Industrials           ,Asia / Pacific             ,50.0                 ,43.355184743742555  ,46.20083432657926   ,50.0            ,0.022869797065717838  ,42.6                       ,D
4506      ,Health Care           ,Asia / Pacific             ,50.0                 ,29.126936829558996  ,90.56912991656733   ,50.0            ,0.0                   ,47.9                       ,D
3939      ,Materials             ,Asia / Pacific             ,50.0                 ,82.0321811680572    ,84.86293206197854   ,50.0            ,0.33673457692537223   ,60.0                       ,C
9501      ,Utilities             ,Asia / Pacific             ,50.0                 ,70.753873659118     ,79.05244338498211   ,50.0            ,0.0                   ,56.0                       ,C
600536    ,Information Technology,Asia / Pacific             ,50.0                 ,12.336114421930871  ,22.914183551847437  ,50.0            ,0.0                   ,30.2                       ,F
6223      ,Information Technology,Asia / Pacific             ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
HOTEL     ,Consumer Discretionary,Latin America and Caribbean,50.0                 ,29.51430274135876   ,37.60429082240763   ,50.0            ,0.0                   ,37.4                       ,D
268       ,Information Technology,Asia / Pacific             ,50.0                 ,14.302741358760429  ,22.18414779499404   ,50.0            ,0.0                   ,30.5                       ,F
5333      ,Industrials           ,Asia / Pacific             ,50.0                 ,58.35816448152562   ,58.149582836710366  ,50.0            ,0.002153092557391434  ,48.7                       ,D
1911      ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,64.91358760429083   ,61.48688915375446   ,50.0            ,0.06579818121017952   ,51.0                       ,C
6446      ,Health Care           ,Asia / Pacific             ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
601117    ,Industrials           ,Asia / Pacific             ,50.0                 ,49.523241954707984  ,39.645411203814064  ,50.0            ,0.026539064625502075  ,42.8                       ,D
2615      ,Industrials           ,Asia / Pacific             ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
2875      ,Consumer Staples      ,Asia / Pacific             ,50.0                 ,88.66209773539929   ,82.6430274135876    ,50.0            ,0.0                   ,61.2                       ,C
G13       ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
600699    ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,34.29678188319428   ,30.512514898688913  ,50.0            ,0.07516211322440539   ,37.2                       ,D
FPT       ,Information Technology,Asia / Pacific             ,50.0                 ,35.63766388557807   ,26.772943980929675  ,50.0            ,0.11365721616034206   ,36.8                       ,D
000999    ,Health Care           ,Asia / Pacific             ,50.0                 ,56.76400476758046   ,44.770560190703215  ,50.0            ,0.0                   ,45.6                       ,D
000893    ,Materials             ,Asia / Pacific             ,50.0                 ,57.18116805721096   ,66.35876042908224   ,50.0            ,0.0                   ,50.1                       ,C
300748    ,Industrials           ,Asia / Pacific             ,50.0                 ,35.0119189511323    ,29.261025029797377  ,50.0            ,0.19785426530985953   ,37.1                       ,D
688778    ,Industrials           ,Asia / Pacific             ,50.0                 ,52.11561382598331   ,53.81406436233611   ,50.0            ,0.11301874486690178   ,46.3                       ,D
ARTES     ,Consumer Discretionary,Africa / Middle East       ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
603979    ,Materials             ,Asia / Pacific             ,50.0                 ,55.661501787842674  ,58.834922526817635  ,50.0            ,0.10185318644659688   ,48.2                       ,D
SAIL      ,Materials             ,Asia / Pacific             ,50.0                 ,37.00834326579261   ,38.036352800953516  ,50.0            ,0.0                   ,39.4                       ,D
600733    ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,4.171632896305125   ,4.186531585220501   ,50.0            ,0.136255814483031     ,24.4                       ,F
600350    ,Industrials           ,Asia / Pacific             ,50.0                 ,73.22705601907032   ,80.09535160905841   ,50.0            ,0.0                   ,56.8                       ,C
688002    ,Information Technology,Asia / Pacific             ,50.0                 ,58.68593563766389   ,57.479141835518476  ,50.0            ,0.12047922166452034   ,48.7                       ,D
4911      ,Consumer Staples      ,Asia / Pacific             ,50.0                 ,14.079261025029796  ,37.30631704410012   ,50.0            ,0.0                   ,33.5                       ,F
2331      ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,88.78128724672229   ,83.80512514898689   ,50.0            ,0.024716342788521792  ,61.5                       ,C
BIOCON    ,Health Care           ,Asia / Pacific             ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,0.0                   ,30.9                       ,F
3998      ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,74.92550655542313   ,64.69010727056019   ,50.0            ,0.09595156389652557   ,54.2                       ,C
4528      ,Health Care           ,Asia / Pacific             ,50.0                 ,86.20381406436233   ,84.14779499404052   ,50.0            ,0.07648458623370682   ,60.9                       ,C
000021    ,Information Technology,Asia / Pacific             ,50.0                 ,36.471990464839095  ,29.693087008343266  ,50.0            ,0.14601063315926913   ,37.6                       ,D
3481      ,Information Technology,Asia / Pacific             ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
300628    ,Information Technology,Asia / Pacific             ,50.0                 ,92.59535160905841   ,86.26340882002384   ,50.0            ,0.0                   ,62.9                       ,C
GAMUDA    ,Industrials           ,Asia / Pacific             ,50.0                 ,78.38200238379022   ,62.00834326579261   ,50.0            ,0.0                   ,54.5                       ,C
301358    ,Industrials           ,Asia / Pacific             ,50.0                 ,45.82836710369487   ,63.81108462455304   ,50.0            ,0.26938267614738204   ,46.7                       ,D
5101      ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,55.16984505363528   ,51.6984505363528    ,50.0            ,0.005466757379547212  ,46.6                       ,D
NESTLE    ,Consumer Staples      ,Asia / Pacific             ,50.0                 ,56.92789034564958   ,52.69666269368296   ,50.0            ,0.0                   ,47.3                       ,D
001872    ,Industrials           ,Asia / Pacific             ,50.0                 ,55.98927294398093   ,67.49106078665076   ,50.0            ,0.03072417202174988   ,50.0                       ,C
9024      ,Industrials           ,Asia / Pacific             ,50.0                 ,85.22050059594756   ,78.888557806913     ,50.0            ,0.0                   ,59.6                       ,C
509480    ,Materials             ,Asia / Pacific             ,50.0                 ,66.89511323003575   ,47.98867699642431   ,50.0            ,0.06590418341273335   ,48.8                       ,D
UNTR      ,Energy                ,Asia / Pacific             ,50.0                 ,68.10190703218116   ,58.909415971394516  ,50.0            ,0.041941398718316786  ,51.3                       ,C
MRF       ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,46.63289630512515   ,40.68831942789035   ,50.0            ,0.0                   ,42.3                       ,D
3293      ,Communication Services,Asia / Pacific             ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
VMM       ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,33.67103694874851   ,25.908820023837905  ,50.0            ,50.0                  ,41.1                       ,D
WPRTS     ,Industrials           ,Asia / Pacific             ,50.0                 ,71.33492252681764   ,66.6865315852205    ,50.0            ,0.0                   ,53.7                       ,C
002601    ,Materials             ,Asia / Pacific             ,50.0                 ,53.65017878426699   ,54.76758045292014   ,50.0            ,0.05109600637864121   ,46.9                       ,D
3288      ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,90.15196662693683   ,84.37127532777116   ,50.0            ,0.07218580000682834   ,61.9                       ,C
002340    ,Industrials           ,Asia / Pacific             ,50.0                 ,49.851013110846246  ,61.51668653158522   ,50.0            ,0.08523463515904753   ,47.3                       ,D
A047050   ,Industrials           ,Asia / Pacific             ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
300207    ,Industrials           ,Asia / Pacific             ,50.0                 ,35.36948748510131   ,25.62574493444577   ,50.0            ,0.12638497482958788   ,36.5                       ,D
780       ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,62.99165673420739   ,63.18533969010727   ,50.0            ,0.007892231227568124  ,50.9                       ,C
1504      ,Industrials           ,Asia / Pacific             ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
JBH       ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,59.80333730631704   ,45.39630512514899   ,50.0            ,0.054850501715250376  ,46.5                       ,D
2404      ,Industrials           ,Asia / Pacific             ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
300832    ,Health Care           ,Asia / Pacific             ,50.0                 ,86.30810488676997   ,75.14898688915376   ,50.0            ,0.04530682798028409   ,59.1                       ,C
688615    ,Information Technology,Asia / Pacific             ,50.0                 ,73.33134684147795   ,64.3772348033373    ,50.0            ,0.0632171672733166    ,53.7                       ,C
300054    ,Materials             ,Asia / Pacific             ,50.0                 ,50.029797377830754  ,52.592371871275326  ,50.0            ,0.0                   ,45.5                       ,D
ZZD       ,Industrials           ,Africa / Middle East       ,50.0                 ,61.218712753277714  ,71.00715137067938   ,50.0            ,0.0                   ,52.0                       ,C
000878    ,Materials             ,Asia / Pacific             ,50.0                 ,53.47139451728248   ,64.4964243146603    ,50.0            ,0.0                   ,48.8                       ,D
000039    ,Industrials           ,Asia / Pacific             ,50.0                 ,58.55184743742551   ,59.713945172824786  ,50.0            ,0.5164448016479914    ,49.1                       ,D
688578    ,Health Care           ,Asia / Pacific             ,50.0                 ,91.23957091775924   ,88.31942789034565   ,50.0            ,0.32112477803329975   ,63.0                       ,C
500488    ,Health Care           ,Asia / Pacific             ,50.0                 ,77.4284862932062    ,60.68235995232419   ,50.0            ,0.0                   ,54.0                       ,C
PZ        ,Consumer Staples      ,Africa / Middle East       ,50.0                 ,42.11859356376639   ,39.57091775923719   ,50.0            ,0.0                   ,40.9                       ,D
300122    ,Health Care           ,Asia / Pacific             ,50.0                 ,69.75566150178784   ,6.868295589988081   ,50.0            ,0.06697724650240106   ,41.3                       ,D
A277810   ,Industrials           ,Asia / Pacific             ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
