ticker    ,sector                ,region                     ,payout_score      ,fcf_coverage_score  ,div_growth_score,balance_sheet_score,streak_score,dividend_sustainability_score,sustainability_grade
9606      ,Health Care           ,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,99.22280429917116  ,0.0         ,49.9                         ,D
7649      ,Consumer Staples      ,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,88.69093337785941  ,4.0         ,48.9                         ,D
WGX       ,Materials             ,Asia / Pacific             ,50.0              ,100.0               ,50.0            ,97.50762473448438  ,4.0         ,62.7                         ,C
002025    ,Industrials           ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,98.91208635137055  ,4.0         ,37.9                         ,D
000060    ,Materials             ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,66.02150098937192  ,8.0         ,33.6                         ,F
600732    ,Information Technology,Asia / Pacific             ,50.0              ,15.97080291970803   ,50.0            ,46.97086282958859  ,4.0         ,34.1                         ,F
2212      ,Consumer Staples      ,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,92.89843121810335  ,16.0        ,51.3                         ,C
002044    ,Health Care           ,Asia / Pacific             ,50.0              ,100.0               ,50.0            ,79.64714426772643  ,4.0         ,60.0                         ,C
600873    ,Materials             ,Asia / Pacific             ,50.0              ,35.72368686664783   ,50.0            ,91.66107105833568  ,8.0         ,46.4                         ,D
603338    ,Industrials           ,Asia / Pacific             ,82.98469599933462 ,8.358792618843944   ,50.0            ,96.97004627969329  ,4.0         ,48.0                         ,D
A064400   ,Information Technology,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,92.08031686878252  ,0.0         ,48.8                         ,D
2282      ,Consumer Staples      ,Asia / Pacific             ,50.0              ,98.62447813667326   ,50.0            ,85.82618901125112  ,24.0        ,63.6                         ,C
300017    ,Information Technology,Asia / Pacific             ,50.0              ,24.054331697294828  ,50.0            ,97.85395628438025  ,4.0         ,43.8                         ,D
5631      ,Industrials           ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,90.6177589297425   ,4.0         ,36.7                         ,D
INCO      ,Materials             ,Asia / Pacific             ,65.60238399318858 ,0.0                 ,50.0            ,99.9423801361572   ,4.0         ,42.0                         ,D
002007    ,Health Care           ,Asia / Pacific             ,50.0              ,66.54935622317598   ,50.0            ,98.85353307398572  ,4.0         ,54.6                         ,C
6724      ,Information Technology,Asia / Pacific             ,50.0              ,27.85925925925926   ,50.0            ,91.50059043311863  ,4.0         ,43.8                         ,D
A034220   ,Information Technology,Asia / Pacific             ,100.0             ,50.0                ,50.0            ,42.86590041032136  ,4.0         ,54.5                         ,C
603127    ,Health Care           ,Asia / Pacific             ,93.12910284463895 ,100.0               ,50.0            ,99.87054845958511  ,4.0         ,73.9                         ,B
552       ,Industrials           ,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,98.58195053966163  ,4.0         ,50.4                         ,C
500067    ,Industrials           ,Asia / Pacific             ,82.71839841164793 ,0.0                 ,50.0            ,88.97162311232834  ,20.0        ,47.0                         ,D
002318    ,Materials             ,Asia / Pacific             ,50.0              ,7.1509405107814645  ,50.0            ,98.1438521629188   ,24.0        ,42.6                         ,D
600884    ,Materials             ,Asia / Pacific             ,50.0              ,22.638762511373972  ,50.0            ,76.2543422725146   ,4.0         ,40.2                         ,D
PWL       ,Consumer Discretionary,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,77.65228244634052  ,0.0         ,46.6                         ,D
DNL       ,Materials             ,Asia / Pacific             ,50.0              ,12.384056621344756  ,50.0            ,84.83304805224621  ,4.0         ,38.9                         ,D
300953    ,Industrials           ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,67.48655690448473  ,8.0         ,33.8                         ,F
2474      ,Information Technology,Asia / Pacific             ,38.20732797140304 ,0.3812223411332542  ,50.0            ,86.12177698788292  ,4.0         ,33.2                         ,F
2181      ,Industrials           ,Asia / Pacific             ,50.0              ,73.20799719396702   ,50.0            ,87.36911480361219  ,8.0         ,55.1                         ,C
VAU       ,Materials             ,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,98.35995804897325  ,0.0         ,49.8                         ,D
1548      ,Health Care           ,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,95.86457407419972  ,0.0         ,49.4                         ,D
AGL       ,Utilities             ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,77.23336179475872  ,4.0         ,34.7                         ,F
002497    ,Materials             ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,97.22763643824375  ,8.0         ,38.3                         ,D
GLO       ,Communication Services,Asia / Pacific             ,51.33388338833884 ,46.249545876559154  ,50.0            ,27.269252584413383 ,4.0         ,39.1                         ,D
600486    ,Materials             ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,97.21266526521345  ,4.0         ,37.7                         ,D
A241560   ,Industrials           ,Asia / Pacific             ,82.84456089399583 ,100.0               ,50.0            ,90.630833077821    ,4.0         ,69.9                         ,B
EXCL      ,Communication Services,Asia / Pacific             ,100.0             ,100.0               ,50.0            ,36.454444977373676 ,12.0        ,67.3                         ,B
323       ,Materials             ,Asia / Pacific             ,50.0              ,18.266985511323675  ,50.0            ,78.01087025691757  ,4.0         ,39.4                         ,D
603605    ,Consumer Staples      ,Asia / Pacific             ,50.0              ,69.80585424133811   ,50.0            ,94.77380248373744  ,4.0         ,54.8                         ,C
9009      ,Industrials           ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,78.35536441950482  ,4.0         ,34.9                         ,F
9142      ,Industrials           ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,67.79474416312681  ,8.0         ,33.9                         ,F
3529      ,Information Technology,Asia / Pacific             ,55.92901537455022 ,22.326962330673595  ,50.0            ,99.73449414960946  ,8.0         ,45.7                         ,D
4733      ,Information Technology,Asia / Pacific             ,50.0              ,43.233674272226594  ,50.0            ,100.0              ,12.0        ,50.1                         ,C
666       ,Industrials           ,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,67.63873755705308  ,0.0         ,45.1                         ,D
300383    ,Information Technology,Asia / Pacific             ,0.0               ,0.0                 ,50.0            ,84.76478999106345  ,4.0         ,23.3                         ,F
600970    ,Industrials           ,Asia / Pacific             ,0.0               ,18.754556188716055  ,50.0            ,89.97484625231007  ,16.0        ,30.6                         ,F
1969      ,Industrials           ,Asia / Pacific             ,50.0              ,6.448316520372069   ,50.0            ,95.84050098083597  ,8.0         ,39.7                         ,D
3635      ,Communication Services,Asia / Pacific             ,50.0              ,6.485979848473014   ,50.0            ,95.30940674993609  ,12.0        ,40.2                         ,D
605358    ,Information Technology,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,67.6468713419793   ,4.0         ,33.2                         ,F
600499    ,Industrials           ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,83.86496327168061  ,4.0         ,35.7                         ,D
RRL       ,Materials             ,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,97.53974155050871  ,8.0         ,50.8                         ,C
6515      ,Information Technology,Asia / Pacific             ,71.23719464144995 ,43.18493150684931   ,50.0            ,98.6796123190277   ,8.0         ,54.6                         ,C
301217    ,Materials             ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,92.52959001548021  ,4.0         ,37.0                         ,D
300638    ,Information Technology,Asia / Pacific             ,50.0              ,26.172106824925816  ,50.0            ,87.1938278533599   ,4.0         ,42.7                         ,D
513683    ,Utilities             ,Asia / Pacific             ,92.4241515769277  ,9.68341907400079    ,50.0            ,65.10687177295328  ,4.0         ,45.9                         ,D
ANTHEM    ,Health Care           ,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,98.6681727717713   ,0.0         ,49.8                         ,D
ADRO      ,Energy                ,Asia / Pacific             ,0.0               ,0.0                 ,50.0            ,95.270158019089    ,4.0         ,24.9                         ,F
2610      ,Industrials           ,Asia / Pacific             ,83.87227819304516 ,16.336272040302266  ,50.0            ,65.86051293416565  ,12.0        ,46.7                         ,D
688561    ,Information Technology,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,87.6897986237692   ,0.0         ,35.7                         ,D
2670      ,Consumer Discretionary,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,99.49934817996987  ,4.0         ,50.5                         ,C
000683    ,Materials             ,Asia / Pacific             ,50.0              ,36.47834168872867   ,50.0            ,81.253573886159    ,4.0         ,44.4                         ,D
JFC       ,Consumer Discretionary,Asia / Pacific             ,100.0             ,50.0                ,50.0            ,43.31480741521062  ,4.0         ,54.6                         ,C
600598    ,Consumer Staples      ,Asia / Pacific             ,7.703987325059403 ,24.18854159216079   ,50.0            ,99.93375457108313  ,16.0        ,35.4                         ,D
600153    ,Industrials           ,Asia / Pacific             ,50.0              ,58.708973402233134  ,50.0            ,72.8977982679357   ,4.0         ,48.7                         ,D
9412      ,Communication Services,Asia / Pacific             ,50.0              ,38.36782053761362   ,50.0            ,95.53706594459516  ,12.0        ,48.2                         ,D
MRDIY     ,Consumer Discretionary,Asia / Pacific             ,56.195778400163945,28.508382066276805  ,50.0            ,73.47670250896057  ,4.0         ,42.8                         ,D
603939    ,Consumer Staples      ,Asia / Pacific             ,50.0              ,45.029653148026114  ,50.0            ,86.80227274996754  ,4.0         ,47.4                         ,D
1128      ,Consumer Discretionary,Asia / Pacific             ,50.0              ,81.09976342969244   ,50.0            ,100.0              ,8.0         ,59.0                         ,C
CWY       ,Industrials           ,Asia / Pacific             ,50.0              ,28.23823955725392   ,50.0            ,80.05455624429628  ,4.0         ,42.2                         ,D
301498    ,Consumer Staples      ,Asia / Pacific             ,67.1507498026835  ,15.271504084574724  ,50.0            ,98.1334181779616   ,4.0         ,45.9                         ,D
1860      ,Communication Services,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,87.34557160257526  ,0.0         ,48.1                         ,D
600170    ,Industrials           ,Asia / Pacific             ,50.0              ,71.17315691219336   ,50.0            ,44.40548611073155  ,4.0         ,47.6                         ,D
A006260   ,Industrials           ,Asia / Pacific             ,100.0             ,50.0                ,50.0            ,58.48522507594587  ,8.0         ,57.5                         ,C
A001040   ,Industrials           ,Asia / Pacific             ,62.941347587360454,100.0               ,50.0            ,61.86381017132221  ,4.0         ,60.6                         ,C
9985      ,Consumer Staples      ,Asia / Pacific             ,50.0              ,12.856167501137916  ,50.0            ,94.33109565240906  ,4.0         ,40.5                         ,D
3391      ,Consumer Staples      ,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,50.0               ,4.0         ,43.1                         ,D
603929    ,Industrials           ,Asia / Pacific             ,50.0              ,61.08649269653701   ,50.0            ,100.0              ,4.0         ,53.4                         ,C
PPB       ,Consumer Staples      ,Asia / Pacific             ,50.0              ,16.424848570221158  ,50.0            ,99.20841960967064  ,4.0         ,42.1                         ,D
301301    ,Health Care           ,Asia / Pacific             ,50.0              ,46.52440408626561   ,50.0            ,94.85595418229786  ,4.0         ,49.0                         ,D
600312    ,Industrials           ,Asia / Pacific             ,35.75757575757576 ,100.0               ,50.0            ,99.87698182086876  ,4.0         ,59.5                         ,C
6113      ,Industrials           ,Asia / Pacific             ,50.0              ,46.31756756756757   ,50.0            ,95.3211137095046   ,4.0         ,49.0                         ,D
JUBLFOOD  ,Consumer Discretionary,Asia / Pacific             ,86.60287081339713 ,100.0               ,50.0            ,32.56940342587122  ,4.0         ,62.1                         ,C
688281    ,Materials             ,Asia / Pacific             ,50.0              ,6.784539473684211   ,50.0            ,92.38494732528146  ,4.0         ,38.7                         ,D
A021240   ,Consumer Discretionary,Asia / Pacific             ,100.0             ,50.0                ,50.0            ,79.01640687409107  ,4.0         ,60.0                         ,C
2331      ,Industrials           ,Asia / Pacific             ,50.0              ,44.105412432049164  ,50.0            ,98.84265959769853  ,8.0         ,49.6                         ,D
603529    ,Consumer Discretionary,Asia / Pacific             ,50.0              ,24.185902080529967  ,50.0            ,93.75025038116851  ,8.0         ,43.8                         ,D
2145      ,Consumer Staples      ,Asia / Pacific             ,50.0              ,12.643370033508855  ,50.0            ,95.99694933028266  ,4.0         ,40.7                         ,D
9041      ,Industrials           ,Asia / Pacific             ,50.0              ,13.804347826086955  ,50.0            ,34.4236304549675   ,8.0         ,32.3                         ,F
600483    ,Utilities             ,Asia / Pacific             ,50.0              ,16.942827287654875  ,50.0            ,81.63777373909791  ,4.0         ,39.6                         ,D
257       ,Industrials           ,Asia / Pacific             ,50.0              ,90.0314514050013    ,50.0            ,55.8211559627106   ,4.0         ,54.0                         ,C
631       ,Industrials           ,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,70.80848319295849  ,8.0         ,46.8                         ,D
3350      ,Consumer Discretionary,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,99.71855111631524  ,0.0         ,50.0                         ,C
688052    ,Information Technology,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,94.97645021854682  ,4.0         ,37.3                         ,D
600583    ,Energy                ,Asia / Pacific             ,50.0              ,36.68909178279674   ,50.0            ,98.5585908037129   ,28.0        ,50.7                         ,C
000519    ,Industrials           ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,97.89928455396951  ,4.0         ,37.8                         ,D
7731      ,Consumer Discretionary,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,88.61951508197166  ,4.0         ,36.4                         ,D
603067    ,Materials             ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,87.31404649771997  ,8.0         ,36.8                         ,D
600998    ,Health Care           ,Asia / Pacific             ,21.777712046143606,27.268859897901304  ,50.0            ,84.82280619122639  ,4.0         ,35.6                         ,D
000603    ,Materials             ,Asia / Pacific             ,50.0              ,0.6742738589211618  ,50.0            ,79.96882209105709  ,8.0         ,35.9                         ,D
300672    ,Information Technology,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,77.9164484785012   ,4.0         ,34.8                         ,F
600521    ,Health Care           ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,73.2404324169318   ,8.0         ,34.7                         ,F
AJANTPHARM,Health Care           ,Asia / Pacific             ,82.05748175182481 ,18.49478769387236   ,50.0            ,98.10045361277527  ,20.0        ,52.9                         ,C
688005    ,Industrials           ,Asia / Pacific             ,15.336013785180935,65.07801899592944   ,50.0            ,67.96396302835186  ,16.0        ,42.7                         ,D
601208    ,Materials             ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,81.77270861886068  ,4.0         ,35.4                         ,D
A454910   ,Industrials           ,Asia / Pacific             ,100.0             ,50.0                ,50.0            ,99.14115155016368  ,0.0         ,62.4                         ,C
PREMIERENE,Information Technology,Asia / Pacific             ,97.01541954403557 ,0.0                 ,50.0            ,84.34579839857346  ,0.0         ,46.9                         ,D
968       ,Information Technology,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,86.69034539561189  ,4.0         ,36.1                         ,D
603358    ,Consumer Discretionary,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,90.68693982857073  ,4.0         ,36.7                         ,D
A078930   ,Industrials           ,Asia / Pacific             ,60.71719038817006 ,27.347386912604303  ,50.0            ,79.35756372022715  ,8.0         ,45.1                         ,D
6473      ,Consumer Discretionary,Asia / Pacific             ,50.0              ,25.43373278483277   ,50.0            ,89.16184095984254  ,12.0        ,44.0                         ,D
601928    ,Communication Services,Asia / Pacific             ,50.0              ,20.811309157959435  ,50.0            ,99.59073560472162  ,4.0         ,43.2                         ,D
688208    ,Consumer Discretionary,Asia / Pacific             ,50.0              ,10.857871551124507  ,50.0            ,87.44654984488974  ,12.0        ,40.1                         ,D
BELI      ,Consumer Discretionary,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,87.4927602499619   ,0.0         ,48.1                         ,D
9506      ,Utilities             ,Asia / Pacific             ,50.0              ,47.150215317064934  ,50.0            ,0.0                ,12.0        ,36.1                         ,D
1729      ,Industrials           ,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,64.53404152583293  ,8.0         ,45.9                         ,D
9513      ,Utilities             ,Asia / Pacific             ,50.0              ,74.5470707070707    ,50.0            ,58.14921802142599  ,4.0         ,50.5                         ,C
3320      ,Health Care           ,Asia / Pacific             ,50.0              ,100.0               ,50.0            ,75.30185606738794  ,4.0         ,59.4                         ,C
6682      ,Information Technology,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,99.90086174025777  ,0.0         ,50.0                         ,C
9007      ,Industrials           ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,55.33741034171873  ,8.0         ,32.0                         ,F
300002    ,Information Technology,Asia / Pacific             ,50.0              ,88.31597845601436   ,50.0            ,99.58114887569063  ,20.0        ,62.5                         ,C
002389    ,Information Technology,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,98.20001975446364  ,4.0         ,37.8                         ,D
7459      ,Health Care           ,Asia / Pacific             ,50.0              ,58.490652597774975  ,50.0            ,100.0              ,20.0        ,55.1                         ,C
A128940   ,Health Care           ,Asia / Pacific             ,100.0             ,50.0                ,50.0            ,89.20704462873138  ,4.0         ,61.5                         ,C
THERMAX   ,Industrials           ,Asia / Pacific             ,86.71255424210685 ,0.0                 ,50.0            ,88.07199868923063  ,20.0        ,47.9                         ,D
EMTK      ,Communication Services,Asia / Pacific             ,50.0              ,5.538341868153237   ,50.0            ,99.18524503862587  ,4.0         ,39.4                         ,D
2501      ,Consumer Staples      ,Asia / Pacific             ,50.0              ,100.0               ,50.0            ,65.64449396418965  ,16.0        ,59.7                         ,C
688548    ,Materials             ,Asia / Pacific             ,60.76224328593997 ,0.0                 ,50.0            ,89.44061742569205  ,4.0         ,39.2                         ,D
4527      ,Consumer Staples      ,Asia / Pacific             ,50.0              ,77.59638009049775   ,50.0            ,94.63042880680506  ,16.0        ,58.5                         ,C
3330      ,Materials             ,Asia / Pacific             ,50.0              ,100.0               ,50.0            ,71.17292367360542  ,8.0         ,59.4                         ,C
1959      ,Industrials           ,Asia / Pacific             ,50.0              ,10.787824529991049  ,50.0            ,96.89410114948781  ,12.0        ,41.5                         ,D
002545    ,Materials             ,Asia / Pacific             ,50.0              ,35.021551724137936  ,50.0            ,94.34031412298339  ,4.0         ,46.0                         ,D
603899    ,Industrials           ,Asia / Pacific             ,50.0              ,39.915234645911994  ,50.0            ,97.49738633691993  ,12.0        ,48.9                         ,D
3349      ,Consumer Staples      ,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,94.72744771091888  ,20.0        ,52.2                         ,C
APOLLOTYRE,Consumer Discretionary,Asia / Pacific             ,85.91565979625682 ,95.76114381833472   ,50.0            ,90.30344278015126  ,4.0         ,69.6                         ,B
300438    ,Industrials           ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,72.56159641620852  ,4.0         ,34.0                         ,F
8210      ,Information Technology,Asia / Pacific             ,84.6751775970349  ,37.65535774269399   ,50.0            ,90.2954911939017   ,16.0        ,56.5                         ,C
688766    ,Information Technology,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,99.96658521813588  ,12.0        ,39.3                         ,D
8464      ,Consumer Discretionary,Asia / Pacific             ,67.6739332096475  ,28.455412870363727  ,50.0            ,98.52243533601916  ,12.0        ,50.6                         ,C
338       ,Materials             ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,99.24424566251932  ,4.0         ,38.0                         ,D
6806      ,Information Technology,Asia / Pacific             ,50.0              ,34.26328933285765   ,50.0            ,99.52888655530782  ,12.0        ,47.8                         ,D
301606    ,Information Technology,Asia / Pacific             ,50.0              ,10.957963969116387  ,50.0            ,98.3899472801342   ,0.0         ,40.0                         ,D
603816    ,Consumer Discretionary,Asia / Pacific             ,50.0              ,45.075312739341335  ,50.0            ,97.67849057277134  ,4.0         ,49.0                         ,D
001270    ,Information Technology,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,99.9806623156877   ,4.0         ,50.6                         ,C
600132    ,Consumer Staples      ,Asia / Pacific             ,100.0             ,40.779650628256206  ,50.0            ,98.96985305256779  ,4.0         ,60.6                         ,C
956       ,Energy                ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,46.40420496511049  ,4.0         ,30.1                         ,F
881       ,Consumer Discretionary,Asia / Pacific             ,50.0              ,46.05600066077476   ,50.0            ,76.33413322474445  ,4.0         ,46.1                         ,D
4182      ,Materials             ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,89.29991505459243  ,20.0        ,38.9                         ,D
301345    ,Consumer Discretionary,Asia / Pacific             ,50.0              ,19.14463176574978   ,50.0            ,91.47317520530243  ,4.0         ,41.6                         ,D
301275    ,Information Technology,Asia / Pacific             ,50.0              ,38.466593647316536  ,50.0            ,98.07045337225654  ,0.0         ,46.8                         ,D
002262    ,Health Care           ,Asia / Pacific             ,50.0              ,27.989900951641093  ,50.0            ,99.80722664974022  ,12.0        ,46.3                         ,D
2409      ,Information Technology,Asia / Pacific             ,79.39104314582195 ,0.0                 ,50.0            ,73.22681938115899  ,4.0         ,41.4                         ,D
600754    ,Consumer Discretionary,Asia / Pacific             ,50.0              ,36.28139754485363   ,50.0            ,57.57989777329724  ,8.0         ,41.4                         ,D
603881    ,Information Technology,Asia / Pacific             ,50.0              ,100.0               ,50.0            ,71.64286278480286  ,4.0         ,58.8                         ,C
002484    ,Information Technology,Asia / Pacific             ,50.0              ,46.996268656716424  ,50.0            ,97.71671175922104  ,4.0         ,49.5                         ,D
1060      ,Communication Services,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,98.83117920937411  ,4.0         ,50.4                         ,C
1910      ,Consumer Discretionary,Europe                     ,75.25569119102606 ,50.453333333333326  ,50.0            ,49.58501354840086  ,12.0        ,50.7                         ,C
5076      ,Industrials           ,Asia / Pacific             ,50.0              ,37.33379621593474   ,50.0            ,65.43511604061207  ,4.0         ,42.2                         ,D
6979      ,Consumer Staples      ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,98.39870850264444  ,0.0         ,37.3                         ,D
688475    ,Information Technology,Asia / Pacific             ,50.0              ,32.415557830092126  ,50.0            ,99.9100076535547   ,4.0         ,46.2                         ,D
000709    ,Materials             ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,26.448293112564336 ,4.0         ,27.1                         ,F
300870    ,Industrials           ,Asia / Pacific             ,50.0              ,72.65267175572518   ,50.0            ,91.61712142124075  ,4.0         ,55.0                         ,C
3086      ,Consumer Discretionary,Asia / Pacific             ,50.0              ,70.22744585917945   ,50.0            ,72.74493373833499  ,4.0         ,51.6                         ,C
3706      ,Information Technology,Asia / Pacific             ,89.50684224115673 ,0.0                 ,50.0            ,93.76855772440571  ,4.0         ,47.0                         ,D
002270    ,Industrials           ,Asia / Pacific             ,68.31542351453857 ,26.19783873649211   ,50.0            ,94.82314255243513  ,4.0         ,48.5                         ,D
4816      ,Communication Services,Asia / Pacific             ,50.0              ,49.72897359678265   ,50.0            ,100.0              ,4.0         ,50.5                         ,C
2337      ,Information Technology,Asia / Pacific             ,100.0             ,50.0                ,50.0            ,78.90755215817002  ,4.0         ,59.9                         ,C
002405    ,Information Technology,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,96.44644905621024  ,4.0         ,37.6                         ,D
300718    ,Industrials           ,Asia / Pacific             ,50.0              ,23.580605055946954  ,50.0            ,97.59392261498749  ,4.0         ,43.6                         ,D
V03       ,Information Technology,Asia / Pacific             ,0.0               ,31.739743740449043  ,50.0            ,99.69941025094455  ,4.0         ,33.5                         ,F
5344      ,Information Technology,Asia / Pacific             ,50.0              ,100.0               ,50.0            ,100.0              ,20.0        ,65.5                         ,B
ACC       ,Materials             ,Asia / Pacific             ,97.78096314469222 ,0.0                 ,50.0            ,99.18845539178119  ,4.0         ,49.9                         ,D
2809      ,Consumer Staples      ,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,99.32166045722862  ,4.0         ,50.5                         ,C
300677    ,Health Care           ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,67.85724841330727  ,4.0         ,33.3                         ,F
002831    ,Materials             ,Asia / Pacific             ,50.0              ,27.051701174476328  ,50.0            ,83.42244909905273  ,4.0         ,42.4                         ,D
002048    ,Consumer Discretionary,Asia / Pacific             ,50.0              ,42.96526899503842   ,50.0            ,96.24730301402904  ,4.0         ,48.3                         ,D
002428    ,Materials             ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,82.90779141392768  ,8.0         ,36.1                         ,D
KPITTECH  ,Information Technology,Asia / Pacific             ,85.04828696252011 ,90.81891580161475   ,50.0            ,94.59447196965573  ,4.0         ,68.8                         ,B
688266    ,Health Care           ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,67.3420492802115   ,0.0         ,32.6                         ,F
SIME      ,Industrials           ,Asia / Pacific             ,39.835327860745714,63.475938026548306  ,50.0            ,85.3427313504296   ,4.0         ,49.2                         ,D
8233      ,Consumer Discretionary,Asia / Pacific             ,50.0              ,54.840940525587826  ,50.0            ,77.5814039866287   ,4.0         ,48.4                         ,D
DOW       ,Industrials           ,Asia / Pacific             ,50.0              ,60.61650233523612   ,50.0            ,76.74719332275319  ,4.0         ,49.8                         ,D
5947      ,Consumer Discretionary,Asia / Pacific             ,50.0              ,89.17542016806722   ,50.0            ,100.0              ,12.0        ,61.6                         ,C
300660    ,Industrials           ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,92.37010123813891  ,4.0         ,37.0                         ,D
002739    ,Communication Services,Asia / Pacific             ,50.0              ,73.40310600945308   ,50.0            ,52.54472894956168  ,4.0         ,49.3                         ,D
1721      ,Industrials           ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,99.77781444628214  ,12.0        ,39.3                         ,D
551       ,Consumer Discretionary,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,92.14844325202066  ,4.0         ,49.4                         ,D
512       ,Health Care           ,Asia / Pacific             ,50.0              ,26.4055944055944    ,50.0            ,91.10415985665686  ,4.0         ,43.4                         ,D
1951      ,Industrials           ,Asia / Pacific             ,50.0              ,7.069043321299638   ,50.0            ,87.45935233977391  ,8.0         ,38.6                         ,D
000050    ,Information Technology,Asia / Pacific             ,50.0              ,100.0               ,50.0            ,66.94786241812406  ,4.0         ,58.1                         ,C
1164      ,Energy                ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,71.35749389901775  ,8.0         ,34.4                         ,F
600582    ,Industrials           ,Asia / Pacific             ,50.0              ,45.961980096963515  ,50.0            ,99.59585446906233  ,28.0        ,53.1                         ,C
300012    ,Industrials           ,Asia / Pacific             ,90.87167256501    ,83.92751790981879   ,50.0            ,98.53715819493374  ,4.0         ,69.1                         ,B
600004    ,Industrials           ,Asia / Pacific             ,50.0              ,100.0               ,50.0            ,96.8160853891458   ,12.0        ,63.8                         ,C
INDF      ,Consumer Staples      ,Asia / Pacific             ,84.16290565226736 ,93.67349708237211   ,50.0            ,78.11817072295212  ,12.0        ,68.0                         ,B
MEDANTA   ,Health Care           ,Asia / Pacific             ,100.0             ,50.0                ,50.0            ,91.51123348896604  ,0.0         ,61.2                         ,C
5938      ,Industrials           ,Asia / Pacific             ,50.0              ,44.728624535315994  ,50.0            ,65.1619358608494   ,4.0         ,44.1                         ,D
ASTERDM   ,Health Care           ,Asia / Pacific             ,67.19114219114219 ,10.330373001776199  ,50.0            ,85.40301360341574  ,0.0         ,42.2                         ,D
603305    ,Consumer Discretionary,Asia / Pacific             ,50.0              ,10.356439190399428  ,50.0            ,79.83377520525119  ,16.0        ,39.5                         ,D
600259    ,Materials             ,Asia / Pacific             ,50.0              ,17.846952010376132  ,50.0            ,80.02368557713012  ,0.0         ,39.0                         ,D
2252      ,Health Care           ,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,56.65226079278778  ,0.0         ,43.5                         ,D
601001    ,Energy                ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,99.25596351177657  ,4.0         ,38.0                         ,D
